NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-09-16 06:41:33

BUY SIGNALS (432):
  COALINDIA.NS    | Price:  421.15 | Entry:  412.73 | Target:  463.80 | Risk: LOW       
  VIKASLIFE.NS    | Price:    1.20 | Target:    0.92 | Risk: LOW        | Conf: 100%
  BBTCL.NS        | Price:  224.00 | Target:  177.46 | Risk: LOW        | Conf: 80%
  MAHEPC.NS       | Price:  102.12 | Target:   88.41 | Risk: LOW        | Conf: 100%
  FCSSOFT.NS      | Price:    1.40 | Target:    1.13 | Risk: LOW        | Conf: 100%
  APCL.NS         | Price:   99.13 | Target:   83.62 | Risk: LOW        | Conf: 80%
  SUMIT.NS        | Price:   50.93 | Target:   35.13 | Risk: LOW        | Conf: 60%
  ROSSELLIND.NS   | Price:   55.36 | Target:   37.31 | Risk: LOW        | Conf: 100%
  BCONCEPTS.NS    | Price:  150.22 | Target:  103.51 | Risk: LOW        | Conf: 100%
  VARDMNPOLY.NS   | Price:    5.83 | Target:    4.93 | Risk: LOW        | Conf: 100%
  DCI.NS          | Price:  262.30 | Target:  112.79 | Risk: LOW        | Conf: 100%
  INSPIRISYS.NS   | Price:   81.59 | Target:   54.62 | Risk: LOW        | Conf: 100%
  WTICAB.NS       | Price:  102.85 | Target:   80.35 | Risk: LOW        | Conf: 100%
  SHIVAMAUTO.NS   | Price:   16.50 | Target:   11.66 | Risk: LOW        | Conf: 100%
  GINNIFILA.NS    | Price:   41.65 | Target:   34.18 | Risk: LOW        | Conf: 100%
  PROV.NS         | Price: 1721.00 | Target: 1509.21 | Risk: LOW        | Conf: 100%
  MEDICO.NS       | Price:   35.55 | Target:   22.72 | Risk: LOW        | Conf: 100%
  BALAJEE.NS      | Price:   24.84 | Target:   20.40 | Risk: LOW        | Conf: 100%
  BROOKS.NS       | Price:   61.94 | Target:   42.15 | Risk: LOW        | Conf: 100%
  NDGL.NS         | Price: 2642.30 | Target: 2049.34 | Risk: LOW        | Conf: 100%
  NECLIFE.NS      | Price:   10.97 | Target:    8.01 | Risk: LOW        | Conf: 100%
  EXXARO.NS       | Price:    6.32 | Target:    4.07 | Risk: LOW        | Conf: 80%
  BPL.NS          | Price:   45.48 | Target:   35.23 | Risk: LOW        | Conf: 100%
  TRF.NS          | Price:  212.03 | Target:  175.48 | Risk: LOW        | Conf: 100%
  HARRMALAYA.NS   | Price:  182.05 | Target:  149.21 | Risk: LOW        | Conf: 100%
  MANCREDIT.NS    | Price:  213.81 | Target:  162.10 | Risk: LOW        | Conf: 100%
  RACE.NS         | Price:   97.03 | Target:   75.44 | Risk: LOW        | Conf: 100%
  EFACTOR.NS      | Price:  166.00 | Target:  115.20 | Risk: LOW        | Conf: 100%
  MARKOLINES.NS   | Price:  167.99 | Target:  140.09 | Risk: LOW        | Conf: 100%
  ALANKIT.NS      | Price:    7.72 | Target:    5.95 | Risk: LOW        | Conf: 100%
  VLEGOV.NS       | Price:   10.30 | Target:    7.09 | Risk: LOW        | Conf: 100%
  DPWIRES.NS      | Price:  144.20 | Target:  115.83 | Risk: LOW        | Conf: 100%
  MASON.NS        | Price:  113.00 | Target:   91.23 | Risk: LOW        | Conf: 100%
  VIKASECO.NS     | Price:    1.04 | Target:    0.87 | Risk: LOW        | Conf: 100%
  APOLSINHOT.NS   | Price: 1199.00 | Target:  999.50 | Risk: LOW        | Conf: 80%
  SHRADHA.NS      | Price:   31.08 | Target:   21.52 | Risk: LOW        | Conf: 100%
  AVG.NS          | Price:  170.01 | Target:  136.88 | Risk: LOW        | Conf: 100%
  AFFORDABLE.NS   | Price:  157.12 | Target:  120.87 | Risk: LOW        | Conf: 100%
  ATLANTAA.NS     | Price:   35.95 | Target:   27.03 | Risk: LOW        | Conf: 100%
  SINTERCOM.NS    | Price:   75.41 | Target:   49.33 | Risk: LOW        | Conf: 100%
  GOLDTECH.NS     | Price:   41.03 | Target:   29.48 | Risk: LOW        | Conf: 100%
  PPAP.NS         | Price:  234.60 | Target:  179.67 | Risk: LOW        | Conf: 100%
  NATHBIOGEN.NS   | Price:  147.00 | Target:  125.99 | Risk: LOW        | Conf: 100%
  TREJHARA.NS     | Price:  141.91 | Target:  106.17 | Risk: LOW        | Conf: 80%
  AUTOIND.NS      | Price:   77.45 | Target:   52.71 | Risk: LOW        | Conf: 100%
  AFIL.NS         | Price:    8.42 | Target:    6.46 | Risk: LOW        | Conf: 100%
  JAINAM.NS       | Price:  216.00 | Target:  186.39 | Risk: LOW        | Conf: 100%
  SHEMAROO.NS     | Price:  115.60 | Target:   90.86 | Risk: LOW        | Conf: 100%
  RVHL.NS         | Price:   38.80 | Target:   27.46 | Risk: LOW        | Conf: 80%
  PRAMARA.NS      | Price:   84.10 | Target:   49.30 | Risk: LOW        | Conf: 100%
  NAGAFERT.NS     | Price:    1.95 | Target:    1.88 | Risk: LOW        | Conf: 100%
  GRETEX.NS       | Price:  215.00 | Target:  183.75 | Risk: LOW        | Conf: 100%
  SUPREME.NS      | Price:   33.10 | Target:   23.64 | Risk: LOW        | Conf: 100%
  OMFREIGHT.NS    | Price:   87.96 | Target:   68.16 | Risk: LOW        | Conf: 80%
  PILITA.NS       | Price:    7.75 | Target:    5.72 | Risk: LOW        | Conf: 100%
  GLOBALVECT.NS   | Price:  133.99 | Target:  109.86 | Risk: LOW        | Conf: 100%
  GOYALSALT.NS    | Price:  102.60 | Target:   94.17 | Risk: LOW        | Conf: 100%
  SUNDRMBRAK.NS   | Price:  684.90 | Target:  552.86 | Risk: LOW        | Conf: 100%
  KCEIL.NS        | Price:   76.05 | Target:   62.85 | Risk: LOW        | Conf: 100%
  STARTECK.NS     | Price:  233.10 | Target:  177.69 | Risk: LOW        | Conf: 100%
  DELPHIFX.NS     | Price:    5.55 | Target:    3.67 | Risk: LOW        | Conf: 100%
  MODIRUBBER.NS   | Price:  121.39 | Target:   83.40 | Risk: LOW        | Conf: 100%
  ELGIRUBCO.NS    | Price:   54.73 | Target:   36.62 | Risk: LOW        | Conf: 100%
  OSIAHYPER.NS    | Price:    2.33 | Target:    1.65 | Risk: LOW        | Conf: 100%
  UFO.NS          | Price:   60.56 | Target:   49.82 | Risk: LOW        | Conf: 100%
  GSMFOILS.NS     | Price:   86.10 | Target:   55.01 | Risk: LOW        | Conf: 100%
  INDOUS.NS       | Price:   78.00 | Target:   54.13 | Risk: LOW        | Conf: 80%
  UNIVASTU.NS     | Price:  138.11 | Target:   92.15 | Risk: LOW        | Conf: 80%
  KOTYARK.NS      | Price:   32.42 | Target:   23.90 | Risk: LOW        | Conf: 100%
  ZEELEARN.NS     | Price:    7.00 | Target:    5.09 | Risk: LOW        | Conf: 100%
  CCHHL.NS        | Price:   12.61 | Target:    9.76 | Risk: LOW        | Conf: 80%
  MEGASTAR.NS     | Price:  274.60 | Target:  213.85 | Risk: LOW        | Conf: 100%
  SURANAT&P.NS    | Price:   15.86 | Target:   13.07 | Risk: LOW        | Conf: 100%
  RVTH.NS         | Price:  680.00 | Target:  511.09 | Risk: LOW        | Conf: 100%
  RADIOCITY.NS    | Price:    6.02 | Target:    4.16 | Risk: LOW        | Conf: 100%
  PRITIKAUTO.NS   | Price:   14.60 | Target:   10.90 | Risk: LOW        | Conf: 100%
  VIRINCHI.NS     | Price:   13.96 | Target:   10.43 | Risk: LOW        | Conf: 100%
  DUGLOBAL.NS     | Price:   23.75 | Target:   16.29 | Risk: LOW        | Conf: 100%
  MADHAVBAUG.NS   | Price:  159.35 | Target:  133.67 | Risk: LOW        | Conf: 100%
  KDL.NS          | Price:   93.45 | Target:   58.57 | Risk: LOW        | Conf: 100%
  REPL.NS         | Price:   59.45 | Target:   41.35 | Risk: LOW        | Conf: 100%
  KAMOPAINTS.NS   | Price:    4.28 | Target:    3.32 | Risk: LOW        | Conf: 100%
  TCL.NS          | Price:  113.05 | Target:   74.76 | Risk: LOW        | Conf: 100%
  SUPREMEINF.NS   | Price:   81.49 | Target:   60.38 | Risk: LOW        | Conf: 100%
  IVC.NS          | Price:    7.78 | Target:    4.65 | Risk: LOW        | Conf: 100%
  KOTARISUG.NS    | Price:   26.86 | Target:   16.45 | Risk: LOW        | Conf: 100%
  SADHNANIQ.NS    | Price:    2.78 | Target:    2.51 | Risk: LOW        | Conf: 100%
  COASTCORP.NS    | Price:   36.64 | Target:   28.87 | Risk: LOW        | Conf: 100%
  AHLEAST.NS      | Price:  133.56 | Target:  112.52 | Risk: LOW        | Conf: 100%
  ZODIACLOTH.NS   | Price:   69.10 | Target:   57.68 | Risk: LOW        | Conf: 100%
  KMSUGAR.NS      | Price:   28.68 | Target:   19.95 | Risk: LOW        | Conf: 100%
  DRCSYSTEMS.NS   | Price:   12.55 | Target:    9.43 | Risk: LOW        | Conf: 80%
  OMAXAUTO.NS     | Price:  167.23 | Target:  121.29 | Risk: LOW        | Conf: 100%
  INTENTECH.NS    | Price:   76.38 | Target:   58.82 | Risk: LOW        | Conf: 100%
  PIGL.NS         | Price:   98.76 | Target:   74.36 | Risk: LOW        | Conf: 100%
  MKPL.NS         | Price:    4.01 | Target:    3.14 | Risk: LOW        | Conf: 100%
  MURUDCERA.NS    | Price:   28.83 | Target:   22.14 | Risk: LOW        | Conf: 100%
  AERONEU.NS      | Price:   65.01 | Target:   37.67 | Risk: LOW        | Conf: 100%
  GENCON.NS       | Price:   38.57 | Target:   23.47 | Risk: LOW        | Conf: 100%
  NIRAJ.NS        | Price:   28.48 | Target:   21.97 | Risk: LOW        | Conf: 100%
  ATALREAL.NS     | Price:   14.65 | Target:    2.87 | Risk: LOW        | Conf: 100%
  SHAH.NS         | Price:    3.35 | Target:    1.49 | Risk: LOW        | Conf: 100%
  NAVKARURB.NS    | Price:    0.83 | Target:    0.58 | Risk: LOW        | Conf: 100%
  ABAN.NS         | Price:   14.08 | Target:   12.03 | Risk: LOW        | Conf: 100%
  WORTHPERI.NS    | Price:  142.05 | Target:  112.22 | Risk: LOW        | Conf: 100%
  DEVIT.NS        | Price:   23.41 | Target:   18.16 | Risk: LOW        | Conf: 100%
  TRIGYN.NS       | Price:   52.96 | Target:   36.17 | Risk: LOW        | Conf: 100%
  MHLXMIRU.NS     | Price:  150.01 | Target:  116.00 | Risk: LOW        | Conf: 100%
  SPECTSTM.NS     | Price:   59.25 | Target:   51.09 | Risk: LOW        | Conf: 100%
  UNITEDTEA.NS    | Price:  424.90 | Target:  366.10 | Risk: LOW        | Conf: 100%
  BASML.NS        | Price:   23.50 | Target:   18.98 | Risk: LOW        | Conf: 100%
  KRITIKA.NS      | Price:    5.15 | Target:    4.09 | Risk: LOW        | Conf: 100%
  DHARAN.NS       | Price:    0.14 | Target:    0.08 | Risk: LOW        | Conf: 100%
  AMJLAND.NS      | Price:   37.00 | Target:   30.08 | Risk: LOW        | Conf: 100%
  INDOWIND.NS     | Price:    8.85 | Target:    7.43 | Risk: LOW        | Conf: 100%
  SETCO.NS        | Price:   17.44 | Target:   12.33 | Risk: LOW        | Conf: 80%
  WINSOL.NS       | Price:  114.25 | Target:   91.59 | Risk: LOW        | Conf: 80%
  RAJTV.NS        | Price:    8.53 | Target:    5.51 | Risk: LOW        | Conf: 100%
  ANIKINDS.NS     | Price:   41.35 | Target:   28.36 | Risk: LOW        | Conf: 100%
  EMMIL.NS        | Price:  119.95 | Target:   93.38 | Risk: LOW        | Conf: 100%
  PRAXIS.NS       | Price:    4.36 | Target:    3.07 | Risk: LOW        | Conf: 100%
  SADBHAV.NS      | Price:    7.63 | Target:    5.45 | Risk: LOW        | Conf: 100%
  DRONE.NS        | Price:   33.50 | Target:   23.25 | Risk: LOW        | Conf: 100%
  PROPEQUITY.NS   | Price:  198.50 | Target:  170.05 | Risk: LOW        | Conf: 100%
  LLOYDS.NS       | Price:   58.50 | Target:   49.52 | Risk: LOW        | Conf: 100%
  RHFL.NS         | Price:    1.84 | Target:    1.42 | Risk: LOW        | Conf: 80%
  TIPSFILMS.NS    | Price:  316.45 | Target:  261.54 | Risk: LOW        | Conf: 100%
  CENTEXT.NS      | Price:   19.12 | Target:   13.63 | Risk: LOW        | Conf: 100%
  KEYFINSERV.NS   | Price:  246.50 | Target:  198.09 | Risk: LOW        | Conf: 100%
  ESSENTIA.NS     | Price:    1.05 | Target:    0.80 | Risk: LOW        | Conf: 100%
  TAINWALCHM.NS   | Price:  205.00 | Target:  171.53 | Risk: LOW        | Conf: 80%
  ENFUSE.NS       | Price:  158.00 | Target:  136.80 | Risk: LOW        | Conf: 80%
  DENEERS.NS      | Price:  168.00 | Target:  131.84 | Risk: LOW        | Conf: 100%
  PRLIND.NS       | Price:   41.90 | Target:   30.65 | Risk: LOW        | Conf: 80%
  ALPA.NS         | Price:   60.49 | Target:   46.89 | Risk: LOW        | Conf: 100%
  DTIL.NS         | Price:  137.00 | Target:   83.19 | Risk: LOW        | Conf: 100%
  AVROIND.NS      | Price:    7.62 | Target:    4.44 | Risk: LOW        | Conf: 100%
  PURVFLEXI.NS    | Price:   46.55 | Target:   36.78 | Risk: LOW        | Conf: 100%
  BEWLTD.NS       | Price:   48.80 | Target:   39.62 | Risk: LOW        | Conf: 100%
  IEML.NS         | Price:   40.45 | Target:   29.58 | Risk: LOW        | Conf: 100%
  BRNL.NS         | Price:   16.17 | Target:   13.50 | Risk: LOW        | Conf: 100%
  TUNWAL.NS       | Price:   24.50 | Target:   21.25 | Risk: LOW        | Conf: 100%
  MANAKALUCO.NS   | Price:   35.17 | Target:   25.91 | Risk: LOW        | Conf: 100%
  DCM.NS          | Price:   77.02 | Target:   65.61 | Risk: LOW        | Conf: 100%
  SHRITECH.NS     | Price:   59.70 | Target:   54.83 | Risk: LOW        | Conf: 100%
  VISHWARAJ.NS    | Price:    5.30 | Target:    3.50 | Risk: LOW        | Conf: 100%
  VASWANI.NS      | Price:   45.15 | Target:   34.70 | Risk: LOW        | Conf: 100%
  RSSOFTWARE.NS   | Price:   29.94 | Target:   22.03 | Risk: LOW        | Conf: 100%
  CORALFINAC.NS   | Price:   32.47 | Target:   25.21 | Risk: LOW        | Conf: 100%
  BSL.NS          | Price:  118.00 | Target:   97.65 | Risk: LOW        | Conf: 100%
  RUCHINFRA.NS    | Price:    5.44 | Target:    3.79 | Risk: LOW        | Conf: 100%
  WEIZMANIND.NS   | Price:   71.00 | Target:   56.87 | Risk: LOW        | Conf: 100%
  SOMICONVEY.NS   | Price:   89.28 | Target:   64.50 | Risk: LOW        | Conf: 100%
  USK.NS          | Price:   20.37 | Target:   16.25 | Risk: LOW        | Conf: 100%
  MAHESHWARI.NS   | Price:   71.00 | Target:   59.55 | Risk: LOW        | Conf: 80%
  VR.NS           | Price:  106.85 | Target:   89.51 | Risk: LOW        | Conf: 100%
  RKEC.NS         | Price:   19.52 | Target:   12.52 | Risk: LOW        | Conf: 100%
  DUCON.NS        | Price:    1.55 | Target:    0.60 | Risk: LOW        | Conf: 100%
  XELPMOC.NS      | Price:   75.98 | Target:   56.58 | Risk: LOW        | Conf: 100%
  KHFM.NS         | Price:   43.40 | Target:   30.81 | Risk: LOW        | Conf: 100%
  SHREEOSFM.NS    | Price:   56.00 | Target:   43.20 | Risk: LOW        | Conf: 100%
  ISFT.NS         | Price:   76.00 | Target:   49.27 | Risk: LOW        | Conf: 100%
  AIROLAM.NS      | Price:   85.00 | Target:   71.05 | Risk: LOW        | Conf: 100%
  INDIANCARD.NS   | Price:  207.01 | Target:  166.30 | Risk: LOW        | Conf: 80%
  BHARATGEAR.NS   | Price:   99.65 | Target:   84.52 | Risk: LOW        | Conf: 100%
  INDBANK.NS      | Price:   25.99 | Target:   19.71 | Risk: LOW        | Conf: 100%
  RPPL.NS         | Price:   20.45 | Target:   14.80 | Risk: LOW        | Conf: 100%
  UMAEXPORTS.NS   | Price:   20.83 | Target:   17.20 | Risk: LOW        | Conf: 100%
  HECPROJECT.NS   | Price:  114.10 | Target:   79.02 | Risk: LOW        | Conf: 100%
  HPIL.NS         | Price:  120.00 | Target:   93.13 | Risk: LOW        | Conf: 100%
  SURANASOL.NS    | Price:   24.98 | Target:   20.65 | Risk: LOW        | Conf: 100%
  QUESTLAB.NS     | Price:   84.70 | Target:   72.68 | Risk: LOW        | Conf: 100%
  INVENTURE.NS    | Price:    0.89 | Target:    0.72 | Risk: LOW        | Conf: 100%
  COMPUSOFT.NS    | Price:   12.84 | Target:   10.59 | Risk: LOW        | Conf: 80%
  LAGNAM.NS       | Price:   72.39 | Target:   58.56 | Risk: LOW        | Conf: 100%
  SAMBHAAV.NS     | Price:    5.85 | Target:    3.71 | Risk: LOW        | Conf: 100%
  SILGO.NS        | Price:   69.96 | Target:   55.92 | Risk: LOW        | Conf: 100%
  MASTER.NS       | Price:  415.00 | Target:  368.14 | Risk: LOW        | Conf: 100%
  SMLT.NS         | Price:   60.00 | Target:   44.41 | Risk: LOW        | Conf: 100%
  GTL.NS          | Price:    7.04 | Target:    5.52 | Risk: LOW        | Conf: 100%
  VISAMAN.NS      | Price:   47.60 | Target:   29.90 | Risk: LOW        | Conf: 100%
  SADBHIN.NS      | Price:    2.56 | Target:    1.95 | Risk: LOW        | Conf: 100%
  SEMAC.NS        | Price:  265.00 | Target:  212.39 | Risk: LOW        | Conf: 100%
  JOCIL.NS        | Price:  142.01 | Target:   95.23 | Risk: LOW        | Conf: 80%
  URBAN.NS        | Price:  123.00 | Target:   90.43 | Risk: LOW        | Conf: 100%
  SYLVANPLY.NS    | Price:   53.00 | Target:   45.46 | Risk: LOW        | Conf: 100%
  TRUST.NS        | Price:   27.70 | Target:   11.70 | Risk: LOW        | Conf: 100%
  MCL.NS          | Price:   54.90 | Target:   41.19 | Risk: LOW        | Conf: 100%
  WIPL.NS         | Price:  165.51 | Target:  139.87 | Risk: LOW        | Conf: 80%
  VIPULLTD.NS     | Price:   12.47 | Target:   10.91 | Risk: LOW        | Conf: 100%
  LAMBODHARA.NS   | Price:  117.80 | Target:   75.03 | Risk: LOW        | Conf: 100%
  LOVABLE.NS      | Price:   69.21 | Target:   53.93 | Risk: LOW        | Conf: 100%
  SURANI.NS       | Price:   91.00 | Target:   60.36 | Risk: LOW        | Conf: 100%
  LOYALTEX.NS     | Price:  210.00 | Target:  136.69 | Risk: LOW        | Conf: 80%
  RAJSREESUG.NS   | Price:   32.63 | Target:   22.50 | Risk: LOW        | Conf: 100%
  CUBEXTUB.NS     | Price:   75.48 | Target:   60.82 | Risk: LOW        | Conf: 100%
  LATTEYS.NS      | Price:   20.32 | Target:   14.05 | Risk: LOW        | Conf: 100%
  SAMPANN.NS      | Price:   23.85 | Target:   17.97 | Risk: LOW        | Conf: 100%
  GENSOL.NS       | Price:   17.00 | Target:   12.84 | Risk: LOW        | Conf: 80%
  FIBERWEB.NS     | Price:   25.60 | Target:   20.04 | Risk: LOW        | Conf: 100%
  SCML.NS         | Price:   77.90 | Target:   64.31 | Risk: LOW        | Conf: 100%
  OMFURN.NS       | Price:   53.00 | Target:   48.29 | Risk: LOW        | Conf: 100%
  BEARDSELL.NS    | Price:   24.80 | Target:   17.65 | Risk: LOW        | Conf: 100%
  RELIABLE.NS     | Price:  134.00 | Target:  106.46 | Risk: LOW        | Conf: 100%
  MOKSH.NS        | Price:    9.83 | Target:    6.91 | Risk: LOW        | Conf: 100%
  BEACON.NS       | Price:   81.70 | Target:   64.07 | Risk: LOW        | Conf: 80%
  CRAYONS.NS      | Price:   23.95 | Target:   20.86 | Risk: LOW        | Conf: 100%
  SURYALAXMI.NS   | Price:   56.40 | Target:   41.60 | Risk: LOW        | Conf: 100%
  HILTON.NS       | Price:   17.39 | Target:   13.48 | Risk: LOW        | Conf: 100%
  PALASHSECU.NS   | Price:   85.92 | Target:   65.64 | Risk: LOW        | Conf: 100%
  SIL.NS          | Price:   16.77 | Target:   12.21 | Risk: LOW        | Conf: 100%
  REFRACTORY.NS   | Price:   26.15 | Target:   19.74 | Risk: LOW        | Conf: 100%
  DIGIDRIVE.NS    | Price:   17.27 | Target:   13.26 | Risk: LOW        | Conf: 100%
  ODIGMA.NS       | Price:   21.90 | Target:   15.93 | Risk: LOW        | Conf: 100%
  KAKATCEM.NS     | Price:  108.80 | Target:   88.45 | Risk: LOW        | Conf: 100%
  AAATECH.NS      | Price:   91.52 | Target:   77.55 | Risk: LOW        | Conf: 100%
  SPLIL.NS        | Price:   29.50 | Target:   20.04 | Risk: LOW        | Conf: 100%
  NAMAN.NS        | Price:   39.00 | Target:   34.30 | Risk: LOW        | Conf: 100%
  PIONEEREMB.NS   | Price:   21.00 | Target:   16.69 | Risk: LOW        | Conf: 100%
  GLOBE.NS        | Price:    1.78 | Target:    1.43 | Risk: LOW        | Conf: 100%
  DHRUV.NS        | Price:   21.61 | Target:   15.95 | Risk: LOW        | Conf: 100%
  LPDC.NS         | Price:    6.10 | Target:    3.63 | Risk: LOW        | Conf: 100%
  ROXHITECH.NS    | Price:   45.80 | Target:   37.91 | Risk: LOW        | Conf: 80%
  NIRMAN.NS       | Price:   27.55 | Target:   19.64 | Risk: LOW        | Conf: 100%
  GOYALALUM.NS    | Price:    5.90 | Target:    4.86 | Risk: LOW        | Conf: 100%
  IL&FSTRANS.NS   | Price:    1.93 | Target:    1.31 | Risk: LOW        | Conf: 100%
  ACCURACY.NS     | Price:    4.51 | Target:    3.50 | Risk: LOW        | Conf: 80%
  BVCL.NS         | Price:   41.50 | Target:   28.61 | Risk: LOW        | Conf: 100%
  MOTOGENFIN.NS   | Price:   25.10 | Target:   15.75 | Risk: LOW        | Conf: 100%
  PRITI.NS        | Price:   32.60 | Target:   25.54 | Risk: LOW        | Conf: 100%
  ENERGYDEV.NS    | Price:   14.40 | Target:   11.34 | Risk: LOW        | Conf: 100%
  KANDARP.NS      | Price:   72.85 | Target:   45.78 | Risk: LOW        | Conf: 100%
  EFORCE.NS       | Price:   19.50 | Target:   13.41 | Risk: LOW        | Conf: 100%
  AISL.NS         | Price:   54.65 | Target:   41.42 | Risk: LOW        | Conf: 100%
  PRAKASHSTL.NS   | Price:    3.67 | Target:    2.79 | Risk: LOW        | Conf: 100%
  SUNDARAM.NS     | Price:    1.18 | Target:    0.98 | Risk: LOW        | Conf: 100%
  DBSTOCKBRO.NS   | Price:   27.51 | Target:   21.06 | Risk: LOW        | Conf: 100%
  FCONSUMER.NS    | Price:    0.22 | Target:    0.22 | Risk: LOW        | Conf: 100%
  AJOONI.NS       | Price:    3.33 | Target:    2.49 | Risk: LOW        | Conf: 100%
