NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-08-14 03:49:38

BUY SIGNALS (917):
  SBIN.NS         | Price: 1083.00 | Entry: 1061.34 | Target: 1184.04 | Risk: LOW       
  MANBA.NS        | Price:  131.00 | Target:  102.76 | Risk: LOW        | Conf: 100%
  HINDCOMPOS.NS   | Price:  420.70 | Target:  346.83 | Risk: LOW        | Conf: 80%
  PARSVNATH.NS    | Price:    1.50 | Target:    1.34 | Risk: LOW        | Conf: 100%
  ENIL.NS         | Price:  101.09 | Target:   83.49 | Risk: LOW        | Conf: 100%
  SCHAND.NS       | Price:  139.48 | Target:  118.42 | Risk: LOW        | Conf: 100%
  KRITI.NS        | Price:   66.25 | Target:   48.75 | Risk: LOW        | Conf: 100%
  DBEIL.NS        | Price:    7.23 | Target:    5.59 | Risk: LOW        | Conf: 100%
  FOODSIN.NS      | Price:   51.29 | Target:   38.98 | Risk: LOW        | Conf: 100%
  TIRUPATI.NS     | Price:  340.00 | Target:  283.34 | Risk: LOW        | Conf: 100%
  TOLINS.NS       | Price:  100.60 | Target:   88.78 | Risk: LOW        | Conf: 80%
  GLOTTIS.NS      | Price:   64.73 | Target:   54.76 | Risk: LOW        | Conf: 100%
  GIRIRAJ.NS      | Price:   59.50 | Target:   34.70 | Risk: LOW        | Conf: 100%
  GPECO.NS        | Price:  407.50 | Target:  339.73 | Risk: LOW        | Conf: 100%
  MOS.NS          | Price:   10.65 | Target:    7.70 | Risk: LOW        | Conf: 100%
  PYRAMID.NS      | Price:  162.00 | Target:  109.88 | Risk: LOW        | Conf: 100%
  FOCUS.NS        | Price:   67.22 | Target:   52.60 | Risk: LOW        | Conf: 100%
  TARACHAND.NS    | Price:   48.00 | Target:   33.93 | Risk: LOW        | Conf: 100%
  RADIANTCMS.NS   | Price:   36.50 | Target:   30.60 | Risk: LOW        | Conf: 80%
  ESSARSHPNG.NS   | Price:   19.31 | Target:   15.62 | Risk: LOW        | Conf: 100%
  INTLCONV.NS     | Price:   73.06 | Target:   60.38 | Risk: LOW        | Conf: 80%
  EIFFL.NS        | Price:  288.00 | Target:  202.55 | Risk: LOW        | Conf: 100%
  DIGISPICE.NS    | Price:   17.31 | Target:   13.31 | Risk: LOW        | Conf: 100%
  SURAJLTD.NS     | Price:  218.38 | Target:  167.39 | Risk: LOW        | Conf: 100%
  ALLETEC.NS      | Price:  131.45 | Target:  105.20 | Risk: LOW        | Conf: 100%
  RBZJEWEL.NS     | Price:  139.23 | Target:  112.00 | Risk: LOW        | Conf: 100%
  HILINFRA.NS     | Price:   44.96 | Target:   34.37 | Risk: LOW        | Conf: 100%
  RAMAPHO.NS      | Price:  122.97 | Target:   93.35 | Risk: LOW        | Conf: 100%
  ORIENTPPR.NS    | Price:   17.06 | Target:   13.32 | Risk: LOW        | Conf: 80%
  LIBERTSHOE.NS   | Price:  240.40 | Target:  194.54 | Risk: LOW        | Conf: 100%
  PARIN.NS        | Price:  697.95 | Target:  592.57 | Risk: LOW        | Conf: 100%
  TRACXN.NS       | Price:   29.60 | Target:   25.59 | Risk: LOW        | Conf: 80%
  GUJAPOLLO.NS    | Price:  347.30 | Target:  273.12 | Risk: LOW        | Conf: 80%
  TRANSWORLD.NS   | Price:  156.34 | Target:  125.91 | Risk: LOW        | Conf: 100%
  MEGATHERM.NS    | Price:  194.35 | Target:  150.62 | Risk: LOW        | Conf: 100%
  WSI.NS          | Price:   58.99 | Target:   45.79 | Risk: LOW        | Conf: 100%
  SUPREMEPWR.NS   | Price:  189.30 | Target:  138.68 | Risk: LOW        | Conf: 100%
  MGEL.NS         | Price:   14.65 | Target:   11.08 | Risk: LOW        | Conf: 100%
  TERASOFT.NS     | Price:  346.05 | Target:  219.78 | Risk: LOW        | Conf: 100%
  VINYLINDIA.NS   | Price:  234.15 | Target:  186.02 | Risk: LOW        | Conf: 80%
  MIRZAINT.NS     | Price:   32.16 | Target:   26.83 | Risk: LOW        | Conf: 100%
  ATMASTCO.NS     | Price:  148.55 | Target:  125.21 | Risk: LOW        | Conf: 80%
  CYBERTECH.NS    | Price:  136.20 | Target:  116.85 | Risk: LOW        | Conf: 100%
  DAVANGERE.NS    | Price:    3.01 | Target:    2.56 | Risk: LOW        | Conf: 100%
  SAHAJSOLAR.NS   | Price:  109.20 | Target:   85.95 | Risk: LOW        | Conf: 100%
  SPENCERS.NS     | Price:   31.78 | Target:   24.27 | Risk: LOW        | Conf: 100%
  POLYSIL.NS      | Price:   78.55 | Target:   45.60 | Risk: LOW        | Conf: 100%
  AMANTA.NS       | Price:  156.39 | Target:  139.36 | Risk: LOW        | Conf: 80%
  MCLEODRUSS.NS   | Price:   46.98 | Target:   35.30 | Risk: LOW        | Conf: 100%
  SOUTHWEST.NS    | Price:  222.20 | Target:  179.92 | Risk: LOW        | Conf: 80%
  SRGHFL.NS       | Price:  274.05 | Target:  191.10 | Risk: LOW        | Conf: 100%
  RBMINFRA.NS     | Price:  252.10 | Target:  188.89 | Risk: LOW        | Conf: 100%
  EMAMIREAL.NS    | Price:   76.82 | Target:   59.29 | Risk: LOW        | Conf: 100%
  MANORG.NS       | Price:  450.05 | Target:  357.25 | Risk: LOW        | Conf: 100%
  TIGERLOGS.NS    | Price:   25.95 | Target:   18.86 | Risk: LOW        | Conf: 100%
  BANSWRAS.NS     | Price:  122.00 | Target:   96.63 | Risk: LOW        | Conf: 100%
  RUBFILA.NS      | Price:   68.63 | Target:   53.80 | Risk: LOW        | Conf: 100%
  GENUSPAPER.NS   | Price:   11.12 | Target:    7.98 | Risk: LOW        | Conf: 100%
  DENORA.NS       | Price:  846.30 | Target:  651.59 | Risk: LOW        | Conf: 80%
  INFOLLION.NS    | Price:  153.85 | Target:  125.30 | Risk: LOW        | Conf: 100%
  NILAINFRA.NS    | Price:    7.29 | Target:    5.85 | Risk: LOW        | Conf: 80%
  AVPINFRA.NS     | Price:   60.00 | Target:   43.98 | Risk: LOW        | Conf: 100%
  GOACARBON.NS    | Price:  363.15 | Target:  307.38 | Risk: LOW        | Conf: 100%
  RUCHIRA.NS      | Price:  103.50 | Target:   89.31 | Risk: LOW        | Conf: 100%
  PHANTOMFX.NS    | Price:  140.40 | Target:   94.72 | Risk: LOW        | Conf: 100%
  GOLDKART.NS     | Price:   95.00 | Target:   77.05 | Risk: LOW        | Conf: 100%
  DYNPRO.NS       | Price:  231.10 | Target:  163.90 | Risk: LOW        | Conf: 100%
  FCSSOFT.NS      | Price:    1.41 | Target:    1.23 | Risk: LOW        | Conf: 100%
  ZIMLAB.NS       | Price:  107.92 | Target:   85.76 | Risk: LOW        | Conf: 100%
  SHREEKARNI.NS   | Price:  367.85 | Target:  298.69 | Risk: LOW        | Conf: 100%
  ROSSELLIND.NS   | Price:   56.79 | Target:   43.81 | Risk: LOW        | Conf: 60%
  BCONCEPTS.NS    | Price:  164.30 | Target:  119.36 | Risk: LOW        | Conf: 100%
  INM.NS          | Price:  169.00 | Target:  149.71 | Risk: LOW        | Conf: 80%
  VGL.NS          | Price:   60.15 | Target:   49.12 | Risk: LOW        | Conf: 100%
  INSPIRISYS.NS   | Price:   87.47 | Target:   61.95 | Risk: LOW        | Conf: 100%
  SHIVAMAUTO.NS   | Price:   17.10 | Target:   15.60 | Risk: LOW        | Conf: 100%
  GINNIFILA.NS    | Price:   43.00 | Target:   33.54 | Risk: LOW        | Conf: 100%
  RCOM.NS         | Price:    0.81 | Target:    0.71 | Risk: LOW        | Conf: 80%
  BPL.NS          | Price:   51.80 | Target:   43.86 | Risk: LOW        | Conf: 100%
  HALEOSLABS.NS   | Price: 1451.40 | Target: 1093.94 | Risk: LOW        | Conf: 100%
  URAVIDEF.NS     | Price:  108.00 | Target:   84.15 | Risk: LOW        | Conf: 100%
  RACE.NS         | Price:  102.31 | Target:   79.70 | Risk: LOW        | Conf: 100%
  VLEGOV.NS       | Price:   10.32 | Target:    9.28 | Risk: LOW        | Conf: 100%
  BYKE.NS         | Price:   30.99 | Target:   23.89 | Risk: LOW        | Conf: 100%
  GOLDTECH.NS     | Price:   50.74 | Target:   37.82 | Risk: LOW        | Conf: 100%
  NATHBIOGEN.NS   | Price:  156.00 | Target:  129.02 | Risk: LOW        | Conf: 100%
  VIPCLOTHNG.NS   | Price:   20.42 | Target:   17.08 | Risk: LOW        | Conf: 100%
  AXITA.NS        | Price:    7.28 | Target:    6.66 | Risk: LOW        | Conf: 80%
  SAAKSHI.NS      | Price:  275.30 | Target:  209.05 | Risk: LOW        | Conf: 100%
  JAINAM.NS       | Price:  235.00 | Target:  223.93 | Risk: LOW        | Conf: 100%
  RVHL.NS         | Price:   42.40 | Target:   32.74 | Risk: LOW        | Conf: 100%
  SOMATEX.NS      | Price:   92.29 | Target:   70.35 | Risk: LOW        | Conf: 100%
  PRAMARA.NS      | Price:  107.45 | Target:   76.20 | Risk: LOW        | Conf: 100%
  NAGAFERT.NS     | Price:    2.37 | Target:    2.23 | Risk: LOW        | Conf: 100%
  SUPREME.NS      | Price:   43.17 | Target:   32.92 | Risk: LOW        | Conf: 100%
  KRISHCA.NS      | Price:  163.00 | Target:  137.11 | Risk: LOW        | Conf: 80%
  GLOBALVECT.NS   | Price:  157.53 | Target:  110.90 | Risk: LOW        | Conf: 100%
  GOYALSALT.NS    | Price:  109.50 | Target:   96.93 | Risk: LOW        | Conf: 100%
  KCEIL.NS        | Price:   80.90 | Target:   60.61 | Risk: LOW        | Conf: 100%
  STARTECK.NS     | Price:  257.25 | Target:  199.59 | Risk: LOW        | Conf: 100%
  DELPHIFX.NS     | Price:    6.67 | Target:    4.66 | Risk: LOW        | Conf: 100%
  SHREYANIND.NS   | Price:  133.90 | Target:  106.92 | Risk: LOW        | Conf: 100%
  OSIAHYPER.NS    | Price:    2.48 | Target:    1.81 | Risk: LOW        | Conf: 100%
  GSMFOILS.NS     | Price:  108.20 | Target:   18.86 | Risk: LOW        | Conf: 100%
  INDOUS.NS       | Price:   78.70 | Target:   60.61 | Risk: LOW        | Conf: 100%
  VSTL.NS         | Price:  106.21 | Target:   89.15 | Risk: LOW        | Conf: 100%
  TRANSTEEL.NS    | Price:  101.75 | Target:   73.30 | Risk: LOW        | Conf: 100%
  CCHHL.NS        | Price:   12.41 | Target:    9.63 | Risk: LOW        | Conf: 100%
  MEGASTAR.NS     | Price:  302.00 | Target:  232.66 | Risk: LOW        | Conf: 100%
  SURANAT&P.NS    | Price:   16.54 | Target:   12.60 | Risk: LOW        | Conf: 100%
  DUGLOBAL.NS     | Price:   25.00 | Target:   19.02 | Risk: LOW        | Conf: 100%
  KDL.NS          | Price:   86.65 | Target:   58.85 | Risk: LOW        | Conf: 100%
  IPSL.NS         | Price:  215.00 | Target:  187.73 | Risk: LOW        | Conf: 100%
  KAMOPAINTS.NS   | Price:    4.49 | Target:    3.89 | Risk: LOW        | Conf: 80%
  COASTCORP.NS    | Price:   41.65 | Target:   25.68 | Risk: LOW        | Conf: 100%
  DRCSYSTEMS.NS   | Price:   12.94 | Target:   10.00 | Risk: LOW        | Conf: 80%
  INTENTECH.NS    | Price:   81.44 | Target:   57.78 | Risk: LOW        | Conf: 100%
  AERONEU.NS      | Price:   84.07 | Target:   64.96 | Risk: LOW        | Conf: 80%
  GENCON.NS       | Price:   38.50 | Target:   32.30 | Risk: LOW        | Conf: 100%
  SPCL.NS         | Price:   64.10 | Target:   55.30 | Risk: LOW        | Conf: 100%
  NAVKARURB.NS    | Price:    1.00 | Target:    0.76 | Risk: LOW        | Conf: 80%
  FIDEL.NS        | Price:  135.95 | Target:   99.68 | Risk: LOW        | Conf: 100%
  UNITEDTEA.NS    | Price:  461.50 | Target:  387.37 | Risk: LOW        | Conf: 80%
  BASML.NS        | Price:   24.88 | Target:   19.99 | Risk: LOW        | Conf: 100%
  MARALOVER.NS    | Price:   52.96 | Target:   37.34 | Risk: LOW        | Conf: 100%
  GRCL.NS         | Price:  508.50 | Target:  424.95 | Risk: LOW        | Conf: 100%
  RAJTV.NS        | Price:   10.14 | Target:    7.92 | Risk: LOW        | Conf: 100%
  ANIKINDS.NS     | Price:   40.09 | Target:   25.06 | Risk: LOW        | Conf: 100%
  DGCONTENT.NS    | Price:   24.87 | Target:   16.78 | Risk: LOW        | Conf: 80%
  ASPINWALL.NS    | Price:  237.00 | Target:  178.91 | Risk: LOW        | Conf: 100%
  DRONE.NS        | Price:   38.10 | Target:   31.28 | Risk: LOW        | Conf: 100%
  EQUIPPP.NS      | Price:   20.25 | Target:   13.69 | Risk: LOW        | Conf: 100%
  LLOYDS.NS       | Price:   66.15 | Target:   51.67 | Risk: LOW        | Conf: 100%
  RHFL.NS         | Price:    1.79 | Target:    1.48 | Risk: LOW        | Conf: 100%
  INCREDIBLE.NS   | Price:   31.28 | Target:   23.38 | Risk: LOW        | Conf: 100%
  EMMBI.NS        | Price:   85.00 | Target:   66.74 | Risk: LOW        | Conf: 100%
  DENEERS.NS      | Price:  163.25 | Target:  117.05 | Risk: LOW        | Conf: 100%
  AVROIND.NS      | Price:    8.51 | Target:    5.26 | Risk: LOW        | Conf: 100%
  DESTINY.NS      | Price:  100.65 | Target:   98.78 | Risk: LOW        | Conf: 100%
  BEWLTD.NS       | Price:   51.20 | Target:   37.57 | Risk: LOW        | Conf: 100%
  IEML.NS         | Price:   40.50 | Target:   29.64 | Risk: LOW        | Conf: 100%
  DCM.NS          | Price:   81.80 | Target:   66.05 | Risk: LOW        | Conf: 100%
  SHRITECH.NS     | Price:   60.00 | Target:   55.37 | Risk: LOW        | Conf: 100%
  VIVIMEDLAB.NS   | Price:    4.86 | Target:    3.44 | Risk: LOW        | Conf: 100%
  VASWANI.NS      | Price:   51.51 | Target:   42.53 | Risk: LOW        | Conf: 80%
  DYNAMIC.NS      | Price:  132.25 | Target:  104.55 | Risk: LOW        | Conf: 100%
  BSL.NS          | Price:  123.08 | Target:  106.58 | Risk: LOW        | Conf: 80%
  RUCHINFRA.NS    | Price:    5.77 | Target:    4.22 | Risk: LOW        | Conf: 80%
  TBI.NS          | Price:   58.55 | Target:   44.96 | Risk: LOW        | Conf: 100%
  CROWN.NS        | Price:  107.29 | Target:   80.88 | Risk: LOW        | Conf: 100%
  SOMICONVEY.NS   | Price:   87.90 | Target:   66.66 | Risk: LOW        | Conf: 100%
  USK.NS          | Price:   21.15 | Target:   15.65 | Risk: LOW        | Conf: 100%
  MAHESHWARI.NS   | Price:   70.10 | Target:   59.81 | Risk: LOW        | Conf: 100%
  MODTHREAD.NS    | Price:   45.91 | Target:   35.34 | Risk: LOW        | Conf: 100%
  RKEC.NS         | Price:   24.96 | Target:   17.73 | Risk: LOW        | Conf: 100%
  WOMANCART.NS    | Price:   92.90 | Target:   64.99 | Risk: LOW        | Conf: 100%
  ISFT.NS         | Price:   77.89 | Target:   56.99 | Risk: LOW        | Conf: 100%
  MUKTAARTS.NS    | Price:   56.56 | Target:   38.86 | Risk: LOW        | Conf: 100%
  INDIANCARD.NS   | Price:  211.22 | Target:  165.25 | Risk: LOW        | Conf: 100%
  BHARATGEAR.NS   | Price:  103.62 | Target:   77.56 | Risk: LOW        | Conf: 100%
  SURANASOL.NS    | Price:   25.88 | Target:   19.52 | Risk: LOW        | Conf: 100%
  QUESTLAB.NS     | Price:   90.75 | Target:   74.70 | Risk: LOW        | Conf: 100%
  VEEKAYEM.NS     | Price:  116.85 | Target:   97.89 | Risk: LOW        | Conf: 100%
  SHYAMCENT.NS    | Price:    4.98 | Target:    3.70 | Risk: LOW        | Conf: 100%
  LAGNAM.NS       | Price:   80.50 | Target:   60.04 | Risk: LOW        | Conf: 100%
  MAL.NS          | Price:   29.85 | Target:   24.26 | Risk: LOW        | Conf: 100%
  SEMAC.NS        | Price:  301.20 | Target:  249.13 | Risk: LOW        | Conf: 100%
  REXPIPES.NS     | Price:  169.10 | Target:  168.42 | Risk: LOW        | Conf: 80%
  TRU.NS          | Price:    4.33 | Target:    2.82 | Risk: LOW        | Conf: 100%
  SYLVANPLY.NS    | Price:   50.00 | Target:   46.34 | Risk: LOW        | Conf: 100%
  TRUST.NS        | Price:   27.00 | Target:   16.23 | Risk: LOW        | Conf: 80%
  SHIGAN.NS       | Price:   62.00 | Target:   53.86 | Risk: LOW        | Conf: 100%
  SURANI.NS       | Price:   89.95 | Target:   70.16 | Risk: LOW        | Conf: 100%
  HDIL.NS         | Price:    1.50 | Target:    1.21 | Risk: LOW        | Conf: 100%
  DELAPLEX.NS     | Price:   86.00 | Target:   69.98 | Risk: LOW        | Conf: 100%
  SAMPANN.NS      | Price:   26.41 | Target:   20.72 | Risk: LOW        | Conf: 100%
  SSFL.NS         | Price:  243.00 | Target:  175.55 | Risk: LOW        | Conf: 100%
  GENSOL.NS       | Price:   16.78 | Target:   14.03 | Risk: LOW        | Conf: 100%
  FIBERWEB.NS     | Price:   29.35 | Target:   23.03 | Risk: LOW        | Conf: 80%
  BEARDSELL.NS    | Price:   25.18 | Target:   19.31 | Risk: LOW        | Conf: 100%
  DTL.NS          | Price:  116.00 | Target:  114.32 | Risk: LOW        | Conf: 100%
  RELCHEMQ.NS     | Price:  119.75 | Target:   90.15 | Risk: LOW        | Conf: 100%
  HILTON.NS       | Price:   20.24 | Target:   15.83 | Risk: LOW        | Conf: 100%
  ASCOM.NS        | Price:  233.60 | Target:  224.62 | Risk: LOW        | Conf: 100%
  OLIL.NS         | Price:  419.00 | Target:  355.66 | Risk: LOW        | Conf: 100%
  ROCKINGDCE.NS   | Price:  161.95 | Target:  113.43 | Risk: LOW        | Conf: 100%
  REFRACTORY.NS   | Price:   25.25 | Target:   21.66 | Risk: LOW        | Conf: 100%
  ODIGMA.NS       | Price:   22.11 | Target:   18.82 | Risk: LOW        | Conf: 80%
  KAKATCEM.NS     | Price:  107.28 | Target:   86.01 | Risk: LOW        | Conf: 100%
  KLL.NS          | Price:   22.00 | Target:   14.09 | Risk: LOW        | Conf: 100%
  TOUCHWOOD.NS    | Price:   65.00 | Target:   50.63 | Risk: LOW        | Conf: 100%
  NAMAN.NS        | Price:   42.15 | Target:   37.63 | Risk: LOW        | Conf: 100%
  PIONEEREMB.NS   | Price:   22.77 | Target:   16.17 | Risk: LOW        | Conf: 100%
  ZENITHDRUG.NS   | Price:   41.80 | Target:   30.89 | Risk: LOW        | Conf: 100%
  GLOBE.NS        | Price:    2.03 | Target:    1.50 | Risk: LOW        | Conf: 100%
  SONUINFRA.NS    | Price:   39.45 | Target:   29.32 | Risk: LOW        | Conf: 100%
  SELMC.NS        | Price:   27.20 | Target:   21.34 | Risk: LOW        | Conf: 80%
  ATAM.NS         | Price:   55.99 | Target:   40.69 | Risk: LOW        | Conf: 100%
  NIRMAN.NS       | Price:   31.95 | Target:   14.38 | Risk: LOW        | Conf: 100%
  PATINTLOG.NS    | Price:   13.54 | Target:   10.64 | Risk: LOW        | Conf: 100%
  IL&FSTRANS.NS   | Price:    2.11 | Target:    1.56 | Risk: LOW        | Conf: 100%
  DIGIKORE.NS     | Price:   41.70 | Target:   16.95 | Risk: LOW        | Conf: 100%
  MOTOGENFIN.NS   | Price:   26.64 | Target:   22.06 | Risk: LOW        | Conf: 80%
  PRITI.NS        | Price:   35.69 | Target:   28.25 | Risk: LOW        | Conf: 100%
  EFORCE.NS       | Price:   20.90 | Target:   17.88 | Risk: LOW        | Conf: 100%
  CURAA.NS        | Price:   70.30 | Target:   50.05 | Risk: LOW        | Conf: 100%
  SUNDARAM.NS     | Price:    1.10 | Target:    0.81 | Risk: LOW        | Conf: 100%
  DBSTOCKBRO.NS   | Price:   32.44 | Target:   23.41 | Risk: LOW        | Conf: 100%
  ALKALI.NS       | Price:   69.96 | Target:   56.80 | Risk: LOW        | Conf: 80%
  PARTYCRUS.NS    | Price:   85.00 | Target:   76.00 | Risk: LOW        | Conf: 100%
  BAWEJA.NS       | Price:   24.25 | Target:   18.32 | Risk: LOW        | Conf: 100%
  FCONSUMER.NS    | Price:    0.25 | Target:    0.23 | Risk: LOW        | Conf: 100%
  BANKA.NS        | Price:   84.64 | Target:   63.02 | Risk: LOW        | Conf: 100%
  HGM.NS          | Price:   48.11 | Target:   30.38 | Risk: LOW        | Conf: 100%
  CEREBRAINT.NS   | Price:    2.63 | Target:    1.90 | Risk: LOW        | Conf: 100%
  SUVIDHAA.NS     | Price:    2.50 | Target:    1.83 | Risk: LOW        | Conf: 80%
  NARMADA.NS      | Price:   14.78 | Target:    8.25 | Risk: LOW        | Conf: 100%
  PULZ.NS         | Price:   22.45 | Target:   18.99 | Risk: LOW        | Conf: 100%
  AGRITECH.NS     | Price:  107.84 | Target:   87.36 | Risk: LOW        | Conf: 100%
  AGROPHOS.NS     | Price:   28.30 | Target:   22.45 | Risk: LOW        | Conf: 80%
  DAMODARIND.NS   | Price:   28.00 | Target:   22.70 | Risk: LOW        | Conf: 80%
  K2INFRA.NS      | Price:   53.15 | Target:   41.76 | Risk: LOW        | Conf: 100%
  NOIDATOLL.NS    | Price:    4.15 | Target:    2.90 | Risk: LOW        | Conf: 100%
  MARCO.NS        | Price:   31.50 | Target:   24.05 | Risk: LOW        | Conf: 80%
  ATLASCYCLE.NS   | Price:   96.98 | Target:   81.60 | Risk: LOW        | Conf: 80%
  SAIFL.NS        | Price:    4.95 | Target:    4.41 | Risk: LOW        | Conf: 80%
  SYNOPTICS.NS    | Price:   67.45 | Target:   61.49 | Risk: LOW        | Conf: 100%
  NORBTEAEXP.NS   | Price:   62.34 | Target:   43.76 | Risk: LOW        | Conf: 100%
  BANG.NS         | Price:   29.61 | Target:   23.56 | Risk: LOW        | Conf: 100%
  FLEXITUFF.NS    | Price:    3.25 | Target:    2.17 | Risk: LOW        | Conf: 100%
  LRRPL.NS        | Price:   84.00 | Target:   72.41 | Risk: LOW        | Conf: 100%
  CELEBRITY.NS    | Price:    6.86 | Target:    5.22 | Risk: LOW        | Conf: 100%
  GRAPHISAD.NS    | Price:   27.05 | Target:   21.05 | Risk: LOW        | Conf: 100%
  RILINFRA.NS     | Price:   38.05 | Target:   31.14 | Risk: LOW        | Conf: 100%
  DHANLAXMI.NS    | Price:   25.50 | Target:   21.21 | Risk: LOW        | Conf: 100%
  GAYAHWS.NS      | Price:    1.97 | Target:    1.14 | Risk: LOW        | Conf: 80%
  DANGEE.NS       | Price:    2.90 | Target:    2.30 | Risk: LOW        | Conf: 100%
  RKDL.NS         | Price:   18.22 | Target:   14.78 | Risk: LOW        | Conf: 100%
  ICDSLTD.NS      | Price:   39.62 | Target:   26.64 | Risk: LOW        | Conf: 100%
