NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-09-02 06:28:13

BUY SIGNALS (628):
  TCS.NS          | Price: 2337.40 | Entry: 2290.65 | Target: 2616.40 | Risk: LOW       
  TICL.NS         | Price:    8.22 | Target:    5.57 | Risk: LOW        | Conf: 100%
  SPCENET.NS      | Price:    3.15 | Target:    2.24 | Risk: LOW        | Conf: 100%
  BEDMUTHA.NS     | Price:  107.40 | Target:   82.41 | Risk: LOW        | Conf: 100%
  NILAINFRA.NS    | Price:    6.70 | Target:    5.78 | Risk: LOW        | Conf: 100%
  AVPINFRA.NS     | Price:   58.40 | Target:   44.67 | Risk: LOW        | Conf: 100%
  DEVX.NS         | Price:   33.13 | Target:   24.04 | Risk: LOW        | Conf: 100%
  AARON.NS        | Price:  126.72 | Target:   96.16 | Risk: LOW        | Conf: 80%
  RUCHIRA.NS      | Price:  102.60 | Target:   88.75 | Risk: LOW        | Conf: 80%
  PHANTOMFX.NS    | Price:  119.00 | Target:   64.41 | Risk: LOW        | Conf: 100%
  BBTCL.NS        | Price:  220.48 | Target:  157.24 | Risk: LOW        | Conf: 100%
  MAHEPC.NS       | Price:  102.00 | Target:   88.32 | Risk: LOW        | Conf: 100%
  APCL.NS         | Price:  100.45 | Target:   79.03 | Risk: LOW        | Conf: 100%
  VARDMNPOLY.NS   | Price:    5.93 | Target:    4.48 | Risk: LOW        | Conf: 100%
  INM.NS          | Price:  156.00 | Target:  147.37 | Risk: LOW        | Conf: 100%
  VGL.NS          | Price:   57.50 | Target:   38.81 | Risk: LOW        | Conf: 80%
  INSPIRISYS.NS   | Price:   88.40 | Target:   64.26 | Risk: LOW        | Conf: 100%
  GINNIFILA.NS    | Price:   43.10 | Target:   35.42 | Risk: LOW        | Conf: 100%
  MEDICO.NS       | Price:   39.84 | Target:   28.22 | Risk: LOW        | Conf: 100%
  BALAJEE.NS      | Price:   26.15 | Target:   20.52 | Risk: LOW        | Conf: 100%
  TRF.NS          | Price:  222.63 | Target:  200.30 | Risk: LOW        | Conf: 100%
  RACE.NS         | Price:  100.00 | Target:   76.38 | Risk: LOW        | Conf: 100%
  SKP.NS          | Price:  146.50 | Target:  118.57 | Risk: LOW        | Conf: 100%
  DPWIRES.NS      | Price:  154.50 | Target:  125.56 | Risk: LOW        | Conf: 100%
  MASON.NS        | Price:  117.65 | Target:   89.04 | Risk: LOW        | Conf: 100%
  BHAGYANGR.NS    | Price:  373.05 | Target:  283.73 | Risk: LOW        | Conf: 100%
  SHRADHA.NS      | Price:   31.95 | Target:   24.18 | Risk: LOW        | Conf: 100%
  AVG.NS          | Price:  172.00 | Target:  134.87 | Risk: LOW        | Conf: 100%
  AFFORDABLE.NS   | Price:  159.93 | Target:  121.07 | Risk: LOW        | Conf: 100%
  NIPPOBATRY.NS   | Price:  325.00 | Target:  271.66 | Risk: LOW        | Conf: 80%
  SINTERCOM.NS    | Price:   76.52 | Target:   53.99 | Risk: LOW        | Conf: 100%
  GOLDTECH.NS     | Price:   46.25 | Target:   33.89 | Risk: LOW        | Conf: 100%
  PPAP.NS         | Price:  263.75 | Target:  209.64 | Risk: LOW        | Conf: 100%
  NATHBIOGEN.NS   | Price:  153.25 | Target:  134.22 | Risk: LOW        | Conf: 80%
  VMSTMT.NS       | Price:   45.70 | Target:   36.73 | Risk: LOW        | Conf: 80%
  VIPCLOTHNG.NS   | Price:   19.84 | Target:   15.59 | Risk: LOW        | Conf: 80%
  AUTOIND.NS      | Price:   84.30 | Target:   61.54 | Risk: LOW        | Conf: 100%
  RVHL.NS         | Price:   39.50 | Target:   27.30 | Risk: LOW        | Conf: 100%
  NAGAFERT.NS     | Price:    2.05 | Target:    1.94 | Risk: LOW        | Conf: 100%
  GRETEX.NS       | Price:  272.00 | Target:  262.00 | Risk: LOW        | Conf: 100%
  SUPREME.NS      | Price:   36.97 | Target:   24.85 | Risk: LOW        | Conf: 100%
  OMFREIGHT.NS    | Price:   88.00 | Target:   67.70 | Risk: LOW        | Conf: 100%
  KRISHCA.NS      | Price:  156.45 | Target:  122.20 | Risk: LOW        | Conf: 100%
  GLOBALVECT.NS   | Price:  140.60 | Target:  115.90 | Risk: LOW        | Conf: 100%
  SUNDRMBRAK.NS   | Price:  749.00 | Target:  575.95 | Risk: LOW        | Conf: 100%
  DJML.NS         | Price:   71.75 | Target:   27.18 | Risk: LOW        | Conf: 100%
  STARTECK.NS     | Price:  249.15 | Target:  198.85 | Risk: LOW        | Conf: 100%
  DELPHIFX.NS     | Price:    6.28 | Target:    4.39 | Risk: LOW        | Conf: 100%
  SHREYANIND.NS   | Price:  125.90 | Target:   97.10 | Risk: LOW        | Conf: 100%
  OSIAHYPER.NS    | Price:    2.46 | Target:    1.71 | Risk: LOW        | Conf: 100%
  UFO.NS          | Price:   65.37 | Target:   53.09 | Risk: LOW        | Conf: 80%
  INDOUS.NS       | Price:   78.98 | Target:   53.53 | Risk: LOW        | Conf: 100%
  KOTYARK.NS      | Price:   30.75 | Target:   20.76 | Risk: LOW        | Conf: 100%
  ZEELEARN.NS     | Price:    7.32 | Target:    5.59 | Risk: LOW        | Conf: 100%
  TRANSTEEL.NS    | Price:   74.95 | Target:   34.43 | Risk: LOW        | Conf: 100%
  MEGASTAR.NS     | Price:  305.45 | Target:  252.70 | Risk: LOW        | Conf: 80%
  SURANAT&P.NS    | Price:   15.95 | Target:   12.74 | Risk: LOW        | Conf: 80%
  TAKE.NS         | Price:   13.86 | Target:    8.50 | Risk: LOW        | Conf: 100%
  RVTH.NS         | Price:  715.10 | Target:  564.60 | Risk: LOW        | Conf: 100%
  RADIOCITY.NS    | Price:    6.36 | Target:    4.90 | Risk: LOW        | Conf: 80%
  PRITIKAUTO.NS   | Price:   16.25 | Target:   12.63 | Risk: LOW        | Conf: 100%
  MADHAVBAUG.NS   | Price:  169.00 | Target:  139.30 | Risk: LOW        | Conf: 100%
  FELIX.NS        | Price:  172.75 | Target:  144.86 | Risk: LOW        | Conf: 100%
  ANLON.NS        | Price:  625.00 | Target:  523.02 | Risk: LOW        | Conf: 100%
  SADHNANIQ.NS    | Price:    2.71 | Target:    2.41 | Risk: LOW        | Conf: 100%
  COASTCORP.NS    | Price:   39.79 | Target:   31.37 | Risk: LOW        | Conf: 100%
  ZODIACLOTH.NS   | Price:   72.25 | Target:   60.13 | Risk: LOW        | Conf: 100%
  OMAXAUTO.NS     | Price:  185.78 | Target:  141.25 | Risk: LOW        | Conf: 100%
  INTENTECH.NS    | Price:   79.17 | Target:   60.76 | Risk: LOW        | Conf: 80%
  PIGL.NS         | Price:   99.83 | Target:   75.88 | Risk: LOW        | Conf: 100%
  MKPL.NS         | Price:    4.06 | Target:    3.52 | Risk: LOW        | Conf: 100%
  MURUDCERA.NS    | Price:   29.84 | Target:   24.99 | Risk: LOW        | Conf: 100%
  AERONEU.NS      | Price:   80.00 | Target:   55.61 | Risk: LOW        | Conf: 80%
  ATALREAL.NS     | Price:   25.57 | Target:   15.15 | Risk: LOW        | Conf: 100%
  CHEMBOND.NS     | Price:  169.99 | Target:  109.77 | Risk: LOW        | Conf: 80%
  SHAH.NS         | Price:    3.57 | Target:    1.38 | Risk: LOW        | Conf: 100%
  NAVKARURB.NS    | Price:    0.89 | Target:    0.65 | Risk: LOW        | Conf: 100%
  ABAN.NS         | Price:   14.67 | Target:   12.90 | Risk: LOW        | Conf: 100%
  DEVIT.NS        | Price:   24.62 | Target:   17.99 | Risk: LOW        | Conf: 100%
  SPECTSTM.NS     | Price:   60.00 | Target:   53.77 | Risk: LOW        | Conf: 100%
  UNITEDTEA.NS    | Price:  446.00 | Target:  378.64 | Risk: LOW        | Conf: 80%
  KRITIKA.NS      | Price:    5.40 | Target:    4.45 | Risk: LOW        | Conf: 100%
  DHARAN.NS       | Price:    0.14 | Target:    0.07 | Risk: LOW        | Conf: 100%
  LOTUSEYE.NS     | Price:  108.00 | Target:   88.02 | Risk: LOW        | Conf: 100%
  RAJTV.NS        | Price:    8.93 | Target:    6.26 | Risk: LOW        | Conf: 100%
  EMMIL.NS        | Price:  125.00 | Target:   97.05 | Risk: LOW        | Conf: 100%
  PRAXIS.NS       | Price:    4.50 | Target:    2.54 | Risk: LOW        | Conf: 100%
  KAVDEFENCE.NS   | Price:   55.29 | Target:   41.85 | Risk: LOW        | Conf: 100%
  DRONE.NS        | Price:   34.45 | Target:   22.54 | Risk: LOW        | Conf: 100%
  PROPEQUITY.NS   | Price:  210.00 | Target:  189.95 | Risk: LOW        | Conf: 100%
  EQUIPPP.NS      | Price:   22.30 | Target:   16.60 | Risk: LOW        | Conf: 100%
  LLOYDS.NS       | Price:   60.00 | Target:   52.29 | Risk: LOW        | Conf: 100%
  TIPSFILMS.NS    | Price:  329.45 | Target:  247.24 | Risk: LOW        | Conf: 80%
  KEYFINSERV.NS   | Price:  251.70 | Target:  200.40 | Risk: LOW        | Conf: 100%
  ESSENTIA.NS     | Price:    1.04 | Target:    0.68 | Risk: LOW        | Conf: 100%
  DENEERS.NS      | Price:  170.45 | Target:  116.34 | Risk: LOW        | Conf: 100%
  PRLIND.NS       | Price:   42.10 | Target:   36.22 | Risk: LOW        | Conf: 100%
  KESORAMIND.NS   | Price:   11.30 | Target:   10.21 | Risk: LOW        | Conf: 100%
  BEWLTD.NS       | Price:   50.00 | Target:   37.52 | Risk: LOW        | Conf: 100%
  TUNWAL.NS       | Price:   25.50 | Target:   22.50 | Risk: LOW        | Conf: 100%
  DCM.NS          | Price:   77.83 | Target:   63.52 | Risk: LOW        | Conf: 100%
  SHRITECH.NS     | Price:   60.95 | Target:   54.25 | Risk: LOW        | Conf: 60%
  INDTERRAIN.NS   | Price:   30.17 | Target:   24.68 | Risk: LOW        | Conf: 80%
  KORE.NS         | Price:  118.80 | Target:   20.50 | Risk: LOW        | Conf: 100%
  AARVI.NS        | Price:  145.00 | Target:  114.52 | Risk: LOW        | Conf: 100%
  RSSOFTWARE.NS   | Price:   27.93 | Target:   18.44 | Risk: LOW        | Conf: 100%
  DYNAMIC.NS      | Price:  134.65 | Target:  111.86 | Risk: LOW        | Conf: 100%
  CORALFINAC.NS   | Price:   32.07 | Target:   22.86 | Risk: LOW        | Conf: 100%
  RUCHINFRA.NS    | Price:    5.50 | Target:    4.28 | Risk: LOW        | Conf: 100%
  WEIZMANIND.NS   | Price:   74.89 | Target:   62.47 | Risk: LOW        | Conf: 100%
  USK.NS          | Price:   20.71 | Target:   16.45 | Risk: LOW        | Conf: 100%
  VR.NS           | Price:  113.00 | Target:   96.29 | Risk: LOW        | Conf: 100%
  RKEC.NS         | Price:   21.99 | Target:   12.90 | Risk: LOW        | Conf: 100%
  DUCON.NS        | Price:    1.97 | Target:    0.64 | Risk: LOW        | Conf: 100%
  KHFM.NS         | Price:   47.20 | Target:   37.79 | Risk: LOW        | Conf: 100%
  AIROLAM.NS      | Price:   87.03 | Target:   71.65 | Risk: LOW        | Conf: 80%
  INDIANCARD.NS   | Price:  208.20 | Target:  165.87 | Risk: LOW        | Conf: 100%
  KREBSBIO.NS     | Price:   55.23 | Target:   41.56 | Risk: LOW        | Conf: 80%
  INDBANK.NS      | Price:   31.10 | Target:   26.61 | Risk: LOW        | Conf: 100%
  SADHAV.NS       | Price:  110.30 | Target:   89.00 | Risk: LOW        | Conf: 100%
  HECPROJECT.NS   | Price:  116.30 | Target:   76.21 | Risk: LOW        | Conf: 100%
  HPIL.NS         | Price:  121.86 | Target:   93.71 | Risk: LOW        | Conf: 100%
  ZEAL.NS         | Price:   62.50 | Target:   54.20 | Risk: LOW        | Conf: 80%
  VEEKAYEM.NS     | Price:  103.00 | Target:   76.30 | Risk: LOW        | Conf: 100%
  LAGNAM.NS       | Price:   72.60 | Target:   59.74 | Risk: LOW        | Conf: 100%
  SAMBHAAV.NS     | Price:    6.00 | Target:    3.95 | Risk: LOW        | Conf: 100%
  SMLT.NS         | Price:   65.49 | Target:   51.01 | Risk: LOW        | Conf: 100%
  GTL.NS          | Price:    7.11 | Target:    5.04 | Risk: LOW        | Conf: 80%
  VISAMAN.NS      | Price:   75.25 | Target:   63.70 | Risk: LOW        | Conf: 100%
  SEMAC.NS        | Price:  281.95 | Target:  210.31 | Risk: LOW        | Conf: 100%
  REXPIPES.NS     | Price:  160.65 | Target:  157.63 | Risk: LOW        | Conf: 100%
  SOTAC.NS        | Price:   90.05 | Target:   89.37 | Risk: LOW        | Conf: 100%
  TRU.NS          | Price:    3.96 | Target:    2.37 | Risk: LOW        | Conf: 100%
  URBAN.NS        | Price:  120.35 | Target:   87.58 | Risk: LOW        | Conf: 100%
  WIPL.NS         | Price:  164.00 | Target:  134.40 | Risk: LOW        | Conf: 80%
  ISHANCH.NS      | Price:   43.17 | Target:   28.54 | Risk: LOW        | Conf: 100%
  HDIL.NS         | Price:    1.49 | Target:    1.15 | Risk: LOW        | Conf: 100%
  BAGFILMS.NS     | Price:    4.36 | Target:    3.21 | Risk: LOW        | Conf: 80%
  DRSDILIP.NS     | Price:  107.00 | Target:  105.96 | Risk: LOW        | Conf: 100%
  CUBEXTUB.NS     | Price:   75.96 | Target:   58.89 | Risk: LOW        | Conf: 100%
  LATTEYS.NS      | Price:   20.81 | Target:   13.85 | Risk: LOW        | Conf: 80%
  SAMPANN.NS      | Price:   24.40 | Target:   19.37 | Risk: LOW        | Conf: 100%
  GENSOL.NS       | Price:   17.10 | Target:   12.38 | Risk: LOW        | Conf: 100%
  FIBERWEB.NS     | Price:   25.80 | Target:   18.22 | Risk: LOW        | Conf: 100%
  RAJMET.NS       | Price:    3.13 | Target:    1.97 | Risk: LOW        | Conf: 100%
  MAXPOSURE.NS    | Price:   31.40 | Target:   28.58 | Risk: LOW        | Conf: 100%
  RELIABLE.NS     | Price:  138.68 | Target:  105.38 | Risk: LOW        | Conf: 80%
  MOKSH.NS        | Price:   10.36 | Target:    7.60 | Risk: LOW        | Conf: 80%
  BEACON.NS       | Price:   85.00 | Target:   68.48 | Risk: LOW        | Conf: 100%
  REGENCERAM.NS   | Price:   35.37 | Target:   18.61 | Risk: LOW        | Conf: 100%
  RELCHEMQ.NS     | Price:  114.00 | Target:   84.53 | Risk: LOW        | Conf: 80%
  HILTON.NS       | Price:   19.09 | Target:   15.42 | Risk: LOW        | Conf: 100%
  ASCOM.NS        | Price:  221.95 | Target:  213.41 | Risk: LOW        | Conf: 100%
  KLL.NS          | Price:   21.75 | Target:   15.62 | Risk: LOW        | Conf: 100%
  TOUCHWOOD.NS    | Price:   58.98 | Target:   45.50 | Risk: LOW        | Conf: 100%
  HOLMARC.NS      | Price:  102.05 | Target:   84.95 | Risk: LOW        | Conf: 100%
  ZENITHSTL.NS    | Price:    5.25 | Target:    4.01 | Risk: LOW        | Conf: 100%
  NAMAN.NS        | Price:   39.90 | Target:   32.94 | Risk: LOW        | Conf: 100%
  PIONEEREMB.NS   | Price:   21.68 | Target:   18.08 | Risk: LOW        | Conf: 80%
  ZENITHDRUG.NS   | Price:   42.10 | Target:   32.80 | Risk: LOW        | Conf: 100%
  GLOBE.NS        | Price:    1.88 | Target:    1.54 | Risk: LOW        | Conf: 100%
  DHRUV.NS        | Price:   23.50 | Target:   15.98 | Risk: LOW        | Conf: 100%
  SELMC.NS        | Price:   27.00 | Target:   18.16 | Risk: LOW        | Conf: 100%
  ATAM.NS         | Price:   54.87 | Target:   34.02 | Risk: LOW        | Conf: 100%
  PARAGON.NS      | Price:   47.25 | Target:   38.29 | Risk: LOW        | Conf: 100%
  NIRMAN.NS       | Price:   29.00 | Target:   17.02 | Risk: LOW        | Conf: 100%
  PATINTLOG.NS    | Price:   13.00 | Target:    9.68 | Risk: LOW        | Conf: 100%
  GOYALALUM.NS    | Price:    6.25 | Target:    5.24 | Risk: LOW        | Conf: 80%
  ACCURACY.NS     | Price:    4.26 | Target:    3.35 | Risk: LOW        | Conf: 100%
  PRITI.NS        | Price:   33.25 | Target:   26.22 | Risk: LOW        | Conf: 100%
  ENERGYDEV.NS    | Price:   15.73 | Target:   12.40 | Risk: LOW        | Conf: 100%
  AAKASH.NS       | Price:    8.76 | Target:    6.60 | Risk: LOW        | Conf: 100%
  KANDARP.NS      | Price:   95.05 | Target:   76.39 | Risk: LOW        | Conf: 100%
  EFORCE.NS       | Price:   20.00 | Target:   15.79 | Risk: LOW        | Conf: 100%
  ORCHASP.NS      | Price:    1.40 | Target:    0.89 | Risk: LOW        | Conf: 80%
  SONAMAC.NS      | Price:   33.20 | Target:   25.00 | Risk: LOW        | Conf: 100%
  TGL.NS          | Price:   17.05 | Target:   12.21 | Risk: LOW        | Conf: 100%
  AISL.NS         | Price:   56.60 | Target:   47.35 | Risk: LOW        | Conf: 100%
  PRAKASHSTL.NS   | Price:    3.86 | Target:    3.20 | Risk: LOW        | Conf: 80%
  CURAA.NS        | Price:   67.05 | Target:   41.02 | Risk: LOW        | Conf: 100%
  DBSTOCKBRO.NS   | Price:   29.52 | Target:   20.57 | Risk: LOW        | Conf: 100%
  MHHL.NS         | Price:   31.50 | Target:   28.25 | Risk: LOW        | Conf: 100%
  BAWEJA.NS       | Price:   23.85 | Target:   18.12 | Risk: LOW        | Conf: 100%
  FCONSUMER.NS    | Price:    0.22 | Target:    0.21 | Risk: LOW        | Conf: 100%
  AJOONI.NS       | Price:    3.75 | Target:    2.84 | Risk: LOW        | Conf: 80%
  ANMOL.NS        | Price:    9.95 | Target:    8.20 | Risk: LOW        | Conf: 100%
  BANKA.NS        | Price:   78.00 | Target:   56.52 | Risk: LOW        | Conf: 100%
  NAGREEKEXP.NS   | Price:   21.41 | Target:   15.27 | Risk: LOW        | Conf: 100%
  DELTAMAGNT.NS   | Price:   56.00 | Target:   40.53 | Risk: LOW        | Conf: 100%
  CEREBRAINT.NS   | Price:    2.52 | Target:    1.70 | Risk: LOW        | Conf: 100%
  SUVIDHAA.NS     | Price:    2.13 | Target:    1.00 | Risk: LOW        | Conf: 100%
  SRIVASAVI.NS    | Price:   74.65 | Target:   61.49 | Risk: LOW        | Conf: 100%
  NARMADA.NS      | Price:   13.66 | Target:    9.50 | Risk: LOW        | Conf: 100%
  BLUECOAST.NS    | Price:   22.04 | Target:   14.10 | Risk: LOW        | Conf: 100%
  AGROPHOS.NS     | Price:   25.73 | Target:   18.19 | Risk: LOW        | Conf: 80%
  K2INFRA.NS      | Price:   48.75 | Target:   36.25 | Risk: LOW        | Conf: 100%
  SECURKLOUD.NS   | Price:   17.35 | Target:   12.27 | Risk: LOW        | Conf: 100%
  ROML.NS         | Price:   43.15 | Target:   34.14 | Risk: LOW        | Conf: 100%
  PARASPETRO.NS   | Price:    2.09 | Target:    1.41 | Risk: LOW        | Conf: 100%
  AHLADA.NS       | Price:   37.89 | Target:   26.01 | Risk: LOW        | Conf: 80%
  HOMESFY.NS      | Price:  111.30 | Target:  105.78 | Risk: LOW        | Conf: 100%
  ATLASCYCLE.NS   | Price:   94.10 | Target:   80.36 | Risk: LOW        | Conf: 100%
  ORIENTALTL.NS   | Price:    4.95 | Target:    3.77 | Risk: LOW        | Conf: 80%
  SAIFL.NS        | Price:    4.80 | Target:    4.00 | Risk: LOW        | Conf: 100%
  SYNOPTICS.NS    | Price:   54.75 | Target:   48.95 | Risk: LOW        | Conf: 100%
  BIRDYS.NS       | Price:   86.20 | Target:   83.88 | Risk: LOW        | Conf: 100%
  FLEXITUFF.NS    | Price:    2.40 | Target:    1.69 | Risk: LOW        | Conf: 100%
  BALKRISHNA.NS   | Price:   16.80 | Target:   13.47 | Risk: LOW        | Conf: 100%
  JAIPURKURT.NS   | Price:   26.34 | Target:   20.98 | Risk: LOW        | Conf: 100%
  CELEBRITY.NS    | Price:    6.69 | Target:    5.07 | Risk: LOW        | Conf: 80%
  RILINFRA.NS     | Price:   36.20 | Target:   29.95 | Risk: LOW        | Conf: 100%
  JETFREIGHT.NS   | Price:   21.65 | Target:   16.77 | Risk: LOW        | Conf: 100%
  GSS.NS          | Price:   11.77 | Target:    8.29 | Risk: LOW        | Conf: 100%
  ARCHIES.NS      | Price:   12.87 | Target:   10.18 | Risk: LOW        | Conf: 100%
  KARMAENG.NS     | Price:   37.00 | Target:   25.83 | Risk: LOW        | Conf: 100%
  MALUPAPER.NS    | Price:   31.11 | Target:   26.15 | Risk: LOW        | Conf: 100%
  BLUEPEBBLE.NS   | Price:   63.00 | Target:   52.43 | Risk: LOW        | Conf: 100%
  PALREDTEC.NS    | Price:   49.00 | Target:   34.51 | Risk: LOW        | Conf: 100%
  MANUGRAPH.NS    | Price:   14.75 | Target:   10.17 | Risk: LOW        | Conf: 100%
  LFIC.NS         | Price:  132.00 | Target:  103.64 | Risk: LOW        | Conf: 100%
  CADSYS.NS       | Price:   46.45 | Target:   44.90 | Risk: LOW        | Conf: 100%
  VINNY.NS        | Price:    1.03 | Target:    0.93 | Risk: LOW        | Conf: 80%
  SHIVAMILLS.NS   | Price:   60.06 | Target:   46.10 | Risk: LOW        | Conf: 80%
  BMETRICS.NS     | Price:   31.05 | Target:   26.37 | Risk: LOW        | Conf: 100%
  AUROIMPEX.NS    | Price:   24.80 | Target:   20.34 | Risk: LOW        | Conf: 100%
  TARAPUR.NS      | Price:   13.45 | Target:    7.18 | Risk: LOW        | Conf: 100%
  RCDL.NS         | Price:   17.00 | Target:    6.00 | Risk: LOW        | Conf: 100%
  LCCINFOTEC.NS   | Price:    3.54 | Target:    1.74 | Risk: LOW        | Conf: 100%
  ASTRON.NS       | Price:    2.96 | Target:    2.16 | Risk: LOW        | Conf: 100%
  HYBRIDFIN.NS    | Price:   16.20 | Target:   12.34 | Risk: LOW        | Conf: 100%
  QUICKTOUCH.NS   | Price:   15.80 | Target:   12.16 | Risk: LOW        | Conf: 100%
  DKEGL.NS        | Price:   65.25 | Target:   52.79 | Risk: LOW        | Conf: 80%
  LASA.NS         | Price:    6.75 | Target:    4.09 | Risk: LOW        | Conf: 100%
  WEWIN.NS        | Price:   43.90 | Target:   35.51 | Risk: LOW        | Conf: 100%
  MADHUCON.NS     | Price:    4.82 | Target:    3.13 | Risk: LOW        | Conf: 100%
  AGNI.NS         | Price:   15.50 | Target:   12.48 | Risk: LOW        | Conf: 100%
  MASKINVEST.NS   | Price:  146.00 | Target:  125.52 | Risk: LOW        | Conf: 80%
  ARSHIYA.NS      | Price:    0.71 | Target:    0.47 | Risk: LOW        | Conf: 100%
  SEYAIND.NS      | Price:   12.10 | Target:   10.15 | Risk: LOW        | Conf: 100%
