NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-08-02 05:07:08

BUY SIGNALS (694):
  BHARTIARTL.NS   | Price: 1972.00 | Entry: 1932.56 | Target: 2115.45 | Risk: LOW       
  VETO.NS         | Price:  121.38 | Target:   96.10 | Risk: LOW        | Conf: 100%
  GOLDSTAR.NS     | Price:    6.95 | Target:    6.20 | Risk: LOW        | Conf: 100%
  LOTUSEYE.NS     | Price:  117.51 | Target:   86.23 | Risk: LOW        | Conf: 100%
  WINSOL.NS       | Price:  115.75 | Target:   98.98 | Risk: LOW        | Conf: 80%
  RAJTV.NS        | Price:   11.32 | Target:    9.31 | Risk: LOW        | Conf: 100%
  ANIKINDS.NS     | Price:   41.33 | Target:   27.97 | Risk: LOW        | Conf: 100%
  PRAXIS.NS       | Price:    6.13 | Target:    4.20 | Risk: LOW        | Conf: 100%
  KAVDEFENCE.NS   | Price:   57.11 | Target:   45.69 | Risk: LOW        | Conf: 100%
  DGCONTENT.NS    | Price:   23.96 | Target:   16.55 | Risk: LOW        | Conf: 100%
  ASPINWALL.NS    | Price:  233.57 | Target:  177.99 | Risk: LOW        | Conf: 100%
  PROPEQUITY.NS   | Price:  212.00 | Target:  188.04 | Risk: LOW        | Conf: 100%
  JMA.NS          | Price:   87.92 | Target:   72.71 | Risk: LOW        | Conf: 80%
  NECCLTD.NS      | Price:   14.94 | Target:   12.31 | Risk: LOW        | Conf: 100%
  LLOYDS.NS       | Price:   68.50 | Target:   57.30 | Risk: LOW        | Conf: 100%
  RHFL.NS         | Price:    1.94 | Target:    1.59 | Risk: LOW        | Conf: 100%
  EMMBI.NS        | Price:   87.46 | Target:   68.46 | Risk: LOW        | Conf: 100%
  KEYFINSERV.NS   | Price:  256.00 | Target:  199.89 | Risk: LOW        | Conf: 80%
  ESSENTIA.NS     | Price:    1.10 | Target:    0.92 | Risk: LOW        | Conf: 100%
  TAINWALCHM.NS   | Price:  197.14 | Target:  138.07 | Risk: LOW        | Conf: 100%
  DENEERS.NS      | Price:  186.95 | Target:  138.18 | Risk: LOW        | Conf: 100%
  PRLIND.NS       | Price:   44.20 | Target:   35.97 | Risk: LOW        | Conf: 100%
  ALPA.NS         | Price:   66.84 | Target:   48.83 | Risk: LOW        | Conf: 100%
  DTIL.NS         | Price:  130.87 | Target:  108.41 | Risk: LOW        | Conf: 100%
  AVROIND.NS      | Price:    8.71 | Target:    5.88 | Risk: LOW        | Conf: 100%
  PURVFLEXI.NS    | Price:   46.25 | Target:   40.37 | Risk: LOW        | Conf: 100%
  BEWLTD.NS       | Price:   57.75 | Target:   44.98 | Risk: LOW        | Conf: 100%
  BRNL.NS         | Price:   17.51 | Target:   13.37 | Risk: LOW        | Conf: 80%
  MANAKALUCO.NS   | Price:   35.22 | Target:   25.43 | Risk: LOW        | Conf: 100%
  DCM.NS          | Price:   88.05 | Target:   67.13 | Risk: LOW        | Conf: 100%
  AARTECH.NS      | Price:   46.44 | Target:   37.63 | Risk: LOW        | Conf: 80%
  SHRITECH.NS     | Price:   60.05 | Target:   57.89 | Risk: LOW        | Conf: 100%
  VISHWARAJ.NS    | Price:    5.12 | Target:    4.37 | Risk: LOW        | Conf: 100%
  VIVIMEDLAB.NS   | Price:    5.08 | Target:    3.72 | Risk: LOW        | Conf: 100%
  INDTERRAIN.NS   | Price:   27.83 | Target:   20.92 | Risk: LOW        | Conf: 100%
  VASWANI.NS      | Price:   51.58 | Target:   44.28 | Risk: LOW        | Conf: 100%
  RSSOFTWARE.NS   | Price:   30.30 | Target:   25.85 | Risk: LOW        | Conf: 100%
  DYNAMIC.NS      | Price:  137.25 | Target:  111.86 | Risk: LOW        | Conf: 100%
  IVP.NS          | Price:  152.00 | Target:  120.52 | Risk: LOW        | Conf: 100%
  BSL.NS          | Price:  124.80 | Target:  109.24 | Risk: LOW        | Conf: 80%
  EMKAYTOOLS.NS   | Price:   93.50 | Target:   79.09 | Risk: LOW        | Conf: 80%
  TBI.NS          | Price:   62.25 | Target:   50.23 | Risk: LOW        | Conf: 100%
  GAYAPROJ.NS     | Price:   19.98 | Target:   13.64 | Risk: LOW        | Conf: 100%
  WEIZMANIND.NS   | Price:   77.48 | Target:   64.85 | Risk: LOW        | Conf: 100%
  SOMICONVEY.NS   | Price:   93.07 | Target:   77.18 | Risk: LOW        | Conf: 100%
  RKEC.NS         | Price:   26.03 | Target:   18.07 | Risk: LOW        | Conf: 100%
  DUCON.NS        | Price:    2.95 | Target:    2.31 | Risk: LOW        | Conf: 100%
  KHFM.NS         | Price:   47.40 | Target:   37.60 | Risk: LOW        | Conf: 100%
  SHREEOSFM.NS    | Price:   57.00 | Target:   42.12 | Risk: LOW        | Conf: 100%
  AIROLAM.NS      | Price:   86.03 | Target:   69.30 | Risk: LOW        | Conf: 100%
  MDL.NS          | Price:   64.35 | Target:   58.67 | Risk: LOW        | Conf: 100%
  INDBANK.NS      | Price:   32.35 | Target:   28.32 | Risk: LOW        | Conf: 100%
  UMAEXPORTS.NS   | Price:   20.13 | Target:   16.28 | Risk: LOW        | Conf: 100%
  GANGESSECU.NS   | Price:  113.13 | Target:   97.32 | Risk: LOW        | Conf: 100%
  QUESTLAB.NS     | Price:   89.25 | Target:   66.46 | Risk: LOW        | Conf: 100%
  ZEAL.NS         | Price:   62.00 | Target:   55.04 | Risk: LOW        | Conf: 100%
  VEEKAYEM.NS     | Price:  126.00 | Target:  119.48 | Risk: LOW        | Conf: 100%
  SHYAMCENT.NS    | Price:    5.19 | Target:    3.85 | Risk: LOW        | Conf: 100%
  SILGO.NS        | Price:   69.94 | Target:   58.17 | Risk: LOW        | Conf: 100%
  BAIDFIN.NS      | Price:    9.81 | Target:    7.68 | Risk: LOW        | Conf: 100%
  SOTAC.NS        | Price:   91.95 | Target:   85.34 | Risk: LOW        | Conf: 100%
  VITAL.NS        | Price:   47.48 | Target:   43.46 | Risk: LOW        | Conf: 100%
  TRU.NS          | Price:    4.60 | Target:    3.21 | Risk: LOW        | Conf: 100%
  SYLVANPLY.NS    | Price:   53.70 | Target:   49.31 | Risk: LOW        | Conf: 100%
  TRUST.NS        | Price:   28.50 | Target:   19.20 | Risk: LOW        | Conf: 100%
  VIPULLTD.NS     | Price:   12.05 | Target:    7.49 | Risk: LOW        | Conf: 100%
  SALONA.NS       | Price:  243.90 | Target:  172.90 | Risk: LOW        | Conf: 100%
  LOVABLE.NS      | Price:   71.44 | Target:   60.13 | Risk: LOW        | Conf: 100%
  ISHANCH.NS      | Price:   52.22 | Target:   36.27 | Risk: LOW        | Conf: 80%
  HDIL.NS         | Price:    1.67 | Target:    1.32 | Risk: LOW        | Conf: 80%
  RAJSREESUG.NS   | Price:   29.29 | Target:   22.64 | Risk: LOW        | Conf: 100%
  BAGFILMS.NS     | Price:    4.42 | Target:    3.58 | Risk: LOW        | Conf: 100%
  SHAHALLOYS.NS   | Price:   66.50 | Target:   52.64 | Risk: LOW        | Conf: 100%
  CUBEXTUB.NS     | Price:   76.28 | Target:   63.96 | Risk: LOW        | Conf: 100%
  DELAPLEX.NS     | Price:   94.50 | Target:   82.57 | Risk: LOW        | Conf: 100%
  SAMPANN.NS      | Price:   26.56 | Target:   20.72 | Risk: LOW        | Conf: 80%
  ARTNIRMAN.NS    | Price:   37.07 | Target:   28.53 | Risk: LOW        | Conf: 100%
  GENSOL.NS       | Price:   17.44 | Target:   16.77 | Risk: LOW        | Conf: 100%
  FIBERWEB.NS     | Price:   29.27 | Target:   23.08 | Risk: LOW        | Conf: 100%
  NEWJAISA.NS     | Price:   14.00 | Target:   11.89 | Risk: LOW        | Conf: 100%
  DCG.NS          | Price:   52.15 | Target:   43.94 | Risk: LOW        | Conf: 100%
  RAJMET.NS       | Price:    3.27 | Target:    2.48 | Risk: LOW        | Conf: 100%
  MAXPOSURE.NS    | Price:   34.00 | Target:   31.07 | Risk: LOW        | Conf: 100%
  BEARDSELL.NS    | Price:   26.85 | Target:   20.70 | Risk: LOW        | Conf: 100%
  RELIABLE.NS     | Price:  139.74 | Target:  107.10 | Risk: LOW        | Conf: 100%
  AKSHOPTFBR.NS   | Price:    5.44 | Target:    4.85 | Risk: LOW        | Conf: 100%
  MOKSH.NS        | Price:   10.06 | Target:    7.84 | Risk: LOW        | Conf: 100%
  BEACON.NS       | Price:   87.00 | Target:   68.38 | Risk: LOW        | Conf: 100%
  CRAYONS.NS      | Price:   26.50 | Target:   22.23 | Risk: LOW        | Conf: 100%
  DTL.NS          | Price:  120.00 | Target:  116.05 | Risk: LOW        | Conf: 100%
  REGENCERAM.NS   | Price:   32.92 | Target:   17.71 | Risk: LOW        | Conf: 100%
  RELCHEMQ.NS     | Price:  123.03 | Target:   98.42 | Risk: LOW        | Conf: 100%
  KOHINOOR.NS     | Price:   23.27 | Target:   19.46 | Risk: LOW        | Conf: 100%
  HILTON.NS       | Price:   21.49 | Target:   16.30 | Risk: LOW        | Conf: 100%
  PALASHSECU.NS   | Price:   87.07 | Target:   71.37 | Risk: LOW        | Conf: 100%
  TOTAL.NS        | Price:   49.28 | Target:   34.25 | Risk: LOW        | Conf: 100%
  OLIL.NS         | Price:  410.00 | Target:  361.30 | Risk: LOW        | Conf: 100%
  VAISHALI.NS     | Price:    7.35 | Target:    4.97 | Risk: LOW        | Conf: 80%
  OBCL.NS         | Price:   52.68 | Target:   44.28 | Risk: LOW        | Conf: 80%
  TOKYOPLAST.NS   | Price:   76.50 | Target:   62.79 | Risk: LOW        | Conf: 100%
  REFRACTORY.NS   | Price:   26.50 | Target:   21.61 | Risk: LOW        | Conf: 100%
  DIGIDRIVE.NS    | Price:   17.76 | Target:   14.59 | Risk: LOW        | Conf: 100%
  BHANDARI.NS     | Price:    2.86 | Target:    2.43 | Risk: LOW        | Conf: 80%
  ODIGMA.NS       | Price:   22.73 | Target:   19.23 | Risk: LOW        | Conf: 100%
  KLL.NS          | Price:   27.90 | Target:   18.06 | Risk: LOW        | Conf: 100%
  MITCON.NS       | Price:   73.50 | Target:   51.99 | Risk: LOW        | Conf: 80%
  TOUCHWOOD.NS    | Price:   66.24 | Target:   57.71 | Risk: LOW        | Conf: 100%
  SPLIL.NS        | Price:   30.10 | Target:   20.01 | Risk: LOW        | Conf: 100%
  HOLMARC.NS      | Price:  101.35 | Target:   92.01 | Risk: LOW        | Conf: 100%
  GLOBE.NS        | Price:    2.09 | Target:    1.69 | Risk: LOW        | Conf: 100%
  DHRUV.NS        | Price:   24.59 | Target:   16.97 | Risk: LOW        | Conf: 100%
  SONUINFRA.NS    | Price:   40.70 | Target:   30.68 | Risk: LOW        | Conf: 100%
  SELMC.NS        | Price:   27.70 | Target:   21.75 | Risk: LOW        | Conf: 100%
  ATAM.NS         | Price:   64.44 | Target:   52.30 | Risk: LOW        | Conf: 100%
  PARAGON.NS      | Price:   48.30 | Target:   43.59 | Risk: LOW        | Conf: 80%
  LPDC.NS         | Price:    6.05 | Target:    4.26 | Risk: LOW        | Conf: 100%
  NIRMAN.NS       | Price:   39.15 | Target:   26.78 | Risk: LOW        | Conf: 100%
  PATINTLOG.NS    | Price:   13.92 | Target:   11.12 | Risk: LOW        | Conf: 100%
  GOYALALUM.NS    | Price:    6.52 | Target:    5.28 | Risk: LOW        | Conf: 100%
  MANGALAM.NS     | Price:   27.11 | Target:   21.77 | Risk: LOW        | Conf: 80%
  IL&FSTRANS.NS   | Price:    2.08 | Target:    1.57 | Risk: LOW        | Conf: 100%
  ACCURACY.NS     | Price:    4.80 | Target:    3.73 | Risk: LOW        | Conf: 80%
  DIGIKORE.NS     | Price:   39.00 | Target:   17.66 | Risk: LOW        | Conf: 100%
  MOTOGENFIN.NS   | Price:   26.95 | Target:   22.40 | Risk: LOW        | Conf: 80%
  HISARMETAL.NS   | Price:  147.29 | Target:  127.15 | Risk: LOW        | Conf: 100%
  PRITI.NS        | Price:   37.24 | Target:   28.28 | Risk: LOW        | Conf: 100%
  ENERGYDEV.NS    | Price:   16.72 | Target:   13.51 | Risk: LOW        | Conf: 60%
  EFORCE.NS       | Price:   21.75 | Target:   17.96 | Risk: LOW        | Conf: 80%
  ORCHASP.NS      | Price:    1.63 | Target:    0.97 | Risk: LOW        | Conf: 100%
  TGL.NS          | Price:   18.75 | Target:   11.77 | Risk: LOW        | Conf: 100%
  PRAKASHSTL.NS   | Price:    4.00 | Target:    3.42 | Risk: LOW        | Conf: 100%
  CURAA.NS        | Price:   73.14 | Target:   50.30 | Risk: LOW        | Conf: 100%
  SUNDARAM.NS     | Price:    1.23 | Target:    0.98 | Risk: LOW        | Conf: 100%
  ALKALI.NS       | Price:   70.66 | Target:   52.35 | Risk: LOW        | Conf: 100%
  BAWEJA.NS       | Price:   27.80 | Target:   20.50 | Risk: LOW        | Conf: 100%
  AKI.NS          | Price:    4.14 | Target:    2.85 | Risk: LOW        | Conf: 100%
  FCONSUMER.NS    | Price:    0.27 | Target:    0.26 | Risk: LOW        | Conf: 100%
  ANMOL.NS        | Price:   10.12 | Target:    8.01 | Risk: LOW        | Conf: 100%
  BANKA.NS        | Price:   86.01 | Target:   66.32 | Risk: LOW        | Conf: 100%
  NAGREEKEXP.NS   | Price:   21.55 | Target:   14.10 | Risk: LOW        | Conf: 100%
  DELTAMAGNT.NS   | Price:   56.86 | Target:   38.67 | Risk: LOW        | Conf: 100%
  CEREBRAINT.NS   | Price:    2.95 | Target:    2.21 | Risk: LOW        | Conf: 80%
  SUVIDHAA.NS     | Price:    2.55 | Target:    1.91 | Risk: LOW        | Conf: 80%
  NARMADA.NS      | Price:   17.02 | Target:   10.21 | Risk: LOW        | Conf: 100%
  TFL.NS          | Price:   11.12 | Target:    7.53 | Risk: LOW        | Conf: 80%
  BLBLIMITED.NS   | Price:   15.50 | Target:   11.47 | Risk: LOW        | Conf: 100%
  BLUECOAST.NS    | Price:   24.74 | Target:   15.80 | Risk: LOW        | Conf: 100%
  DAMODARIND.NS   | Price:   28.54 | Target:   22.29 | Risk: LOW        | Conf: 100%
  NOIDATOLL.NS    | Price:    4.39 | Target:    3.18 | Risk: LOW        | Conf: 100%
  MARCO.NS        | Price:   30.00 | Target:   24.45 | Risk: LOW        | Conf: 100%
  AHLADA.NS       | Price:   36.96 | Target:   29.72 | Risk: LOW        | Conf: 100%
  ORIENTALTL.NS   | Price:    5.13 | Target:    3.99 | Risk: LOW        | Conf: 100%
  SAIFL.NS        | Price:    5.05 | Target:    4.28 | Risk: LOW        | Conf: 80%
  NORBTEAEXP.NS   | Price:   68.57 | Target:   50.32 | Risk: LOW        | Conf: 100%
  BIRDYS.NS       | Price:   88.50 | Target:   80.16 | Risk: LOW        | Conf: 100%
  FLEXITUFF.NS    | Price:    4.30 | Target:    3.00 | Risk: LOW        | Conf: 100%
  BALKRISHNA.NS   | Price:   17.24 | Target:   12.07 | Risk: LOW        | Conf: 100%
  JAIPURKURT.NS   | Price:   26.67 | Target:   19.07 | Risk: LOW        | Conf: 100%
  VERTEXPLUS.NS   | Price:   46.00 | Target:   44.79 | Risk: LOW        | Conf: 100%
  CELEBRITY.NS    | Price:    6.95 | Target:    4.69 | Risk: LOW        | Conf: 100%
  BIOFILCHEM.NS   | Price:   31.94 | Target:   26.25 | Risk: LOW        | Conf: 100%
  ARCHIES.NS      | Price:   13.77 | Target:   11.18 | Risk: LOW        | Conf: 100%
  DANGEE.NS       | Price:    2.94 | Target:    2.33 | Risk: LOW        | Conf: 100%
  KARMAENG.NS     | Price:   38.24 | Target:   28.35 | Risk: LOW        | Conf: 80%
  BLUEPEBBLE.NS   | Price:   69.95 | Target:   56.70 | Risk: LOW        | Conf: 100%
  PALREDTEC.NS    | Price:   44.15 | Target:   35.18 | Risk: LOW        | Conf: 100%
  AGSTRA.NS       | Price:    2.10 | Target:    2.02 | Risk: LOW        | Conf: 100%
  MANUGRAPH.NS    | Price:   14.45 | Target:    9.94 | Risk: LOW        | Conf: 100%
  GOLDENTOBC.NS   | Price:   24.99 | Target:   17.51 | Risk: LOW        | Conf: 100%
  PRESSTONIC.NS   | Price:   25.95 | Target:   19.34 | Risk: LOW        | Conf: 80%
  CADSYS.NS       | Price:   59.20 | Target:   55.36 | Risk: LOW        | Conf: 100%
  LEXUS.NS        | Price:   14.66 | Target:   10.18 | Risk: LOW        | Conf: 100%
  HBSL.NS         | Price:   48.00 | Target:   36.62 | Risk: LOW        | Conf: 100%
  TARAPUR.NS      | Price:   16.60 | Target:   12.22 | Risk: LOW        | Conf: 100%
  LCCINFOTEC.NS   | Price:    4.18 | Target:    2.80 | Risk: LOW        | Conf: 100%
  MCON.NS         | Price:   43.90 | Target:   39.08 | Risk: LOW        | Conf: 100%
  SIMBHALS.NS     | Price:    6.67 | Target:    4.72 | Risk: LOW        | Conf: 100%
  VISHWAS.NS      | Price:   44.00 | Target:   40.88 | Risk: LOW        | Conf: 100%
  QUICKTOUCH.NS   | Price:   22.55 | Target:   19.32 | Risk: LOW        | Conf: 100%
  DKEGL.NS        | Price:   65.25 | Target:   56.77 | Risk: LOW        | Conf: 100%
  LASA.NS         | Price:    6.87 | Target:    5.05 | Risk: LOW        | Conf: 100%
  WEWIN.NS        | Price:   44.90 | Target:   35.55 | Risk: LOW        | Conf: 100%
  MADHUCON.NS     | Price:    5.14 | Target:    3.38 | Risk: LOW        | Conf: 100%
  AGNI.NS         | Price:   16.65 | Target:   14.33 | Risk: LOW        | Conf: 100%
  ITALIANE.NS     | Price:   31.95 | Target:   26.31 | Risk: LOW        | Conf: 100%
  ARSHIYA.NS      | Price:    0.98 | Target:    0.69 | Risk: LOW        | Conf: 80%
  MOXSH.NS        | Price:  101.50 | Target:   88.77 | Risk: LOW        | Conf: 100%
  SEYAIND.NS      | Price:   12.35 | Target:   10.33 | Risk: LOW        | Conf: 100%
  SVPGLOB.NS      | Price:    3.78 | Target:    2.44 | Risk: LOW        | Conf: 100%
  MILTON.NS       | Price:   32.00 | Target:   27.73 | Risk: LOW        | Conf: 100%
  GANGAFORGE.NS   | Price:    1.77 | Target:    1.21 | Risk: LOW        | Conf: 100%
  UMA.NS          | Price:   15.05 | Target:   13.19 | Risk: LOW        | Conf: 100%
  AKASH.NS        | Price:   26.69 | Target:   21.88 | Risk: LOW        | Conf: 60%
  KONTOR.NS       | Price:   57.00 | Target:   54.18 | Risk: LOW        | Conf: 100%
  AKSHAR.NS       | Price:    0.39 | Target:    0.30 | Risk: LOW        | Conf: 100%
  ASHOKAMET.NS    | Price:   14.18 | Target:   12.00 | Risk: LOW        | Conf: 80%
  TIMESCAN.NS     | Price:   39.00 | Target:   33.04 | Risk: LOW        | Conf: 100%
  NKIND.NS        | Price:   57.63 | Target:   35.74 | Risk: LOW        | Conf: 80%
  LAXMICOT.NS     | Price:   14.49 | Target:   10.00 | Risk: LOW        | Conf: 60%
  SITINET.NS      | Price:    0.30 | Target:    0.23 | Risk: LOW        | Conf: 100%
  TRIDHYA.NS      | Price:    9.95 | Target:    9.09 | Risk: LOW        | Conf: 100%
  MONOPHARMA.NS   | Price:    9.95 | Target:    9.29 | Risk: LOW        | Conf: 100%
  SGL.NS          | Price:    9.82 | Target:    7.36 | Risk: LOW        | Conf: 100%
  KRIDHANINF.NS   | Price:    2.34 | Target:    1.56 | Risk: LOW        | Conf: 100%
  KSR.NS          | Price:   29.69 | Target:   19.57 | Risk: LOW        | Conf: 100%
  KKVAPOW.NS      | Price:  475.15 | Target:  457.13 | Risk: LOW        | Conf: 100%
  WILLAMAGOR.NS   | Price:   25.21 | Target:   18.63 | Risk: LOW        | Conf: 100%
  TECILCHEM.NS    | Price:    9.68 | Target:    5.45 | Risk: LOW        | Conf: 100%
  MEP.NS          | Price:    0.52 | Target:    0.43 | Risk: LOW        | Conf: 100%
  INFOMEDIA.NS    | Price:    5.43 | Target:    3.79 | Risk: LOW        | Conf: 80%
  BILVYAPAR.NS    | Price:    4.06 | Target:    2.87 | Risk: LOW        | Conf: 100%
  VILINBIO.NS     | Price:   40.00 | Target:   32.04 | Risk: LOW        | Conf: 100%
  MITTAL.NS       | Price:    0.91 | Target:    0.72 | Risk: LOW        | Conf: 100%
  SHRENIK.NS      | Price:    0.33 | Target:    0.26 | Risk: LOW        | Conf: 100%
  LIBAS.NS        | Price:   10.07 | Target:    7.36 | Risk: LOW        | Conf: 100%
  DIL.NS          | Price:    0.81 | Target:    0.76 | Risk: LOW        | Conf: 80%
  MICROPRO.NS     | Price:   18.30 | Target:   15.23 | Risk: LOW        | Conf: 100%
  SRPL.NS         | Price:    0.33 | Target:    0.32 | Risk: LOW        | Conf: 100%
  AILIMITED.NS    | Price:   34.15 | Target:   25.29 | Risk: LOW        | Conf: 100%
  SPRL.NS         | Price:   93.00 | Target:   86.29 | Risk: LOW        | Conf: 100%
  MANDEEP.NS      | Price:   19.15 | Target:   17.49 | Risk: LOW        | Conf: 100%
  MANAV.NS        | Price:   23.50 | Target:   20.09 | Risk: LOW        | Conf: 100%
  TVVISION.NS     | Price:    4.56 | Target:    3.30 | Risk: LOW        | Conf: 100%
  CALSOFT.NS      | Price:   21.32 | Target:   15.48 | Risk: LOW        | Conf: 100%
  ACEINTEG.NS     | Price:   19.04 | Target:   14.80 | Risk: LOW        | Conf: 100%
  RETAIL.NS       | Price:   16.48 | Target:   11.66 | Risk: LOW        | Conf: 100%
  YCCL.NS         | Price:    9.70 | Target:    8.16 | Risk: LOW        | Conf: 80%
  SANWARIA.NS     | Price:    0.20 | Target:    0.14 | Risk: LOW        | Conf: 100%
  VCL.NS          | Price:    1.07 | Target:    0.72 | Risk: LOW        | Conf: 100%
  DHTL.NS         | Price:   35.65 | Target:   32.36 | Risk: LOW        | Conf: 100%
  HEADSUP.NS      | Price:    6.53 | Target:    4.50 | Risk: LOW        | Conf: 100%
  BLUECHIP.NS     | Price:    1.76 | Target:    1.58 | Risk: LOW        | Conf: 100%
  SHANTHALA.NS    | Price:   17.25 | Target:   13.84 | Risk: LOW        | Conf: 100%
  MAKS.NS         | Price:   18.05 | Target:   16.66 | Risk: LOW        | Conf: 100%
  JIWANRAM.NS     | Price:    4.90 | Target:    4.70 | Risk: LOW        | Conf: 100%
  VERITAAS.NS     | Price:   33.30 | Target:   30.85 | Risk: LOW        | Conf: 100%
  EDUCOMP.NS      | Price:    0.90 | Target:    0.85 | Risk: LOW        | Conf: 100%
  SHUBHLAXMI.NS   | Price:   18.30 | Target:   14.32 | Risk: LOW        | Conf: 100%
  WINNY.NS        | Price:   32.20 | Target:   27.93 | Risk: LOW        | Conf: 100%
