NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-04-11 19:03:33

BUY SIGNALS (1352):
  LT.NS           | Price: 3959.90 | Entry:  3880.7 | Target: 4689.76 | Risk: LOW       
  OMKARCHEM.NS    | Price:    4.38 | Trend:  -3.19% | Mom:  14.96% | Risk: LOW       
  DCMFINSERV.NS   | Price:    5.80 | Trend:  14.49% | Mom:  -3.65% | Risk: LOW       
  ORTINGLOBE.NS   | Price:   15.02 | Trend:  -1.98% | Mom:   1.56% | Risk: LOW       
  PERFECT.NS      | Price:    8.10 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KTL.NS          | Price:    4.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  FALCONTECH.NS   | Price:   11.65 | Trend: -17.27% | Mom:  15.26% | Risk: LOW       
  CBAZAAR.NS      | Price:    5.00 | Trend:  11.09% | Mom:   0.00% | Risk: LOW       
  ALPSINDUS.NS    | Price:   34.30 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SMVD.NS         | Price:   11.20 | Trend:  14.71% | Mom:   0.45% | Risk: LOW       
  SABEVENTS.NS    | Price:   10.84 | Trend: -20.35% | Mom:   9.05% | Risk: LOW       
  ORTEL.NS        | Price:    1.70 | Trend:   9.75% | Mom:  -3.95% | Risk: LOW       
  QUINTEGRA.NS    | Price:    1.24 | Trend:  -1.79% | Mom:  -0.80% | Risk: LOW       
  RAJVIR.NS       | Price:    7.65 | Trend:  -2.35% | Mom:   0.00% | Risk: LOW       
  GANGOTRI.NS     | Price:    0.61 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  3RDROCK.NS      | Price:   64.60 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ABHISHEK.NS     | Price:  180.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  AHLWEST.NS      | Price:  174.83 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  AIFL.NS         | Price:    1.55 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  AJRINFRA.NS     | Price:    0.70 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ALCHEM.NS       | Price:    3.15 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ARCOTECH.NS     | Price:    2.20 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ARTEDZ.NS       | Price:   19.65 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ASIL.NS         | Price:    0.70 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ATCOM.NS        | Price:    7.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ATNINTER.NS     | Price:    0.20 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BALLARPUR.NS    | Price:  257.58 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BANSAL.NS       | Price:  195.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BHARATIDIL.NS   | Price:    1.95 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BILENERGY.NS    | Price:    0.60 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BKMINDST.NS     | Price:   45.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BLUEBLENDS.NS   | Price:    0.80 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BRFL.NS         | Price:    2.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BRIGHT.NS       | Price:    2.80 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BURNPUR.NS      | Price:   33.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  CANDC.NS        | Price:    2.35 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  CKFSL.NS        | Price:    0.35 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  CLCIND.NS       | Price:   22.51 | Trend: -25.94% | Mom:  40.60% | Risk: LOW       
  CMMIPL.NS       | Price:  195.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  DHARSUGAR.NS    | Price:    8.55 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  DQE.NS          | Price:    0.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  DSKULKARNI.NS   | Price:   13.55 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EASUNREYRL.NS   | Price:    2.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EON.NS          | Price:    6.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ERAINFRA.NS     | Price:    1.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EROSMEDIA.NS    | Price:    7.81 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EUROCERA.NS     | Price:    1.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EUROMULTI.NS    | Price:    1.45 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  FEDDERELEC.NS   | Price:    4.60 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  FIVECORE.NS     | Price:   31.70 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  FRETAIL.NS      | Price:    2.28 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  GBGLOBAL.NS     | Price:  930.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  GIRRESORTS.NS   | Price:  113.65 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  GITANJALI.NS    | Price:    1.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ICSA.NS         | Price:    0.20 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  INDLMETER.NS    | Price:   23.69 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  INDUSFILA.NS    | Price:  235.00 | Trend:   4.12% | Mom:   0.00% | Risk: LOW       
  IVRCLINFRA.NS   | Price:    0.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  JAINSTUDIO.NS   | Price:    2.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  JBFIND.NS       | Price:    4.30 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  JETAIRWAYS.NS   | Price:   34.16 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KGL.NS          | Price:    0.20 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KSERASERA.NS    | Price:    0.15 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KSK.NS          | Price:    0.55 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KSOILS.NS       | Price:   72.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  LAKSHMIEFL.NS   | Price:    2.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  LEEL.NS         | Price:  107.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MBECL.NS        | Price:   65.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MCDHOLDING.NS   | Price:   68.75 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MELSTAR.NS      | Price:    4.25 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MERCATOR.NS     | Price:    0.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  METKORE.NS      | Price:    0.65 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  NAKODA.NS       | Price:    0.10 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  NITINFIRE.NS    | Price:    1.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  NUTEK.NS        | Price:    0.35 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  OPAL.NS         | Price:   43.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  OPTOCIRCUI.NS   | Price:    1.80 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PDPL.NS         | Price:    2.90 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PINCON.NS       | Price:    6.90 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PODDARHOUS.NS   | Price:   43.37 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PRATIBHA.NS     | Price:    0.95 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PUNJLLOYD.NS    | Price:    2.25 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  RAINBOWPAP.NS   | Price:    0.15 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  RMCL.NS         | Price:  200.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  RMMIL.NS        | Price:    0.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SECURCRED.NS    | Price:    1.56 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SHAIVAL.NS      | Price:   33.00 | Trend:   5.84% | Mom:   0.00% | Risk: LOW       
  SHIRPUR-G.NS    | Price:    4.95 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SIIL.NS         | Price:   26.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SKSTEXTILE.NS   | Price:   13.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SRIRAM.NS       | Price:   10.10 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TALWALKARS.NS   | Price:    1.45 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TALWGYM.NS      | Price:    1.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TECHIN.NS       | Price:   14.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TECHNOFAB.NS    | Price:    6.15 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TULSI.NS        | Price:    0.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  UNIPLY.NS       | Price:    4.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  UNITY.NS        | Price:    0.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VALECHAENG.NS   | Price:  960.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VALUEIND.NS     | Price:    3.80 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VIDEOIND.NS     | Price:    7.35 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VISESHINFO.NS   | Price:    0.33 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VISUINTL.NS     | Price:    0.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ZICOM.NS        | Price:    1.60 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       

SELL SIGNALS (153):
  RELIANCE.NS     | Price: 1350.20 | Target: 1169.38 | Risk: LOW        | Conf: 100%
  SUNPHARMA.NS    | Price: 1654.90 | Target: 1392.01 | Risk: LOW        | Conf: 100%
  COALINDIA.NS    | Price:  434.10 | Target:  358.47 | Risk: LOW        | Conf: 60%
  HYUNDAI.NS      | Price: 1796.40 | Target: 1463.47 | Risk: LOW        | Conf: 100%
  TORNTPHARM.NS   | Price: 4155.20 | Target: 3547.91 | Risk: LOW        | Conf: 80%
  MAXHEALTH.NS    | Price:  953.35 | Target:  817.08 | Risk: LOW        | Conf: 80%
  DRREDDY.NS      | Price: 1232.20 | Target: 1039.49 | Risk: LOW        | Conf: 100%
  UNITDSPR.NS     | Price: 1268.20 | Target: 1076.88 | Risk: LOW        | Conf: 100%
  BHARTIHEXA.NS   | Price: 1523.70 | Target: 1230.95 | Risk: LOW        | Conf: 100%
  OIL.NS          | Price:  471.30 | Target:  382.48 | Risk: LOW        | Conf: 60%
  PATANJALI.NS    | Price:  467.35 | Target:  393.65 | Risk: LOW        | Conf: 80%
  SCHAEFFLER.NS   | Price: 3905.50 | Target: 3103.04 | Risk: LOW        | Conf: 60%
  BIOCON.NS       | Price:  348.60 | Target:  281.71 | Risk: LOW        | Conf: 100%
  AIIL.NS         | Price:  441.15 | Target:  297.70 | Risk: LOW        | Conf: 100%
  UBL.NS          | Price: 1454.20 | Target: 1192.38 | Risk: LOW        | Conf: 100%
  M&MFIN.NS       | Price:  302.10 | Target:  228.76 | Risk: LOW        | Conf: 80%
  IPCALAB.NS      | Price: 1456.20 | Target: 1152.31 | Risk: LOW        | Conf: 100%
  PIRAMALFIN.NS   | Price: 1749.30 | Target: 1398.62 | Risk: LOW        | Conf: 100%
  AJANTPHARM.NS   | Price: 2806.00 | Target: 2304.11 | Risk: LOW        | Conf: 80%
  GUJGASLTD.NS    | Price:  323.65 | Target:  244.95 | Risk: LOW        | Conf: 80%
  MRPL.NS         | Price:  174.62 | Target:  124.32 | Risk: LOW        | Conf: 100%
  PTCIL.NS        | Price: 15407.00 | Target: 11733.43 | Risk: LOW        | Conf: 100%
  VINATIORGA.NS   | Price: 1254.40 | Target: 1033.94 | Risk: LOW        | Conf: 100%
  PGEL.NS         | Price:  486.75 | Target:  340.71 | Risk: LOW        | Conf: 100%
  VENTIVE.NS      | Price:  608.50 | Target:  458.80 | Risk: LOW        | Conf: 100%
  MINDACORP.NS    | Price:  514.35 | Target:  401.37 | Risk: LOW        | Conf: 80%
  BLACKBUCK.NS    | Price:  577.90 | Target:  444.19 | Risk: LOW        | Conf: 100%
  IXIGO.NS        | Price:  170.02 | Target:  119.20 | Risk: LOW        | Conf: 80%
  ALKYLAMINE.NS   | Price: 1395.40 | Target: 1009.08 | Risk: LOW        | Conf: 80%
  SHAILY.NS       | Price: 1950.50 | Target: 1242.18 | Risk: LOW        | Conf: 100%
  TI.NS           | Price:  428.55 | Target:  341.46 | Risk: LOW        | Conf: 100%
  SAREGAMA.NS     | Price:  329.50 | Target:  256.91 | Risk: LOW        | Conf: 100%
  HAPPSTMNDS.NS   | Price:  378.80 | Target:  279.51 | Risk: LOW        | Conf: 100%
  SUDEEPPHRM.NS   | Price:  609.85 | Target:  474.58 | Risk: LOW        | Conf: 100%
  WAKEFIT.NS      | Price:  153.06 | Target:  109.52 | Risk: LOW        | Conf: 100%
  GULFOILLUB.NS   | Price:  903.70 | Target:  705.02 | Risk: LOW        | Conf: 100%
  CHEMPLASTS.NS   | Price:  243.90 | Target:  160.26 | Risk: LOW        | Conf: 100%
  SHREEJISPG.NS   | Price:  345.50 | Target:  270.09 | Risk: LOW        | Conf: 100%
  HEMIPROP.NS     | Price:  126.34 | Target:   94.34 | Risk: LOW        | Conf: 80%
  SINDHUTRAD.NS   | Price:   23.03 | Target:   15.96 | Risk: LOW        | Conf: 100%
  CAMLINFINE.NS   | Price:  104.67 | Target:   66.52 | Risk: LOW        | Conf: 100%
  UFLEX.NS        | Price:  379.55 | Target:  259.41 | Risk: LOW        | Conf: 100%
  FOSECOIND.NS    | Price: 4598.80 | Target: 3604.09 | Risk: LOW        | Conf: 100%
  TEAMLEASE.NS    | Price: 1186.90 | Target:  870.11 | Risk: LOW        | Conf: 80%
  SABTNL.NS       | Price:   47.46 | Target:   32.24 | Risk: LOW        | Conf: 100%
  LAOPALA.NS      | Price:  173.88 | Target:  135.39 | Risk: LOW        | Conf: 100%
  KALAMANDIR.NS   | Price:   95.56 | Target:   69.94 | Risk: LOW        | Conf: 100%
  SPECTRUM.NS     | Price: 1225.00 | Target:  734.32 | Risk: LOW        | Conf: 100%
  STUDDS.NS       | Price:  453.05 | Target:  377.73 | Risk: LOW        | Conf: 100%
  RANEHOLDIN.NS   | Price: 1017.50 | Target:  746.21 | Risk: LOW        | Conf: 100%
  WEL.NS          | Price:   83.21 | Target:   30.50 | Risk: LOW        | Conf: 100%
  GMBREW.NS       | Price:  993.85 | Target:  722.03 | Risk: LOW        | Conf: 100%
  DIVGIITTS.NS    | Price:  673.45 | Target:  476.90 | Risk: LOW        | Conf: 100%
  ADOR.NS         | Price:  893.15 | Target:  663.90 | Risk: LOW        | Conf: 100%
  SANGHIIND.NS    | Price:   49.88 | Target:   38.17 | Risk: LOW        | Conf: 100%
  STANLEY.NS      | Price:  134.61 | Target:   97.60 | Risk: LOW        | Conf: 100%
  LGHL.NS         | Price:  241.73 | Target:  157.18 | Risk: LOW        | Conf: 80%
  JARO.NS         | Price:  427.00 | Target:  284.57 | Risk: LOW        | Conf: 100%
  HARIOMPIPE.NS   | Price:  280.75 | Target:  189.89 | Risk: LOW        | Conf: 100%
  ABINFRA.NS      | Price:   16.20 | Target:   13.13 | Risk: LOW        | Conf: 100%
  KELLTONTEC.NS   | Price:   14.93 | Target:    9.42 | Risk: LOW        | Conf: 100%
  RNBDENIMS.NS    | Price:   16.56 | Target:   10.47 | Risk: LOW        | Conf: 100%
  ESTER.NS        | Price:   90.08 | Target:   57.98 | Risk: LOW        | Conf: 100%
  GALAPREC.NS     | Price:  739.05 | Target:  588.34 | Risk: LOW        | Conf: 100%
  DENTALKART.NS   | Price:  380.05 | Target:  247.78 | Risk: LOW        | Conf: 100%
  SAHANA.NS       | Price:  898.00 | Target:  612.98 | Risk: LOW        | Conf: 100%
  SASTASUNDR.NS   | Price:  269.20 | Target:  211.38 | Risk: LOW        | Conf: 100%
  GCSL.NS         | Price:  332.70 | Target:  202.25 | Risk: LOW        | Conf: 100%
  KILITCH.NS      | Price:  128.06 | Target:   83.12 | Risk: LOW        | Conf: 100%
  TIRUPATI.NS     | Price:  451.00 | Target:  400.43 | Risk: LOW        | Conf: 100%
  DAVANGERE.NS    | Price:    3.70 | Target:    2.71 | Risk: LOW        | Conf: 100%
  SRD.NS          | Price:   44.59 | Target:   22.46 | Risk: LOW        | Conf: 80%
  GOLDKART.NS     | Price:  243.50 | Target:  239.32 | Risk: LOW        | Conf: 80%
  DYNPRO.NS       | Price:  221.39 | Target:  142.00 | Risk: LOW        | Conf: 80%
  INM.NS          | Price:  180.00 | Target:  158.09 | Risk: LOW        | Conf: 80%
  TREJHARA.NS     | Price:  158.14 | Target:  114.70 | Risk: LOW        | Conf: 100%
  PILITA.NS       | Price:    7.06 | Target:    4.72 | Risk: LOW        | Conf: 100%
  OSIAHYPER.NS    | Price:    4.05 | Target:    2.97 | Risk: LOW        | Conf: 100%
  GSMFOILS.NS     | Price:  190.10 | Target:  132.67 | Risk: LOW        | Conf: 100%
  UNIVPHOTO.NS    | Price:  357.20 | Target:  315.68 | Risk: LOW        | Conf: 100%
  TTL.NS          | Price:    8.51 | Target:    6.24 | Risk: LOW        | Conf: 100%
  ABAN.NS         | Price:   21.03 | Target:   19.79 | Risk: LOW        | Conf: 100%
  MHLXMIRU.NS     | Price:  165.65 | Target:  108.94 | Risk: LOW        | Conf: 100%
  RAJTV.NS        | Price:   22.47 | Target:    5.79 | Risk: LOW        | Conf: 100%
  EQUIPPP.NS      | Price:   14.92 | Target:    9.90 | Risk: LOW        | Conf: 100%
  RHFL.NS         | Price:    2.33 | Target:    2.20 | Risk: LOW        | Conf: 100%
  AARTECH.NS      | Price:   41.13 | Target:   20.24 | Risk: LOW        | Conf: 100%
  KHFM.NS         | Price:   58.40 | Target:   43.60 | Risk: LOW        | Conf: 80%
  AIROLAM.NS      | Price:   83.12 | Target:   60.22 | Risk: LOW        | Conf: 80%
  QUESTLAB.NS     | Price:  105.00 | Target:   85.11 | Risk: LOW        | Conf: 100%
  INVENTURE.NS    | Price:    0.93 | Target:    0.55 | Risk: LOW        | Conf: 100%
  VEEKAYEM.NS     | Price:  117.10 | Target:  100.64 | Risk: LOW        | Conf: 100%
  MAHAPEXLTD.NS   | Price:   51.21 | Target:   22.93 | Risk: NORMAL     | Conf: 100%
  SOTAC.NS        | Price:  102.00 | Target:   93.21 | Risk: LOW        | Conf: 100%
  VIPULLTD.NS     | Price:   10.46 | Target:    9.20 | Risk: LOW        | Conf: 100%
  SSFL.NS         | Price:  114.00 | Target:   83.05 | Risk: LOW        | Conf: 100%
  RELIABLE.NS     | Price:  118.52 | Target:   69.54 | Risk: LOW        | Conf: 80%
  PATTECH.NS      | Price:   87.75 | Target:   76.54 | Risk: LOW        | Conf: 100%
  PARAGON.NS      | Price:   40.90 | Target:   28.45 | Risk: LOW        | Conf: 100%
  DIGIKORE.NS     | Price:   70.05 | Target:   31.69 | Risk: LOW        | Conf: 100%
  FONEBOX.NS      | Price:   64.80 | Target:   50.25 | Risk: LOW        | Conf: 100%
  ORCHASP.NS      | Price:    1.99 | Target:    1.10 | Risk: LOW        | Conf: 100%
  TGL.NS          | Price:   30.55 | Target:   24.46 | Risk: LOW        | Conf: 100%
  VIAZ.NS         | Price:   61.00 | Target:   58.70 | Risk: LOW        | Conf: 100%
  FCONSUMER.NS    | Price:    0.31 | Target:    0.30 | Risk: LOW        | Conf: 100%
  HGM.NS          | Price:   51.65 | Target:   27.78 | Risk: LOW        | Conf: 100%
  TFL.NS          | Price:   12.23 | Target:    6.06 | Risk: LOW        | Conf: 100%
  ASLIND.NS       | Price:   80.45 | Target:   65.74 | Risk: LOW        | Conf: 100%
  NORBTEAEXP.NS   | Price:   86.45 | Target:   65.21 | Risk: LOW        | Conf: 100%
  VERTEXPLUS.NS   | Price:   81.60 | Target:   68.22 | Risk: LOW        | Conf: 100%
  GOLDENTOBC.NS   | Price:   24.60 | Target:   16.74 | Risk: LOW        | Conf: 80%
  SECL.NS         | Price:    3.60 | Target:    3.49 | Risk: LOW        | Conf: 100%
  LEXUS.NS        | Price:   21.24 | Target:   12.48 | Risk: LOW        | Conf: 100%
  TARAPUR.NS      | Price:   24.42 | Target:   16.36 | Risk: LOW        | Conf: 100%
  21STCENMGM.NS   | Price:   30.34 | Target:   25.91 | Risk: LOW        | Conf: 80%
  GANGAFORGE.NS   | Price:    2.71 | Target:    1.86 | Risk: LOW        | Conf: 80%
  HRHNEXT.NS      | Price:   26.00 | Target:   18.34 | Risk: LOW        | Conf: 100%
  PRECISION.NS    | Price:    7.20 | Target:    5.07 | Risk: LOW        | Conf: 100%
  JFLLIFE.NS      | Price:    9.25 | Target:    7.64 | Risk: LOW        | Conf: 100%
  WALPAR.NS       | Price:   42.25 | Target:   39.54 | Risk: LOW        | Conf: 100%
  BOHRAIND.NS     | Price:   16.68 | Target:   11.36 | Risk: LOW        | Conf: 100%
  TIMESCAN.NS     | Price:   41.35 | Target:   36.99 | Risk: LOW        | Conf: 100%
  MEP.NS          | Price:    0.87 | Target:    0.79 | Risk: LOW        | Conf: 100%
  AGUL.NS         | Price:   72.00 | Target:   67.29 | Risk: LOW        | Conf: 80%
  SHRENIK.NS      | Price:    0.39 | Target:    0.30 | Risk: LOW        | Conf: 100%
  DIL.NS          | Price:    1.03 | Target:    0.98 | Risk: LOW        | Conf: 100%
  SRPL.NS         | Price:    0.45 | Target:    0.42 | Risk: LOW        | Conf: 100%
  SPRL.NS         | Price:  110.15 | Target:  105.92 | Risk: LOW        | Conf: 100%
  MANAV.NS        | Price:   37.00 | Target:   35.02 | Risk: LOW        | Conf: 100%
  CALSOFT.NS      | Price:   11.66 | Target:    6.72 | Risk: LOW        | Conf: 100%
  SANWARIA.NS     | Price:    0.22 | Target:    0.21 | Risk: LOW        | Conf: 100%
  INSPIRE.NS      | Price:    8.75 | Target:    4.93 | Risk: LOW        | Conf: 100%
  BLUECHIP.NS     | Price:    2.42 | Target:    2.37 | Risk: LOW        | Conf: 100%
  MPTODAY.NS      | Price:   44.65 | Target:   43.81 | Risk: LOW        | Conf: 100%
  MAKS.NS         | Price:   26.45 | Target:   25.97 | Risk: LOW        | Conf: 100%
  NIRAJISPAT.NS   | Price:  194.00 | Target:  134.46 | Risk: LOW        | Conf: 100%
  SUNREST.NS      | Price:   36.10 | Target:   25.17 | Risk: LOW        | Conf: 100%
  QFIL.NS         | Price:   40.00 | Target:   35.27 | Risk: LOW        | Conf: 100%
  UNIVAFOODS.NS   | Price:    9.03 | Target:    8.52 | Risk: LOW        | Conf: 100%
  EDUCOMP.NS      | Price:    0.89 | Target:    0.80 | Risk: LOW        | Conf: 100%
  SHUBHLAXMI.NS   | Price:   26.05 | Target:   19.98 | Risk: LOW        | Conf: 100%
  WINNY.NS        | Price:   42.00 | Target:   35.29 | Risk: LOW        | Conf: 100%
  QUADPRO.NS      | Price:    1.85 | Target:    1.67 | Risk: LOW        | Conf: 100%
  AMIABLE.NS      | Price:   70.00 | Target:   68.96 | Risk: LOW        | Conf: 100%
  SAHAJ.NS        | Price:    3.70 | Target:    3.50 | Risk: LOW        | Conf: 100%
  TRANSWIND.NS    | Price:   17.65 | Target:   16.63 | Risk: LOW        | Conf: 100%
  RITEZONE.NS     | Price:   15.50 | Target:   13.46 | Risk: LOW        | Conf: 100%
  SABAR.NS        | Price:    4.95 | Target:    4.45 | Risk: LOW        | Conf: 100%
  JALAN.NS        | Price:    1.75 | Target:    1.45 | Risk: LOW        | Conf: 100%
  CMICABLES.NS    | Price:    3.26 | Target:    3.07 | Risk: LOW        | Conf: 100%
