NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-09-23 22:47:48

BUY SIGNALS (533):
  HDFCBANK.NS     | Price:  738.60 | Entry:  723.83 | Target:  801.83 | Risk: LOW       
  TRF.NS          | Price:  216.06 | Target:  173.42 | Risk: LOW        | Conf: 100%
  HARRMALAYA.NS   | Price:  176.66 | Target:  148.25 | Risk: LOW        | Conf: 100%
  URAVIDEF.NS     | Price:  104.90 | Target:   90.19 | Risk: LOW        | Conf: 100%
  EFACTOR.NS      | Price:  156.40 | Target:  116.27 | Risk: LOW        | Conf: 100%
  MARKOLINES.NS   | Price:  169.24 | Target:  139.29 | Risk: LOW        | Conf: 100%
  VLEGOV.NS       | Price:   10.29 | Target:    7.34 | Risk: LOW        | Conf: 80%
  DPWIRES.NS      | Price:  154.23 | Target:  128.87 | Risk: LOW        | Conf: 80%
  MASON.NS        | Price:  110.75 | Target:   88.73 | Risk: LOW        | Conf: 100%
  VIKASECO.NS     | Price:    1.04 | Target:    0.93 | Risk: LOW        | Conf: 100%
  KCPSUGIND.NS    | Price:   28.95 | Target:   21.95 | Risk: LOW        | Conf: 100%
  BYKE.NS         | Price:   30.31 | Target:   23.23 | Risk: LOW        | Conf: 100%
  SHRADHA.NS      | Price:   30.78 | Target:   21.39 | Risk: LOW        | Conf: 100%
  ATLANTAA.NS     | Price:   35.64 | Target:   26.81 | Risk: LOW        | Conf: 100%
  GOLDTECH.NS     | Price:   41.99 | Target:   33.55 | Risk: LOW        | Conf: 100%
  PPAP.NS         | Price:  232.60 | Target:  185.02 | Risk: LOW        | Conf: 100%
  NATHBIOGEN.NS   | Price:  148.38 | Target:  127.05 | Risk: LOW        | Conf: 80%
  TREJHARA.NS     | Price:  136.21 | Target:  103.26 | Risk: LOW        | Conf: 100%
  AUTOIND.NS      | Price:   84.82 | Target:   61.28 | Risk: LOW        | Conf: 100%
  AFIL.NS         | Price:    8.32 | Target:    6.25 | Risk: LOW        | Conf: 100%
  JAINAM.NS       | Price:  197.00 | Target:  156.16 | Risk: LOW        | Conf: 100%
  A2ZINFRA.NS     | Price:   14.73 | Target:   11.12 | Risk: LOW        | Conf: 100%
  SHEMAROO.NS     | Price:  121.25 | Target:   96.70 | Risk: LOW        | Conf: 100%
  RVHL.NS         | Price:   39.65 | Target:   29.48 | Risk: LOW        | Conf: 80%
  SOMATEX.NS      | Price:   80.02 | Target:   58.30 | Risk: LOW        | Conf: 100%
  PRAMARA.NS      | Price:   88.70 | Target:   57.99 | Risk: LOW        | Conf: 100%
  NAGAFERT.NS     | Price:    1.77 | Target:    1.67 | Risk: LOW        | Conf: 100%
  SUPREME.NS      | Price:   32.19 | Target:   20.73 | Risk: LOW        | Conf: 100%
  PILITA.NS       | Price:    7.38 | Target:    5.32 | Risk: LOW        | Conf: 100%
  UNIHEALTH.NS    | Price:  651.85 | Target:  526.74 | Risk: LOW        | Conf: 100%
  GLOBALVECT.NS   | Price:  133.41 | Target:  104.14 | Risk: LOW        | Conf: 100%
  SUNDRMBRAK.NS   | Price:  690.85 | Target:  561.55 | Risk: LOW        | Conf: 100%
  STARTECK.NS     | Price:  242.00 | Target:  161.25 | Risk: LOW        | Conf: 100%
  DELPHIFX.NS     | Price:    5.37 | Target:    3.47 | Risk: LOW        | Conf: 100%
  MODIRUBBER.NS   | Price:  122.04 | Target:   86.43 | Risk: LOW        | Conf: 100%
  SHREYANIND.NS   | Price:  127.31 | Target:  100.37 | Risk: LOW        | Conf: 100%
  OSIAHYPER.NS    | Price:    2.25 | Target:    1.65 | Risk: LOW        | Conf: 100%
  UFO.NS          | Price:   60.64 | Target:   50.78 | Risk: LOW        | Conf: 100%
  UYFINCORP.NS    | Price:   19.15 | Target:   15.05 | Risk: LOW        | Conf: 80%
  GSMFOILS.NS     | Price:   81.10 | Target:   54.55 | Risk: LOW        | Conf: 100%
  JAYSREETEA.NS   | Price:   88.75 | Target:   71.61 | Risk: LOW        | Conf: 100%
  MEGASTAR.NS     | Price:  276.10 | Target:  203.37 | Risk: LOW        | Conf: 100%
  SURANAT&P.NS    | Price:   16.19 | Target:   13.30 | Risk: LOW        | Conf: 80%
  RVTH.NS         | Price:  671.55 | Target:  476.34 | Risk: LOW        | Conf: 100%
  RADIOCITY.NS    | Price:    6.09 | Target:    4.47 | Risk: LOW        | Conf: 100%
  PRITIKAUTO.NS   | Price:   15.60 | Target:   12.33 | Risk: LOW        | Conf: 80%
  VIRINCHI.NS     | Price:   14.00 | Target:   10.36 | Risk: LOW        | Conf: 100%
  DUGLOBAL.NS     | Price:   19.40 | Target:   13.15 | Risk: LOW        | Conf: 100%
  RBS.NS          | Price:   83.80 | Target:   65.00 | Risk: LOW        | Conf: 100%
  KDL.NS          | Price:   67.40 | Target:   41.58 | Risk: LOW        | Conf: 100%
  REPL.NS         | Price:   57.67 | Target:   42.89 | Risk: LOW        | Conf: 100%
  KAMOPAINTS.NS   | Price:    4.26 | Target:    3.17 | Risk: LOW        | Conf: 100%
  SUPREMEINF.NS   | Price:   80.50 | Target:   57.87 | Risk: LOW        | Conf: 100%
  IVC.NS          | Price:    7.78 | Target:    5.47 | Risk: LOW        | Conf: 100%
  KOTARISUG.NS    | Price:   26.65 | Target:   18.82 | Risk: LOW        | Conf: 100%
  COASTCORP.NS    | Price:   38.19 | Target:   28.79 | Risk: LOW        | Conf: 100%
  SAKHTISUG.NS    | Price:   18.30 | Target:   13.98 | Risk: LOW        | Conf: 100%
  ZODIACLOTH.NS   | Price:   69.89 | Target:   60.02 | Risk: LOW        | Conf: 100%
  KMSUGAR.NS      | Price:   28.85 | Target:   22.73 | Risk: LOW        | Conf: 100%
  DRCSYSTEMS.NS   | Price:   12.29 | Target:    8.84 | Risk: LOW        | Conf: 100%
  COMMITTED.NS    | Price:  322.70 | Target:  276.81 | Risk: LOW        | Conf: 100%
  AERONEU.NS      | Price:   66.06 | Target:   42.99 | Risk: LOW        | Conf: 100%
  GENCON.NS       | Price:   39.84 | Target:   27.38 | Risk: LOW        | Conf: 100%
  ATALREAL.NS     | Price:   13.07 | Target:    4.36 | Risk: LOW        | Conf: 100%
  SHAH.NS         | Price:    3.25 | Target:    2.47 | Risk: LOW        | Conf: 100%
  ABAN.NS         | Price:   14.13 | Target:   11.74 | Risk: LOW        | Conf: 100%
  WORTHPERI.NS    | Price:  148.82 | Target:  117.03 | Risk: LOW        | Conf: 80%
  DEVIT.NS        | Price:   23.02 | Target:   18.21 | Risk: LOW        | Conf: 100%
  KCK.NS          | Price:   13.65 | Target:   10.06 | Risk: LOW        | Conf: 100%
  BALAXI.NS       | Price:   23.12 | Target:   14.56 | Risk: LOW        | Conf: 100%
  SPECTSTM.NS     | Price:   56.55 | Target:   51.21 | Risk: LOW        | Conf: 100%
  UNITEDTEA.NS    | Price:  427.35 | Target:  370.92 | Risk: LOW        | Conf: 100%
  KRITIKA.NS      | Price:    5.04 | Target:    4.00 | Risk: LOW        | Conf: 100%
  AMJLAND.NS      | Price:   37.75 | Target:   30.45 | Risk: LOW        | Conf: 100%
  WINSOL.NS       | Price:  110.90 | Target:   88.02 | Risk: LOW        | Conf: 100%
  ANIKINDS.NS     | Price:   42.99 | Target:   31.11 | Risk: LOW        | Conf: 100%
  PRAXIS.NS       | Price:    4.35 | Target:    3.20 | Risk: LOW        | Conf: 100%
  DGCONTENT.NS    | Price:   23.92 | Target:   17.19 | Risk: LOW        | Conf: 100%
  SADBHAV.NS      | Price:    7.68 | Target:    6.05 | Risk: LOW        | Conf: 100%
  PROPEQUITY.NS   | Price:  192.00 | Target:  169.09 | Risk: LOW        | Conf: 100%
  RHFL.NS         | Price:    1.70 | Target:    1.35 | Risk: LOW        | Conf: 100%
  TIPSFILMS.NS    | Price:  316.35 | Target:  261.12 | Risk: LOW        | Conf: 100%
  MADHUSUDAN.NS   | Price:  229.30 | Target:  186.23 | Risk: LOW        | Conf: 60%
  CENTEXT.NS      | Price:   18.63 | Target:   12.67 | Risk: LOW        | Conf: 100%
  KEYFINSERV.NS   | Price:  240.05 | Target:  186.32 | Risk: LOW        | Conf: 100%
  ESSENTIA.NS     | Price:    1.04 | Target:    0.85 | Risk: LOW        | Conf: 100%
  ENFUSE.NS       | Price:  150.00 | Target:  119.59 | Risk: LOW        | Conf: 100%
  ALPA.NS         | Price:   61.36 | Target:   46.28 | Risk: LOW        | Conf: 80%
  AVROIND.NS      | Price:    7.24 | Target:    4.23 | Risk: LOW        | Conf: 100%
  BRNL.NS         | Price:   16.67 | Target:   13.80 | Risk: LOW        | Conf: 100%
  MANAKALUCO.NS   | Price:   35.36 | Target:   27.34 | Risk: LOW        | Conf: 100%
  LAL.NS          | Price:    8.66 | Target:    6.02 | Risk: LOW        | Conf: 80%
  VISHWARAJ.NS    | Price:    5.32 | Target:    4.39 | Risk: LOW        | Conf: 100%
  VIVIMEDLAB.NS   | Price:    5.38 | Target:    4.59 | Risk: LOW        | Conf: 100%
  INDTERRAIN.NS   | Price:   29.20 | Target:   21.29 | Risk: LOW        | Conf: 100%
  AARVI.NS        | Price:  138.18 | Target:  119.67 | Risk: LOW        | Conf: 100%
  CORALFINAC.NS   | Price:   32.14 | Target:   25.17 | Risk: LOW        | Conf: 80%
  RUCHINFRA.NS    | Price:    5.01 | Target:    3.22 | Risk: LOW        | Conf: 100%
  WEIZMANIND.NS   | Price:   72.80 | Target:   59.70 | Risk: LOW        | Conf: 80%
  MAITREYA.NS     | Price:  112.60 | Target:   77.49 | Risk: LOW        | Conf: 100%
  USK.NS          | Price:   19.97 | Target:   15.13 | Risk: LOW        | Conf: 100%
  VR.NS           | Price:  101.00 | Target:   91.39 | Risk: LOW        | Conf: 100%
  MODTHREAD.NS    | Price:   46.37 | Target:   32.05 | Risk: LOW        | Conf: 100%
  RKEC.NS         | Price:   18.43 | Target:   11.57 | Risk: LOW        | Conf: 100%
  DUCON.NS        | Price:    1.46 | Target:    0.70 | Risk: LOW        | Conf: 100%
  XELPMOC.NS      | Price:   73.32 | Target:   55.47 | Risk: LOW        | Conf: 100%
  KHFM.NS         | Price:   44.50 | Target:   34.34 | Risk: LOW        | Conf: 100%
  SHREEOSFM.NS    | Price:   49.95 | Target:   37.38 | Risk: LOW        | Conf: 100%
  MUKTAARTS.NS    | Price:   56.00 | Target:   42.10 | Risk: LOW        | Conf: 80%
  INDIANCARD.NS   | Price:  212.95 | Target:  168.35 | Risk: LOW        | Conf: 100%
  MDL.NS          | Price:   60.00 | Target:   59.25 | Risk: LOW        | Conf: 100%
  BHARATGEAR.NS   | Price:  100.40 | Target:   89.22 | Risk: LOW        | Conf: 100%
  INDBANK.NS      | Price:   25.65 | Target:   18.99 | Risk: LOW        | Conf: 100%
  RPPL.NS         | Price:   19.54 | Target:   14.15 | Risk: LOW        | Conf: 100%
  UMAEXPORTS.NS   | Price:   20.01 | Target:   17.53 | Risk: LOW        | Conf: 100%
  SADHAV.NS       | Price:  107.10 | Target:   84.92 | Risk: LOW        | Conf: 100%
  HECPROJECT.NS   | Price:  115.68 | Target:   82.98 | Risk: LOW        | Conf: 100%
  HPIL.NS         | Price:  118.71 | Target:   96.83 | Risk: LOW        | Conf: 100%
  GANGESSECU.NS   | Price:  115.04 | Target:   93.98 | Risk: LOW        | Conf: 100%
  SURANASOL.NS    | Price:   25.53 | Target:   21.26 | Risk: LOW        | Conf: 80%
  QUESTLAB.NS     | Price:   75.00 | Target:   56.14 | Risk: LOW        | Conf: 100%
  INVENTURE.NS    | Price:    0.89 | Target:    0.78 | Risk: LOW        | Conf: 100%
  BTML.NS         | Price:    7.15 | Target:    4.37 | Risk: LOW        | Conf: 100%
  VEEKAYEM.NS     | Price:  100.85 | Target:   69.28 | Risk: LOW        | Conf: 100%
  SILGO.NS        | Price:   70.92 | Target:   55.86 | Risk: LOW        | Conf: 80%
  MASTER.NS       | Price:  400.00 | Target:  369.02 | Risk: LOW        | Conf: 100%
  SMLT.NS         | Price:   60.77 | Target:   42.76 | Risk: LOW        | Conf: 100%
  GTL.NS          | Price:    6.99 | Target:    5.73 | Risk: LOW        | Conf: 100%
  VISAMAN.NS      | Price:   35.15 | Target:   21.88 | Risk: LOW        | Conf: 100%
  SEMAC.NS        | Price:  279.00 | Target:  227.84 | Risk: LOW        | Conf: 80%
  URBAN.NS        | Price:  116.60 | Target:   94.51 | Risk: LOW        | Conf: 100%
  SYLVANPLY.NS    | Price:   52.00 | Target:   49.25 | Risk: LOW        | Conf: 100%
  TRUST.NS        | Price:   26.20 | Target:   17.49 | Risk: LOW        | Conf: 100%
  WIPL.NS         | Price:  159.40 | Target:  135.21 | Risk: LOW        | Conf: 100%
  VIPULLTD.NS     | Price:   11.45 | Target:    9.85 | Risk: LOW        | Conf: 100%
  LAMBODHARA.NS   | Price:  116.08 | Target:   80.87 | Risk: LOW        | Conf: 100%
  SHIGAN.NS       | Price:   65.00 | Target:   56.21 | Risk: LOW        | Conf: 80%
  HDIL.NS         | Price:    1.45 | Target:    1.16 | Risk: LOW        | Conf: 100%
  RAJSREESUG.NS   | Price:   32.16 | Target:   24.87 | Risk: LOW        | Conf: 100%
  BAGFILMS.NS     | Price:    4.31 | Target:    3.07 | Risk: LOW        | Conf: 100%
  DELAPLEX.NS     | Price:   91.00 | Target:   59.71 | Risk: LOW        | Conf: 100%
  SAMPANN.NS      | Price:   24.10 | Target:   18.39 | Risk: LOW        | Conf: 80%
  GENSOL.NS       | Price:   16.93 | Target:   13.06 | Risk: LOW        | Conf: 100%
  TARMAT.NS       | Price:   54.22 | Target:   38.41 | Risk: LOW        | Conf: 100%
  FIBERWEB.NS     | Price:   26.14 | Target:   20.12 | Risk: LOW        | Conf: 80%
  SCML.NS         | Price:   79.00 | Target:   62.16 | Risk: LOW        | Conf: 100%
  RAJMET.NS       | Price:    3.14 | Target:    2.63 | Risk: LOW        | Conf: 100%
  BEARDSELL.NS    | Price:   24.41 | Target:   18.45 | Risk: LOW        | Conf: 80%
  GROBTEA.NS      | Price:  904.20 | Target:  756.75 | Risk: LOW        | Conf: 100%
  REGENCERAM.NS   | Price:   33.30 | Target:   18.34 | Risk: LOW        | Conf: 100%
  SURYALAXMI.NS   | Price:   57.40 | Target:   44.26 | Risk: LOW        | Conf: 100%
  HILTON.NS       | Price:   16.59 | Target:   12.89 | Risk: LOW        | Conf: 100%
  PALASHSECU.NS   | Price:   86.70 | Target:   72.39 | Risk: LOW        | Conf: 100%
  ASCOM.NS        | Price:  207.90 | Target:  202.76 | Risk: LOW        | Conf: 100%
  SIL.NS          | Price:   16.01 | Target:   11.60 | Risk: LOW        | Conf: 100%
  ODIGMA.NS       | Price:   20.92 | Target:   15.66 | Risk: LOW        | Conf: 100%
  SPLIL.NS        | Price:   30.52 | Target:   23.32 | Risk: LOW        | Conf: 80%
  ZENITHSTL.NS    | Price:    5.31 | Target:    3.13 | Risk: LOW        | Conf: 100%
  ZENITHDRUG.NS   | Price:   41.35 | Target:   29.26 | Risk: LOW        | Conf: 100%
  DHRUV.NS        | Price:   21.57 | Target:   14.90 | Risk: LOW        | Conf: 100%
  SELMC.NS        | Price:   26.41 | Target:   20.79 | Risk: LOW        | Conf: 100%
  MAGSON.NS       | Price:  180.00 | Target:  160.57 | Risk: LOW        | Conf: 100%
  ROXHITECH.NS    | Price:   43.05 | Target:   36.42 | Risk: LOW        | Conf: 100%
  NIRMAN.NS       | Price:   27.00 | Target:   21.73 | Risk: LOW        | Conf: 100%
  GOYALALUM.NS    | Price:    5.97 | Target:    4.52 | Risk: LOW        | Conf: 100%
  IL&FSTRANS.NS   | Price:    1.86 | Target:    1.26 | Risk: LOW        | Conf: 100%
  PRUDMOULI.NS    | Price:   13.71 | Target:    8.84 | Risk: LOW        | Conf: 100%
  DIGIKORE.NS     | Price:   35.60 | Target:   22.71 | Risk: LOW        | Conf: 100%
  BVCL.NS         | Price:   41.57 | Target:   32.31 | Risk: LOW        | Conf: 80%
  MOTOGENFIN.NS   | Price:   26.28 | Target:   15.71 | Risk: LOW        | Conf: 100%
  PRITI.NS        | Price:   32.90 | Target:   25.19 | Risk: LOW        | Conf: 80%
  ENERGYDEV.NS    | Price:   14.54 | Target:   11.20 | Risk: LOW        | Conf: 100%
  KANDARP.NS      | Price:   73.90 | Target:   45.94 | Risk: LOW        | Conf: 100%
  EFORCE.NS       | Price:   19.15 | Target:   14.31 | Risk: LOW        | Conf: 100%
  TGL.NS          | Price:   14.70 | Target:   12.95 | Risk: LOW        | Conf: 100%
  CLSL.NS         | Price:   70.05 | Target:   57.51 | Risk: LOW        | Conf: 100%
  CURAA.NS        | Price:   72.00 | Target:   44.65 | Risk: LOW        | Conf: 100%
  SUNDARAM.NS     | Price:    1.17 | Target:    0.97 | Risk: LOW        | Conf: 100%
  MHHL.NS         | Price:   32.00 | Target:   25.98 | Risk: LOW        | Conf: 80%
  KONSTELEC.NS    | Price:   59.15 | Target:   46.36 | Risk: LOW        | Conf: 100%
  BAWEJA.NS       | Price:   24.30 | Target:   19.44 | Risk: LOW        | Conf: 100%
  AJOONI.NS       | Price:    3.16 | Target:    2.37 | Risk: LOW        | Conf: 100%
  BANKA.NS        | Price:   76.14 | Target:   54.51 | Risk: LOW        | Conf: 100%
  NAGREEKEXP.NS   | Price:   21.66 | Target:   14.84 | Risk: LOW        | Conf: 100%
  DELTAMAGNT.NS   | Price:   55.00 | Target:   40.83 | Risk: LOW        | Conf: 100%
  HGM.NS          | Price:   42.66 | Target:   24.65 | Risk: LOW        | Conf: 100%
  CEREBRAINT.NS   | Price:    2.76 | Target:    2.42 | Risk: LOW        | Conf: 100%
  SUVIDHAA.NS     | Price:    2.22 | Target:    1.07 | Risk: LOW        | Conf: 100%
  SRIVASAVI.NS    | Price:   77.70 | Target:   63.38 | Risk: LOW        | Conf: 80%
  NARMADA.NS      | Price:   13.42 | Target:    9.68 | Risk: LOW        | Conf: 100%
  PULZ.NS         | Price:   21.50 | Target:   17.52 | Risk: LOW        | Conf: 100%
  AGRITECH.NS     | Price:   97.38 | Target:   76.16 | Risk: LOW        | Conf: 100%
  BLUECOAST.NS    | Price:   19.83 | Target:   12.27 | Risk: LOW        | Conf: 100%
  AGROPHOS.NS     | Price:   23.97 | Target:   14.81 | Risk: LOW        | Conf: 100%
  K2INFRA.NS      | Price:   42.80 | Target:   32.23 | Risk: LOW        | Conf: 100%
  3PLAND.NS       | Price:   30.74 | Target:   22.28 | Risk: LOW        | Conf: 100%
  SECURKLOUD.NS   | Price:   16.85 | Target:   12.64 | Risk: LOW        | Conf: 80%
  ROML.NS         | Price:   41.14 | Target:   34.51 | Risk: LOW        | Conf: 100%
  PARASPETRO.NS   | Price:    2.09 | Target:    1.61 | Risk: LOW        | Conf: 80%
  MARCO.NS        | Price:   28.50 | Target:   19.93 | Risk: LOW        | Conf: 100%
  ATLASCYCLE.NS   | Price:   93.55 | Target:   63.94 | Risk: LOW        | Conf: 100%
  ORIENTALTL.NS   | Price:    4.98 | Target:    3.77 | Risk: LOW        | Conf: 100%
  FMNL.NS         | Price:    8.43 | Target:    5.43 | Risk: LOW        | Conf: 100%
  SAIFL.NS        | Price:    4.30 | Target:    3.34 | Risk: LOW        | Conf: 100%
  SYNOPTICS.NS    | Price:   47.25 | Target:   41.05 | Risk: LOW        | Conf: 100%
  NORBTEAEXP.NS   | Price:   66.26 | Target:   49.20 | Risk: LOW        | Conf: 100%
  BALKRISHNA.NS   | Price:   16.41 | Target:   12.49 | Risk: LOW        | Conf: 100%
  SWASTIK.NS      | Price:   17.75 | Target:   15.27 | Risk: LOW        | Conf: 100%
  JAIPURKURT.NS   | Price:   24.79 | Target:   18.73 | Risk: LOW        | Conf: 100%
  GRAPHISAD.NS    | Price:   24.65 | Target:   19.17 | Risk: LOW        | Conf: 100%
  GSS.NS          | Price:   10.54 | Target:    6.95 | Risk: LOW        | Conf: 100%
  ARCHIES.NS      | Price:   12.75 | Target:    9.49 | Risk: LOW        | Conf: 80%
  GAYAHWS.NS      | Price:    1.90 | Target:    1.40 | Risk: LOW        | Conf: 100%
  DANGEE.NS       | Price:    2.70 | Target:    2.01 | Risk: LOW        | Conf: 100%
  MALUPAPER.NS    | Price:   31.98 | Target:   22.88 | Risk: LOW        | Conf: 100%
  PALREDTEC.NS    | Price:   46.95 | Target:   31.20 | Risk: LOW        | Conf: 100%
  LFIC.NS         | Price:  135.30 | Target:   88.91 | Risk: LOW        | Conf: 80%
  GOLDENTOBC.NS   | Price:   23.65 | Target:   17.59 | Risk: LOW        | Conf: 100%
  VINNY.NS        | Price:    0.92 | Target:    0.75 | Risk: LOW        | Conf: 100%
  LEXUS.NS        | Price:   12.47 | Target:    7.85 | Risk: LOW        | Conf: 100%
  BABAFP.NS       | Price:   21.65 | Target:   14.08 | Risk: LOW        | Conf: 100%
  BMETRICS.NS     | Price:   33.00 | Target:   23.46 | Risk: LOW        | Conf: 100%
  TARAPUR.NS      | Price:   12.08 | Target:    7.82 | Risk: LOW        | Conf: 100%
  JAKHARIA.NS     | Price:   59.50 | Target:   59.14 | Risk: LOW        | Conf: 80%
  LCCINFOTEC.NS   | Price:    3.66 | Target:    2.09 | Risk: LOW        | Conf: 100%
  MCON.NS         | Price:   41.00 | Target:   34.32 | Risk: LOW        | Conf: 100%
  ASTRON.NS       | Price:    2.84 | Target:    1.99 | Risk: LOW        | Conf: 100%
  AROGRANITE.NS   | Price:   23.09 | Target:   17.27 | Risk: LOW        | Conf: 100%
  SIMBHALS.NS     | Price:    6.41 | Target:    5.62 | Risk: LOW        | Conf: 100%
  HYBRIDFIN.NS    | Price:   16.69 | Target:   13.53 | Risk: LOW        | Conf: 100%
  VISHWAS.NS      | Price:   38.45 | Target:   35.41 | Risk: LOW        | Conf: 100%
  DNAMEDIA.NS     | Price:    2.55 | Target:    1.42 | Risk: LOW        | Conf: 100%
  LASA.NS         | Price:    5.89 | Target:    5.25 | Risk: LOW        | Conf: 100%
  UCL.NS          | Price:  225.90 | Target:  215.58 | Risk: LOW        | Conf: 80%
  COUNCODOS.NS    | Price:    6.33 | Target:    4.89 | Risk: LOW        | Conf: 100%
  MADHUCON.NS     | Price:    4.07 | Target:    2.47 | Risk: LOW        | Conf: 100%
  MASKINVEST.NS   | Price:  144.31 | Target:  106.04 | Risk: LOW        | Conf: 100%
  ITALIANE.NS     | Price:   29.75 | Target:   25.84 | Risk: LOW        | Conf: 100%
  ARSHIYA.NS      | Price:    0.70 | Target:    0.49 | Risk: LOW        | Conf: 80%
