NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-05-14 19:27:37

BUY SIGNALS (167):
  AIIL.NS         | Price:  505.60 | Entry:  495.49 | Target:  613.96 | Risk: LOW       
  BMETRICS.NS     | Price:   40.05 | Trend:  -0.13% | Mom:   0.12% | Risk: LOW       
  ADROITINFO.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AUROIMPEX.NS    | Price:   33.30 | Trend:   8.45% | Mom:  -2.06% | Risk: LOW       
  TARAPUR.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JAKHARIA.NS     | Price:   60.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  LCCINFOTEC.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MCON.NS         | Price:   48.95 | Trend:   2.51% | Mom:   0.93% | Risk: LOW       
  ASTRON.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KHAITANLTD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AROGRANITE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SIMBHALS.NS     | Price:    9.28 | Trend:   7.74% | Mom:  -9.64% | Risk: LOW       
  HYBRIDFIN.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  21STCENMGM.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DKEGL.NS        | Price:   77.95 | Trend:   8.41% | Mom:  -0.70% | Risk: LOW       
  DNAMEDIA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LASA.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RULKA.NS        | Price:  105.90 | Trend:  10.00% | Mom:   0.00% | Risk: LOW       
  SUPERSPIN.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  COUNCODOS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  WEWIN.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MADHUCON.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AGNI.NS         | Price:   20.00 | Trend:   8.13% | Mom:  -4.76% | Risk: LOW       
  MASKINVEST.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ARSHIYA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SEYAIND.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PEARLPOLY.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SVPGLOB.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SAGARDEEP.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GANGAFORGE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NGIL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UMA.NS          | Price:   20.50 | Trend:  12.95% | Mom:  -2.38% | Risk: LOW       
  ADL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ABMINTLLTD.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AKASH.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PRECISION.NS    | Price:    8.00 | Trend:  -2.46% | Mom:   5.26% | Risk: LOW       
  AMBICAAGAR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MOHITIND.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JFLLIFE.NS      | Price:    9.50 | Trend:  -1.17% | Mom:   1.06% | Risk: LOW       
  VIJIFIN.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AKSHAR.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KEEPLEARN.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JETKNIT.NS      | Price:   89.20 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PNC.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NEXTMEDIA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ASHOKAMET.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BOHRAIND.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NKIND.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AKG.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AGARWALFT.NS    | Price:   37.85 | Trend:  18.06% | Mom:  -2.32% | Risk: LOW       
  LAXMICOT.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SITINET.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MEDIORG.NS      | Price:   26.00 | Trend:   1.31% | Mom: -13.48% | Risk: LOW       
  MADHAV.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MONOPHARMA.NS   | Price:   12.50 | Trend:   1.83% | Mom:  -5.66% | Risk: LOW       
  SGL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KRIDHANINF.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KANANIIND.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KKVAPOW.NS      | Price:  613.00 | Trend:   0.15% | Mom:  -0.16% | Risk: LOW       
  VINEETLAB.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  WILLAMAGOR.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TECILCHEM.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MEP.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KHANDSE.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  NAGREEKCAP.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KAUSHALYA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  INFOMEDIA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MITTAL.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AGUL.NS         | Price:   59.95 | Trend: -11.49% | Mom:   5.45% | Risk: LOW       
  VERA.NS         | Price:   69.00 | Trend:  -0.39% | Mom:   0.00% | Risk: LOW       
  CELLPOINT.NS    | Price:   16.00 | Trend:   4.07% | Mom:  -4.76% | Risk: LOW       
  ROLLT.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TGBHOTELS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ASPIRE.NS       | Price:   16.50 | Trend:  19.70% | Mom:   0.00% | Risk: LOW       
  SHRENIK.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TREEHOUSE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LIBAS.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FLFL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HAVISHA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MFML.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOENKA.NS       | Price:    0.82 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MINDPOOL.NS     | Price:   71.10 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MORARJEE.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SRPL.NS         | Price:    0.44 | Trend:  -5.94% | Mom:   0.00% | Risk: LOW       
  EASTSILK.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANDEEP.NS      | Price:   20.50 | Trend:   0.74% | Mom: -10.48% | Risk: LOW       
  CYBERMEDIA.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANAV.NS        | Price:   41.00 | Trend:   0.70% | Mom:  -2.26% | Risk: LOW       
  SUPREMEENG.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TVVISION.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ANKITMETAL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SANGINITA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CALSOFT.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ACEINTEG.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RETAIL.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FEL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  YCCL.NS         | Price:   10.00 | Trend:  -1.77% | Mom:   2.04% | Risk: LOW       
  SANWARIA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VCL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VIVIDHA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HEADSUP.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BLUECHIP.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MPTODAY.NS      | Price:   43.70 | Trend:  -2.84% | Mom:  12.34% | Risk: LOW       
  MAKS.NS         | Price:   26.00 | Trend:  -3.83% | Mom:   0.00% | Risk: LOW       
  CLOUD.NS        | Price:    5.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  NIRAJISPAT.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUNREST.NS      | Price:   38.00 | Trend:  -3.74% | Mom:   5.26% | Risk: LOW       
  QFIL.NS         | Price:   39.90 | Trend:  -9.23% | Mom:   0.00% | Risk: LOW       
  TIJARIA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SILLYMONKS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RADAAN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UNIINFO.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ISHAN.NS        | Price:    0.70 | Trend:   6.22% | Mom:   0.00% | Risk: LOW       
  LYPSAGEMS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UNIVAFOODS.NS   | Price:    8.17 | Trend:  -8.41% | Mom:   4.88% | Risk: LOW       
  ONELIFECAP.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  WINNY.NS        | Price:   49.50 | Trend:   5.21% | Mom:   0.00% | Risk: LOW       
  GLFL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TCIFINANCE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IMPEXFERRO.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SAROJA.NS       | Price:   33.00 | Trend:   3.15% | Mom:   0.00% | Risk: LOW       
  COMPINFO.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ANTGRAPHIC.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PLADAINFO.NS    | Price:   11.20 | Trend:   3.57% | Mom:  -0.44% | Risk: LOW       
  SHYAMTEL.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CREATIVEYE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ARENTERP.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MTEDUCARE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UMESLTD.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GLOBALE.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KALYANI.NS      | Price:  138.09 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MARSHALL.NS     | Price:    3.64 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  WINSOME.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EUROTEXIND.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AHIMSA.NS       | Price:   24.70 | Trend:  -0.32% | Mom:   0.00% | Risk: LOW       
  SUULD.NS        | Price:    1.57 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  INDIFRA.NS      | Price:   13.00 | Trend:   0.12% | Mom:   9.70% | Risk: LOW       
  OMKARCHEM.NS    | Price:    3.41 | Trend: -12.64% | Mom:   0.00% | Risk: LOW       
  SHANTI.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SAHAJ.NS        | Price:    3.85 | Trend:  -5.52% | Mom:   0.00% | Risk: LOW       
  DCMFINSERV.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PREMIER.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PERFECT.NS      | Price:    8.10 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KTL.NS          | Price:    4.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  FALCONTECH.NS   | Price:   14.10 | Trend:   3.41% | Mom:  -4.73% | Risk: LOW       
  ALPSINDUS.NS    | Price:   34.30 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ACCORD.NS       | Price:   43.70 | Trend:  29.02% | Mom:  -4.90% | Risk: LOW       
  SMVD.NS         | Price:   11.00 | Trend:  -0.47% | Mom:  -4.35% | Risk: LOW       
  AMJUMBO.NS      | Price:   11.00 | Trend:  -1.27% | Mom:   0.00% | Risk: LOW       
  SETUINFRA.NS    | Price:    0.59 | Trend:  20.56% | Mom:  -9.23% | Risk: LOW       
  CMICABLES.NS    | Price:    3.19 | Trend:  -9.03% | Mom:   0.00% | Risk: LOW       
  LAKPRE.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BGLOBAL.NS      | Price:    3.10 | Trend:   6.03% | Mom:   0.00% | Risk: LOW       
  ORTEL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  QUINTEGRA.NS    | Price:    1.30 | Trend:   1.47% | Mom:  -8.45% | Risk: LOW       
  RAJVIR.NS       | Price:    7.65 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VASA.NS         | Price:    4.65 | Trend:  -1.13% | Mom:   0.00% | Risk: LOW       
  SANCO.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GANGOTRI.NS     | Price:    0.61 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  3RDROCK.NS      | Price:   64.60 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ABHISHEK.NS     | Price:  180.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  AHLWEST.NS      | Price:  560.85 | Trend:   0.00% | Mom:  62.80% | Risk: LOW       
  AIFL.NS         | Price:    1.55 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  AJRINFRA.NS     | Price:    0.70 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ALCHEM.NS       | Price:    3.15 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ARCOTECH.NS     | Price:    2.20 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ARTEDZ.NS       | Price:   19.65 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ASIL.NS         | Price:    0.70 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ATCOM.NS        | Price:    7.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ATNINTER.NS     | Price:    0.20 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BALLARPUR.NS    | Price:  257.58 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BANSAL.NS       | Price:  195.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BHARATIDIL.NS   | Price:    1.95 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BILENERGY.NS    | Price:    0.60 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BKMINDST.NS     | Price:   45.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BLUEBLENDS.NS   | Price:   16.00 | Trend:  90.48% | Mom:   0.00% | Risk: LOW       
  BRFL.NS         | Price:    2.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BRIGHT.NS       | Price:    2.80 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BURNPUR.NS      | Price:   33.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  CANDC.NS        | Price:    2.35 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  CKFSL.NS        | Price:    0.35 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  CMMIPL.NS       | Price:  195.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  DHARSUGAR.NS    | Price:    8.55 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  DQE.NS          | Price:    0.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  DSKULKARNI.NS   | Price:   13.55 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EASUNREYRL.NS   | Price:    2.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EON.NS          | Price:    6.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ERAINFRA.NS     | Price:    1.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EROSMEDIA.NS    | Price:    7.81 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EUROCERA.NS     | Price:    1.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EUROMULTI.NS    | Price:    1.45 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  FEDDERELEC.NS   | Price:    4.60 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  FIVECORE.NS     | Price:   31.70 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  FRETAIL.NS      | Price:    2.28 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  GBGLOBAL.NS     | Price:  930.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  GIRRESORTS.NS   | Price:  113.65 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  GITANJALI.NS    | Price:    1.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ICSA.NS         | Price:    0.20 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  INDLMETER.NS    | Price:   23.69 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  INDUSFILA.NS    | Price:  235.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  IVRCLINFRA.NS   | Price:    0.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  JAINSTUDIO.NS   | Price:    2.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  JBFIND.NS       | Price:    4.30 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  JETAIRWAYS.NS   | Price:   34.16 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KGL.NS          | Price:    0.20 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KSERASERA.NS    | Price:    0.15 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KSK.NS          | Price:    0.55 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KSOILS.NS       | Price:   72.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  LAKSHMIEFL.NS   | Price:    2.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  LEEL.NS         | Price:  107.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MBECL.NS        | Price:   65.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MCDHOLDING.NS   | Price:   68.75 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MELSTAR.NS      | Price:    4.25 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MERCATOR.NS     | Price:    0.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  METKORE.NS      | Price:    0.65 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  NAKODA.NS       | Price:    0.10 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  NITINFIRE.NS    | Price:    1.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  NUTEK.NS        | Price:    0.35 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  OPAL.NS         | Price:   43.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  OPTOCIRCUI.NS   | Price:    1.80 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PDPL.NS         | Price:    2.90 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PINCON.NS       | Price:    6.90 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PODDARHOUS.NS   | Price:   43.37 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PRATIBHA.NS     | Price:    0.95 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PUNJLLOYD.NS    | Price:    2.25 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  RAINBOWPAP.NS   | Price:    0.15 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  RMCL.NS         | Price:  200.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  RMMIL.NS        | Price:    0.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SECURCRED.NS    | Price:    1.56 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SHAIVAL.NS      | Price:   33.00 | Trend:   2.23% | Mom:   0.00% | Risk: LOW       
  SHIRPUR-G.NS    | Price:    4.95 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SIIL.NS         | Price:   26.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SKSTEXTILE.NS   | Price:   13.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SRIRAM.NS       | Price:   10.10 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TALWALKARS.NS   | Price:    1.45 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
