NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-05-08 19:05:47

BUY SIGNALS (217):
  JSWINFRA.NS     | Price:  283.65 | Entry:  277.98 | Target:  321.79 | Risk: LOW       
  MFML.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOENKA.NS       | Price:    0.82 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MINDPOOL.NS     | Price:   71.10 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MORARJEE.NS     | Price:    7.25 | Trend:   6.70% | Mom:  -2.42% | Risk: LOW       
  EASTSILK.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANDEEP.NS      | Price:   22.00 | Trend:   9.19% | Mom:  -5.78% | Risk: LOW       
  CYBERMEDIA.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SUPREMEENG.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TVVISION.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ANKITMETAL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SANGINITA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GUJRAFFIA.NS    | Price:   39.64 | Trend:   1.75% | Mom:  -6.18% | Risk: LOW       
  CALSOFT.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GTECJAINX.NS    | Price:   19.86 | Trend:   1.46% | Mom:  -0.65% | Risk: LOW       
  ACEINTEG.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RETAIL.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FEL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SANWARIA.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VCL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VIVIDHA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HEADSUP.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BLUECHIP.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHANTHALA.NS    | Price:   26.05 | Trend:  -7.45% | Mom:   0.00% | Risk: LOW       
  MPTODAY.NS      | Price:   44.00 | Trend:  -2.51% | Mom:   2.56% | Risk: LOW       
  MAKS.NS         | Price:   26.00 | Trend:  -4.41% | Mom:   0.00% | Risk: LOW       
  CLOUD.NS        | Price:    5.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  NIRAJISPAT.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  QFIL.NS         | Price:   39.90 | Trend: -12.19% | Mom:  -0.25% | Risk: LOW       
  TIJARIA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SILLYMONKS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RADAAN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UNIINFO.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ISHAN.NS        | Price:    0.70 | Trend:   6.54% | Mom:   0.00% | Risk: LOW       
  LYPSAGEMS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EDUCOMP.NS      | Price:    0.98 | Trend:   0.47% | Mom:   6.52% | Risk: LOW       
  ONELIFECAP.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  WINNY.NS        | Price:   49.50 | Trend:   4.66% | Mom:   0.00% | Risk: LOW       
  GLFL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TCIFINANCE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IMPEXFERRO.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SAROJA.NS       | Price:   33.00 | Trend:   2.60% | Mom:  -3.08% | Risk: LOW       
  COMPINFO.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ANTGRAPHIC.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  QUADPRO.NS      | Price:    1.95 | Trend:  -4.36% | Mom:   5.41% | Risk: LOW       
  SHYAMTEL.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CREATIVEYE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ARENTERP.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MTEDUCARE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UMESLTD.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VIVO.NS         | Price:   76.00 | Trend:   1.54% | Mom:   0.00% | Risk: LOW       
  GLOBALE.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KALYANI.NS      | Price:  138.09 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MARSHALL.NS     | Price:    3.64 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  WINSOME.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EUROTEXIND.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AHIMSA.NS       | Price:   24.70 | Trend:  -0.36% | Mom:   0.00% | Risk: LOW       
  SUULD.NS        | Price:    1.57 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  INDIFRA.NS      | Price:   13.00 | Trend:  -0.58% | Mom:   4.84% | Risk: LOW       
  SHANTI.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SAHAJ.NS        | Price:    3.85 | Trend:  -7.25% | Mom:   0.00% | Risk: LOW       
  DCMFINSERV.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PREMIER.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORTINGLOBE.NS   | Price:   14.99 | Trend:  -4.24% | Mom:   1.35% | Risk: LOW       
  PERFECT.NS      | Price:    8.10 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KTL.NS          | Price:    4.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  FALCONTECH.NS   | Price:   13.95 | Trend:   1.69% | Mom:  -4.45% | Risk: LOW       
  CBAZAAR.NS      | Price:    4.95 | Trend:   2.57% | Mom:   0.00% | Risk: LOW       
  ALPSINDUS.NS    | Price:   34.30 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ACCORD.NS       | Price:   43.70 | Trend:  34.56% | Mom:  -0.57% | Risk: LOW       
  SMVD.NS         | Price:   11.50 | Trend:   6.05% | Mom:   0.00% | Risk: LOW       
  AMJUMBO.NS      | Price:   11.00 | Trend:  -0.92% | Mom:   0.00% | Risk: LOW       
  SETUINFRA.NS    | Price:    0.62 | Trend:  30.64% | Mom:   0.00% | Risk: LOW       
  LAKPRE.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORTEL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  QUINTEGRA.NS    | Price:    1.36 | Trend:   6.55% | Mom:   0.00% | Risk: LOW       
  RAJVIR.NS       | Price:    7.65 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VASA.NS         | Price:    4.65 | Trend:  -1.29% | Mom:   0.00% | Risk: LOW       
  SANCO.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GANGOTRI.NS     | Price:    0.61 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  3RDROCK.NS      | Price:   64.60 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ABHISHEK.NS     | Price:  180.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  AHLWEST.NS      | Price:  461.50 | Trend:   0.00% | Mom:  62.82% | Risk: LOW       
  AIFL.NS         | Price:    1.55 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  AJRINFRA.NS     | Price:    0.70 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ALCHEM.NS       | Price:    3.15 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ARCOTECH.NS     | Price:    2.20 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ARTEDZ.NS       | Price:   19.65 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ASIL.NS         | Price:    0.70 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ATCOM.NS        | Price:    7.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ATNINTER.NS     | Price:    0.20 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BALLARPUR.NS    | Price:  257.58 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BANSAL.NS       | Price:  195.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BHARATIDIL.NS   | Price:    1.95 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BILENERGY.NS    | Price:    0.60 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BKMINDST.NS     | Price:   45.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BLUEBLENDS.NS   | Price:   16.00 | Trend: 122.72% | Mom:   0.00% | Risk: LOW       
  BRFL.NS         | Price:    2.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BRIGHT.NS       | Price:    2.80 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BURNPUR.NS      | Price:   33.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  CANDC.NS        | Price:    2.35 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  CKFSL.NS        | Price:    0.35 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  CMMIPL.NS       | Price:  195.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  DHARSUGAR.NS    | Price:    8.55 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  DQE.NS          | Price:    0.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  DSKULKARNI.NS   | Price:   13.55 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EASUNREYRL.NS   | Price:    2.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EON.NS          | Price:    6.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ERAINFRA.NS     | Price:    1.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EROSMEDIA.NS    | Price:    7.81 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EUROCERA.NS     | Price:    1.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EUROMULTI.NS    | Price:    1.45 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  FEDDERELEC.NS   | Price:    4.60 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  FIVECORE.NS     | Price:   31.70 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  FRETAIL.NS      | Price:    2.28 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  GBGLOBAL.NS     | Price:  930.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  GIRRESORTS.NS   | Price:  113.65 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  GITANJALI.NS    | Price:    1.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ICSA.NS         | Price:    0.20 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  INDLMETER.NS    | Price:   23.69 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  INDUSFILA.NS    | Price:  235.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  IVRCLINFRA.NS   | Price:    0.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  JAINSTUDIO.NS   | Price:    2.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  JBFIND.NS       | Price:    4.30 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  JETAIRWAYS.NS   | Price:   34.16 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KGL.NS          | Price:    0.20 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KSERASERA.NS    | Price:    0.15 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KSK.NS          | Price:    0.55 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KSOILS.NS       | Price:   72.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  LAKSHMIEFL.NS   | Price:    2.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  LEEL.NS         | Price:  107.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MBECL.NS        | Price:   65.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MCDHOLDING.NS   | Price:   68.75 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MELSTAR.NS      | Price:    4.25 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MERCATOR.NS     | Price:    0.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  METKORE.NS      | Price:    0.65 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  NAKODA.NS       | Price:    0.10 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  NITINFIRE.NS    | Price:    1.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  NUTEK.NS        | Price:    0.35 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  OPAL.NS         | Price:   43.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  OPTOCIRCUI.NS   | Price:    1.80 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PDPL.NS         | Price:    2.90 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PINCON.NS       | Price:    6.90 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PODDARHOUS.NS   | Price:   43.37 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PRATIBHA.NS     | Price:    0.95 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PUNJLLOYD.NS    | Price:    2.25 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  RAINBOWPAP.NS   | Price:    0.15 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  RMCL.NS         | Price:  200.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  RMMIL.NS        | Price:    0.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SECURCRED.NS    | Price:    1.56 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SHAIVAL.NS      | Price:   33.00 | Trend:   2.87% | Mom:   0.00% | Risk: LOW       
  SHIRPUR-G.NS    | Price:    4.95 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SIIL.NS         | Price:   26.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SKSTEXTILE.NS   | Price:   13.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SRIRAM.NS       | Price:   10.10 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TALWALKARS.NS   | Price:    1.45 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TALWGYM.NS      | Price:    1.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TECHIN.NS       | Price:   14.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TECHNOFAB.NS    | Price:    6.15 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TULSI.NS        | Price:    0.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  UNIPLY.NS       | Price:    4.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  UNITY.NS        | Price:    0.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VALECHAENG.NS   | Price:  960.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VALUEIND.NS     | Price:    3.80 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VIDEOIND.NS     | Price:    7.35 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VISUINTL.NS     | Price:    0.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ZICOM.NS        | Price:    1.60 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MCX.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       

SELL SIGNALS (80):
  UNITDSPR.NS     | Price: 1280.80 | Target: 1114.73 | Risk: LOW        | Conf: 100%
  SKFINDUS.NS     | Price: 2153.10 | Target: 1887.49 | Risk: LOW        | Conf: 100%
  CANHLIFE.NS     | Price:  141.73 | Target:  109.93 | Risk: LOW        | Conf: 100%
  BLACKBUCK.NS    | Price:  579.10 | Target:  450.72 | Risk: LOW        | Conf: 80%
  RELINFRA.NS     | Price:   74.73 | Target:   70.22 | Risk: LOW        | Conf: 100%
  RAYMONDLSL.NS   | Price:  788.65 | Target:  643.36 | Risk: LOW        | Conf: 80%
  WAKEFIT.NS      | Price:  127.80 | Target:  100.29 | Risk: LOW        | Conf: 100%
  SMLMAH.NS       | Price: 3801.20 | Target: 3003.49 | Risk: LOW        | Conf: 100%
  SAHANA.NS       | Price:  814.95 | Target:  670.77 | Risk: LOW        | Conf: 100%
  SARTELE.NS      | Price:  153.45 | Target:  113.16 | Risk: LOW        | Conf: 100%
  COOLCAPS.NS     | Price:   25.20 | Target:   17.79 | Risk: LOW        | Conf: 100%
  ESFL.NS         | Price:  131.50 | Target:  103.39 | Risk: LOW        | Conf: 100%
  MVKAGRO.NS      | Price:  513.85 | Target:  416.03 | Risk: LOW        | Conf: 100%
  MOS.NS          | Price:   12.45 | Target:   10.16 | Risk: LOW        | Conf: 100%
  ANNAPURNA.NS    | Price:  157.85 | Target:  116.48 | Risk: LOW        | Conf: 100%
  POLYSIL.NS      | Price:  148.10 | Target:  132.40 | Risk: LOW        | Conf: 100%
  INFOLLION.NS    | Price:  215.40 | Target:  145.26 | Risk: LOW        | Conf: 100%
  AVPINFRA.NS     | Price:   89.50 | Target:   69.71 | Risk: LOW        | Conf: 100%
  GOLDKART.NS     | Price:  181.00 | Target:  157.96 | Risk: LOW        | Conf: 100%
  INM.NS          | Price:  170.00 | Target:  139.14 | Risk: LOW        | Conf: 100%
  MASON.NS        | Price:  128.00 | Target:   89.73 | Risk: LOW        | Conf: 100%
  PRAMARA.NS      | Price:  343.95 | Target:  301.09 | Risk: LOW        | Conf: 100%
  KCEIL.NS        | Price:  119.90 | Target:   83.35 | Risk: LOW        | Conf: 100%
  IPSL.NS         | Price:  236.00 | Target:  197.07 | Risk: LOW        | Conf: 80%
  DUCOL.NS        | Price:  114.70 | Target:   93.68 | Risk: LOW        | Conf: 100%
  SPECTSTM.NS     | Price:   60.00 | Target:   26.96 | Risk: LOW        | Conf: 100%
  GOLDSTAR.NS     | Price:    7.00 | Target:    5.36 | Risk: LOW        | Conf: 100%
  ALUWIND.NS      | Price:   52.00 | Target:   40.41 | Risk: LOW        | Conf: 100%
  EXCEL.NS        | Price:    0.96 | Target:    0.75 | Risk: LOW        | Conf: 100%
  CPS.NS          | Price:  955.00 | Target:  793.68 | Risk: LOW        | Conf: 100%
  CANARYS.NS      | Price:   19.00 | Target:   13.59 | Risk: LOW        | Conf: 100%
  WOMANCART.NS    | Price:  120.60 | Target:   56.05 | Risk: LOW        | Conf: 100%
  KHFM.NS         | Price:   50.00 | Target:   34.43 | Risk: LOW        | Conf: 100%
  SHREEOSFM.NS    | Price:   69.00 | Target:   55.73 | Risk: LOW        | Conf: 100%
  MDL.NS          | Price:   46.70 | Target:   32.52 | Risk: LOW        | Conf: 100%
  ZEAL.NS         | Price:   70.00 | Target:   51.38 | Risk: LOW        | Conf: 100%
  VISAMAN.NS      | Price:  115.55 | Target:  112.98 | Risk: LOW        | Conf: 100%
  SOTAC.NS        | Price:  106.00 | Target:  102.07 | Risk: LOW        | Conf: 100%
  SSFL.NS         | Price:   99.90 | Target:   83.26 | Risk: LOW        | Conf: 100%
  GENSOL.NS       | Price:   22.00 | Target:   20.70 | Risk: LOW        | Conf: 100%
  TGL.NS          | Price:   24.70 | Target:   22.16 | Risk: LOW        | Conf: 100%
  CLSL.NS         | Price:   45.00 | Target:   42.46 | Risk: LOW        | Conf: 80%
  PULZ.NS         | Price:   24.85 | Target:   21.42 | Risk: LOW        | Conf: 100%
  HOMESFY.NS      | Price:  114.35 | Target:   87.28 | Risk: LOW        | Conf: 100%
  SAIFL.NS        | Price:    8.10 | Target:    5.17 | Risk: LOW        | Conf: 100%
  VERTEXPLUS.NS   | Price:   85.00 | Target:   77.29 | Risk: LOW        | Conf: 100%
  RILINFRA.NS     | Price:   33.90 | Target:   28.92 | Risk: LOW        | Conf: 80%
  BLUEPEBBLE.NS   | Price:  116.85 | Target:   95.33 | Risk: LOW        | Conf: 100%
  AGSTRA.NS       | Price:    2.59 | Target:    2.44 | Risk: LOW        | Conf: 100%
  UWCSL.NS        | Price:   92.20 | Target:   89.04 | Risk: LOW        | Conf: 100%
  RCDL.NS         | Price:   22.05 | Target:   20.21 | Risk: LOW        | Conf: 100%
  QUICKTOUCH.NS   | Price:   27.50 | Target:   21.86 | Risk: LOW        | Conf: 100%
  PROLIFE.NS      | Price:   61.85 | Target:   49.28 | Risk: LOW        | Conf: 80%
  PRECISION.NS    | Price:    8.00 | Target:    6.63 | Risk: LOW        | Conf: 100%
  DEEM.NS         | Price:   36.55 | Target:   33.87 | Risk: LOW        | Conf: 80%
  WALPAR.NS       | Price:   37.25 | Target:   34.66 | Risk: LOW        | Conf: 80%
  TRIDHYA.NS      | Price:    9.40 | Target:    7.61 | Risk: LOW        | Conf: 100%
  BILVYAPAR.NS    | Price:    5.37 | Target:    5.06 | Risk: LOW        | Conf: 100%
  AGUL.NS         | Price:   58.85 | Target:   54.10 | Risk: LOW        | Conf: 100%
  VSCL.NS         | Price:   22.95 | Target:   21.09 | Risk: LOW        | Conf: 100%
  DIL.NS          | Price:    0.97 | Target:    0.88 | Risk: LOW        | Conf: 100%
  YUDIZ.NS        | Price:   27.35 | Target:   23.15 | Risk: LOW        | Conf: 80%
  CONTI.NS        | Price:   13.30 | Target:   10.76 | Risk: LOW        | Conf: 100%
  SRPL.NS         | Price:    0.44 | Target:    0.40 | Risk: LOW        | Conf: 100%
  SPRL.NS         | Price:   98.65 | Target:   80.33 | Risk: LOW        | Conf: 100%
  MANAV.NS        | Price:   39.75 | Target:   32.34 | Risk: LOW        | Conf: 100%
  NIDAN.NS        | Price:   14.65 | Target:   11.58 | Risk: LOW        | Conf: 100%
  SUNREST.NS      | Price:   35.50 | Target:   31.93 | Risk: LOW        | Conf: 100%
  VERITAAS.NS     | Price:   50.00 | Target:   46.21 | Risk: LOW        | Conf: 100%
