NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-04-07 19:02:46

BUY SIGNALS (102):
  EMCURE.NS       | Price: 1554.90 | Entry:  1523.8 | Target: 1896.22 | Risk: LOW       
  KSHITIJPOL.NS   | Price:    2.38 | Trend:  -0.38% | Mom:   2.15% | Risk: LOW       
  EASTSILK.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANDEEP.NS      | Price:   18.65 | Trend:  -2.61% | Mom:   0.81% | Risk: LOW       
  CYBERMEDIA.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANAV.NS        | Price:   38.00 | Trend:   0.77% | Mom:  -6.52% | Risk: LOW       
  SUPREMEENG.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TVVISION.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ANKITMETAL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SANGINITA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GUJRAFFIA.NS    | Price:   38.44 | Trend:  -2.08% | Mom:   5.60% | Risk: LOW       
  CALSOFT.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ACEINTEG.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RETAIL.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FEL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  YCCL.NS         | Price:   10.00 | Trend:  -7.10% | Mom:   0.00% | Risk: LOW       
  VCL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VIVIDHA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DHTL.NS         | Price:   40.50 | Trend: -20.61% | Mom:  -0.98% | Risk: LOW       
  HEADSUP.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHANTHALA.NS    | Price:   28.80 | Trend:  -7.25% | Mom:  -0.17% | Risk: LOW       
  MPTODAY.NS      | Price:   47.00 | Trend:   0.07% | Mom:   0.00% | Risk: LOW       
  CLOUD.NS        | Price:    5.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  NIRAJISPAT.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TIJARIA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SILLYMONKS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RADAAN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UNIINFO.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  JIWANRAM.NS     | Price:    5.25 | Trend:   0.19% | Mom:  -0.94% | Risk: LOW       
  LYPSAGEMS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHUBHLAXMI.NS   | Price:   25.00 | Trend: -15.70% | Mom:   0.40% | Risk: LOW       
  ONELIFECAP.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GLFL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TCIFINANCE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IMPEXFERRO.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  COMPINFO.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ANTGRAPHIC.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHYAMTEL.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CREATIVEYE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ARENTERP.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MTEDUCARE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UMESLTD.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GLOBALE.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KALYANI.NS      | Price:  138.09 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MARSHALL.NS     | Price:    3.64 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  WINSOME.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EUROTEXIND.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AHIMSA.NS       | Price:   24.70 | Trend:   0.35% | Mom:  -0.40% | Risk: LOW       
  SUULD.NS        | Price:    1.57 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  OMKARCHEM.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHANTI.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  DCMFINSERV.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PREMIER.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORTINGLOBE.NS   | Price:   15.43 | Trend:   1.84% | Mom:  -2.71% | Risk: LOW       
  PERFECT.NS      | Price:    8.10 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KTL.NS          | Price:    4.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  FALCONTECH.NS   | Price:   12.55 | Trend: -12.09% | Mom:  24.70% | Risk: LOW       
  ALPSINDUS.NS    | Price:   34.30 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SMVD.NS         | Price:   11.20 | Trend:  16.52% | Mom:   0.45% | Risk: LOW       
  SETUINFRA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SABEVENTS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LAKPRE.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORTEL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  QUINTEGRA.NS    | Price:    1.24 | Trend:  -2.90% | Mom:  -0.80% | Risk: LOW       
  RAJVIR.NS       | Price:    7.65 | Trend:  -3.14% | Mom:   0.00% | Risk: LOW       
  VASA.NS         | Price:    4.75 | Trend:  -1.96% | Mom:   0.00% | Risk: LOW       
  SANCO.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GANGOTRI.NS     | Price:    0.61 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  3RDROCK.NS      | Price:   64.60 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ABHISHEK.NS     | Price:  180.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  AHLWEST.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AIFL.NS         | Price:    1.55 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  AJRINFRA.NS     | Price:    0.70 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ALCHEM.NS       | Price:    3.15 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ARCOTECH.NS     | Price:    2.20 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ARTEDZ.NS       | Price:   19.65 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ASIL.NS         | Price:    0.70 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ATCOM.NS        | Price:    7.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ATNINTER.NS     | Price:    0.20 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BALLARPUR.NS    | Price:  257.58 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BANSAL.NS       | Price:  195.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BHARATIDIL.NS   | Price:    1.95 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BILENERGY.NS    | Price:    0.60 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BKMINDST.NS     | Price:   45.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BLUEBLENDS.NS   | Price:    0.80 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BRFL.NS         | Price:    2.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BRIGHT.NS       | Price:    2.80 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BURNPUR.NS      | Price:   33.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  CANDC.NS        | Price:    2.35 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  CKFSL.NS        | Price:    0.35 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  CLCIND.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CMMIPL.NS       | Price:  195.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  DHARSUGAR.NS    | Price:    8.55 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  DQE.NS          | Price:    0.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  DSKULKARNI.NS   | Price:   13.55 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EASUNREYRL.NS   | Price:    2.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EON.NS          | Price:    6.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ERAINFRA.NS     | Price:    1.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EROSMEDIA.NS    | Price:    7.81 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EUROCERA.NS     | Price:    1.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EUROMULTI.NS    | Price:    1.45 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  FEDDERELEC.NS   | Price:    4.60 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  FIVECORE.NS     | Price:   31.70 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  FRETAIL.NS      | Price:    2.28 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  GBGLOBAL.NS     | Price:  930.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  GIRRESORTS.NS   | Price:  113.65 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  GITANJALI.NS    | Price:    1.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ICSA.NS         | Price:    0.20 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  INDLMETER.NS    | Price:   23.69 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  INDUSFILA.NS    | Price:  235.00 | Trend:  13.48% | Mom:   0.00% | Risk: LOW       
  IVRCLINFRA.NS   | Price:    0.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  JAINSTUDIO.NS   | Price:    2.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  JBFIND.NS       | Price:    4.30 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  JETAIRWAYS.NS   | Price:   34.16 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KGL.NS          | Price:    0.20 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KSERASERA.NS    | Price:    0.15 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KSK.NS          | Price:    0.55 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KSOILS.NS       | Price:   72.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  LAKSHMIEFL.NS   | Price:    2.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  LEEL.NS         | Price:  107.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MBECL.NS        | Price:   65.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MCDHOLDING.NS   | Price:   68.75 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MELSTAR.NS      | Price:    4.25 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MERCATOR.NS     | Price:    0.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  METKORE.NS      | Price:    0.65 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  NAKODA.NS       | Price:    0.10 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  NITINFIRE.NS    | Price:    1.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  NUTEK.NS        | Price:    0.35 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  OPAL.NS         | Price:   43.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  OPTOCIRCUI.NS   | Price:    1.80 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PDPL.NS         | Price:    2.90 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PINCON.NS       | Price:    6.90 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PODDARHOUS.NS   | Price:   43.37 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PRATIBHA.NS     | Price:    0.95 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PUNJLLOYD.NS    | Price:    2.25 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  RAINBOWPAP.NS   | Price:    0.15 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  RMCL.NS         | Price:  200.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  RMMIL.NS        | Price:    0.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SECURCRED.NS    | Price:    1.56 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SHIRPUR-G.NS    | Price:    4.95 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SIIL.NS         | Price:   26.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SKSTEXTILE.NS   | Price:   13.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SRIRAM.NS       | Price:   10.10 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TALWALKARS.NS   | Price:    1.45 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TALWGYM.NS      | Price:    1.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TECHIN.NS       | Price:   14.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TECHNOFAB.NS    | Price:    6.15 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TULSI.NS        | Price:    0.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  UNIPLY.NS       | Price:    4.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  UNITY.NS        | Price:    0.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VALECHAENG.NS   | Price:  960.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VALUEIND.NS     | Price:    3.80 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VIDEOIND.NS     | Price:    7.35 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VISESHINFO.NS   | Price:    0.33 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VISUINTL.NS     | Price:    0.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ZICOM.NS        | Price:    1.60 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       

SELL SIGNALS (201):
  JIOFIN.NS       | Price:  235.33 | Target:  193.40 | Risk: LOW        | Conf: 80%
  ENRIN.NS        | Price: 2629.00 | Target: 2122.04 | Risk: LOW        | Conf: 100%
  UNITDSPR.NS     | Price: 1238.10 | Target: 1031.03 | Risk: LOW        | Conf: 100%
  JSWINFRA.NS     | Price:  234.31 | Target:  188.37 | Risk: LOW        | Conf: 100%
  AIIL.NS         | Price:  412.25 | Target:  262.57 | Risk: LOW        | Conf: 100%
  ITCHOTELS.NS    | Price:  146.78 | Target:  106.48 | Risk: LOW        | Conf: 100%
  PIRAMALFIN.NS   | Price: 1701.50 | Target: 1306.32 | Risk: LOW        | Conf: 100%
  AEGISLOG.NS     | Price:  588.00 | Target:  450.04 | Risk: LOW        | Conf: 100%
  ARE&M.NS        | Price:  723.70 | Target:  593.24 | Risk: LOW        | Conf: 100%
  IGIL.NS         | Price:  317.45 | Target:  238.16 | Risk: LOW        | Conf: 100%
  RRKABEL.NS      | Price: 1321.80 | Target: 1080.55 | Risk: LOW        | Conf: 100%
  TARIL.NS        | Price:  268.45 | Target:  188.88 | Risk: LOW        | Conf: 100%
  EMBDL.NS        | Price:   47.95 | Target:   34.29 | Risk: LOW        | Conf: 100%
  TSFINV.NS       | Price:  348.80 | Target:  257.91 | Risk: LOW        | Conf: 100%
  SBFC.NS         | Price:   84.40 | Target:   67.57 | Risk: LOW        | Conf: 80%
  BLACKBUCK.NS    | Price:  561.85 | Target:  429.12 | Risk: LOW        | Conf: 100%
  PVRINOX.NS      | Price:  946.40 | Target:  773.95 | Risk: LOW        | Conf: 100%
  IIFLCAPS.NS     | Price:  263.04 | Target:  190.03 | Risk: LOW        | Conf: 100%
  MAXESTATES.NS   | Price:  348.00 | Target:  246.16 | Risk: LOW        | Conf: 100%
  REDTAPE.NS      | Price:  114.02 | Target:   86.51 | Risk: LOW        | Conf: 100%
  GANESHHOU.NS    | Price:  555.65 | Target:  382.76 | Risk: LOW        | Conf: 100%
  RAYMONDLSL.NS   | Price:  787.05 | Target:  495.87 | Risk: LOW        | Conf: 100%
  WAKEFIT.NS      | Price:  145.89 | Target:   99.05 | Risk: LOW        | Conf: 100%
  BOSCH-HCIL.NS   | Price: 1160.80 | Target:  868.48 | Risk: LOW        | Conf: 100%
  GUJTHEM.NS      | Price:  263.14 | Target:  173.42 | Risk: LOW        | Conf: 100%
  SUNCLAY.NS      | Price: 1252.90 | Target:  898.17 | Risk: LOW        | Conf: 100%
  ARTEMISMED.NS   | Price:  224.65 | Target:  176.17 | Risk: LOW        | Conf: 80%
  SUNDROP.NS      | Price:  610.35 | Target:  493.30 | Risk: LOW        | Conf: 80%
  SABTNL.NS       | Price:   43.49 | Target:   26.24 | Risk: LOW        | Conf: 100%
  JTLIND.NS       | Price:   48.76 | Target:   29.60 | Risk: LOW        | Conf: 100%
  ADOR.NS         | Price:  851.80 | Target:  640.73 | Risk: LOW        | Conf: 100%
  SANGHIIND.NS    | Price:   49.88 | Target:   38.17 | Risk: LOW        | Conf: 100%
  TINNARUBR.NS    | Price:  613.00 | Target:  446.16 | Risk: LOW        | Conf: 100%
  PUNJABCHEM.NS   | Price:  950.70 | Target:  682.81 | Risk: LOW        | Conf: 100%
  VINYAS.NS       | Price:  880.60 | Target:  621.74 | Risk: LOW        | Conf: 100%
  FINKURVE.NS     | Price:   61.81 | Target:   27.30 | Risk: LOW        | Conf: 100%
  CIFL.NS         | Price:   24.54 | Target:   13.37 | Risk: LOW        | Conf: 100%
  ARISINFRA.NS    | Price:  103.93 | Target:   75.36 | Risk: LOW        | Conf: 60%
  MEGASOFT.NS     | Price:  156.52 | Target:  112.08 | Risk: LOW        | Conf: 80%
  GGBL.NS         | Price:  246.25 | Target:  152.82 | Risk: LOW        | Conf: 100%
  DENTALKART.NS   | Price:  391.65 | Target:  275.95 | Risk: LOW        | Conf: 80%
  SAHANA.NS       | Price:  910.25 | Target:  641.71 | Risk: LOW        | Conf: 100%
  SARTELE.NS      | Price:  159.90 | Target:   99.58 | Risk: LOW        | Conf: 100%
  REMUS.NS        | Price:  616.50 | Target:  376.50 | Risk: LOW        | Conf: 100%
  UFBL.NS         | Price:  222.74 | Target:  132.19 | Risk: LOW        | Conf: 100%
  ANUHPHR.NS      | Price:   73.37 | Target:   54.28 | Risk: LOW        | Conf: 80%
  TECHLABS.NS     | Price:  183.80 | Target:  121.75 | Risk: LOW        | Conf: 100%
  ESFL.NS         | Price:  127.55 | Target:   93.51 | Risk: LOW        | Conf: 100%
  DBEIL.NS        | Price:   61.98 | Target:   35.23 | Risk: LOW        | Conf: 100%
  TIRUPATI.NS     | Price:  430.00 | Target:  382.96 | Risk: LOW        | Conf: 100%
  MOS.NS          | Price:   11.15 | Target:    5.70 | Risk: LOW        | Conf: 100%
  EMAMIPAP.NS     | Price:   66.93 | Target:   47.69 | Risk: LOW        | Conf: 80%
  VINSYS.NS       | Price:  274.00 | Target:  156.96 | Risk: LOW        | Conf: 100%
  PARIN.NS        | Price:  615.95 | Target:  324.32 | Risk: LOW        | Conf: 100%
  XTGLOBAL.NS     | Price:   28.58 | Target:   16.95 | Risk: LOW        | Conf: 100%
  HIGREEN.NS      | Price:  123.30 | Target:   75.12 | Risk: LOW        | Conf: 100%
  SRD.NS          | Price:   43.42 | Target:   20.46 | Risk: LOW        | Conf: 100%
  SWARAJ.NS       | Price:  282.00 | Target:  241.89 | Risk: LOW        | Conf: 80%
  WTICAB.NS       | Price:   95.00 | Target:   58.82 | Risk: LOW        | Conf: 100%
  EFACTOR.NS      | Price:  192.00 | Target:  122.70 | Risk: LOW        | Conf: 100%
  MASON.NS        | Price:  145.00 | Target:   95.36 | Risk: LOW        | Conf: 80%
  SHERA.NS        | Price:  105.50 | Target:   76.52 | Risk: LOW        | Conf: 80%
  JAINAM.NS       | Price:  174.00 | Target:  162.68 | Risk: LOW        | Conf: 100%
  KRISHCA.NS      | Price:  156.60 | Target:   94.89 | Risk: LOW        | Conf: 100%
  KCEIL.NS        | Price:  111.95 | Target:   73.65 | Risk: LOW        | Conf: 100%
  UCAL.NS         | Price:   91.27 | Target:   63.20 | Risk: LOW        | Conf: 100%
  GSMFOILS.NS     | Price:  182.45 | Target:  122.74 | Risk: LOW        | Conf: 100%
  RVTH.NS         | Price:  600.00 | Target:  344.73 | Risk: LOW        | Conf: 80%
  CHAVDA.NS       | Price:   91.75 | Target:   63.89 | Risk: LOW        | Conf: 100%
  DUGLOBAL.NS     | Price:   34.00 | Target:   24.45 | Risk: LOW        | Conf: 100%
  RBS.NS          | Price:   72.25 | Target:   34.18 | Risk: LOW        | Conf: 100%
  MADHAVBAUG.NS   | Price:  187.95 | Target:  131.20 | Risk: LOW        | Conf: 100%
  KDL.NS          | Price:  117.00 | Target:   88.34 | Risk: LOW        | Conf: 100%
  PRATHAM.NS      | Price:  119.60 | Target:   84.37 | Risk: LOW        | Conf: 100%
  IPSL.NS         | Price:  218.00 | Target:  150.79 | Risk: LOW        | Conf: 100%
  TCL.NS          | Price:   78.90 | Target:   59.56 | Risk: LOW        | Conf: 100%
  ESCONET.NS      | Price:  104.15 | Target:   75.67 | Risk: LOW        | Conf: 100%
  DUCOL.NS        | Price:  102.95 | Target:   62.33 | Risk: LOW        | Conf: 100%
  SPCL.NS         | Price:   72.55 | Target:   49.16 | Risk: LOW        | Conf: 100%
  NAVKARURB.NS    | Price:    0.75 | Target:    0.49 | Risk: LOW        | Conf: 100%
  ABAN.NS         | Price:   21.03 | Target:   19.33 | Risk: LOW        | Conf: 100%
