NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-09-19 22:16:05

BUY SIGNALS (568):
  ADANIPORTS.NS   | Price: 1824.00 | Entry: 1787.52 | Target: 2026.82 | Risk: LOW       
  GLOBALVECT.NS   | Price:  131.58 | Target:  103.29 | Risk: LOW        | Conf: 100%
  GOYALSALT.NS    | Price:  100.05 | Target:   89.73 | Risk: LOW        | Conf: 100%
  SUNDRMBRAK.NS   | Price:  696.10 | Target:  554.99 | Risk: LOW        | Conf: 100%
  KCEIL.NS        | Price:   74.30 | Target:   62.60 | Risk: LOW        | Conf: 100%
  STARTECK.NS     | Price:  240.00 | Target:  179.70 | Risk: LOW        | Conf: 100%
  DELPHIFX.NS     | Price:    4.96 | Target:    3.00 | Risk: LOW        | Conf: 100%
  MODIRUBBER.NS   | Price:  120.24 | Target:   84.86 | Risk: LOW        | Conf: 100%
  OSIAHYPER.NS    | Price:    2.24 | Target:    1.68 | Risk: LOW        | Conf: 100%
  UFO.NS          | Price:   60.95 | Target:   51.34 | Risk: LOW        | Conf: 100%
  GSMFOILS.NS     | Price:   85.60 | Target:   54.19 | Risk: LOW        | Conf: 100%
  INDOUS.NS       | Price:   78.00 | Target:   53.66 | Risk: LOW        | Conf: 80%
  JAYSREETEA.NS   | Price:   89.38 | Target:   69.25 | Risk: LOW        | Conf: 80%
  ZEELEARN.NS     | Price:    6.86 | Target:    4.41 | Risk: LOW        | Conf: 100%
  MEGASTAR.NS     | Price:  281.80 | Target:  214.69 | Risk: LOW        | Conf: 100%
  RVTH.NS         | Price:  697.30 | Target:  497.66 | Risk: LOW        | Conf: 100%
  RADIOCITY.NS    | Price:    6.01 | Target:    4.22 | Risk: LOW        | Conf: 100%
  PRITIKAUTO.NS   | Price:   14.82 | Target:   11.72 | Risk: LOW        | Conf: 100%
  VIRINCHI.NS     | Price:   14.17 | Target:   10.35 | Risk: LOW        | Conf: 100%
  CHAVDA.NS       | Price:  120.00 | Target:  100.27 | Risk: LOW        | Conf: 100%
  DUGLOBAL.NS     | Price:   21.95 | Target:   15.63 | Risk: LOW        | Conf: 100%
  RBS.NS          | Price:   83.00 | Target:   64.82 | Risk: LOW        | Conf: 100%
  MADHAVBAUG.NS   | Price:  155.90 | Target:  135.35 | Risk: LOW        | Conf: 100%
  KDL.NS          | Price:   78.75 | Target:   49.45 | Risk: LOW        | Conf: 100%
  REPL.NS         | Price:   58.12 | Target:   41.25 | Risk: LOW        | Conf: 100%
  KAMOPAINTS.NS   | Price:    4.39 | Target:    3.33 | Risk: LOW        | Conf: 80%
  SUPREMEINF.NS   | Price:   79.88 | Target:   58.60 | Risk: LOW        | Conf: 100%
  KOTARISUG.NS    | Price:   26.97 | Target:   18.36 | Risk: LOW        | Conf: 100%
  COASTCORP.NS    | Price:   38.84 | Target:   29.75 | Risk: LOW        | Conf: 80%
  SAKHTISUG.NS    | Price:   18.37 | Target:   13.38 | Risk: LOW        | Conf: 80%
  ZODIACLOTH.NS   | Price:   69.52 | Target:   58.16 | Risk: LOW        | Conf: 100%
  KMSUGAR.NS      | Price:   28.62 | Target:   22.65 | Risk: LOW        | Conf: 100%
  DRCSYSTEMS.NS   | Price:   12.63 | Target:    9.27 | Risk: LOW        | Conf: 100%
  OMAXAUTO.NS     | Price:  182.16 | Target:  135.56 | Risk: LOW        | Conf: 100%
  INTENTECH.NS    | Price:   78.14 | Target:   60.08 | Risk: LOW        | Conf: 100%
  COMMITTED.NS    | Price:  330.50 | Target:  284.68 | Risk: LOW        | Conf: 100%
  MURUDCERA.NS    | Price:   28.26 | Target:   21.41 | Risk: LOW        | Conf: 100%
  AERONEU.NS      | Price:   67.09 | Target:   41.82 | Risk: LOW        | Conf: 100%
  GENCON.NS       | Price:   40.01 | Target:   25.73 | Risk: LOW        | Conf: 100%
  NIRAJ.NS        | Price:   27.74 | Target:   20.77 | Risk: LOW        | Conf: 100%
  ATALREAL.NS     | Price:   14.36 | Target:    3.47 | Risk: LOW        | Conf: 100%
  SHAH.NS         | Price:    3.28 | Target:    2.24 | Risk: LOW        | Conf: 100%
  NAVKARURB.NS    | Price:    0.83 | Target:    0.56 | Risk: LOW        | Conf: 100%
  ABAN.NS         | Price:   14.54 | Target:   12.29 | Risk: LOW        | Conf: 80%
  WORTHPERI.NS    | Price:  147.52 | Target:  116.20 | Risk: LOW        | Conf: 80%
  DEVIT.NS        | Price:   23.13 | Target:   18.06 | Risk: LOW        | Conf: 100%
  TRIGYN.NS       | Price:   53.56 | Target:   37.62 | Risk: LOW        | Conf: 100%
  KCK.NS          | Price:   14.50 | Target:   10.93 | Risk: LOW        | Conf: 100%
  BALAXI.NS       | Price:   23.55 | Target:   15.02 | Risk: LOW        | Conf: 80%
  MHLXMIRU.NS     | Price:  153.97 | Target:  121.99 | Risk: LOW        | Conf: 100%
  UNITEDTEA.NS    | Price:  431.65 | Target:  374.63 | Risk: LOW        | Conf: 100%
  BASML.NS        | Price:   23.47 | Target:   19.19 | Risk: LOW        | Conf: 100%
  KRITIKA.NS      | Price:    5.20 | Target:    4.12 | Risk: LOW        | Conf: 100%
  AMJLAND.NS      | Price:   37.18 | Target:   29.73 | Risk: LOW        | Conf: 100%
  SETCO.NS        | Price:   17.06 | Target:   12.25 | Risk: LOW        | Conf: 100%
  EMMIL.NS        | Price:  114.90 | Target:   89.86 | Risk: LOW        | Conf: 100%
  PRAXIS.NS       | Price:    4.09 | Target:    2.80 | Risk: LOW        | Conf: 100%
  DGCONTENT.NS    | Price:   24.49 | Target:   15.95 | Risk: LOW        | Conf: 80%
  SADBHAV.NS      | Price:    7.73 | Target:    5.98 | Risk: LOW        | Conf: 100%
  DRONE.NS        | Price:   32.95 | Target:   24.02 | Risk: LOW        | Conf: 100%
  PROPEQUITY.NS   | Price:  192.00 | Target:  165.16 | Risk: LOW        | Conf: 100%
  TIPSFILMS.NS    | Price:  320.35 | Target:  266.26 | Risk: LOW        | Conf: 100%
  CENTEXT.NS      | Price:   19.16 | Target:   13.30 | Risk: LOW        | Conf: 100%
  KEYFINSERV.NS   | Price:  245.95 | Target:  193.40 | Risk: LOW        | Conf: 100%
  ENFUSE.NS       | Price:  142.00 | Target:  115.30 | Risk: LOW        | Conf: 100%
  ALPA.NS         | Price:   59.35 | Target:   45.25 | Risk: LOW        | Conf: 100%
  DTIL.NS         | Price:  138.42 | Target:  104.14 | Risk: LOW        | Conf: 80%
  AVROIND.NS      | Price:    7.94 | Target:    4.76 | Risk: LOW        | Conf: 100%
  PURVFLEXI.NS    | Price:   44.40 | Target:   35.20 | Risk: LOW        | Conf: 100%
  BRNL.NS         | Price:   16.25 | Target:   13.63 | Risk: LOW        | Conf: 100%
  MANAKALUCO.NS   | Price:   35.87 | Target:   26.70 | Risk: LOW        | Conf: 100%
  DCM.NS          | Price:   77.21 | Target:   64.25 | Risk: LOW        | Conf: 80%
  VISHWARAJ.NS    | Price:    5.31 | Target:    4.29 | Risk: LOW        | Conf: 100%
  VIVIMEDLAB.NS   | Price:    5.58 | Target:    4.75 | Risk: LOW        | Conf: 100%
  INDTERRAIN.NS   | Price:   28.91 | Target:   21.66 | Risk: LOW        | Conf: 100%
  AARVI.NS        | Price:  139.95 | Target:  114.96 | Risk: LOW        | Conf: 100%
  VASWANI.NS      | Price:   46.47 | Target:   34.80 | Risk: LOW        | Conf: 100%
  BSL.NS          | Price:  118.26 | Target:   97.99 | Risk: LOW        | Conf: 100%
  RUCHINFRA.NS    | Price:    5.20 | Target:    3.46 | Risk: LOW        | Conf: 100%
  ENSER.NS        | Price:   14.10 | Target:    9.85 | Risk: LOW        | Conf: 100%
  WEIZMANIND.NS   | Price:   71.48 | Target:   56.79 | Risk: LOW        | Conf: 100%
  MAITREYA.NS     | Price:  115.95 | Target:   78.97 | Risk: LOW        | Conf: 100%
  USK.NS          | Price:   20.07 | Target:   15.46 | Risk: LOW        | Conf: 100%
  MAHESHWARI.NS   | Price:   68.70 | Target:   56.76 | Risk: LOW        | Conf: 100%
  MODTHREAD.NS    | Price:   47.99 | Target:   33.73 | Risk: LOW        | Conf: 100%
  RKEC.NS         | Price:   18.13 | Target:   10.92 | Risk: LOW        | Conf: 100%
  DUCON.NS        | Price:    1.23 | Target:    0.36 | Risk: LOW        | Conf: 100%
  XELPMOC.NS      | Price:   74.39 | Target:   55.78 | Risk: LOW        | Conf: 100%
  KHFM.NS         | Price:   43.00 | Target:   32.55 | Risk: LOW        | Conf: 100%
  SHREEOSFM.NS    | Price:   52.40 | Target:   39.85 | Risk: LOW        | Conf: 100%
  MDL.NS          | Price:   60.00 | Target:   59.27 | Risk: LOW        | Conf: 100%
  BHARATGEAR.NS   | Price:  100.51 | Target:   87.06 | Risk: LOW        | Conf: 100%
  INDBANK.NS      | Price:   25.56 | Target:   19.13 | Risk: LOW        | Conf: 100%
  RPPL.NS         | Price:   20.24 | Target:   14.42 | Risk: LOW        | Conf: 100%
  UMAEXPORTS.NS   | Price:   20.02 | Target:   17.51 | Risk: LOW        | Conf: 100%
  SADHAV.NS       | Price:  107.30 | Target:   82.85 | Risk: LOW        | Conf: 100%
  HPIL.NS         | Price:  118.99 | Target:   97.10 | Risk: LOW        | Conf: 100%
  GANGESSECU.NS   | Price:  114.15 | Target:   93.82 | Risk: LOW        | Conf: 100%
  SURANASOL.NS    | Price:   25.50 | Target:   20.86 | Risk: LOW        | Conf: 100%
  QUESTLAB.NS     | Price:   74.25 | Target:   57.05 | Risk: LOW        | Conf: 100%
  INVENTURE.NS    | Price:    0.89 | Target:    0.75 | Risk: LOW        | Conf: 100%
  BTML.NS         | Price:    7.25 | Target:    4.32 | Risk: LOW        | Conf: 100%
  VEEKAYEM.NS     | Price:  102.20 | Target:   73.49 | Risk: LOW        | Conf: 100%
  LAGNAM.NS       | Price:   72.34 | Target:   55.55 | Risk: LOW        | Conf: 100%
  SILGO.NS        | Price:   70.80 | Target:   55.14 | Risk: LOW        | Conf: 80%
  MASTER.NS       | Price:  400.00 | Target:  360.11 | Risk: LOW        | Conf: 100%
  SMLT.NS         | Price:   61.42 | Target:   45.07 | Risk: LOW        | Conf: 100%
  GTL.NS          | Price:    7.09 | Target:    5.71 | Risk: LOW        | Conf: 80%
  VISAMAN.NS      | Price:   38.85 | Target:   24.15 | Risk: LOW        | Conf: 100%
  SADBHIN.NS      | Price:    2.54 | Target:    1.96 | Risk: LOW        | Conf: 80%
  SEMAC.NS        | Price:  273.70 | Target:  218.84 | Risk: LOW        | Conf: 100%
  SYLVANPLY.NS    | Price:   52.00 | Target:   47.23 | Risk: LOW        | Conf: 80%
  TRUST.NS        | Price:   26.05 | Target:   13.12 | Risk: LOW        | Conf: 100%
  VIPULLTD.NS     | Price:   12.25 | Target:   10.95 | Risk: LOW        | Conf: 100%
  LAMBODHARA.NS   | Price:  120.21 | Target:   83.10 | Risk: LOW        | Conf: 80%
  LOVABLE.NS      | Price:   69.67 | Target:   56.89 | Risk: LOW        | Conf: 100%
  SHIGAN.NS       | Price:   62.00 | Target:   49.39 | Risk: LOW        | Conf: 100%
  SURANI.NS       | Price:   96.00 | Target:   70.66 | Risk: LOW        | Conf: 100%
  HDIL.NS         | Price:    1.45 | Target:    1.15 | Risk: LOW        | Conf: 100%
  LOYALTEX.NS     | Price:  201.35 | Target:  127.69 | Risk: LOW        | Conf: 100%
  RAJSREESUG.NS   | Price:   31.87 | Target:   23.53 | Risk: LOW        | Conf: 100%
  LATTEYS.NS      | Price:   20.69 | Target:   14.64 | Risk: LOW        | Conf: 100%
  DELAPLEX.NS     | Price:   90.60 | Target:   51.56 | Risk: LOW        | Conf: 100%
  ARTNIRMAN.NS    | Price:   39.00 | Target:   29.96 | Risk: LOW        | Conf: 100%
  SCML.NS         | Price:   77.55 | Target:   62.18 | Risk: LOW        | Conf: 100%
  OMFURN.NS       | Price:   51.50 | Target:   46.07 | Risk: LOW        | Conf: 100%
  BEARDSELL.NS    | Price:   23.87 | Target:   17.64 | Risk: LOW        | Conf: 100%
  BEACON.NS       | Price:   81.00 | Target:   65.27 | Risk: LOW        | Conf: 100%
  CRAYONS.NS      | Price:   23.50 | Target:   19.54 | Risk: LOW        | Conf: 100%
  GROBTEA.NS      | Price:  921.90 | Target:  778.97 | Risk: LOW        | Conf: 100%
  REGENCERAM.NS   | Price:   32.55 | Target:   19.52 | Risk: LOW        | Conf: 100%
  SURYALAXMI.NS   | Price:   57.76 | Target:   41.64 | Risk: LOW        | Conf: 80%
  HILTON.NS       | Price:   16.38 | Target:   12.28 | Risk: LOW        | Conf: 100%
  PALASHSECU.NS   | Price:   86.11 | Target:   69.36 | Risk: LOW        | Conf: 100%
  ASCOM.NS        | Price:  207.90 | Target:  202.88 | Risk: LOW        | Conf: 100%
  SIL.NS          | Price:   16.13 | Target:   11.81 | Risk: LOW        | Conf: 100%
  TOKYOPLAST.NS   | Price:   75.67 | Target:   57.35 | Risk: LOW        | Conf: 80%
  DIGIDRIVE.NS    | Price:   17.43 | Target:   13.67 | Risk: LOW        | Conf: 80%
  ODIGMA.NS       | Price:   21.00 | Target:   15.40 | Risk: LOW        | Conf: 100%
  KAKATCEM.NS     | Price:  107.33 | Target:   86.88 | Risk: LOW        | Conf: 100%
  AAATECH.NS      | Price:   86.95 | Target:   72.20 | Risk: LOW        | Conf: 100%
  SPLIL.NS        | Price:   30.30 | Target:   22.05 | Risk: LOW        | Conf: 100%
  NAMAN.NS        | Price:   38.10 | Target:   34.21 | Risk: LOW        | Conf: 100%
  DHRUV.NS        | Price:   21.40 | Target:   15.19 | Risk: LOW        | Conf: 100%
  ROXHITECH.NS    | Price:   44.00 | Target:   35.63 | Risk: LOW        | Conf: 100%
  NIRMAN.NS       | Price:   26.80 | Target:   21.16 | Risk: LOW        | Conf: 100%
  GOYALALUM.NS    | Price:    5.77 | Target:    4.55 | Risk: LOW        | Conf: 100%
  IL&FSTRANS.NS   | Price:    1.91 | Target:    1.28 | Risk: LOW        | Conf: 100%
  PRUDMOULI.NS    | Price:   14.27 | Target:    9.31 | Risk: LOW        | Conf: 100%
  DIGIKORE.NS     | Price:   37.35 | Target:   23.55 | Risk: LOW        | Conf: 100%
  BVCL.NS         | Price:   40.76 | Target:   30.75 | Risk: LOW        | Conf: 100%
  CINEVISTA.NS    | Price:   14.13 | Target:   10.16 | Risk: LOW        | Conf: 80%
  MOTOGENFIN.NS   | Price:   26.19 | Target:   15.68 | Risk: LOW        | Conf: 100%
  ENERGYDEV.NS    | Price:   14.68 | Target:   11.33 | Risk: LOW        | Conf: 100%
  KANDARP.NS      | Price:   71.05 | Target:   44.71 | Risk: LOW        | Conf: 100%
  EFORCE.NS       | Price:   18.30 | Target:   12.23 | Risk: LOW        | Conf: 100%
  SONAMAC.NS      | Price:   31.25 | Target:   23.89 | Risk: LOW        | Conf: 100%
  TGL.NS          | Price:   15.25 | Target:   12.55 | Risk: LOW        | Conf: 100%
  CLSL.NS         | Price:   71.55 | Target:   59.98 | Risk: LOW        | Conf: 100%
  AISL.NS         | Price:   55.00 | Target:   43.20 | Risk: LOW        | Conf: 100%
  PRAKASHSTL.NS   | Price:    3.65 | Target:    2.55 | Risk: LOW        | Conf: 100%
  SUNDARAM.NS     | Price:    1.16 | Target:    0.95 | Risk: LOW        | Conf: 100%
  MHHL.NS         | Price:   30.60 | Target:   25.49 | Risk: LOW        | Conf: 100%
  KONSTELEC.NS    | Price:   59.05 | Target:   42.07 | Risk: LOW        | Conf: 100%
  SANGANI.NS      | Price:   48.75 | Target:   39.18 | Risk: LOW        | Conf: 80%
  BAWEJA.NS       | Price:   22.10 | Target:   16.74 | Risk: LOW        | Conf: 100%
  AJOONI.NS       | Price:    3.28 | Target:    2.57 | Risk: LOW        | Conf: 100%
  NAGREEKEXP.NS   | Price:   21.13 | Target:   14.49 | Risk: LOW        | Conf: 80%
  DELTAMAGNT.NS   | Price:   54.95 | Target:   40.75 | Risk: LOW        | Conf: 100%
  SRIVASAVI.NS    | Price:   73.05 | Target:   60.03 | Risk: LOW        | Conf: 80%
  PULZ.NS         | Price:   22.10 | Target:   18.55 | Risk: LOW        | Conf: 100%
  AGRITECH.NS     | Price:   98.33 | Target:   76.92 | Risk: LOW        | Conf: 100%
  BLUECOAST.NS    | Price:   20.99 | Target:   14.20 | Risk: LOW        | Conf: 100%
  AGROPHOS.NS     | Price:   23.64 | Target:   14.59 | Risk: LOW        | Conf: 100%
  DAMODARIND.NS   | Price:   28.12 | Target:   22.15 | Risk: LOW        | Conf: 100%
  K2INFRA.NS      | Price:   43.30 | Target:   32.28 | Risk: LOW        | Conf: 100%
  NOIDATOLL.NS    | Price:    4.00 | Target:    3.01 | Risk: LOW        | Conf: 100%
  3PLAND.NS       | Price:   31.09 | Target:   23.97 | Risk: LOW        | Conf: 100%
  SECURKLOUD.NS   | Price:   16.84 | Target:   12.29 | Risk: LOW        | Conf: 100%
  ROML.NS         | Price:   41.35 | Target:   34.59 | Risk: LOW        | Conf: 100%
  MARCO.NS        | Price:   29.70 | Target:   20.63 | Risk: LOW        | Conf: 100%
  ATLASCYCLE.NS   | Price:   88.19 | Target:   56.96 | Risk: LOW        | Conf: 100%
  FMNL.NS         | Price:    9.24 | Target:    6.08 | Risk: LOW        | Conf: 100%
  SAIFL.NS        | Price:    4.40 | Target:    3.31 | Risk: LOW        | Conf: 100%
  SYNOPTICS.NS    | Price:   46.40 | Target:   38.60 | Risk: LOW        | Conf: 80%
  NORBTEAEXP.NS   | Price:   65.50 | Target:   48.57 | Risk: LOW        | Conf: 100%
  BALKRISHNA.NS   | Price:   16.43 | Target:   12.04 | Risk: LOW        | Conf: 80%
  SWASTIK.NS      | Price:   16.60 | Target:   13.90 | Risk: LOW        | Conf: 100%
  JAIPURKURT.NS   | Price:   24.85 | Target:   18.96 | Risk: LOW        | Conf: 100%
  GRAPHISAD.NS    | Price:   25.00 | Target:   19.18 | Risk: LOW        | Conf: 100%
  RILINFRA.NS     | Price:   32.45 | Target:   23.56 | Risk: LOW        | Conf: 100%
  GSS.NS          | Price:   10.37 | Target:    6.87 | Risk: LOW        | Conf: 100%
  DHANLAXMI.NS    | Price:   24.00 | Target:   21.23 | Risk: LOW        | Conf: 80%
  ARCHIES.NS      | Price:   12.29 | Target:    9.27 | Risk: LOW        | Conf: 100%
  GAYAHWS.NS      | Price:    1.90 | Target:    1.26 | Risk: LOW        | Conf: 100%
  DANGEE.NS       | Price:    2.73 | Target:    1.86 | Risk: LOW        | Conf: 100%
  TNTELE.NS       | Price:    8.86 | Target:    7.17 | Risk: LOW        | Conf: 80%
  PALREDTEC.NS    | Price:   46.10 | Target:   30.75 | Risk: LOW        | Conf: 100%
  AGSTRA.NS       | Price:    1.93 | Target:    1.48 | Risk: LOW        | Conf: 100%
  LFIC.NS         | Price:  132.74 | Target:   88.30 | Risk: LOW        | Conf: 80%
  VINNY.NS        | Price:    0.96 | Target:    0.81 | Risk: LOW        | Conf: 100%
  LEXUS.NS        | Price:   13.00 | Target:    7.82 | Risk: LOW        | Conf: 100%
  BMETRICS.NS     | Price:   34.00 | Target:   22.84 | Risk: LOW        | Conf: 100%
  TARAPUR.NS      | Price:   12.55 | Target:    7.93 | Risk: LOW        | Conf: 100%
  RCDL.NS         | Price:   13.45 | Target:    8.03 | Risk: LOW        | Conf: 100%
  JAKHARIA.NS     | Price:   59.50 | Target:   59.14 | Risk: LOW        | Conf: 80%
  LCCINFOTEC.NS   | Price:    3.44 | Target:    1.78 | Risk: LOW        | Conf: 100%
  MCON.NS         | Price:   40.05 | Target:   32.66 | Risk: LOW        | Conf: 100%
  AROGRANITE.NS   | Price:   23.15 | Target:   17.04 | Risk: LOW        | Conf: 100%
  SIMBHALS.NS     | Price:    6.67 | Target:    5.77 | Risk: LOW        | Conf: 100%
  HYBRIDFIN.NS    | Price:   16.29 | Target:   13.08 | Risk: LOW        | Conf: 80%
  VISHWAS.NS      | Price:   39.80 | Target:   37.16 | Risk: LOW        | Conf: 100%
  DNAMEDIA.NS     | Price:    2.47 | Target:    1.39 | Risk: LOW        | Conf: 100%
  LASA.NS         | Price:    6.20 | Target:    5.25 | Risk: LOW        | Conf: 100%
  RULKA.NS        | Price:  108.10 | Target:   86.12 | Risk: LOW        | Conf: 60%
  COUNCODOS.NS    | Price:    6.32 | Target:    4.84 | Risk: LOW        | Conf: 100%
  MADHUCON.NS     | Price:    4.07 | Target:    2.40 | Risk: LOW        | Conf: 100%
  AGNI.NS         | Price:   15.30 | Target:   13.07 | Risk: LOW        | Conf: 100%
  MASKINVEST.NS   | Price:  143.55 | Target:  103.75 | Risk: LOW        | Conf: 80%
  ITALIANE.NS     | Price:   29.75 | Target:   24.21 | Risk: LOW        | Conf: 100%
  MOXSH.NS        | Price:   90.50 | Target:   75.43 | Risk: LOW        | Conf: 100%
  SVPGLOB.NS      | Price:    3.49 | Target:    2.43 | Risk: LOW        | Conf: 100%
  GANGAFORGE.NS   | Price:    1.55 | Target:    1.11 | Risk: LOW        | Conf: 100%
  NGIL.NS         | Price:   38.04 | Target:   26.13 | Risk: LOW        | Conf: 100%
  ADL.NS          | Price:   70.06 | Target:   45.01 | Risk: LOW        | Conf: 100%
  AKASH.NS        | Price:   24.29 | Target:   19.58 | Risk: LOW        | Conf: 100%
  PRECISION.NS    | Price:    6.10 | Target:    4.87 | Risk: LOW        | Conf: 100%
  KONTOR.NS       | Price:   54.25 | Target:   44.02 | Risk: LOW        | Conf: 100%
  SIGNORIA.NS     | Price:  145.00 | Target:  134.18 | Risk: LOW        | Conf: 100%
  AKSHAR.NS       | Price:    0.41 | Target:    0.32 | Risk: LOW        | Conf: 100%
  KEEPLEARN.NS    | Price:    1.86 | Target:    1.13 | Risk: LOW        | Conf: 100%
  RADIOWALLA.NS   | Price:   26.45 | Target:   21.08 | Risk: LOW        | Conf: 100%
  NEXTMEDIA.NS    | Price:    3.82 | Target:    2.18 | Risk: LOW        | Conf: 100%
  WALPAR.NS       | Price:   22.00 | Target:   17.93 | Risk: LOW        | Conf: 100%
  AGARWALFT.NS    | Price:   26.00 | Target:   22.09 | Risk: LOW        | Conf: 100%
  SITINET.NS      | Price:    0.28 | Target:    0.22 | Risk: LOW        | Conf: 100%
  MEDIORG.NS      | Price:   21.65 | Target:   17.94 | Risk: LOW        | Conf: 100%
  TRIDHYA.NS      | Price:    7.00 | Target:    5.61 | Risk: LOW        | Conf: 100%
  MONOPHARMA.NS   | Price:    8.55 | Target:    7.43 | Risk: LOW        | Conf: 100%
