NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-04-30 19:06:47

BUY SIGNALS (215):
  JIOFIN.NS       | Price:  246.37 | Entry:  241.44 | Target:  283.18 | Risk: LOW       
  TREEHOUSE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  LIBAS.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FLFL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HAVISHA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GFSTEELS.NS     | Price:   12.36 | Trend:   2.01% | Mom:   0.00% | Risk: LOW       
  MFML.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GOENKA.NS       | Price:    0.82 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MINDPOOL.NS     | Price:   71.10 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MORARJEE.NS     | Price:    7.08 | Trend:   3.39% | Mom:  -4.97% | Risk: LOW       
  SRPL.NS         | Price:    0.44 | Trend: -10.90% | Mom:   2.33% | Risk: LOW       
  CYBERMEDIA.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MANAV.NS        | Price:   39.90 | Trend:  -2.75% | Mom:   6.83% | Risk: LOW       
  SUPREMEENG.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TVVISION.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ANKITMETAL.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SANGINITA.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CALSOFT.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GTECJAINX.NS    | Price:   20.19 | Trend:   3.18% | Mom:   0.65% | Risk: LOW       
  ACEINTEG.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RETAIL.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  FEL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VCL.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VIVIDHA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  HEADSUP.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BLUECHIP.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SHANTHALA.NS    | Price:   27.20 | Trend:  -7.30% | Mom:   1.49% | Risk: LOW       
  CLOUD.NS        | Price:    5.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MARINETRAN.NS   | Price:   17.65 | Trend:  -2.65% | Mom:   4.75% | Risk: LOW       
  NIRAJISPAT.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  QFIL.NS         | Price:   39.90 | Trend: -16.28% | Mom:  -0.25% | Risk: LOW       
  TIJARIA.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SILLYMONKS.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RADAAN.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UNIINFO.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VERITAAS.NS     | Price:   50.45 | Trend:  -3.57% | Mom:   5.10% | Risk: LOW       
  LYPSAGEMS.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EDUCOMP.NS      | Price:    0.95 | Trend:  -3.08% | Mom:   2.15% | Risk: LOW       
  ONELIFECAP.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GLFL.NS         | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TCIFINANCE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  IMPEXFERRO.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  COMPINFO.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ANTGRAPHIC.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  QUADPRO.NS      | Price:    1.95 | Trend:  -6.83% | Mom:   5.41% | Risk: LOW       
  PLADAINFO.NS    | Price:   11.25 | Trend:   2.46% | Mom:  -0.88% | Risk: LOW       
  SHYAMTEL.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  CREATIVEYE.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ARENTERP.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MTEDUCARE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UMESLTD.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VIVO.NS         | Price:   76.00 | Trend:   1.54% | Mom:   0.00% | Risk: LOW       
  GLOBALE.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KALYANI.NS      | Price:  138.09 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MARSHALL.NS     | Price:    3.64 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  WINSOME.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EUROTEXIND.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AHIMSA.NS       | Price:   24.70 | Trend:  -0.53% | Mom:   0.00% | Risk: LOW       
  SUULD.NS        | Price:    1.57 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SHANTI.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SAHAJ.NS        | Price:    3.85 | Trend:  -9.18% | Mom:   0.00% | Risk: LOW       
  DCMFINSERV.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  TRANSWIND.NS    | Price:   17.50 | Trend: -13.36% | Mom:  -0.85% | Risk: LOW       
  PREMIER.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORTINGLOBE.NS   | Price:   15.50 | Trend:  -2.53% | Mom:   1.64% | Risk: LOW       
  PERFECT.NS      | Price:    8.10 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KTL.NS          | Price:    4.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SABAR.NS        | Price:    5.40 | Trend:   0.20% | Mom:  13.68% | Risk: LOW       
  CBAZAAR.NS      | Price:    4.95 | Trend:   3.80% | Mom:  -1.00% | Risk: LOW       
  ALPSINDUS.NS    | Price:   34.30 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  AMJUMBO.NS      | Price:   11.00 | Trend:  -0.16% | Mom:  -8.33% | Risk: LOW       
  JALAN.NS        | Price:    1.85 | Trend: -20.77% | Mom:   2.78% | Risk: LOW       
  CMICABLES.NS    | Price:    3.19 | Trend: -15.90% | Mom:  -0.62% | Risk: LOW       
  LAKPRE.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  ORTEL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  RAJVIR.NS       | Price:    7.65 | Trend:  -0.21% | Mom:   0.00% | Risk: LOW       
  VASA.NS         | Price:    4.65 | Trend:  -1.86% | Mom:   0.00% | Risk: LOW       
  SANCO.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GANGOTRI.NS     | Price:    0.61 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  3RDROCK.NS      | Price:   64.60 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ABHISHEK.NS     | Price:  180.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  AHLWEST.NS      | Price:  361.73 | Trend:   0.00% | Mom:  78.75% | Risk: LOW       
  AIFL.NS         | Price:    1.55 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  AJRINFRA.NS     | Price:    0.70 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ALCHEM.NS       | Price:    3.15 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ARCOTECH.NS     | Price:    2.20 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ARTEDZ.NS       | Price:   19.65 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ASIL.NS         | Price:    0.70 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ATCOM.NS        | Price:    7.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ATNINTER.NS     | Price:    0.20 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BALLARPUR.NS    | Price:  257.58 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BANSAL.NS       | Price:  195.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BHARATIDIL.NS   | Price:    1.95 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BILENERGY.NS    | Price:    0.60 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BKMINDST.NS     | Price:   45.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BLUEBLENDS.NS   | Price:   16.00 | Trend: 198.51% | Mom:   0.00% | Risk: ELEVATED  
  BRFL.NS         | Price:    2.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BRIGHT.NS       | Price:    2.80 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BURNPUR.NS      | Price:   33.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  CANDC.NS        | Price:    2.35 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  CKFSL.NS        | Price:    0.35 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  CMMIPL.NS       | Price:  195.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  DHARSUGAR.NS    | Price:    8.55 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  DQE.NS          | Price:    0.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  DSKULKARNI.NS   | Price:   13.55 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EASUNREYRL.NS   | Price:    2.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EON.NS          | Price:    6.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ERAINFRA.NS     | Price:    1.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EROSMEDIA.NS    | Price:    7.81 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EUROCERA.NS     | Price:    1.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EUROMULTI.NS    | Price:    1.45 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  FEDDERELEC.NS   | Price:    4.60 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  FIVECORE.NS     | Price:   31.70 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  FRETAIL.NS      | Price:    2.28 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  GBGLOBAL.NS     | Price:  930.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  GIRRESORTS.NS   | Price:  113.65 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  GITANJALI.NS    | Price:    1.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ICSA.NS         | Price:    0.20 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  INDLMETER.NS    | Price:   23.69 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  INDUSFILA.NS    | Price:  235.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  IVRCLINFRA.NS   | Price:    0.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  JAINSTUDIO.NS   | Price:    2.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  JBFIND.NS       | Price:    4.30 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  JETAIRWAYS.NS   | Price:   34.16 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KGL.NS          | Price:    0.20 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KSERASERA.NS    | Price:    0.15 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KSK.NS          | Price:    0.55 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KSOILS.NS       | Price:   72.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  LAKSHMIEFL.NS   | Price:    2.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  LEEL.NS         | Price:  107.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MBECL.NS        | Price:   65.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MCDHOLDING.NS   | Price:   68.75 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MELSTAR.NS      | Price:    4.25 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MERCATOR.NS     | Price:    0.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  METKORE.NS      | Price:    0.65 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  NAKODA.NS       | Price:    0.10 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  NITINFIRE.NS    | Price:    1.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  NUTEK.NS        | Price:    0.35 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  OPAL.NS         | Price:   43.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  OPTOCIRCUI.NS   | Price:    1.80 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PDPL.NS         | Price:    2.90 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PINCON.NS       | Price:    6.90 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PODDARHOUS.NS   | Price:   43.37 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PRATIBHA.NS     | Price:    0.95 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PUNJLLOYD.NS    | Price:    2.25 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  RAINBOWPAP.NS   | Price:    0.15 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  RMCL.NS         | Price:  200.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  RMMIL.NS        | Price:    0.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SECURCRED.NS    | Price:    1.56 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SHAIVAL.NS      | Price:   33.00 | Trend:   3.84% | Mom:   0.00% | Risk: LOW       
  SHIRPUR-G.NS    | Price:    4.95 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SIIL.NS         | Price:   26.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SKSTEXTILE.NS   | Price:   13.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SRIRAM.NS       | Price:   10.10 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TALWALKARS.NS   | Price:    1.45 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TALWGYM.NS      | Price:    1.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TECHIN.NS       | Price:   14.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TECHNOFAB.NS    | Price:    6.15 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TULSI.NS        | Price:    0.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  UNIPLY.NS       | Price:    4.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  UNITY.NS        | Price:    0.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VALECHAENG.NS   | Price:  960.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VALUEIND.NS     | Price:    3.80 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VIDEOIND.NS     | Price:    7.35 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VISUINTL.NS     | Price:    0.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ZICOM.NS        | Price:    1.60 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MCX.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       

SELL SIGNALS (101):
  TMPV.NS         | Price:  341.55 | Target:  289.32 | Risk: LOW        | Conf: 80%
  LTIM.NS         | Price: 4323.10 | Target: 3594.39 | Risk: LOW        | Conf: 100%
  HEXT.NS         | Price:  447.65 | Target:  367.45 | Risk: LOW        | Conf: 100%
  SKFINDUS.NS     | Price: 2196.40 | Target: 1861.01 | Risk: LOW        | Conf: 100%
  CANHLIFE.NS     | Price:  141.30 | Target:  108.10 | Risk: LOW        | Conf: 100%
  BLACKBUCK.NS    | Price:  548.05 | Target:  412.62 | Risk: LOW        | Conf: 100%
  RELINFRA.NS     | Price:   78.66 | Target:   71.77 | Risk: LOW        | Conf: 100%
  RAYMONDLSL.NS   | Price:  794.20 | Target:  657.36 | Risk: LOW        | Conf: 80%
  WAKEFIT.NS      | Price:  138.05 | Target:  111.17 | Risk: LOW        | Conf: 100%
  SMLMAH.NS       | Price: 3727.60 | Target: 2874.21 | Risk: LOW        | Conf: 100%
  NIITMTS.NS      | Price:  312.70 | Target:  240.40 | Risk: LOW        | Conf: 100%
  JUBLCPL.NS      | Price: 1711.90 | Target: 1198.94 | Risk: LOW        | Conf: 100%
  SWANDEF.NS      | Price: 1837.60 | Target: 1394.03 | Risk: LOW        | Conf: 100%
  BIRLANU.NS      | Price: 1362.60 | Target: 1095.89 | Risk: LOW        | Conf: 100%
  RACLGEAR.NS     | Price: 1273.00 | Target:  907.86 | Risk: LOW        | Conf: 100%
  SAHANA.NS       | Price:  843.80 | Target:  669.17 | Risk: LOW        | Conf: 80%
  KODYTECH.NS     | Price:  720.00 | Target:  666.84 | Risk: LOW        | Conf: 100%
  SARTELE.NS      | Price:  152.00 | Target:  109.91 | Risk: LOW        | Conf: 100%
  COOLCAPS.NS     | Price:   26.35 | Target:   18.40 | Risk: LOW        | Conf: 100%
  ESFL.NS         | Price:  128.10 | Target:   92.90 | Risk: LOW        | Conf: 100%
  MVKAGRO.NS      | Price:  520.20 | Target:  411.68 | Risk: LOW        | Conf: 100%
  SICALLOG.NS     | Price:   65.14 | Target:   50.11 | Risk: LOW        | Conf: 80%
  MOS.NS          | Price:   13.15 | Target:   10.01 | Risk: LOW        | Conf: 100%
  ANNAPURNA.NS    | Price:  162.05 | Target:  123.50 | Risk: LOW        | Conf: 100%
  POLYSIL.NS      | Price:  157.30 | Target:  141.41 | Risk: LOW        | Conf: 100%
  SWARAJ.NS       | Price:  285.90 | Target:  257.15 | Risk: LOW        | Conf: 100%
  INFOLLION.NS    | Price:  214.65 | Target:  106.22 | Risk: LOW        | Conf: 100%
  VISHNUINFR.NS   | Price:  146.50 | Target:  110.34 | Risk: LOW        | Conf: 100%
  PHANTOMFX.NS    | Price:  193.50 | Target:  128.71 | Risk: LOW        | Conf: 100%
  GOLDKART.NS     | Price:  191.00 | Target:  164.93 | Risk: LOW        | Conf: 100%
  INM.NS          | Price:  167.15 | Target:  146.42 | Risk: LOW        | Conf: 100%
  VGL.NS          | Price:   59.57 | Target:   41.19 | Risk: LOW        | Conf: 100%
  SKP.NS          | Price:  147.00 | Target:  119.89 | Risk: LOW        | Conf: 100%
  MASON.NS        | Price:  137.25 | Target:  100.95 | Risk: LOW        | Conf: 100%
  INDOUS.NS       | Price:  104.27 | Target:   83.46 | Risk: LOW        | Conf: 100%
  TRANSTEEL.NS    | Price:  129.90 | Target:   96.56 | Risk: LOW        | Conf: 100%
  RVTH.NS         | Price:  588.10 | Target:  427.81 | Risk: LOW        | Conf: 100%
  NAVKARURB.NS    | Price:    0.77 | Target:    0.56 | Risk: LOW        | Conf: 100%
  ABAN.NS         | Price:   18.05 | Target:   16.99 | Risk: LOW        | Conf: 100%
  KCK.NS          | Price:   14.10 | Target:    8.58 | Risk: LOW        | Conf: 80%
  ALUWIND.NS      | Price:   56.80 | Target:   46.17 | Risk: LOW        | Conf: 100%
  RHFL.NS         | Price:    2.01 | Target:    1.90 | Risk: LOW        | Conf: 100%
  EXCEL.NS        | Price:    0.95 | Target:    0.67 | Risk: LOW        | Conf: 100%
  DESTINY.NS      | Price:  105.90 | Target:   99.63 | Risk: LOW        | Conf: 100%
  CANARYS.NS      | Price:   18.90 | Target:   12.79 | Risk: LOW        | Conf: 100%
  DOLLEX.NS       | Price:   31.40 | Target:   25.44 | Risk: LOW        | Conf: 100%
  WOMANCART.NS    | Price:  150.35 | Target:   80.35 | Risk: LOW        | Conf: 100%
  KHFM.NS         | Price:   51.50 | Target:   34.79 | Risk: LOW        | Conf: 100%
  SHREEOSFM.NS    | Price:   70.70 | Target:   53.91 | Risk: LOW        | Conf: 100%
  MDL.NS          | Price:   48.00 | Target:   30.89 | Risk: LOW        | Conf: 100%
  ZEAL.NS         | Price:   70.00 | Target:   43.25 | Risk: LOW        | Conf: 100%
  MAL.NS          | Price:   37.45 | Target:   30.63 | Risk: LOW        | Conf: 100%
  VISAMAN.NS      | Price:  117.90 | Target:  112.88 | Risk: LOW        | Conf: 100%
  SSFL.NS         | Price:  104.50 | Target:   87.77 | Risk: LOW        | Conf: 100%
  GENSOL.NS       | Price:   23.15 | Target:   19.91 | Risk: LOW        | Conf: 80%
  CRAYONS.NS      | Price:   35.00 | Target:   25.68 | Risk: LOW        | Conf: 100%
  ZENITHDRUG.NS   | Price:   39.65 | Target:   31.24 | Risk: LOW        | Conf: 100%
  PARAGON.NS      | Price:   39.10 | Target:   30.90 | Risk: LOW        | Conf: 100%
  DIGIKORE.NS     | Price:   67.45 | Target:   49.79 | Risk: LOW        | Conf: 100%
  TGL.NS          | Price:   27.20 | Target:   21.59 | Risk: LOW        | Conf: 100%
  CLSL.NS         | Price:   43.50 | Target:   39.00 | Risk: LOW        | Conf: 100%
  AISL.NS         | Price:   56.85 | Target:   50.94 | Risk: LOW        | Conf: 100%
  PULZ.NS         | Price:   25.95 | Target:   21.63 | Risk: LOW        | Conf: 100%
  ARABIAN.NS      | Price:   69.75 | Target:   65.98 | Risk: LOW        | Conf: 100%
  SAIFL.NS        | Price:    8.85 | Target:    3.90 | Risk: LOW        | Conf: 100%
  RILINFRA.NS     | Price:   33.95 | Target:   27.31 | Risk: LOW        | Conf: 100%
  BLUEPEBBLE.NS   | Price:  118.00 | Target:   92.79 | Risk: LOW        | Conf: 100%
  AGSTRA.NS       | Price:    2.72 | Target:    2.46 | Risk: LOW        | Conf: 100%
  SECL.NS         | Price:    3.45 | Target:    3.40 | Risk: LOW        | Conf: 100%
