NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-07-22 05:06:10

BUY SIGNALS (681):
  BHARTIARTL.NS   | Price: 1944.80 | Entry:  1905.9 | Target: 2114.16 | Risk: LOW       
  GOACARBON.NS    | Price:  358.95 | Target:  281.36 | Risk: LOW        | Conf: 100%
  RUCHIRA.NS      | Price:  103.50 | Target:   89.47 | Risk: LOW        | Conf: 80%
  SAKUMA.NS       | Price:    1.69 | Target:    1.30 | Risk: LOW        | Conf: 100%
  VIKASLIFE.NS    | Price:    1.32 | Target:    1.11 | Risk: LOW        | Conf: 100%
  MAHEPC.NS       | Price:  107.61 | Target:   84.37 | Risk: LOW        | Conf: 100%
  GOLDKART.NS     | Price:  135.00 | Target:  134.32 | Risk: LOW        | Conf: 80%
  IL&FSENGG.NS    | Price:   28.63 | Target:   21.75 | Risk: LOW        | Conf: 100%
  APCL.NS         | Price:  103.00 | Target:   79.67 | Risk: LOW        | Conf: 100%
  SHREEKARNI.NS   | Price:  410.00 | Target:  363.13 | Risk: LOW        | Conf: 100%
  BCONCEPTS.NS    | Price:  187.91 | Target:  124.03 | Risk: LOW        | Conf: 100%
  VARDMNPOLY.NS   | Price:    6.09 | Target:    4.59 | Risk: LOW        | Conf: 100%
  OILCOUNTUB.NS   | Price:   55.30 | Target:   42.42 | Risk: LOW        | Conf: 100%
  VGL.NS          | Price:   61.96 | Target:   50.57 | Risk: LOW        | Conf: 100%
  IITL.NS         | Price:  126.71 | Target:   92.91 | Risk: LOW        | Conf: 100%
  DCI.NS          | Price:  269.35 | Target:  205.58 | Risk: LOW        | Conf: 100%
  INSPIRISYS.NS   | Price:   99.50 | Target:   77.76 | Risk: LOW        | Conf: 100%
  SHIVAMAUTO.NS   | Price:   16.41 | Target:   13.74 | Risk: LOW        | Conf: 100%
  MEDICO.NS       | Price:   38.00 | Target:   31.24 | Risk: LOW        | Conf: 100%
  BALAJEE.NS      | Price:   28.32 | Target:   23.46 | Risk: LOW        | Conf: 80%
  RCOM.NS         | Price:    0.85 | Target:    0.74 | Risk: LOW        | Conf: 100%
  NECLIFE.NS      | Price:   10.83 | Target:    8.71 | Risk: LOW        | Conf: 100%
  EXXARO.NS       | Price:    6.32 | Target:    5.08 | Risk: LOW        | Conf: 100%
  RACE.NS         | Price:  109.91 | Target:   91.25 | Risk: LOW        | Conf: 100%
  EFACTOR.NS      | Price:  160.35 | Target:  131.10 | Risk: LOW        | Conf: 100%
  ALANKIT.NS      | Price:    7.90 | Target:    6.77 | Risk: LOW        | Conf: 100%
  CMNL.NS         | Price:   96.10 | Target:   78.05 | Risk: LOW        | Conf: 100%
  DPWIRES.NS      | Price:  176.44 | Target:  145.10 | Risk: LOW        | Conf: 100%
  MASON.NS        | Price:  120.85 | Target:   84.40 | Risk: LOW        | Conf: 100%
  VIKASECO.NS     | Price:    1.12 | Target:    0.91 | Risk: LOW        | Conf: 100%
  APOLSINHOT.NS   | Price: 1199.70 | Target:  832.34 | Risk: LOW        | Conf: 80%
  SSDL.NS         | Price:   52.74 | Target:   45.17 | Risk: LOW        | Conf: 100%
  VARDHACRLC.NS   | Price:   43.45 | Target:   36.95 | Risk: LOW        | Conf: 100%
  LYKALABS.NS     | Price:   65.59 | Target:   47.28 | Risk: LOW        | Conf: 100%
  NIPPOBATRY.NS   | Price:  327.10 | Target:  270.98 | Risk: LOW        | Conf: 100%
  ATLANTAA.NS     | Price:   37.40 | Target:   30.23 | Risk: LOW        | Conf: 100%
  ALMONDZ.NS      | Price:   13.11 | Target:   11.00 | Risk: LOW        | Conf: 100%
  NATHBIOGEN.NS   | Price:  164.46 | Target:  143.84 | Risk: LOW        | Conf: 100%
  VMSTMT.NS       | Price:   44.60 | Target:   34.91 | Risk: LOW        | Conf: 100%
  VIPCLOTHNG.NS   | Price:   22.14 | Target:   17.48 | Risk: LOW        | Conf: 100%
  AXITA.NS        | Price:    7.40 | Target:    6.71 | Risk: LOW        | Conf: 100%
  AFIL.NS         | Price:    9.62 | Target:    6.88 | Risk: LOW        | Conf: 80%
  JAINAM.NS       | Price:  247.00 | Target:  238.86 | Risk: LOW        | Conf: 80%
  A2ZINFRA.NS     | Price:   13.25 | Target:    9.00 | Risk: LOW        | Conf: 100%
  NAGAFERT.NS     | Price:    2.75 | Target:    2.59 | Risk: LOW        | Conf: 100%
  SUPREME.NS      | Price:   44.72 | Target:   31.84 | Risk: LOW        | Conf: 100%
  GLOBALVECT.NS   | Price:  149.87 | Target:  123.90 | Risk: LOW        | Conf: 100%
  GOYALSALT.NS    | Price:  115.00 | Target:  102.73 | Risk: LOW        | Conf: 80%
  CINELINE.NS     | Price:   77.42 | Target:   58.85 | Risk: LOW        | Conf: 100%
  KCEIL.NS        | Price:   90.10 | Target:   69.19 | Risk: LOW        | Conf: 100%
  AIRAN.NS        | Price:   15.25 | Target:   12.82 | Risk: LOW        | Conf: 100%
  DELPHIFX.NS     | Price:    6.21 | Target:    3.80 | Risk: LOW        | Conf: 100%
  MODIRUBBER.NS   | Price:  126.80 | Target:  104.35 | Risk: LOW        | Conf: 100%
  SHREYANIND.NS   | Price:  135.06 | Target:  110.50 | Risk: LOW        | Conf: 100%
  SAHYADRI.NS     | Price:  282.55 | Target:  227.55 | Risk: LOW        | Conf: 80%
  OSIAHYPER.NS    | Price:    2.99 | Target:    2.10 | Risk: LOW        | Conf: 100%
  UFO.NS          | Price:   67.63 | Target:   57.13 | Risk: LOW        | Conf: 100%
  YASHOPTICS.NS   | Price:  114.95 | Target:   90.38 | Risk: LOW        | Conf: 100%
  VSTL.NS         | Price:  111.99 | Target:   95.41 | Risk: LOW        | Conf: 80%
  JAYSREETEA.NS   | Price:   81.53 | Target:   67.85 | Risk: LOW        | Conf: 100%
  KOTYARK.NS      | Price:   34.78 | Target:   24.35 | Risk: LOW        | Conf: 100%
  TRANSTEEL.NS    | Price:  116.35 | Target:   81.65 | Risk: LOW        | Conf: 100%
  NDLVENTURE.NS   | Price:  126.98 | Target:  110.94 | Risk: LOW        | Conf: 100%
  SURANAT&P.NS    | Price:   17.79 | Target:   14.24 | Risk: LOW        | Conf: 100%
  TAKE.NS         | Price:   20.44 | Target:   13.81 | Risk: LOW        | Conf: 100%
  RVTH.NS         | Price:  709.00 | Target:  562.12 | Risk: LOW        | Conf: 100%
  TTL.NS          | Price:    6.43 | Target:    5.23 | Risk: LOW        | Conf: 100%
  DUGLOBAL.NS     | Price:   27.15 | Target:   19.79 | Risk: LOW        | Conf: 100%
  RBS.NS          | Price:   74.00 | Target:   60.91 | Risk: LOW        | Conf: 100%
  KDL.NS          | Price:  115.00 | Target:   82.04 | Risk: LOW        | Conf: 100%
  PRATHAM.NS      | Price:  116.90 | Target:   92.97 | Risk: LOW        | Conf: 100%
  IPSL.NS         | Price:  230.00 | Target:  208.59 | Risk: LOW        | Conf: 100%
  KAMOPAINTS.NS   | Price:    4.57 | Target:    3.48 | Risk: LOW        | Conf: 100%
  RUDRA.NS        | Price:   16.90 | Target:   15.03 | Risk: LOW        | Conf: 100%
  KOTARISUG.NS    | Price:   24.70 | Target:   19.26 | Risk: LOW        | Conf: 100%
  DUCOL.NS        | Price:  106.10 | Target:   95.21 | Risk: LOW        | Conf: 100%
  GILLANDERS.NS   | Price:   85.51 | Target:   68.24 | Risk: LOW        | Conf: 100%
  DRCSYSTEMS.NS   | Price:   12.84 | Target:   10.16 | Risk: LOW        | Conf: 100%
  INTENTECH.NS    | Price:   91.37 | Target:   70.37 | Risk: LOW        | Conf: 100%
  KALYANIFRG.NS   | Price:  600.00 | Target:  463.89 | Risk: LOW        | Conf: 100%
  MKPL.NS         | Price:    4.22 | Target:    3.23 | Risk: LOW        | Conf: 100%
  MURUDCERA.NS    | Price:   30.18 | Target:   25.31 | Risk: LOW        | Conf: 100%
  GENCON.NS       | Price:   38.82 | Target:   30.90 | Risk: LOW        | Conf: 100%
  SALSTEEL.NS     | Price:   55.80 | Target:   40.74 | Risk: LOW        | Conf: 100%
  SPCL.NS         | Price:   67.25 | Target:   55.86 | Risk: LOW        | Conf: 100%
  SHAH.NS         | Price:    4.37 | Target:    3.09 | Risk: LOW        | Conf: 100%
  DEVIT.NS        | Price:   26.94 | Target:   20.53 | Risk: LOW        | Conf: 100%
  MHLXMIRU.NS     | Price:  135.46 | Target:  108.38 | Risk: LOW        | Conf: 100%
  UNITEDTEA.NS    | Price:  468.95 | Target:  409.29 | Risk: LOW        | Conf: 100%
  PKTEA.NS        | Price:  718.90 | Target:  539.49 | Risk: LOW        | Conf: 100%
  KRITIKA.NS      | Price:    5.62 | Target:    4.36 | Risk: LOW        | Conf: 100%
  AMJLAND.NS      | Price:   37.48 | Target:   29.57 | Risk: LOW        | Conf: 60%
  INDOWIND.NS     | Price:    9.10 | Target:    7.09 | Risk: LOW        | Conf: 100%
  NEPHROCARE.NS   | Price:   65.25 | Target:   47.88 | Risk: LOW        | Conf: 100%
  TEAMGTY.NS      | Price:  216.81 | Target:  129.25 | Risk: LOW        | Conf: 100%
  PLAZACABLE.NS   | Price:   42.50 | Target:   34.54 | Risk: LOW        | Conf: 100%
  GOLDSTAR.NS     | Price:    7.05 | Target:    5.57 | Risk: LOW        | Conf: 100%
  RANASUG.NS      | Price:   11.85 | Target:    9.87 | Risk: LOW        | Conf: 100%
  WINSOL.NS       | Price:  117.25 | Target:  101.45 | Risk: LOW        | Conf: 100%
  ANIKINDS.NS     | Price:   41.00 | Target:   31.92 | Risk: LOW        | Conf: 100%
  EMMIL.NS        | Price:  130.00 | Target:   91.36 | Risk: LOW        | Conf: 100%
  AAREYDRUGS.NS   | Price:   76.50 | Target:   67.14 | Risk: LOW        | Conf: 100%
  NATCAPSUQ.NS    | Price:  142.00 | Target:  112.84 | Risk: LOW        | Conf: 100%
  PRAXIS.NS       | Price:    7.48 | Target:    5.46 | Risk: LOW        | Conf: 100%
  KAVDEFENCE.NS   | Price:   57.62 | Target:   45.53 | Risk: LOW        | Conf: 100%
  SADBHAV.NS      | Price:    7.86 | Target:    5.81 | Risk: LOW        | Conf: 100%
  DRONE.NS        | Price:   38.90 | Target:   29.60 | Risk: LOW        | Conf: 100%
  NECCLTD.NS      | Price:   15.20 | Target:   11.52 | Risk: LOW        | Conf: 100%
  RHFL.NS         | Price:    1.99 | Target:    1.63 | Risk: LOW        | Conf: 100%
  TIPSFILMS.NS    | Price:  323.00 | Target:  276.18 | Risk: LOW        | Conf: 100%
  EMMBI.NS        | Price:   88.10 | Target:   68.45 | Risk: LOW        | Conf: 80%
  KEYFINSERV.NS   | Price:  256.07 | Target:  186.68 | Risk: LOW        | Conf: 100%
  ESSENTIA.NS     | Price:    1.15 | Target:    0.93 | Risk: LOW        | Conf: 100%
  ARVEE.NS        | Price:  156.00 | Target:  134.49 | Risk: LOW        | Conf: 100%
  PRLIND.NS       | Price:   45.70 | Target:   35.57 | Risk: LOW        | Conf: 100%
  AVROIND.NS      | Price:    9.14 | Target:    6.64 | Risk: LOW        | Conf: 100%
  BEWLTD.NS       | Price:   59.00 | Target:   42.87 | Risk: LOW        | Conf: 100%
  IEML.NS         | Price:   42.45 | Target:   32.74 | Risk: LOW        | Conf: 80%
  BRNL.NS         | Price:   17.60 | Target:   13.23 | Risk: LOW        | Conf: 100%
  TUNWAL.NS       | Price:   26.60 | Target:   22.87 | Risk: LOW        | Conf: 80%
  SHRITECH.NS     | Price:   61.40 | Target:   58.31 | Risk: LOW        | Conf: 100%
  VISHWARAJ.NS    | Price:    5.30 | Target:    4.50 | Risk: LOW        | Conf: 100%
  VIVIMEDLAB.NS   | Price:    5.11 | Target:    3.62 | Risk: LOW        | Conf: 100%
  PRAENG.NS       | Price:   19.63 | Target:   14.90 | Risk: LOW        | Conf: 100%
  INDTERRAIN.NS   | Price:   29.50 | Target:   23.28 | Risk: LOW        | Conf: 100%
  LANCORHOL.NS    | Price:   24.23 | Target:   16.70 | Risk: LOW        | Conf: 100%
  VASWANI.NS      | Price:   52.84 | Target:   44.20 | Risk: LOW        | Conf: 100%
  RSSOFTWARE.NS   | Price:   33.33 | Target:   29.72 | Risk: LOW        | Conf: 100%
  CORALFINAC.NS   | Price:   30.95 | Target:   20.63 | Risk: LOW        | Conf: 100%
  IVP.NS          | Price:  158.11 | Target:  112.73 | Risk: LOW        | Conf: 100%
  ENSER.NS        | Price:   12.65 | Target:    8.94 | Risk: LOW        | Conf: 100%
  WEIZMANIND.NS   | Price:   78.02 | Target:   60.45 | Risk: LOW        | Conf: 100%
  SOMICONVEY.NS   | Price:   99.20 | Target:   76.60 | Risk: LOW        | Conf: 100%
  MAITREYA.NS     | Price:  124.00 | Target:   90.84 | Risk: LOW        | Conf: 100%
  USK.NS          | Price:   21.41 | Target:   15.83 | Risk: LOW        | Conf: 100%
  RKEC.NS         | Price:   26.65 | Target:   18.62 | Risk: LOW        | Conf: 100%
  DUCON.NS        | Price:    3.04 | Target:    2.43 | Risk: LOW        | Conf: 100%
  SIGIND.NS       | Price:   44.40 | Target:   34.55 | Risk: LOW        | Conf: 100%
  HINDCON.NS      | Price:   21.19 | Target:   15.58 | Risk: LOW        | Conf: 100%
  XELPMOC.NS      | Price:   82.10 | Target:   64.65 | Risk: LOW        | Conf: 100%
  TEXMOPIPES.NS   | Price:   42.90 | Target:   34.62 | Risk: LOW        | Conf: 100%
  WOMANCART.NS    | Price:   90.10 | Target:   65.35 | Risk: LOW        | Conf: 100%
  KHFM.NS         | Price:   48.95 | Target:   31.52 | Risk: LOW        | Conf: 100%
  MAGNUM.NS       | Price:   18.74 | Target:   14.60 | Risk: LOW        | Conf: 100%
  ISFT.NS         | Price:   73.44 | Target:   58.25 | Risk: LOW        | Conf: 100%
  USASEEDS.NS     | Price:   83.95 | Target:   80.72 | Risk: LOW        | Conf: 100%
  KREBSBIO.NS     | Price:   55.69 | Target:   39.76 | Risk: LOW        | Conf: 100%
  INDBANK.NS      | Price:   33.23 | Target:   27.49 | Risk: LOW        | Conf: 80%
  UMAEXPORTS.NS   | Price:   19.88 | Target:   15.33 | Risk: LOW        | Conf: 100%
  HPIL.NS         | Price:  123.00 | Target:  103.71 | Risk: LOW        | Conf: 80%
  SLONE.NS        | Price:  119.70 | Target:   89.72 | Risk: LOW        | Conf: 100%
  GANGESSECU.NS   | Price:  115.91 | Target:   96.21 | Risk: LOW        | Conf: 100%
  INVENTURE.NS    | Price:    0.91 | Target:    0.77 | Risk: LOW        | Conf: 100%
  STEELCITY.NS    | Price:   76.48 | Target:   65.23 | Risk: LOW        | Conf: 100%
  ZEAL.NS         | Price:   66.00 | Target:   58.04 | Risk: LOW        | Conf: 100%
  VEEKAYEM.NS     | Price:  128.00 | Target:  116.23 | Risk: LOW        | Conf: 80%
  SILGO.NS        | Price:   74.40 | Target:   64.25 | Risk: LOW        | Conf: 80%
  MAL.NS          | Price:   32.95 | Target:   25.38 | Risk: LOW        | Conf: 100%
  SMLT.NS         | Price:   67.98 | Target:   54.16 | Risk: LOW        | Conf: 100%
  GTL.NS          | Price:    7.22 | Target:    6.12 | Risk: LOW        | Conf: 100%
  BAIDFIN.NS      | Price:    9.88 | Target:    7.40 | Risk: LOW        | Conf: 100%
  SADBHIN.NS      | Price:    2.40 | Target:    1.76 | Risk: LOW        | Conf: 100%
  SEMAC.NS        | Price:  305.25 | Target:  221.82 | Risk: LOW        | Conf: 100%
  REXPIPES.NS     | Price:  171.00 | Target:  169.84 | Risk: LOW        | Conf: 80%
  SOTAC.NS        | Price:   95.10 | Target:   89.42 | Risk: LOW        | Conf: 100%
  TRU.NS          | Price:    4.90 | Target:    3.51 | Risk: LOW        | Conf: 100%
  JOCIL.NS        | Price:  140.15 | Target:  112.68 | Risk: LOW        | Conf: 100%
  URBAN.NS        | Price:  124.85 | Target:  100.53 | Risk: LOW        | Conf: 80%
  MCL.NS          | Price:   52.51 | Target:   43.38 | Risk: LOW        | Conf: 100%
  LOVABLE.NS      | Price:   73.23 | Target:   56.73 | Risk: LOW        | Conf: 80%
  ISHANCH.NS      | Price:   51.40 | Target:   38.83 | Risk: LOW        | Conf: 100%
  SURANI.NS       | Price:  106.00 | Target:   71.23 | Risk: LOW        | Conf: 80%
  HDIL.NS         | Price:    1.67 | Target:    1.32 | Risk: LOW        | Conf: 100%
  LOYALTEX.NS     | Price:  202.00 | Target:  139.72 | Risk: LOW        | Conf: 100%
  SHAHALLOYS.NS   | Price:   65.76 | Target:   48.68 | Risk: LOW        | Conf: 100%
  ZENITHEXPO.NS   | Price:  195.08 | Target:  159.23 | Risk: LOW        | Conf: 100%
  CUBEXTUB.NS     | Price:   78.64 | Target:   61.83 | Risk: LOW        | Conf: 100%
  LATTEYS.NS      | Price:   20.35 | Target:   15.74 | Risk: LOW        | Conf: 80%
  DELAPLEX.NS     | Price:   98.00 | Target:   76.07 | Risk: LOW        | Conf: 100%
  SAMPANN.NS      | Price:   26.83 | Target:   20.13 | Risk: LOW        | Conf: 100%
  GENSOL.NS       | Price:   18.35 | Target:   17.27 | Risk: LOW        | Conf: 100%
  TARMAT.NS       | Price:   49.67 | Target:   39.93 | Risk: LOW        | Conf: 80%
  SIDDHIKA.NS     | Price:  209.55 | Target:  184.35 | Risk: LOW        | Conf: 100%
  NEWJAISA.NS     | Price:   16.35 | Target:   14.62 | Risk: LOW        | Conf: 100%
  RAJMET.NS       | Price:    3.30 | Target:    2.65 | Risk: LOW        | Conf: 100%
  BEARDSELL.NS    | Price:   27.49 | Target:   21.13 | Risk: LOW        | Conf: 100%
  AKSHOPTFBR.NS   | Price:    5.77 | Target:    5.09 | Risk: LOW        | Conf: 100%
  MOKSH.NS        | Price:   11.26 | Target:    9.30 | Risk: LOW        | Conf: 100%
  CRAYONS.NS      | Price:   26.60 | Target:   21.94 | Risk: LOW        | Conf: 100%
  REGENCERAM.NS   | Price:   34.00 | Target:   21.53 | Risk: LOW        | Conf: 100%
  SURYALAXMI.NS   | Price:   57.10 | Target:   46.16 | Risk: LOW        | Conf: 100%
  KOHINOOR.NS     | Price:   23.58 | Target:   19.51 | Risk: LOW        | Conf: 100%
  HILTON.NS       | Price:   21.72 | Target:   16.06 | Risk: LOW        | Conf: 100%
  TOTAL.NS        | Price:   51.00 | Target:   33.21 | Risk: LOW        | Conf: 100%
  ROCKINGDCE.NS   | Price:  175.65 | Target:  124.22 | Risk: LOW        | Conf: 100%
  TOKYOPLAST.NS   | Price:   81.59 | Target:   63.88 | Risk: LOW        | Conf: 100%
  REFRACTORY.NS   | Price:   26.85 | Target:   20.44 | Risk: LOW        | Conf: 100%
  DIGIDRIVE.NS    | Price:   18.00 | Target:   14.37 | Risk: LOW        | Conf: 100%
  ODIGMA.NS       | Price:   22.52 | Target:   18.09 | Risk: LOW        | Conf: 100%
  KLL.NS          | Price:   29.85 | Target:   21.74 | Risk: LOW        | Conf: 100%
  MITCON.NS       | Price:   73.05 | Target:   50.99 | Risk: LOW        | Conf: 100%
  TOUCHWOOD.NS    | Price:   67.51 | Target:   52.20 | Risk: LOW        | Conf: 80%
  AAATECH.NS      | Price:   90.97 | Target:   75.52 | Risk: LOW        | Conf: 100%
  ZENITHSTL.NS    | Price:    5.51 | Target:    4.07 | Risk: LOW        | Conf: 80%
  NAMAN.NS        | Price:   43.85 | Target:   35.10 | Risk: LOW        | Conf: 100%
  GLOBE.NS        | Price:    2.15 | Target:    1.68 | Risk: LOW        | Conf: 80%
  KEL.NS          | Price:   79.00 | Target:   69.18 | Risk: LOW        | Conf: 100%
  ATAM.NS         | Price:   67.00 | Target:   54.46 | Risk: LOW        | Conf: 80%
  NIRMAN.NS       | Price:   40.45 | Target:   26.18 | Risk: LOW        | Conf: 100%
  GOYALALUM.NS    | Price:    6.58 | Target:    5.34 | Risk: LOW        | Conf: 100%
  MANGALAM.NS     | Price:   27.56 | Target:   21.42 | Risk: LOW        | Conf: 80%
  IL&FSTRANS.NS   | Price:    2.14 | Target:    1.67 | Risk: LOW        | Conf: 80%
  ACCURACY.NS     | Price:    5.03 | Target:    3.86 | Risk: LOW        | Conf: 100%
  PRUDMOULI.NS    | Price:   13.49 | Target:    8.68 | Risk: LOW        | Conf: 100%
  DIGIKORE.NS     | Price:   51.10 | Target:   30.47 | Risk: LOW        | Conf: 80%
  SILKFLEX.NS     | Price:  194.00 | Target:  151.18 | Risk: LOW        | Conf: 100%
  BVCL.NS         | Price:   41.11 | Target:   30.09 | Risk: LOW        | Conf: 100%
  CINEVISTA.NS    | Price:   15.28 | Target:   11.84 | Risk: LOW        | Conf: 100%
  MOTOGENFIN.NS   | Price:   26.76 | Target:   21.04 | Risk: LOW        | Conf: 100%
  JHS.NS          | Price:    7.33 | Target:    5.67 | Risk: LOW        | Conf: 100%
  PRITI.NS        | Price:   37.50 | Target:   29.19 | Risk: LOW        | Conf: 100%
  KANDARP.NS      | Price:   95.00 | Target:   76.32 | Risk: LOW        | Conf: 100%
  ORCHASP.NS      | Price:    1.70 | Target:    1.18 | Risk: LOW        | Conf: 100%
  AISL.NS         | Price:   55.95 | Target:   46.63 | Risk: LOW        | Conf: 100%
  PRAKASHSTL.NS   | Price:    4.03 | Target:    3.37 | Risk: LOW        | Conf: 100%
  CURAA.NS        | Price:   73.00 | Target:   50.12 | Risk: LOW        | Conf: 100%
  SUNDARAM.NS     | Price:    1.27 | Target:    1.09 | Risk: LOW        | Conf: 80%
  ALKALI.NS       | Price:   81.49 | Target:   62.32 | Risk: LOW        | Conf: 100%
  AKI.NS          | Price:    4.63 | Target:    3.40 | Risk: LOW        | Conf: 100%
  FCONSUMER.NS    | Price:    0.28 | Target:    0.27 | Risk: LOW        | Conf: 100%
  ANMOL.NS        | Price:   10.60 | Target:    8.75 | Risk: LOW        | Conf: 100%
  BANKA.NS        | Price:   85.25 | Target:   64.14 | Risk: LOW        | Conf: 100%
  NAGREEKEXP.NS   | Price:   23.19 | Target:   16.88 | Risk: LOW        | Conf: 100%
  DELTAMAGNT.NS   | Price:   58.97 | Target:   45.46 | Risk: LOW        | Conf: 80%
  MEGAFLEX.NS     | Price:  100.00 | Target:   94.59 | Risk: LOW        | Conf: 100%
  HGM.NS          | Price:   47.98 | Target:   38.15 | Risk: LOW        | Conf: 100%
  PULZ.NS         | Price:   23.00 | Target:   19.20 | Risk: LOW        | Conf: 100%
  TFL.NS          | Price:   10.89 | Target:    7.64 | Risk: LOW        | Conf: 100%
  AGRITECH.NS     | Price:  111.50 | Target:   89.91 | Risk: LOW        | Conf: 100%
