NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-04-06 19:00:20

BUY SIGNALS (76):
  EMCURE.NS       | Price: 1552.20 | Entry: 1521.16 | Target: 1916.81 | Risk: LOW       
  SRIRAM.NS       | Price:   10.10 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TALWALKARS.NS   | Price:    1.45 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TALWGYM.NS      | Price:    1.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TECHIN.NS       | Price:   14.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TECHNOFAB.NS    | Price:    6.15 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TULSI.NS        | Price:    0.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  UNIPLY.NS       | Price:    4.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  UNITY.NS        | Price:    0.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VALECHAENG.NS   | Price:  960.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VALUEIND.NS     | Price:    3.80 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VIDEOIND.NS     | Price:    7.35 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VISESHINFO.NS   | Price:    0.33 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VISUINTL.NS     | Price:    0.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ZICOM.NS        | Price:    1.60 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       

SELL SIGNALS (259):
  ETERNAL.NS      | Price:  232.20 | Target:  181.36 | Risk: LOW        | Conf: 100%
  TMPV.NS         | Price:  307.40 | Target:  251.17 | Risk: LOW        | Conf: 100%
  JIOFIN.NS       | Price:  235.31 | Target:  192.05 | Risk: LOW        | Conf: 100%
  ENRIN.NS        | Price: 2620.20 | Target: 2082.59 | Risk: LOW        | Conf: 100%
  UNITDSPR.NS     | Price: 1236.30 | Target: 1022.30 | Risk: LOW        | Conf: 100%
  JSWINFRA.NS     | Price:  238.62 | Target:  191.21 | Risk: LOW        | Conf: 100%
  AIIL.NS         | Price:  424.25 | Target:  263.16 | Risk: LOW        | Conf: 100%
  ITCHOTELS.NS    | Price:  149.70 | Target:  109.08 | Risk: LOW        | Conf: 100%
  PIRAMALFIN.NS   | Price: 1723.00 | Target: 1321.54 | Risk: LOW        | Conf: 100%
  COHANCE.NS      | Price:  301.70 | Target:  236.95 | Risk: LOW        | Conf: 80%
  AEGISLOG.NS     | Price:  597.35 | Target:  447.60 | Risk: LOW        | Conf: 80%
  ARE&M.NS        | Price:  719.35 | Target:  584.78 | Risk: LOW        | Conf: 100%
  ABLBL.NS        | Price:   96.08 | Target:   76.11 | Risk: LOW        | Conf: 100%
  LTFOODS.NS      | Price:  383.85 | Target:  307.24 | Risk: LOW        | Conf: 100%
  RRKABEL.NS      | Price: 1331.80 | Target: 1063.80 | Risk: LOW        | Conf: 100%
  EMBDL.NS        | Price:   45.67 | Target:   31.76 | Risk: LOW        | Conf: 100%
  TSFINV.NS       | Price:  355.55 | Target:  260.41 | Risk: LOW        | Conf: 100%
  SBFC.NS         | Price:   83.80 | Target:   66.94 | Risk: LOW        | Conf: 100%
  CANHLIFE.NS     | Price:  144.93 | Target:  116.12 | Risk: LOW        | Conf: 60%
  BLACKBUCK.NS    | Price:  569.85 | Target:  431.71 | Risk: LOW        | Conf: 100%
  PVRINOX.NS      | Price:  939.05 | Target:  763.07 | Risk: LOW        | Conf: 100%
  IIFLCAPS.NS     | Price:  265.14 | Target:  189.03 | Risk: LOW        | Conf: 100%
  MAXESTATES.NS   | Price:  353.55 | Target:  249.30 | Risk: LOW        | Conf: 100%
  REDTAPE.NS      | Price:  114.37 | Target:   85.00 | Risk: LOW        | Conf: 100%
  GANESHHOU.NS    | Price:  563.20 | Target:  385.82 | Risk: LOW        | Conf: 100%
  RAYMONDLSL.NS   | Price:  795.95 | Target:  496.72 | Risk: LOW        | Conf: 100%
  WAKEFIT.NS      | Price:  147.17 | Target:   98.62 | Risk: LOW        | Conf: 100%
  TVSSCS.NS       | Price:  102.13 | Target:   78.14 | Risk: LOW        | Conf: 100%
  BANSALWIRE.NS   | Price:  253.45 | Target:  172.74 | Risk: LOW        | Conf: 100%
  SMLMAH.NS       | Price: 4100.60 | Target: 3049.39 | Risk: LOW        | Conf: 80%
  NIITMTS.NS      | Price:  286.55 | Target:  209.21 | Risk: LOW        | Conf: 100%
  BOSCH-HCIL.NS   | Price: 1163.00 | Target:  856.07 | Risk: LOW        | Conf: 100%
  GUJTHEM.NS      | Price:  261.18 | Target:  167.02 | Risk: LOW        | Conf: 100%
  RAYMONDREL.NS   | Price:  421.35 | Target:  253.99 | Risk: LOW        | Conf: 80%
  JUBLCPL.NS      | Price: 1667.80 | Target: 1069.30 | Risk: LOW        | Conf: 100%
  SUNCLAY.NS      | Price: 1265.70 | Target:  885.59 | Risk: LOW        | Conf: 100%
  SUNDROP.NS      | Price:  599.90 | Target:  480.88 | Risk: LOW        | Conf: 100%
  SABTNL.NS       | Price:   45.77 | Target:   27.69 | Risk: LOW        | Conf: 100%
  EPACKPEB.NS     | Price:  152.79 | Target:  108.89 | Risk: LOW        | Conf: 100%
  JTLIND.NS       | Price:   49.56 | Target:   30.28 | Risk: LOW        | Conf: 100%
  RELTD.NS        | Price:  133.74 | Target:   91.50 | Risk: LOW        | Conf: 80%
  SERVOTECH.NS    | Price:   69.31 | Target:   49.26 | Risk: LOW        | Conf: 100%
  SCILAL.NS       | Price:   40.03 | Target:   29.69 | Risk: LOW        | Conf: 100%
  ADOR.NS         | Price:  859.55 | Target:  643.25 | Risk: LOW        | Conf: 100%
  SANGHIIND.NS    | Price:   49.88 | Target:   38.17 | Risk: LOW        | Conf: 100%
  TINNARUBR.NS    | Price:  617.80 | Target:  447.78 | Risk: LOW        | Conf: 80%
  PUNJABCHEM.NS   | Price:  938.95 | Target:  670.81 | Risk: LOW        | Conf: 100%
  VINYAS.NS       | Price:  832.30 | Target:  586.17 | Risk: LOW        | Conf: 100%
  FINKURVE.NS     | Price:   55.23 | Target:   22.62 | Risk: LOW        | Conf: 100%
  CIFL.NS         | Price:   24.51 | Target:   13.14 | Risk: LOW        | Conf: 100%
  VMARCIND.NS     | Price:  637.50 | Target:  438.05 | Risk: LOW        | Conf: 100%
  AEROENTER.NS    | Price:   73.67 | Target:   44.23 | Risk: LOW        | Conf: 100%
  BHARATSE.NS     | Price:  159.04 | Target:  104.82 | Risk: LOW        | Conf: 100%
  DENTALKART.NS   | Price:  373.00 | Target:  259.12 | Risk: LOW        | Conf: 100%
  SAHANA.NS       | Price:  897.25 | Target:  635.23 | Risk: LOW        | Conf: 100%
  CNL.NS          | Price:  591.10 | Target:  408.05 | Risk: LOW        | Conf: 100%
  SARTELE.NS      | Price:  159.45 | Target:   99.20 | Risk: LOW        | Conf: 100%
  APS.NS          | Price:  297.25 | Target:  211.18 | Risk: LOW        | Conf: 80%
  REMUS.NS        | Price:  629.95 | Target:  375.45 | Risk: LOW        | Conf: 100%
  BESTAGRO.NS     | Price:   14.22 | Target:   10.16 | Risk: LOW        | Conf: 100%
  ANUHPHR.NS      | Price:   73.10 | Target:   53.96 | Risk: LOW        | Conf: 100%
  TECHLABS.NS     | Price:  175.05 | Target:  111.73 | Risk: LOW        | Conf: 100%
  ESFL.NS         | Price:  121.50 | Target:   88.23 | Risk: LOW        | Conf: 100%
  DBEIL.NS        | Price:   61.93 | Target:   34.24 | Risk: LOW        | Conf: 100%
  SICALLOG.NS     | Price:   64.35 | Target:   50.73 | Risk: LOW        | Conf: 80%
  TIRUPATI.NS     | Price:  425.00 | Target:  379.75 | Risk: LOW        | Conf: 100%
  MOS.NS          | Price:   10.65 | Target:    4.97 | Risk: LOW        | Conf: 100%
  EMAMIPAP.NS     | Price:   65.94 | Target:   45.86 | Risk: LOW        | Conf: 100%
  ZODIAC.NS       | Price:  241.42 | Target:  155.74 | Risk: LOW        | Conf: 100%
  VINSYS.NS       | Price:  250.00 | Target:  139.04 | Risk: LOW        | Conf: 100%
  HILINFRA.NS     | Price:   47.48 | Target:   34.07 | Risk: LOW        | Conf: 100%
  PARIN.NS        | Price:  618.60 | Target:  338.22 | Risk: LOW        | Conf: 100%
  XTGLOBAL.NS     | Price:   28.61 | Target:   16.50 | Risk: LOW        | Conf: 100%
  HIGREEN.NS      | Price:  115.00 | Target:   69.21 | Risk: LOW        | Conf: 100%
  SAHAJSOLAR.NS   | Price:  112.30 | Target:   62.50 | Risk: LOW        | Conf: 100%
  SRD.NS          | Price:   45.06 | Target:   23.23 | Risk: LOW        | Conf: 100%
  SRGHFL.NS       | Price:  246.21 | Target:  165.98 | Risk: LOW        | Conf: 100%
  SWARAJ.NS       | Price:  274.00 | Target:  236.43 | Risk: LOW        | Conf: 100%
  TIGERLOGS.NS    | Price:   25.55 | Target:   15.60 | Risk: LOW        | Conf: 100%
  VISHNUINFR.NS   | Price:  131.50 | Target:   90.73 | Risk: LOW        | Conf: 100%
  PHANTOMFX.NS    | Price:  170.95 | Target:  122.40 | Risk: LOW        | Conf: 100%
  GOLDKART.NS     | Price:  245.00 | Target:  235.11 | Risk: LOW        | Conf: 100%
  VGL.NS          | Price:   54.35 | Target:   27.21 | Risk: LOW        | Conf: 100%
  WTICAB.NS       | Price:   96.05 | Target:   59.30 | Risk: LOW        | Conf: 100%
  EFACTOR.NS      | Price:  195.00 | Target:  123.30 | Risk: LOW        | Conf: 80%
  SKP.NS          | Price:  149.85 | Target:  111.90 | Risk: LOW        | Conf: 80%
  VLEGOV.NS       | Price:   11.41 | Target:    6.22 | Risk: LOW        | Conf: 100%
  MASON.NS        | Price:  143.15 | Target:   93.77 | Risk: LOW        | Conf: 80%
  SHERA.NS        | Price:  105.85 | Target:   76.87 | Risk: LOW        | Conf: 100%
  JAINAM.NS       | Price:  174.00 | Target:  162.68 | Risk: LOW        | Conf: 100%
  KRISHCA.NS      | Price:  150.50 | Target:   91.45 | Risk: LOW        | Conf: 100%
  KCEIL.NS        | Price:  104.55 | Target:   63.71 | Risk: LOW        | Conf: 100%
  UCAL.NS         | Price:   89.95 | Target:   61.96 | Risk: LOW        | Conf: 100%
  UYFINCORP.NS    | Price:   12.74 | Target:    7.93 | Risk: LOW        | Conf: 100%
  YASHOPTICS.NS   | Price:  108.00 | Target:   82.16 | Risk: LOW        | Conf: 100%
  GSMFOILS.NS     | Price:  181.95 | Target:  121.77 | Risk: LOW        | Conf: 100%
  RVTH.NS         | Price:  563.85 | Target:  285.99 | Risk: LOW        | Conf: 100%
  CHAVDA.NS       | Price:   91.35 | Target:   65.31 | Risk: LOW        | Conf: 80%
  DUGLOBAL.NS     | Price:   30.00 | Target:   21.87 | Risk: LOW        | Conf: 100%
  RBS.NS          | Price:   72.00 | Target:   33.61 | Risk: LOW        | Conf: 100%
  MADHAVBAUG.NS   | Price:  191.00 | Target:  138.87 | Risk: LOW        | Conf: 100%
  KDL.NS          | Price:  111.45 | Target:   82.15 | Risk: LOW        | Conf: 100%
  PRATHAM.NS      | Price:  115.00 | Target:   80.48 | Risk: LOW        | Conf: 100%
  IPSL.NS         | Price:  218.00 | Target:  146.20 | Risk: LOW        | Conf: 100%
  TCL.NS          | Price:   78.90 | Target:   58.13 | Risk: LOW        | Conf: 100%
  ESCONET.NS      | Price:   99.20 | Target:   72.75 | Risk: LOW        | Conf: 100%
  DUCOL.NS        | Price:   99.90 | Target:   59.99 | Risk: LOW        | Conf: 100%
  SPCL.NS         | Price:   66.30 | Target:   44.59 | Risk: LOW        | Conf: 100%
  NAVKARURB.NS    | Price:    0.74 | Target:    0.47 | Risk: LOW        | Conf: 100%
  ABAN.NS         | Price:   21.03 | Target:   19.33 | Risk: LOW        | Conf: 100%
  KCK.NS          | Price:   13.75 | Target:    1.30 | Risk: LOW        | Conf: 100%
  FIDEL.NS        | Price:  125.00 | Target:   90.98 | Risk: LOW        | Conf: 80%
  SPECTSTM.NS     | Price:   58.00 | Target:   34.46 | Risk: LOW        | Conf: 100%
  NEPHROCARE.NS   | Price:   58.25 | Target:   34.39 | Risk: LOW        | Conf: 100%
  PRITIKA.NS      | Price:   55.50 | Target:   43.39 | Risk: LOW        | Conf: 100%
  AKIKO.NS        | Price:  200.00 | Target:  151.55 | Risk: LOW        | Conf: 100%
  GOLDSTAR.NS     | Price:    6.00 | Target:    4.27 | Risk: LOW        | Conf: 100%
  WINSOL.NS       | Price:  105.20 | Target:   72.72 | Risk: LOW        | Conf: 100%
  EMMIL.NS        | Price:  124.50 | Target:   87.38 | Risk: LOW        | Conf: 100%
  KAVDEFENCE.NS   | Price:   55.20 | Target:   38.96 | Risk: LOW        | Conf: 100%
  PROPEQUITY.NS   | Price:  170.00 | Target:  142.84 | Risk: LOW        | Conf: 100%
  ALUWIND.NS      | Price:   53.90 | Target:   41.44 | Risk: LOW        | Conf: 100%
  LLOYDS.NS       | Price:   35.30 | Target:   14.53 | Risk: LOW        | Conf: 100%
  RHFL.NS         | Price:    2.33 | Target:    2.15 | Risk: LOW        | Conf: 100%
  ENFUSE.NS       | Price:  179.95 | Target:  121.15 | Risk: LOW        | Conf: 80%
  EXCEL.NS        | Price:    1.03 | Target:    0.65 | Risk: LOW        | Conf: 80%
  PURVFLEXI.NS    | Price:   41.45 | Target:   30.43 | Risk: LOW        | Conf: 100%
  BEWLTD.NS       | Price:   75.25 | Target:   45.68 | Risk: LOW        | Conf: 100%
  CPS.NS          | Price:  931.00 | Target:  803.68 | Risk: LOW        | Conf: 100%
  KORE.NS         | Price:   90.30 | Target:   69.64 | Risk: LOW        | Conf: 100%
  DYNAMIC.NS      | Price:   94.95 | Target:   55.81 | Risk: LOW        | Conf: 100%
  CANARYS.NS      | Price:   19.90 | Target:   12.15 | Risk: LOW        | Conf: 100%
  QMSMEDI.NS      | Price:   72.00 | Target:   55.37 | Risk: LOW        | Conf: 80%
  MAITREYA.NS     | Price:  183.95 | Target:  115.77 | Risk: LOW        | Conf: 100%
  DOLLEX.NS       | Price:   27.05 | Target:   18.73 | Risk: LOW        | Conf: 100%
  WOMANCART.NS    | Price:  145.65 | Target:   97.28 | Risk: LOW        | Conf: 100%
  KHFM.NS         | Price:   55.30 | Target:   38.73 | Risk: LOW        | Conf: 100%
  UMIYA-MRO.NS    | Price:   76.00 | Target:   43.99 | Risk: LOW        | Conf: 100%
  GLOBALPET.NS    | Price:   92.70 | Target:   61.57 | Risk: LOW        | Conf: 100%
  SLONE.NS        | Price:  170.10 | Target:  130.19 | Risk: LOW        | Conf: 100%
  QUESTLAB.NS     | Price:  104.95 | Target:   82.16 | Risk: LOW        | Conf: 100%
  ZEAL.NS         | Price:   65.40 | Target:   41.83 | Risk: LOW        | Conf: 100%
  MASTER.NS       | Price:  305.00 | Target:  275.07 | Risk: LOW        | Conf: 100%
  MAL.NS          | Price:   32.70 | Target:   22.18 | Risk: LOW        | Conf: 100%
  GREENCHEF.NS    | Price:   47.05 | Target:   32.25 | Risk: LOW        | Conf: 100%
  SOTAC.NS        | Price:  108.00 | Target:   99.79 | Risk: LOW        | Conf: 100%
  TRU.NS          | Price:    5.35 | Target:    2.94 | Risk: LOW        | Conf: 100%
  SYLVANPLY.NS    | Price:   46.00 | Target:   29.62 | Risk: LOW        | Conf: 100%
  SHIGAN.NS       | Price:   51.60 | Target:   39.92 | Risk: LOW        | Conf: 100%
  DELAPLEX.NS     | Price:   92.45 | Target:   55.07 | Risk: LOW        | Conf: 100%
  SSFL.NS         | Price:  110.40 | Target:   73.44 | Risk: LOW        | Conf: 100%
  OMFURN.NS       | Price:   40.00 | Target:   23.86 | Risk: LOW        | Conf: 100%
  CRAYONS.NS      | Price:   29.60 | Target:   11.42 | Risk: LOW        | Conf: 100%
  DTL.NS          | Price:   93.00 | Target:   56.87 | Risk: LOW        | Conf: 100%
  ROCKINGDCE.NS   | Price:  126.50 | Target:   80.91 | Risk: LOW        | Conf: 100%
  REFRACTORY.NS   | Price:   31.55 | Target:   23.21 | Risk: LOW        | Conf: 100%
  KLL.NS          | Price:   34.55 | Target:   21.41 | Risk: LOW        | Conf: 100%
  HOLMARC.NS      | Price:   66.20 | Target:   48.57 | Risk: LOW        | Conf: 100%
  NAMAN.NS        | Price:   45.40 | Target:   32.69 | Risk: LOW        | Conf: 100%
  SONUINFRA.NS    | Price:   40.50 | Target:   26.46 | Risk: LOW        | Conf: 100%
  KEL.NS          | Price:   78.05 | Target:   51.03 | Risk: LOW        | Conf: 100%
  PATTECH.NS      | Price:   94.70 | Target:   80.50 | Risk: LOW        | Conf: 100%
  PARAGON.NS      | Price:   39.20 | Target:   23.61 | Risk: LOW        | Conf: 100%
  ROXHITECH.NS    | Price:   26.90 | Target:   14.35 | Risk: LOW        | Conf: 80%
  NIRMAN.NS       | Price:   42.60 | Target:   31.14 | Risk: LOW        | Conf: 100%
  AMBEY.NS        | Price:   20.25 | Target:    9.96 | Risk: LOW        | Conf: 100%
  DIGIKORE.NS     | Price:   69.50 | Target:   25.79 | Risk: LOW        | Conf: 100%
  SILKFLEX.NS     | Price:  113.95 | Target:   94.72 | Risk: LOW        | Conf: 100%
  KANDARP.NS      | Price:  130.00 | Target:   94.64 | Risk: LOW        | Conf: 100%
  FONEBOX.NS      | Price:   64.00 | Target:   50.27 | Risk: LOW        | Conf: 100%
  SONAMAC.NS      | Price:   31.90 | Target:   20.10 | Risk: LOW        | Conf: 100%
  TGL.NS          | Price:   30.45 | Target:   27.06 | Risk: LOW        | Conf: 100%
  CLSL.NS         | Price:   45.90 | Target:   35.45 | Risk: LOW        | Conf: 80%
  AISL.NS         | Price:   54.15 | Target:   39.04 | Risk: LOW        | Conf: 100%
  KONSTELEC.NS    | Price:   29.00 | Target:   20.93 | Risk: LOW        | Conf: 100%
  SANGANI.NS      | Price:   39.00 | Target:   32.52 | Risk: LOW        | Conf: 100%
  VIAZ.NS         | Price:   61.05 | Target:   57.94 | Risk: LOW        | Conf: 100%
  BAWEJA.NS       | Price:   23.80 | Target:   14.51 | Risk: LOW        | Conf: 100%
  FCONSUMER.NS    | Price:    0.31 | Target:    0.29 | Risk: LOW        | Conf: 100%
  HGM.NS          | Price:   47.94 | Target:   23.38 | Risk: LOW        | Conf: 80%
  ARISTO.NS       | Price:   81.75 | Target:   69.50 | Risk: LOW        | Conf: 100%
  SRIVASAVI.NS    | Price:   46.00 | Target:   32.62 | Risk: LOW        | Conf: 80%
  ONDOOR.NS       | Price:  129.95 | Target:  104.07 | Risk: LOW        | Conf: 100%
  PULZ.NS         | Price:   24.45 | Target:   19.52 | Risk: LOW        | Conf: 80%
  ARABIAN.NS      | Price:   66.95 | Target:   58.57 | Risk: LOW        | Conf: 100%
  K2INFRA.NS      | Price:   46.75 | Target:   25.95 | Risk: LOW        | Conf: 100%
  HOMESFY.NS      | Price:  123.00 | Target:   89.41 | Risk: LOW        | Conf: 100%
  SHEKHAWATI.NS   | Price:   10.51 | Target:    5.19 | Risk: LOW        | Conf: 100%
  SAIFL.NS        | Price:    9.05 | Target:    6.12 | Risk: LOW        | Conf: 100%
  SYNOPTICS.NS    | Price:   41.05 | Target:   32.32 | Risk: LOW        | Conf: 100%
  ASLIND.NS       | Price:   69.70 | Target:   59.02 | Risk: LOW        | Conf: 100%
  BIRDYS.NS       | Price:  106.00 | Target:  101.54 | Risk: LOW        | Conf: 100%
  GATECH.NS       | Price:    0.45 | Target:    0.32 | Risk: LOW        | Conf: 100%
  SWASTIK.NS      | Price:   15.15 | Target:   10.06 | Risk: LOW        | Conf: 100%
  JAIPURKURT.NS   | Price:   28.47 | Target:   19.03 | Risk: LOW        | Conf: 100%
  VERTEXPLUS.NS   | Price:   86.10 | Target:   73.56 | Risk: LOW        | Conf: 100%
  SECL.NS         | Price:    3.60 | Target:    3.44 | Risk: LOW        | Conf: 100%
  PRESSTONIC.NS   | Price:   30.00 | Target:   20.59 | Risk: LOW        | Conf: 100%
  UWCSL.NS        | Price:   93.05 | Target:   87.66 | Risk: LOW        | Conf: 100%
  AUROIMPEX.NS    | Price:   26.00 | Target:   14.18 | Risk: LOW        | Conf: 100%
  RCDL.NS         | Price:   21.30 | Target:   11.19 | Risk: LOW        | Conf: 100%
  VISHWAS.NS      | Price:   35.50 | Target:   26.30 | Risk: LOW        | Conf: 80%
  QUICKTOUCH.NS   | Price:   27.50 | Target:   20.61 | Risk: LOW        | Conf: 100%
  PENTAGON.NS     | Price:   55.00 | Target:   43.68 | Risk: LOW        | Conf: 100%
  RULKA.NS        | Price:   77.05 | Target:   50.00 | Risk: LOW        | Conf: 100%
  PROLIFE.NS      | Price:   59.00 | Target:   52.80 | Risk: LOW        | Conf: 100%
  PRECISION.NS    | Price:    6.90 | Target:    4.44 | Risk: LOW        | Conf: 100%
  DEEM.NS         | Price:   33.45 | Target:   21.27 | Risk: LOW        | Conf: 100%
  JFLLIFE.NS      | Price:    8.55 | Target:    6.53 | Risk: LOW        | Conf: 100%
  KONTOR.NS       | Price:   57.75 | Target:   36.75 | Risk: LOW        | Conf: 100%
  SIGNORIA.NS     | Price:   55.00 | Target:   46.62 | Risk: LOW        | Conf: 100%
  RADIOWALLA.NS   | Price:   24.40 | Target:   10.26 | Risk: LOW        | Conf: 100%
  TIMESCAN.NS     | Price:   41.50 | Target:   39.30 | Risk: LOW        | Conf: 100%
  AGARWALFT.NS    | Price:   26.35 | Target:   21.33 | Risk: LOW        | Conf: 100%
  TRIDHYA.NS      | Price:    7.60 | Target:    3.53 | Risk: LOW        | Conf: 100%
  SATIPOLY.NS     | Price:   30.70 | Target:   20.66 | Risk: LOW        | Conf: 100%
  AGUL.NS         | Price:   69.30 | Target:   68.01 | Risk: LOW        | Conf: 100%
  VERA.NS         | Price:   69.00 | Target:   67.48 | Risk: LOW        | Conf: 80%
  SKIL.NS         | Price:    0.93 | Target:    0.86 | Risk: LOW        | Conf: 100%
  CELLPOINT.NS    | Price:   12.75 | Target:    8.11 | Risk: LOW        | Conf: 100%
  DIL.NS          | Price:    1.03 | Target:    0.95 | Risk: LOW        | Conf: 100%
  YUDIZ.NS        | Price:   24.40 | Target:   18.52 | Risk: LOW        | Conf: 100%
  MICROPRO.NS     | Price:   17.55 | Target:   10.09 | Risk: LOW        | Conf: 100%
  CONTI.NS        | Price:   13.05 | Target:   12.03 | Risk: LOW        | Conf: 100%
  KSHITIJPOL.NS   | Price:    2.33 | Target:    1.57 | Risk: LOW        | Conf: 100%
  SRPL.NS         | Price:    0.45 | Target:    0.41 | Risk: LOW        | Conf: 100%
  AILIMITED.NS    | Price:   32.60 | Target:   28.56 | Risk: LOW        | Conf: 100%
