NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-08-13 03:57:40

BUY SIGNALS (904):
  RELIANCE.NS     | Price: 1329.00 | Entry: 1302.42 | Target: 1424.43 | Risk: LOW       
  SPENCERS.NS     | Price:   31.35 | Target:   23.89 | Risk: LOW        | Conf: 100%
  POLYSIL.NS      | Price:   82.65 | Target:   50.22 | Risk: LOW        | Conf: 100%
  MCLEODRUSS.NS   | Price:   48.20 | Target:   35.35 | Risk: LOW        | Conf: 100%
  PANSARI.NS      | Price:  309.00 | Target:  219.64 | Risk: LOW        | Conf: 100%
  SOUTHWEST.NS    | Price:  224.03 | Target:  179.92 | Risk: LOW        | Conf: 100%
  SRGHFL.NS       | Price:  272.10 | Target:  188.98 | Risk: LOW        | Conf: 100%
  RBMINFRA.NS     | Price:  259.15 | Target:  184.19 | Risk: LOW        | Conf: 100%
  EMAMIREAL.NS    | Price:   76.82 | Target:   59.72 | Risk: LOW        | Conf: 80%
  MANORG.NS       | Price:  454.95 | Target:  356.95 | Risk: LOW        | Conf: 100%
  TIGERLOGS.NS    | Price:   25.80 | Target:   19.09 | Risk: LOW        | Conf: 100%
  KHADIM.NS       | Price:   91.00 | Target:   72.16 | Risk: LOW        | Conf: 100%
  RUBFILA.NS      | Price:   69.98 | Target:   55.36 | Risk: LOW        | Conf: 80%
  GENUSPAPER.NS   | Price:   11.89 | Target:    8.63 | Risk: LOW        | Conf: 100%
  WELINV.NS       | Price: 1800.60 | Target: 1469.42 | Risk: LOW        | Conf: 80%
  NILAINFRA.NS    | Price:    7.30 | Target:    5.88 | Risk: LOW        | Conf: 80%
  AVPINFRA.NS     | Price:   60.20 | Target:   43.20 | Risk: LOW        | Conf: 100%
  DEVX.NS         | Price:   34.00 | Target:   27.84 | Risk: LOW        | Conf: 80%
  RUCHIRA.NS      | Price:  103.50 | Target:   87.56 | Risk: LOW        | Conf: 100%
  PHANTOMFX.NS    | Price:  143.60 | Target:   97.30 | Risk: LOW        | Conf: 100%
  VIKASLIFE.NS    | Price:    1.26 | Target:    1.08 | Risk: LOW        | Conf: 100%
  GOLDKART.NS     | Price:   95.00 | Target:   77.05 | Risk: LOW        | Conf: 100%
  FCSSOFT.NS      | Price:    1.42 | Target:    1.22 | Risk: LOW        | Conf: 100%
  ZIMLAB.NS       | Price:  107.00 | Target:   85.36 | Risk: LOW        | Conf: 100%
  SHREEKARNI.NS   | Price:  381.05 | Target:  327.76 | Risk: LOW        | Conf: 100%
  ROSSELLIND.NS   | Price:   55.40 | Target:   41.71 | Risk: LOW        | Conf: 100%
  BCONCEPTS.NS    | Price:  175.78 | Target:  134.17 | Risk: LOW        | Conf: 100%
  INM.NS          | Price:  166.00 | Target:  143.50 | Risk: LOW        | Conf: 100%
  INSPIRISYS.NS   | Price:   92.07 | Target:   66.25 | Risk: LOW        | Conf: 100%
  GINNIFILA.NS    | Price:   43.93 | Target:   34.18 | Risk: LOW        | Conf: 100%
  RCOM.NS         | Price:    0.82 | Target:    0.72 | Risk: LOW        | Conf: 80%
  EXXARO.NS       | Price:    6.19 | Target:    4.88 | Risk: LOW        | Conf: 100%
  HALEOSLABS.NS   | Price: 1444.70 | Target: 1088.27 | Risk: LOW        | Conf: 100%
  GLOBAL.NS       | Price:  101.92 | Target:   85.59 | Risk: LOW        | Conf: 100%
  URAVIDEF.NS     | Price:  109.74 | Target:   83.78 | Risk: LOW        | Conf: 80%
  RACE.NS         | Price:  103.70 | Target:   81.02 | Risk: LOW        | Conf: 100%
  GEEKAYWIRE.NS   | Price:   23.01 | Target:   17.90 | Risk: LOW        | Conf: 100%
  VLEGOV.NS       | Price:   10.53 | Target:    9.42 | Risk: LOW        | Conf: 80%
  MASON.NS        | Price:  118.30 | Target:   97.66 | Risk: LOW        | Conf: 100%
  BYKE.NS         | Price:   31.83 | Target:   25.08 | Risk: LOW        | Conf: 100%
  SHRADHA.NS      | Price:   34.10 | Target:   28.25 | Risk: LOW        | Conf: 60%
  GOLDTECH.NS     | Price:   51.85 | Target:   38.62 | Risk: LOW        | Conf: 100%
  NATHBIOGEN.NS   | Price:  157.14 | Target:  124.58 | Risk: LOW        | Conf: 100%
  VIPCLOTHNG.NS   | Price:   20.53 | Target:   17.21 | Risk: LOW        | Conf: 100%
  SAAKSHI.NS      | Price:  274.80 | Target:  211.14 | Risk: LOW        | Conf: 100%
  RVHL.NS         | Price:   43.53 | Target:   32.04 | Risk: LOW        | Conf: 100%
  SOMATEX.NS      | Price:   92.29 | Target:   71.79 | Risk: LOW        | Conf: 100%
  PRAMARA.NS      | Price:  107.60 | Target:   75.94 | Risk: LOW        | Conf: 100%
  NAGAFERT.NS     | Price:    2.37 | Target:    2.23 | Risk: LOW        | Conf: 100%
  SUPREME.NS      | Price:   42.20 | Target:   32.76 | Risk: LOW        | Conf: 100%
  PILITA.NS       | Price:    8.55 | Target:    6.67 | Risk: LOW        | Conf: 80%
  GLOBALVECT.NS   | Price:  154.00 | Target:  106.88 | Risk: LOW        | Conf: 100%
  KCEIL.NS        | Price:   81.45 | Target:   60.06 | Risk: LOW        | Conf: 100%
  DJML.NS         | Price:  103.13 | Target:   73.77 | Risk: LOW        | Conf: 100%
  STARTECK.NS     | Price:  259.80 | Target:  203.39 | Risk: LOW        | Conf: 100%
  MODIRUBBER.NS   | Price:  120.85 | Target:   91.81 | Risk: LOW        | Conf: 100%
  SHREYANIND.NS   | Price:  136.65 | Target:  107.79 | Risk: LOW        | Conf: 80%
  OSIAHYPER.NS    | Price:    2.55 | Target:    1.87 | Risk: LOW        | Conf: 100%
  GSMFOILS.NS     | Price:  113.85 | Target:   15.37 | Risk: LOW        | Conf: 100%
  INDOUS.NS       | Price:   81.02 | Target:   63.02 | Risk: LOW        | Conf: 100%
  VSTL.NS         | Price:  105.76 | Target:   88.73 | Risk: LOW        | Conf: 100%
  TRANSTEEL.NS    | Price:  111.10 | Target:   84.55 | Risk: LOW        | Conf: 80%
  MEGASTAR.NS     | Price:  320.00 | Target:  258.79 | Risk: LOW        | Conf: 100%
  SURANAT&P.NS    | Price:   16.57 | Target:   12.74 | Risk: LOW        | Conf: 100%
  TTL.NS          | Price:    5.99 | Target:    4.31 | Risk: LOW        | Conf: 100%
  DUGLOBAL.NS     | Price:   24.95 | Target:   18.99 | Risk: LOW        | Conf: 100%
  KDL.NS          | Price:   93.15 | Target:   67.99 | Risk: LOW        | Conf: 100%
  IPSL.NS         | Price:  221.00 | Target:  199.45 | Risk: LOW        | Conf: 100%
  COASTCORP.NS    | Price:   42.02 | Target:   26.11 | Risk: LOW        | Conf: 100%
  AHLEAST.NS      | Price:  141.16 | Target:  117.36 | Risk: LOW        | Conf: 80%
  DRCSYSTEMS.NS   | Price:   13.02 | Target:   10.14 | Risk: LOW        | Conf: 100%
  INTENTECH.NS    | Price:   81.44 | Target:   57.58 | Risk: LOW        | Conf: 100%
  MKPL.NS         | Price:    4.19 | Target:    3.47 | Risk: LOW        | Conf: 80%
  AERONEU.NS      | Price:   84.30 | Target:   66.01 | Risk: LOW        | Conf: 80%
  NIRAJ.NS        | Price:   28.11 | Target:   23.05 | Risk: LOW        | Conf: 100%
  SPCL.NS         | Price:   65.00 | Target:   54.73 | Risk: LOW        | Conf: 100%
  NAVKARURB.NS    | Price:    0.98 | Target:    0.69 | Risk: LOW        | Conf: 100%
  FIDEL.NS        | Price:  137.30 | Target:  106.53 | Risk: LOW        | Conf: 100%
  UNITEDTEA.NS    | Price:  464.80 | Target:  383.62 | Risk: LOW        | Conf: 80%
  PKTEA.NS        | Price:  673.75 | Target:  509.02 | Risk: LOW        | Conf: 100%
  INDOWIND.NS     | Price:    9.08 | Target:    7.70 | Risk: LOW        | Conf: 80%
  MARALOVER.NS    | Price:   52.50 | Target:   36.44 | Risk: LOW        | Conf: 100%
  GRCL.NS         | Price:  485.20 | Target:  409.97 | Risk: LOW        | Conf: 100%
  GOLDSTAR.NS     | Price:    6.85 | Target:    6.08 | Risk: LOW        | Conf: 100%
  RAJTV.NS        | Price:   10.27 | Target:    8.06 | Risk: LOW        | Conf: 100%
  ANIKINDS.NS     | Price:   42.00 | Target:   28.42 | Risk: LOW        | Conf: 80%
  IBULLSLTD.NS    | Price:   26.81 | Target:   18.30 | Risk: LOW        | Conf: 100%
  ASPINWALL.NS    | Price:  241.21 | Target:  184.50 | Risk: LOW        | Conf: 80%
  DRONE.NS        | Price:   39.40 | Target:   32.06 | Risk: LOW        | Conf: 80%
  NECCLTD.NS      | Price:   14.78 | Target:   11.99 | Risk: LOW        | Conf: 80%
  EQUIPPP.NS      | Price:   20.16 | Target:   13.59 | Risk: LOW        | Conf: 100%
  LLOYDS.NS       | Price:   66.15 | Target:   51.35 | Risk: LOW        | Conf: 80%
  RHFL.NS         | Price:    1.78 | Target:    1.45 | Risk: LOW        | Conf: 100%
  INCREDIBLE.NS   | Price:   32.36 | Target:   21.85 | Risk: LOW        | Conf: 100%
  EMMBI.NS        | Price:   84.09 | Target:   65.32 | Risk: LOW        | Conf: 100%
  DENEERS.NS      | Price:  169.25 | Target:  123.27 | Risk: LOW        | Conf: 100%
  PRLIND.NS       | Price:   43.95 | Target:   38.68 | Risk: LOW        | Conf: 80%
  AVROIND.NS      | Price:    8.12 | Target:    5.19 | Risk: LOW        | Conf: 100%
  DESTINY.NS      | Price:  100.65 | Target:   98.78 | Risk: LOW        | Conf: 100%
  BEWLTD.NS       | Price:   49.35 | Target:   36.47 | Risk: LOW        | Conf: 100%
  IEML.NS         | Price:   41.55 | Target:   30.66 | Risk: LOW        | Conf: 100%
  DCM.NS          | Price:   83.75 | Target:   65.47 | Risk: LOW        | Conf: 100%
  SHRITECH.NS     | Price:   60.75 | Target:   56.39 | Risk: LOW        | Conf: 80%
  VIVIMEDLAB.NS   | Price:    5.10 | Target:    3.75 | Risk: LOW        | Conf: 80%
  PRAENG.NS       | Price:   19.86 | Target:   12.66 | Risk: LOW        | Conf: 100%
  VASWANI.NS      | Price:   51.37 | Target:   42.58 | Risk: LOW        | Conf: 100%
  DYNAMIC.NS      | Price:  134.20 | Target:  106.54 | Risk: LOW        | Conf: 100%
  BSL.NS          | Price:  123.69 | Target:  108.85 | Risk: LOW        | Conf: 80%
  EMKAYTOOLS.NS   | Price:   88.05 | Target:   71.12 | Risk: LOW        | Conf: 100%
  RUCHINFRA.NS    | Price:    5.75 | Target:    4.30 | Risk: LOW        | Conf: 100%
  TBI.NS          | Price:   61.15 | Target:   47.28 | Risk: LOW        | Conf: 100%
  CROWN.NS        | Price:  108.36 | Target:   81.80 | Risk: LOW        | Conf: 100%
  ENSER.NS        | Price:   13.80 | Target:    8.01 | Risk: LOW        | Conf: 100%
  SOMICONVEY.NS   | Price:   87.65 | Target:   66.80 | Risk: LOW        | Conf: 100%
  MAITREYA.NS     | Price:  112.50 | Target:   76.02 | Risk: LOW        | Conf: 100%
  USK.NS          | Price:   21.49 | Target:   15.67 | Risk: LOW        | Conf: 80%
  RKEC.NS         | Price:   24.60 | Target:   16.82 | Risk: LOW        | Conf: 100%
  WOMANCART.NS    | Price:   94.85 | Target:   67.69 | Risk: LOW        | Conf: 100%
  KHFM.NS         | Price:   46.00 | Target:   32.80 | Risk: LOW        | Conf: 100%
  MAGNUM.NS       | Price:   19.20 | Target:   14.25 | Risk: LOW        | Conf: 100%
  SHREEOSFM.NS    | Price:   57.00 | Target:   45.11 | Risk: LOW        | Conf: 100%
  MUKTAARTS.NS    | Price:   57.18 | Target:   39.45 | Risk: LOW        | Conf: 100%
  INDIANCARD.NS   | Price:  211.61 | Target:  170.16 | Risk: LOW        | Conf: 100%
  MDL.NS          | Price:   63.75 | Target:   56.34 | Risk: LOW        | Conf: 100%
  BHARATGEAR.NS   | Price:  104.79 | Target:   79.64 | Risk: LOW        | Conf: 100%
  SURANASOL.NS    | Price:   26.02 | Target:   19.80 | Risk: LOW        | Conf: 100%
  QUESTLAB.NS     | Price:   90.75 | Target:   73.91 | Risk: LOW        | Conf: 100%
  INVENTURE.NS    | Price:    0.90 | Target:    0.77 | Risk: LOW        | Conf: 80%
  SHYAMCENT.NS    | Price:    4.98 | Target:    3.61 | Risk: LOW        | Conf: 80%
  SILGO.NS        | Price:   69.88 | Target:   54.72 | Risk: LOW        | Conf: 100%
  MAL.NS          | Price:   30.45 | Target:   24.99 | Risk: LOW        | Conf: 100%
  BAIDFIN.NS      | Price:    9.87 | Target:    8.00 | Risk: LOW        | Conf: 80%
  SEMAC.NS        | Price:  305.10 | Target:  260.17 | Risk: LOW        | Conf: 100%
  REXPIPES.NS     | Price:  169.10 | Target:  168.42 | Risk: LOW        | Conf: 80%
  SOTAC.NS        | Price:   91.95 | Target:   89.72 | Risk: LOW        | Conf: 100%
  TRU.NS          | Price:    4.42 | Target:    2.96 | Risk: LOW        | Conf: 100%
  SYLVANPLY.NS    | Price:   50.00 | Target:   46.34 | Risk: LOW        | Conf: 100%
  TRUST.NS        | Price:   26.50 | Target:   16.68 | Risk: LOW        | Conf: 100%
  HDIL.NS         | Price:    1.52 | Target:    1.23 | Risk: LOW        | Conf: 100%
  OSWALSEEDS.NS   | Price:   10.15 | Target:    7.75 | Risk: LOW        | Conf: 100%
  BAGFILMS.NS     | Price:    4.34 | Target:    3.49 | Risk: LOW        | Conf: 100%
  LATTEYS.NS      | Price:   19.71 | Target:   15.22 | Risk: LOW        | Conf: 80%
  DELAPLEX.NS     | Price:   87.00 | Target:   72.41 | Risk: LOW        | Conf: 100%
  SAMPANN.NS      | Price:   26.89 | Target:   21.06 | Risk: LOW        | Conf: 100%
  SSFL.NS         | Price:  241.75 | Target:  172.54 | Risk: LOW        | Conf: 100%
  GENSOL.NS       | Price:   17.05 | Target:   14.45 | Risk: LOW        | Conf: 100%
  MAXPOSURE.NS    | Price:   32.25 | Target:   28.75 | Risk: LOW        | Conf: 80%
  BEARDSELL.NS    | Price:   26.18 | Target:   20.65 | Risk: LOW        | Conf: 100%
  DTL.NS          | Price:  116.00 | Target:  112.05 | Risk: LOW        | Conf: 100%
  HILTON.NS       | Price:   20.40 | Target:   16.01 | Risk: LOW        | Conf: 100%
  ASCOM.NS        | Price:  245.85 | Target:  241.24 | Risk: LOW        | Conf: 100%
  OBCL.NS         | Price:   52.72 | Target:   44.06 | Risk: LOW        | Conf: 80%
  ROCKINGDCE.NS   | Price:  166.90 | Target:  121.88 | Risk: LOW        | Conf: 100%
  BHANDARI.NS     | Price:    2.82 | Target:    2.46 | Risk: LOW        | Conf: 100%
  ODIGMA.NS       | Price:   22.30 | Target:   18.87 | Risk: LOW        | Conf: 80%
  KAKATCEM.NS     | Price:  109.40 | Target:   87.85 | Risk: LOW        | Conf: 100%
  KLL.NS          | Price:   23.10 | Target:   14.05 | Risk: LOW        | Conf: 100%
  TOUCHWOOD.NS    | Price:   64.80 | Target:   51.90 | Risk: LOW        | Conf: 80%
  ZENITHSTL.NS    | Price:    5.48 | Target:    3.60 | Risk: LOW        | Conf: 80%
  NAMAN.NS        | Price:   42.15 | Target:   36.88 | Risk: LOW        | Conf: 100%
  ZENITHDRUG.NS   | Price:   43.85 | Target:   32.97 | Risk: LOW        | Conf: 100%
  GLOBE.NS        | Price:    2.04 | Target:    1.61 | Risk: LOW        | Conf: 100%
  DHRUV.NS        | Price:   22.90 | Target:   17.15 | Risk: LOW        | Conf: 100%
  SONUINFRA.NS    | Price:   41.45 | Target:   31.27 | Risk: LOW        | Conf: 100%
  NIRMAN.NS       | Price:   34.15 | Target:   17.20 | Risk: LOW        | Conf: 100%
  GOYALALUM.NS    | Price:    6.39 | Target:    5.10 | Risk: LOW        | Conf: 100%
  MANGALAM.NS     | Price:   26.86 | Target:   21.92 | Risk: LOW        | Conf: 100%
  IL&FSTRANS.NS   | Price:    2.11 | Target:    1.58 | Risk: LOW        | Conf: 100%
  ACCURACY.NS     | Price:    4.77 | Target:    3.80 | Risk: LOW        | Conf: 100%
  PRUDMOULI.NS    | Price:   12.81 | Target:    8.66 | Risk: LOW        | Conf: 80%
  DIGIKORE.NS     | Price:   38.75 | Target:   13.89 | Risk: LOW        | Conf: 100%
  SILKFLEX.NS     | Price:  200.15 | Target:  147.95 | Risk: LOW        | Conf: 100%
  MOTOGENFIN.NS   | Price:   26.25 | Target:   21.64 | Risk: LOW        | Conf: 80%
  PRITI.NS        | Price:   35.00 | Target:   26.90 | Risk: LOW        | Conf: 100%
  AAKASH.NS       | Price:    8.69 | Target:    7.08 | Risk: LOW        | Conf: 100%
  ORCHASP.NS      | Price:    1.49 | Target:    0.83 | Risk: LOW        | Conf: 100%
  SONAMAC.NS      | Price:   32.95 | Target:   27.59 | Risk: LOW        | Conf: 100%
  PRAKASHSTL.NS   | Price:    3.97 | Target:    3.36 | Risk: LOW        | Conf: 80%
  CURAA.NS        | Price:   75.18 | Target:   53.99 | Risk: LOW        | Conf: 100%
  SUNDARAM.NS     | Price:    1.21 | Target:    0.99 | Risk: LOW        | Conf: 100%
  DBSTOCKBRO.NS   | Price:   32.44 | Target:   23.70 | Risk: LOW        | Conf: 100%
  ALKALI.NS       | Price:   68.18 | Target:   54.52 | Risk: LOW        | Conf: 80%
  PARTYCRUS.NS    | Price:   86.55 | Target:   77.39 | Risk: LOW        | Conf: 100%
  BAWEJA.NS       | Price:   24.95 | Target:   18.74 | Risk: LOW        | Conf: 100%
  FCONSUMER.NS    | Price:    0.25 | Target:    0.23 | Risk: LOW        | Conf: 100%
  BANKA.NS        | Price:   86.80 | Target:   63.84 | Risk: LOW        | Conf: 100%
  MEGAFLEX.NS     | Price:   95.50 | Target:   93.89 | Risk: LOW        | Conf: 100%
  HGM.NS          | Price:   49.19 | Target:   32.09 | Risk: LOW        | Conf: 100%
  CEREBRAINT.NS   | Price:    2.60 | Target:    1.80 | Risk: LOW        | Conf: 100%
  NARMADA.NS      | Price:   14.49 | Target:    7.31 | Risk: LOW        | Conf: 100%
  AGROPHOS.NS     | Price:   28.75 | Target:   22.81 | Risk: LOW        | Conf: 100%
  DAMODARIND.NS   | Price:   27.51 | Target:   21.72 | Risk: LOW        | Conf: 80%
  K2INFRA.NS      | Price:   51.10 | Target:   39.12 | Risk: LOW        | Conf: 100%
  NOIDATOLL.NS    | Price:    4.04 | Target:    2.76 | Risk: LOW        | Conf: 100%
  3PLAND.NS       | Price:   31.47 | Target:   25.45 | Risk: LOW        | Conf: 100%
  ROML.NS         | Price:   44.25 | Target:   37.89 | Risk: LOW        | Conf: 80%
  MARCO.NS        | Price:   30.15 | Target:   23.17 | Risk: LOW        | Conf: 100%
  ORIENTALTL.NS   | Price:    5.12 | Target:    4.23 | Risk: LOW        | Conf: 100%
  SAIFL.NS        | Price:    5.00 | Target:    4.45 | Risk: LOW        | Conf: 80%
  NORBTEAEXP.NS   | Price:   62.03 | Target:   43.70 | Risk: LOW        | Conf: 100%
  FLEXITUFF.NS    | Price:    3.26 | Target:    2.14 | Risk: LOW        | Conf: 100%
  LRRPL.NS        | Price:   84.00 | Target:   71.23 | Risk: LOW        | Conf: 100%
  VERTEXPLUS.NS   | Price:   46.00 | Target:   44.79 | Risk: LOW        | Conf: 100%
  GRAPHISAD.NS    | Price:   27.55 | Target:   20.59 | Risk: LOW        | Conf: 100%
  RILINFRA.NS     | Price:   37.70 | Target:   29.74 | Risk: LOW        | Conf: 100%
  ARCHIES.NS      | Price:   13.81 | Target:   10.84 | Risk: LOW        | Conf: 80%
  TNTELE.NS       | Price:    9.02 | Target:    6.52 | Risk: LOW        | Conf: 80%
  MALUPAPER.NS    | Price:   31.60 | Target:   20.62 | Risk: LOW        | Conf: 100%
  RKDL.NS         | Price:   18.97 | Target:   15.40 | Risk: LOW        | Conf: 80%
  AGSTRA.NS       | Price:    2.05 | Target:    1.74 | Risk: LOW        | Conf: 100%
  LFIC.NS         | Price:  140.53 | Target:  114.71 | Risk: LOW        | Conf: 100%
  GOLDENTOBC.NS   | Price:   23.31 | Target:   16.46 | Risk: LOW        | Conf: 100%
  CADSYS.NS       | Price:   50.80 | Target:   46.69 | Risk: LOW        | Conf: 100%
  SHIVAMILLS.NS   | Price:   59.00 | Target:   42.33 | Risk: LOW        | Conf: 80%
  LEXUS.NS        | Price:   14.44 | Target:   11.03 | Risk: LOW        | Conf: 80%
  BABAFP.NS       | Price:   23.50 | Target:   20.32 | Risk: LOW        | Conf: 100%
  TARAPUR.NS      | Price:   14.15 | Target:    8.61 | Risk: LOW        | Conf: 100%
  LCCINFOTEC.NS   | Price:    3.99 | Target:    2.40 | Risk: LOW        | Conf: 100%
  MCON.NS         | Price:   40.15 | Target:   34.17 | Risk: LOW        | Conf: 100%
  ASTRON.NS       | Price:    3.60 | Target:    2.49 | Risk: LOW        | Conf: 100%
  AROGRANITE.NS   | Price:   25.00 | Target:   18.70 | Risk: LOW        | Conf: 80%
  HYBRIDFIN.NS    | Price:   17.75 | Target:   12.52 | Risk: LOW        | Conf: 100%
  VISHWAS.NS      | Price:   40.15 | Target:   37.38 | Risk: LOW        | Conf: 100%
  DNAMEDIA.NS     | Price:    2.63 | Target:    1.61 | Risk: LOW        | Conf: 100%
  WEWIN.NS        | Price:   45.54 | Target:   36.02 | Risk: LOW        | Conf: 100%
  ITALIANE.NS     | Price:   31.35 | Target:   25.64 | Risk: LOW        | Conf: 80%
  ARSHIYA.NS      | Price:    0.96 | Target:    0.70 | Risk: LOW        | Conf: 100%
  PEARLPOLY.NS    | Price:   16.85 | Target:   12.07 | Risk: LOW        | Conf: 100%
  UMA.NS          | Price:   14.40 | Target:   12.20 | Risk: LOW        | Conf: 100%
  AKASH.NS        | Price:   26.03 | Target:   21.63 | Risk: LOW        | Conf: 80%
  HRHNEXT.NS      | Price:   25.00 | Target:   22.84 | Risk: LOW        | Conf: 100%
  DEEM.NS         | Price:   45.40 | Target:   38.70 | Risk: LOW        | Conf: 100%
  RADIOWALLA.NS   | Price:   25.55 | Target:   22.89 | Risk: LOW        | Conf: 100%
  JETKNIT.NS      | Price:   59.35 | Target:   58.24 | Risk: LOW        | Conf: 100%
  PNC.NS          | Price:   18.91 | Target:   13.19 | Risk: LOW        | Conf: 100%
  NEXTMEDIA.NS    | Price:    3.87 | Target:    2.72 | Risk: LOW        | Conf: 80%
  ASHOKAMET.NS    | Price:   13.80 | Target:   11.78 | Risk: LOW        | Conf: 100%
  NKIND.NS        | Price:   55.21 | Target:   33.42 | Risk: LOW        | Conf: 100%
  AKG.NS          | Price:    8.70 | Target:    4.32 | Risk: LOW        | Conf: 100%
  TRIDHYA.NS      | Price:    9.05 | Target:    7.84 | Risk: LOW        | Conf: 100%
