NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-08-24 03:03:22

BUY SIGNALS (731):
  BAJFINANCE.NS   | Price: 1095.00 | Entry:  1073.1 | Target: 1206.32 | Risk: LOW       
  MANCREDIT.NS    | Price:  218.06 | Target:  140.23 | Risk: LOW        | Conf: 100%
  RACE.NS         | Price:  102.53 | Target:   74.79 | Risk: LOW        | Conf: 100%
  MARKOLINES.NS   | Price:  171.56 | Target:  148.13 | Risk: LOW        | Conf: 100%
  SKP.NS          | Price:  152.00 | Target:  121.93 | Risk: LOW        | Conf: 100%
  VLEGOV.NS       | Price:    9.72 | Target:    8.73 | Risk: LOW        | Conf: 100%
  DPWIRES.NS      | Price:  158.54 | Target:  132.99 | Risk: LOW        | Conf: 100%
  VIKASECO.NS     | Price:    1.08 | Target:    0.96 | Risk: LOW        | Conf: 100%
  BYKE.NS         | Price:   32.37 | Target:   25.92 | Risk: LOW        | Conf: 100%
  AVG.NS          | Price:  186.17 | Target:  145.73 | Risk: LOW        | Conf: 100%
  AFFORDABLE.NS   | Price:  166.81 | Target:  123.59 | Risk: LOW        | Conf: 100%
  ATLANTAA.NS     | Price:   38.30 | Target:   22.81 | Risk: LOW        | Conf: 100%
  SINTERCOM.NS    | Price:   79.06 | Target:   53.07 | Risk: LOW        | Conf: 80%
  GOLDTECH.NS     | Price:   49.65 | Target:   37.95 | Risk: LOW        | Conf: 100%
  PPAP.NS         | Price:  270.80 | Target:  196.34 | Risk: LOW        | Conf: 100%
  NATHBIOGEN.NS   | Price:  153.09 | Target:  132.53 | Risk: LOW        | Conf: 100%
  DIAMINESQ.NS    | Price:  241.11 | Target:  172.50 | Risk: LOW        | Conf: 100%
  VIPCLOTHNG.NS   | Price:   20.44 | Target:   16.41 | Risk: LOW        | Conf: 80%
  SAAKSHI.NS      | Price:  285.70 | Target:  223.88 | Risk: LOW        | Conf: 80%
  RVHL.NS         | Price:   43.02 | Target:   31.42 | Risk: LOW        | Conf: 80%
  SOMATEX.NS      | Price:   86.24 | Target:   65.95 | Risk: LOW        | Conf: 100%
  NAGAFERT.NS     | Price:    2.26 | Target:    2.18 | Risk: LOW        | Conf: 100%
  SUPREME.NS      | Price:   40.79 | Target:   27.90 | Risk: LOW        | Conf: 100%
  PILITA.NS       | Price:    8.11 | Target:    6.10 | Risk: LOW        | Conf: 100%
  GLOBALVECT.NS   | Price:  152.51 | Target:  123.54 | Risk: LOW        | Conf: 100%
  GOYALSALT.NS    | Price:  108.75 | Target:   93.39 | Risk: LOW        | Conf: 100%
  KCEIL.NS        | Price:   84.70 | Target:   61.93 | Risk: LOW        | Conf: 80%
  DJML.NS         | Price:  108.64 | Target:   71.07 | Risk: LOW        | Conf: 100%
  STARTECK.NS     | Price:  247.95 | Target:  192.75 | Risk: LOW        | Conf: 100%
  DELPHIFX.NS     | Price:    6.51 | Target:    4.78 | Risk: LOW        | Conf: 100%
  SHREYANIND.NS   | Price:  125.33 | Target:   94.97 | Risk: LOW        | Conf: 100%
  PODDARMENT.NS   | Price:  249.45 | Target:  199.29 | Risk: LOW        | Conf: 80%
  UFO.NS          | Price:   64.90 | Target:   53.91 | Risk: LOW        | Conf: 100%
  GSMFOILS.NS     | Price:   92.25 | Target:   54.75 | Risk: LOW        | Conf: 100%
  ZEELEARN.NS     | Price:    7.73 | Target:    5.97 | Risk: LOW        | Conf: 80%
  TRANSTEEL.NS    | Price:   92.50 | Target:   57.21 | Risk: LOW        | Conf: 100%
  NDLVENTURE.NS   | Price:  119.04 | Target:   90.87 | Risk: LOW        | Conf: 100%
  MEGASTAR.NS     | Price:  305.70 | Target:  240.41 | Risk: LOW        | Conf: 100%
  SURANAT&P.NS    | Price:   16.28 | Target:   12.44 | Risk: LOW        | Conf: 100%
  TAKE.NS         | Price:   20.83 | Target:   15.53 | Risk: LOW        | Conf: 100%
  VIRINCHI.NS     | Price:   15.55 | Target:   12.42 | Risk: LOW        | Conf: 80%
  DUGLOBAL.NS     | Price:   23.80 | Target:   18.01 | Risk: LOW        | Conf: 100%
  MADHAVBAUG.NS   | Price:  169.95 | Target:  139.45 | Risk: LOW        | Conf: 100%
  KDL.NS          | Price:   88.45 | Target:   55.00 | Risk: LOW        | Conf: 100%
  REPL.NS         | Price:   64.70 | Target:   49.64 | Risk: LOW        | Conf: 100%
  IPSL.NS         | Price:  216.00 | Target:  208.14 | Risk: LOW        | Conf: 100%
  KAMOPAINTS.NS   | Price:    4.45 | Target:    3.02 | Risk: LOW        | Conf: 100%
  FELIX.NS        | Price:  178.80 | Target:  147.50 | Risk: LOW        | Conf: 80%
  COASTCORP.NS    | Price:   40.55 | Target:   26.19 | Risk: LOW        | Conf: 100%
  AHLEAST.NS      | Price:  139.93 | Target:  118.68 | Risk: LOW        | Conf: 100%
  ZODIACLOTH.NS   | Price:   74.13 | Target:   62.95 | Risk: LOW        | Conf: 100%
  DRCSYSTEMS.NS   | Price:   12.60 | Target:   10.00 | Risk: LOW        | Conf: 100%
  PIGL.NS         | Price:  103.72 | Target:   76.92 | Risk: LOW        | Conf: 100%
  MKPL.NS         | Price:    4.13 | Target:    3.58 | Risk: LOW        | Conf: 80%
  ARIHANTACA.NS   | Price:  465.00 | Target:  410.09 | Risk: LOW        | Conf: 80%
  MURUDCERA.NS    | Price:   30.47 | Target:   25.55 | Risk: LOW        | Conf: 100%
  AERONEU.NS      | Price:   82.97 | Target:   61.73 | Risk: LOW        | Conf: 100%
  NIRAJ.NS        | Price:   27.92 | Target:   21.77 | Risk: LOW        | Conf: 100%
  SPCL.NS         | Price:   60.50 | Target:   48.52 | Risk: LOW        | Conf: 100%
  CHEMBOND.NS     | Price:  172.63 | Target:  115.45 | Risk: LOW        | Conf: 100%
  SHAH.NS         | Price:    3.33 | Target:    2.14 | Risk: LOW        | Conf: 100%
  NAVKARURB.NS    | Price:    0.97 | Target:    0.75 | Risk: LOW        | Conf: 100%
  DEVIT.NS        | Price:   24.90 | Target:   18.20 | Risk: LOW        | Conf: 100%
  KCK.NS          | Price:   15.20 | Target:   11.16 | Risk: LOW        | Conf: 80%
  BALAXI.NS       | Price:   22.40 | Target:   17.78 | Risk: LOW        | Conf: 100%
  UNITEDTEA.NS    | Price:  453.95 | Target:  380.22 | Risk: LOW        | Conf: 100%
  BASML.NS        | Price:   25.09 | Target:   19.97 | Risk: LOW        | Conf: 100%
  KRITIKA.NS      | Price:    5.58 | Target:    4.35 | Risk: LOW        | Conf: 100%
  PRITIKA.NS      | Price:   59.55 | Target:   51.60 | Risk: LOW        | Conf: 100%
  SETCO.NS        | Price:   17.34 | Target:   15.76 | Risk: LOW        | Conf: 100%
  LOTUSEYE.NS     | Price:  115.60 | Target:   97.32 | Risk: LOW        | Conf: 100%
  IBULLSLTD.NS    | Price:   25.58 | Target:   17.89 | Risk: LOW        | Conf: 100%
  PRAXIS.NS       | Price:    5.45 | Target:    2.78 | Risk: LOW        | Conf: 100%
  DGCONTENT.NS    | Price:   24.85 | Target:   18.25 | Risk: LOW        | Conf: 100%
  SADBHAV.NS      | Price:    8.00 | Target:    5.89 | Risk: LOW        | Conf: 100%
  DRONE.NS        | Price:   36.70 | Target:   28.00 | Risk: LOW        | Conf: 100%
  PROPEQUITY.NS   | Price:  212.00 | Target:  181.09 | Risk: LOW        | Conf: 100%
  NITIRAJ.NS      | Price:  198.91 | Target:  143.35 | Risk: LOW        | Conf: 100%
  LLOYDS.NS       | Price:   64.00 | Target:   52.21 | Risk: LOW        | Conf: 100%
  RHFL.NS         | Price:    1.78 | Target:    1.47 | Risk: LOW        | Conf: 100%
  MADHUSUDAN.NS   | Price:  217.35 | Target:  169.37 | Risk: LOW        | Conf: 100%
  EMMBI.NS        | Price:   82.59 | Target:   68.46 | Risk: LOW        | Conf: 80%
  ESSENTIA.NS     | Price:    1.14 | Target:    0.79 | Risk: LOW        | Conf: 100%
  DENEERS.NS      | Price:  170.00 | Target:  115.73 | Risk: LOW        | Conf: 100%
  PRLIND.NS       | Price:   43.00 | Target:   37.79 | Risk: LOW        | Conf: 100%
  ALPA.NS         | Price:   62.75 | Target:   49.44 | Risk: LOW        | Conf: 100%
  KESORAMIND.NS   | Price:   11.50 | Target:    9.85 | Risk: LOW        | Conf: 100%
  AVROIND.NS      | Price:    8.59 | Target:    4.48 | Risk: LOW        | Conf: 100%
  PURVFLEXI.NS    | Price:   48.50 | Target:   38.77 | Risk: LOW        | Conf: 100%
  DESTINY.NS      | Price:  100.65 | Target:   98.78 | Risk: LOW        | Conf: 100%
  BEWLTD.NS       | Price:   50.65 | Target:   36.49 | Risk: LOW        | Conf: 100%
  IEML.NS         | Price:   40.35 | Target:   26.92 | Risk: LOW        | Conf: 100%
  BRNL.NS         | Price:   17.24 | Target:   13.88 | Risk: LOW        | Conf: 100%
  DCM.NS          | Price:   80.92 | Target:   65.63 | Risk: LOW        | Conf: 80%
  SHRITECH.NS     | Price:   56.70 | Target:   49.09 | Risk: LOW        | Conf: 100%
  PRAENG.NS       | Price:   19.04 | Target:   13.84 | Risk: LOW        | Conf: 100%
  INDTERRAIN.NS   | Price:   30.34 | Target:   21.33 | Risk: LOW        | Conf: 100%
  KORE.NS         | Price:  127.55 | Target:   51.14 | Risk: LOW        | Conf: 100%
  VASWANI.NS      | Price:   46.55 | Target:   34.61 | Risk: LOW        | Conf: 100%
  BSL.NS          | Price:  122.23 | Target:  107.83 | Risk: LOW        | Conf: 80%
  RUCHINFRA.NS    | Price:    5.72 | Target:    4.45 | Risk: LOW        | Conf: 80%
  TBI.NS          | Price:   58.90 | Target:   43.99 | Risk: LOW        | Conf: 100%
  CROWN.NS        | Price:  105.07 | Target:   85.92 | Risk: LOW        | Conf: 100%
  WEIZMANIND.NS   | Price:   76.50 | Target:   63.94 | Risk: LOW        | Conf: 100%
  MAITREYA.NS     | Price:  111.00 | Target:   86.71 | Risk: LOW        | Conf: 100%
  USK.NS          | Price:   21.12 | Target:   15.76 | Risk: LOW        | Conf: 100%
  RKEC.NS         | Price:   22.47 | Target:   14.09 | Risk: LOW        | Conf: 100%
  XELPMOC.NS      | Price:   76.96 | Target:   58.16 | Risk: LOW        | Conf: 100%
  KHFM.NS         | Price:   47.45 | Target:   35.25 | Risk: LOW        | Conf: 100%
  MUKTAARTS.NS    | Price:   56.08 | Target:   39.79 | Risk: LOW        | Conf: 80%
  GLOBALPET.NS    | Price:  151.00 | Target:  143.04 | Risk: LOW        | Conf: 100%
  INDIANCARD.NS   | Price:  209.50 | Target:  161.91 | Risk: LOW        | Conf: 100%
  MDL.NS          | Price:   52.00 | Target:   42.41 | Risk: LOW        | Conf: 100%
  BHARATGEAR.NS   | Price:  100.94 | Target:   84.22 | Risk: LOW        | Conf: 100%
  KREBSBIO.NS     | Price:   53.61 | Target:   40.43 | Risk: LOW        | Conf: 100%
  INDBANK.NS      | Price:   32.41 | Target:   27.54 | Risk: LOW        | Conf: 80%
  SADHAV.NS       | Price:  114.45 | Target:   92.18 | Risk: LOW        | Conf: 80%
  HECPROJECT.NS   | Price:  115.97 | Target:   75.68 | Risk: LOW        | Conf: 100%
  SURANASOL.NS    | Price:   25.85 | Target:   20.76 | Risk: LOW        | Conf: 100%
  QUESTLAB.NS     | Price:   85.85 | Target:   73.06 | Risk: LOW        | Conf: 100%
  INVENTURE.NS    | Price:    0.86 | Target:    0.68 | Risk: LOW        | Conf: 100%
  ZEAL.NS         | Price:   61.30 | Target:   54.16 | Risk: LOW        | Conf: 100%
  VEEKAYEM.NS     | Price:  102.90 | Target:   80.76 | Risk: LOW        | Conf: 100%
  SHYAMCENT.NS    | Price:    4.92 | Target:    3.60 | Risk: LOW        | Conf: 100%
  LAGNAM.NS       | Price:   76.91 | Target:   61.59 | Risk: LOW        | Conf: 100%
  SAMBHAAV.NS     | Price:    6.18 | Target:    4.32 | Risk: LOW        | Conf: 100%
  GTL.NS          | Price:    7.28 | Target:    5.10 | Risk: LOW        | Conf: 100%
  VISAMAN.NS      | Price:  102.25 | Target:  100.34 | Risk: LOW        | Conf: 100%
  BAIDFIN.NS      | Price:    9.92 | Target:    8.48 | Risk: LOW        | Conf: 60%
  SEMAC.NS        | Price:  296.00 | Target:  227.43 | Risk: LOW        | Conf: 100%
  REXPIPES.NS     | Price:  169.10 | Target:  168.42 | Risk: LOW        | Conf: 80%
  SOTAC.NS        | Price:   90.05 | Target:   89.37 | Risk: LOW        | Conf: 100%
  TRU.NS          | Price:    4.17 | Target:    2.50 | Risk: LOW        | Conf: 100%
  SYLVANPLY.NS    | Price:   49.30 | Target:   46.66 | Risk: LOW        | Conf: 80%
  TRUST.NS        | Price:   24.95 | Target:   14.88 | Risk: LOW        | Conf: 100%
  WIPL.NS         | Price:  165.00 | Target:  137.66 | Risk: LOW        | Conf: 80%
  LOVABLE.NS      | Price:   71.56 | Target:   59.88 | Risk: LOW        | Conf: 80%
  ISHANCH.NS      | Price:   48.21 | Target:   33.56 | Risk: LOW        | Conf: 100%
  HDIL.NS         | Price:    1.54 | Target:    1.22 | Risk: LOW        | Conf: 80%
  DRSDILIP.NS     | Price:  108.00 | Target:  107.29 | Risk: LOW        | Conf: 80%
  CUBEXTUB.NS     | Price:   79.11 | Target:   62.61 | Risk: LOW        | Conf: 80%
  DELAPLEX.NS     | Price:   83.15 | Target:   68.72 | Risk: LOW        | Conf: 100%
  SAMPANN.NS      | Price:   25.95 | Target:   20.91 | Risk: LOW        | Conf: 100%
  SSFL.NS         | Price:  230.00 | Target:  171.20 | Risk: LOW        | Conf: 100%
  TARMAT.NS       | Price:   50.20 | Target:   29.02 | Risk: LOW        | Conf: 100%
  FIBERWEB.NS     | Price:   25.89 | Target:   17.74 | Risk: LOW        | Conf: 100%
  MAXPOSURE.NS    | Price:   30.15 | Target:   26.31 | Risk: LOW        | Conf: 100%
  BEARDSELL.NS    | Price:   25.99 | Target:   19.03 | Risk: LOW        | Conf: 100%
  RELIABLE.NS     | Price:  138.54 | Target:  103.24 | Risk: LOW        | Conf: 100%
  MOKSH.NS        | Price:   10.58 | Target:    7.90 | Risk: LOW        | Conf: 100%
  BEACON.NS       | Price:   84.60 | Target:   67.83 | Risk: LOW        | Conf: 100%
  CRAYONS.NS      | Price:   26.80 | Target:   21.48 | Risk: LOW        | Conf: 80%
  SURYALAXMI.NS   | Price:   57.32 | Target:   43.29 | Risk: LOW        | Conf: 100%
  RELCHEMQ.NS     | Price:  112.18 | Target:   80.40 | Risk: LOW        | Conf: 100%
  HILTON.NS       | Price:   20.24 | Target:   16.51 | Risk: LOW        | Conf: 100%
  PALASHSECU.NS   | Price:   88.92 | Target:   63.91 | Risk: LOW        | Conf: 100%
  ASCOM.NS        | Price:  221.95 | Target:  208.81 | Risk: LOW        | Conf: 100%
  TOKYOPLAST.NS   | Price:   75.88 | Target:   64.24 | Risk: LOW        | Conf: 100%
  ODIGMA.NS       | Price:   22.51 | Target:   18.74 | Risk: LOW        | Conf: 100%
  KLL.NS          | Price:   21.80 | Target:   13.39 | Risk: LOW        | Conf: 100%
  TOUCHWOOD.NS    | Price:   62.92 | Target:   46.04 | Risk: LOW        | Conf: 100%
  SPLIL.NS        | Price:   30.25 | Target:   20.95 | Risk: LOW        | Conf: 100%
  PIONEEREMB.NS   | Price:   21.71 | Target:   16.41 | Risk: LOW        | Conf: 100%
  GLOBE.NS        | Price:    1.97 | Target:    1.52 | Risk: LOW        | Conf: 80%
  SONUINFRA.NS    | Price:   35.00 | Target:   28.43 | Risk: LOW        | Conf: 100%
  ATAM.NS         | Price:   54.21 | Target:   33.04 | Risk: LOW        | Conf: 100%
  PARAGON.NS      | Price:   48.00 | Target:   42.21 | Risk: LOW        | Conf: 100%
  NIRMAN.NS       | Price:   29.05 | Target:   12.73 | Risk: LOW        | Conf: 100%
  PATINTLOG.NS    | Price:   13.62 | Target:   10.52 | Risk: LOW        | Conf: 100%
  ACCURACY.NS     | Price:    4.59 | Target:    3.60 | Risk: LOW        | Conf: 100%
  CINEVISTA.NS    | Price:   14.21 | Target:   10.96 | Risk: LOW        | Conf: 100%
  HISARMETAL.NS   | Price:  149.16 | Target:  113.51 | Risk: LOW        | Conf: 80%
  PRITI.NS        | Price:   33.48 | Target:   26.07 | Risk: LOW        | Conf: 100%
  AAKASH.NS       | Price:    8.71 | Target:    6.97 | Risk: LOW        | Conf: 100%
  EFORCE.NS       | Price:   20.85 | Target:   18.15 | Risk: LOW        | Conf: 80%
  ORCHASP.NS      | Price:    1.41 | Target:    0.94 | Risk: LOW        | Conf: 100%
  SONAMAC.NS      | Price:   33.50 | Target:   26.30 | Risk: LOW        | Conf: 80%
  TGL.NS          | Price:   15.55 | Target:    9.19 | Risk: LOW        | Conf: 100%
  PRAKASHSTL.NS   | Price:    3.91 | Target:    3.38 | Risk: LOW        | Conf: 80%
  DBSTOCKBRO.NS   | Price:   30.32 | Target:   21.80 | Risk: LOW        | Conf: 100%
  KONSTELEC.NS    | Price:   53.20 | Target:   36.99 | Risk: LOW        | Conf: 100%
  PARTYCRUS.NS    | Price:   77.35 | Target:   63.44 | Risk: LOW        | Conf: 100%
  BAWEJA.NS       | Price:   23.35 | Target:   18.03 | Risk: LOW        | Conf: 100%
  AKI.NS          | Price:    4.18 | Target:    2.50 | Risk: LOW        | Conf: 100%
  FCONSUMER.NS    | Price:    0.24 | Target:    0.23 | Risk: LOW        | Conf: 100%
  AJOONI.NS       | Price:    3.72 | Target:    2.90 | Risk: LOW        | Conf: 100%
  ANMOL.NS        | Price:   10.02 | Target:    8.04 | Risk: LOW        | Conf: 100%
  BANKA.NS        | Price:   78.00 | Target:   54.98 | Risk: LOW        | Conf: 100%
  NAGREEKEXP.NS   | Price:   22.41 | Target:   14.16 | Risk: LOW        | Conf: 80%
  MEGAFLEX.NS     | Price:   95.00 | Target:   83.12 | Risk: LOW        | Conf: 100%
  HGM.NS          | Price:   44.72 | Target:   31.72 | Risk: LOW        | Conf: 100%
  SUVIDHAA.NS     | Price:    2.32 | Target:    1.65 | Risk: LOW        | Conf: 100%
  TFL.NS          | Price:   11.26 | Target:    8.18 | Risk: LOW        | Conf: 100%
  AGRITECH.NS     | Price:  103.02 | Target:   83.44 | Risk: LOW        | Conf: 100%
  BLUECOAST.NS    | Price:   23.90 | Target:   14.63 | Risk: LOW        | Conf: 100%
  AGROPHOS.NS     | Price:   25.74 | Target:   19.23 | Risk: LOW        | Conf: 100%
  DAMODARIND.NS   | Price:   27.18 | Target:   22.49 | Risk: LOW        | Conf: 100%
  K2INFRA.NS      | Price:   52.30 | Target:   40.16 | Risk: LOW        | Conf: 100%
  NOIDATOLL.NS    | Price:    4.04 | Target:    2.85 | Risk: LOW        | Conf: 100%
  SECURKLOUD.NS   | Price:   17.68 | Target:   12.69 | Risk: LOW        | Conf: 100%
  ROML.NS         | Price:   43.60 | Target:   37.06 | Risk: LOW        | Conf: 100%
  HOMESFY.NS      | Price:  107.45 | Target:   99.75 | Risk: LOW        | Conf: 100%
  ATLASCYCLE.NS   | Price:   97.45 | Target:   81.87 | Risk: LOW        | Conf: 80%
  ORIENTALTL.NS   | Price:    5.02 | Target:    4.01 | Risk: LOW        | Conf: 100%
  FMNL.NS         | Price:    8.77 | Target:    5.98 | Risk: LOW        | Conf: 100%
  SYNOPTICS.NS    | Price:   60.60 | Target:   55.56 | Risk: LOW        | Conf: 100%
  BANG.NS         | Price:   28.69 | Target:   22.84 | Risk: LOW        | Conf: 100%
  BIRDYS.NS       | Price:   86.20 | Target:   83.88 | Risk: LOW        | Conf: 100%
  FLEXITUFF.NS    | Price:    2.76 | Target:    1.79 | Risk: LOW        | Conf: 100%
  BALKRISHNA.NS   | Price:   17.27 | Target:   13.80 | Risk: LOW        | Conf: 100%
  NIBL.NS         | Price:   31.08 | Target:   20.77 | Risk: LOW        | Conf: 100%
  JAIPURKURT.NS   | Price:   26.86 | Target:   18.85 | Risk: LOW        | Conf: 100%
  CELEBRITY.NS    | Price:    6.75 | Target:    5.09 | Risk: LOW        | Conf: 100%
  GRAPHISAD.NS    | Price:   26.15 | Target:   20.26 | Risk: LOW        | Conf: 100%
  RILINFRA.NS     | Price:   36.65 | Target:   29.58 | Risk: LOW        | Conf: 100%
  GSS.NS          | Price:   12.68 | Target:    8.80 | Risk: LOW        | Conf: 100%
  BIOFILCHEM.NS   | Price:   30.26 | Target:   23.12 | Risk: LOW        | Conf: 100%
  DHANLAXMI.NS    | Price:   25.00 | Target:   22.71 | Risk: LOW        | Conf: 80%
  ARCHIES.NS      | Price:   13.68 | Target:   10.98 | Risk: LOW        | Conf: 100%
  GAYAHWS.NS      | Price:    1.95 | Target:    1.33 | Risk: LOW        | Conf: 80%
  DANGEE.NS       | Price:    2.87 | Target:    2.25 | Risk: LOW        | Conf: 100%
  KARMAENG.NS     | Price:   38.59 | Target:   25.95 | Risk: LOW        | Conf: 100%
  MALUPAPER.NS    | Price:   31.24 | Target:   24.90 | Risk: LOW        | Conf: 100%
  BLUEPEBBLE.NS   | Price:   66.20 | Target:   48.00 | Risk: LOW        | Conf: 100%
  RKDL.NS         | Price:   18.28 | Target:   14.52 | Risk: LOW        | Conf: 100%
  AGSTRA.NS       | Price:    2.00 | Target:    1.54 | Risk: LOW        | Conf: 80%
  CADSYS.NS       | Price:   50.80 | Target:   47.80 | Risk: LOW        | Conf: 100%
  SHIVAMILLS.NS   | Price:   59.91 | Target:   42.59 | Risk: LOW        | Conf: 100%
  LEXUS.NS        | Price:   14.31 | Target:    9.89 | Risk: LOW        | Conf: 100%
  BABAFP.NS       | Price:   22.25 | Target:   18.64 | Risk: LOW        | Conf: 100%
  BMETRICS.NS     | Price:   34.50 | Target:   30.75 | Risk: LOW        | Conf: 100%
  AUROIMPEX.NS    | Price:   25.00 | Target:   21.46 | Risk: LOW        | Conf: 100%
  LCCINFOTEC.NS   | Price:    3.55 | Target:    1.77 | Risk: LOW        | Conf: 100%
  ASTRON.NS       | Price:    3.15 | Target:    2.26 | Risk: LOW        | Conf: 100%
  AROGRANITE.NS   | Price:   25.00 | Target:   19.71 | Risk: LOW        | Conf: 80%
  HYBRIDFIN.NS    | Price:   17.25 | Target:   12.22 | Risk: LOW        | Conf: 100%
  QUICKTOUCH.NS   | Price:   16.70 | Target:   12.68 | Risk: LOW        | Conf: 100%
  DNAMEDIA.NS     | Price:    2.60 | Target:    1.53 | Risk: LOW        | Conf: 100%
  LASA.NS         | Price:    7.20 | Target:    4.23 | Risk: LOW        | Conf: 100%
