NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-08-10 03:42:17

BUY SIGNALS (1033):
  RELIANCE.NS     | Price: 1334.80 | Entry:  1308.1 | Target: 1449.23 | Risk: LOW       
  APS.NS          | Price:  249.35 | Target:  204.24 | Risk: LOW        | Conf: 100%
  NCLIND.NS       | Price:  179.74 | Target:  153.11 | Risk: LOW        | Conf: 100%
  ELIN.NS         | Price:   96.49 | Target:   76.92 | Risk: LOW        | Conf: 100%
  SKMEGGPROD.NS   | Price:  235.00 | Target:  137.21 | Risk: LOW        | Conf: 100%
  LIKHITHA.NS     | Price:  221.93 | Target:  166.24 | Risk: LOW        | Conf: 100%
  CCCL.NS         | Price:   15.35 | Target:   11.96 | Risk: LOW        | Conf: 100%
  TVTODAY.NS      | Price:  114.68 | Target:   98.08 | Risk: LOW        | Conf: 80%
  BLAL.NS         | Price:  171.41 | Target:  150.87 | Risk: LOW        | Conf: 100%
  ORICONENT.NS    | Price:   54.12 | Target:   42.77 | Risk: LOW        | Conf: 80%
  WANBURY.NS      | Price:  254.95 | Target:  163.47 | Risk: LOW        | Conf: 100%
  ASAL.NS         | Price:  505.95 | Target:  407.47 | Risk: LOW        | Conf: 100%
  ARFIN.NS        | Price:   88.03 | Target:   69.97 | Risk: LOW        | Conf: 100%
  OWAIS.NS        | Price:   91.85 | Target:   70.56 | Risk: LOW        | Conf: 100%
  ZTECH.NS        | Price:  524.70 | Target:  415.47 | Risk: LOW        | Conf: 100%
  UNITEDPOLY.NS   | Price:   28.87 | Target:   20.20 | Risk: LOW        | Conf: 100%
  VHLTD.NS        | Price:  125.00 | Target:   98.40 | Risk: LOW        | Conf: 100%
  ELDEHSG.NS      | Price:  759.60 | Target:  541.94 | Risk: LOW        | Conf: 100%
  NINSYS.NS       | Price:  739.10 | Target:  524.83 | Risk: LOW        | Conf: 100%
  TECHLABS.NS     | Price:  121.90 | Target:   86.83 | Risk: LOW        | Conf: 100%
  DWARKESH.NS     | Price:   40.87 | Target:   30.23 | Risk: LOW        | Conf: 100%
  APEX.NS         | Price:  376.75 | Target:  325.34 | Risk: LOW        | Conf: 80%
  KOPRAN.NS       | Price:  181.22 | Target:  136.24 | Risk: LOW        | Conf: 100%
  20MICRONS.NS    | Price:  189.07 | Target:  150.05 | Risk: LOW        | Conf: 100%
  PROZONER.NS     | Price:   42.74 | Target:   31.67 | Risk: LOW        | Conf: 100%
  LINC.NS         | Price:   99.86 | Target:   82.15 | Risk: LOW        | Conf: 100%
  MVKAGRO.NS      | Price:  242.10 | Target:  156.48 | Risk: LOW        | Conf: 100%
  NAHARPOLY.NS    | Price:  237.00 | Target:  162.86 | Risk: LOW        | Conf: 100%
  VENUSREM.NS     | Price: 1540.70 | Target: 1039.99 | Risk: LOW        | Conf: 100%
  SARVESHWAR.NS   | Price:    3.39 | Target:    2.72 | Risk: LOW        | Conf: 100%
  ZEEMEDIA.NS     | Price:    7.21 | Target:    5.75 | Risk: LOW        | Conf: 100%
  SEJALLTD.NS     | Price:  718.45 | Target:  516.93 | Risk: LOW        | Conf: 100%
  AHCL.NS         | Price:   14.55 | Target:   11.38 | Risk: LOW        | Conf: 100%
  CELLECOR.NS     | Price:   31.00 | Target:   24.09 | Risk: LOW        | Conf: 100%
  SHREERAMA.NS    | Price:   38.38 | Target:   30.09 | Risk: LOW        | Conf: 100%
  HINDCOMPOS.NS   | Price:  424.00 | Target:  344.66 | Risk: LOW        | Conf: 80%
  PARSVNATH.NS    | Price:    1.65 | Target:    1.47 | Risk: LOW        | Conf: 100%
  ENIL.NS         | Price:  102.08 | Target:   85.44 | Risk: LOW        | Conf: 100%
  SCHAND.NS       | Price:  145.31 | Target:  125.28 | Risk: LOW        | Conf: 100%
  TIRUPATI.NS     | Price:  340.00 | Target:  284.05 | Risk: LOW        | Conf: 100%
  GIRIRAJ.NS      | Price:   53.50 | Target:   20.14 | Risk: LOW        | Conf: 100%
  GPECO.NS        | Price:  402.35 | Target:  337.42 | Risk: LOW        | Conf: 100%
  MOS.NS          | Price:   10.20 | Target:    6.77 | Risk: LOW        | Conf: 100%
  RPPINFRA.NS     | Price:   57.86 | Target:   46.97 | Risk: LOW        | Conf: 100%
  FOCUS.NS        | Price:   67.08 | Target:   51.78 | Risk: LOW        | Conf: 100%
  TARACHAND.NS    | Price:   49.49 | Target:   36.12 | Risk: LOW        | Conf: 100%
  EIFFL.NS        | Price:  269.30 | Target:  194.14 | Risk: LOW        | Conf: 100%
  DIGISPICE.NS    | Price:   17.55 | Target:   13.61 | Risk: LOW        | Conf: 100%
  SURAJLTD.NS     | Price:  221.90 | Target:  168.86 | Risk: LOW        | Conf: 100%
  MBLINFRA.NS     | Price:   24.52 | Target:   18.31 | Risk: LOW        | Conf: 100%
  ALLETEC.NS      | Price:  134.05 | Target:  110.42 | Risk: LOW        | Conf: 80%
  RAMAPHO.NS      | Price:  123.30 | Target:   93.60 | Risk: LOW        | Conf: 80%
  GVKPIL.NS       | Price:    2.37 | Target:    2.03 | Risk: LOW        | Conf: 100%
  BELLACASA.NS    | Price:  241.85 | Target:  186.99 | Risk: LOW        | Conf: 80%
  PARIN.NS        | Price:  698.40 | Target:  557.15 | Risk: LOW        | Conf: 100%
  ADVANIHOTR.NS   | Price:   50.19 | Target:   43.11 | Risk: LOW        | Conf: 100%
  MEGATHERM.NS    | Price:  208.20 | Target:  172.29 | Risk: LOW        | Conf: 100%
  WSI.NS          | Price:   59.92 | Target:   46.96 | Risk: LOW        | Conf: 100%
  MGEL.NS         | Price:   14.57 | Target:   10.80 | Risk: LOW        | Conf: 100%
  MODISONLTD.NS   | Price:  278.95 | Target:  214.43 | Risk: LOW        | Conf: 100%
  MIRZAINT.NS     | Price:   33.20 | Target:   27.37 | Risk: LOW        | Conf: 100%
  ATMASTCO.NS     | Price:  149.55 | Target:  126.73 | Risk: LOW        | Conf: 100%
  CYBERTECH.NS    | Price:  138.24 | Target:  117.56 | Risk: LOW        | Conf: 100%
  MODINATUR.NS    | Price:  391.35 | Target:  307.74 | Risk: LOW        | Conf: 100%
  ABSMARINE.NS    | Price:  219.05 | Target:  181.32 | Risk: LOW        | Conf: 80%
  DAVANGERE.NS    | Price:    3.11 | Target:    2.36 | Risk: LOW        | Conf: 100%
  SAHAJSOLAR.NS   | Price:  109.65 | Target:   84.70 | Risk: LOW        | Conf: 100%
  SPENCERS.NS     | Price:   32.44 | Target:   25.09 | Risk: LOW        | Conf: 100%
  POLYSIL.NS      | Price:   75.00 | Target:   41.91 | Risk: LOW        | Conf: 100%
  MCLEODRUSS.NS   | Price:   49.04 | Target:   34.87 | Risk: LOW        | Conf: 100%
  SOUTHWEST.NS    | Price:  232.06 | Target:  182.38 | Risk: LOW        | Conf: 80%
  SRD.NS          | Price:   36.64 | Target:   28.39 | Risk: LOW        | Conf: 80%
  SRGHFL.NS       | Price:  287.10 | Target:  207.19 | Risk: LOW        | Conf: 100%
  RBMINFRA.NS     | Price:  266.00 | Target:  194.05 | Risk: LOW        | Conf: 100%
  EMAMIREAL.NS    | Price:   74.73 | Target:   56.28 | Risk: LOW        | Conf: 100%
  MANORG.NS       | Price:  457.90 | Target:  343.27 | Risk: LOW        | Conf: 100%
  TIGERLOGS.NS    | Price:   27.49 | Target:   20.21 | Risk: LOW        | Conf: 100%
  BANSWRAS.NS     | Price:  123.88 | Target:   99.92 | Risk: LOW        | Conf: 100%
  S&SPOWER.NS     | Price:  317.95 | Target:  195.24 | Risk: LOW        | Conf: 100%
  VISHNUINFR.NS   | Price:  154.10 | Target:  134.28 | Risk: LOW        | Conf: 100%
  AVPINFRA.NS     | Price:   63.65 | Target:   46.74 | Risk: LOW        | Conf: 100%
  PHANTOMFX.NS    | Price:  155.15 | Target:  114.54 | Risk: LOW        | Conf: 100%
  SAKUMA.NS       | Price:    1.63 | Target:    1.36 | Risk: LOW        | Conf: 100%
  VIKASLIFE.NS    | Price:    1.26 | Target:    1.07 | Risk: LOW        | Conf: 80%
  GOLDKART.NS     | Price:  100.00 | Target:   83.16 | Risk: LOW        | Conf: 100%
  FCSSOFT.NS      | Price:    1.47 | Target:    1.18 | Risk: LOW        | Conf: 100%
  ZIMLAB.NS       | Price:  111.98 | Target:   92.46 | Risk: LOW        | Conf: 100%
  APCL.NS         | Price:  102.14 | Target:   80.52 | Risk: LOW        | Conf: 80%
  SHREEKARNI.NS   | Price:  388.15 | Target:  350.77 | Risk: LOW        | Conf: 100%
  ROSSELLIND.NS   | Price:   56.52 | Target:   39.17 | Risk: LOW        | Conf: 80%
  BCONCEPTS.NS    | Price:  173.82 | Target:  130.99 | Risk: LOW        | Conf: 100%
  INM.NS          | Price:  166.00 | Target:  142.07 | Risk: LOW        | Conf: 100%
  SYSTANGO.NS     | Price:  210.45 | Target:  174.95 | Risk: LOW        | Conf: 100%
  VGL.NS          | Price:   61.28 | Target:   48.72 | Risk: LOW        | Conf: 80%
  GINNIFILA.NS    | Price:   45.57 | Target:   34.26 | Risk: LOW        | Conf: 100%
  BALAJEE.NS      | Price:   27.17 | Target:   23.06 | Risk: LOW        | Conf: 80%
  BROOKS.NS       | Price:   60.01 | Target:   47.28 | Risk: LOW        | Conf: 100%
  NDGL.NS         | Price: 2652.30 | Target: 2021.59 | Risk: LOW        | Conf: 80%
  EXXARO.NS       | Price:    6.16 | Target:    4.82 | Risk: LOW        | Conf: 80%
  HALEOSLABS.NS   | Price: 1457.40 | Target: 1111.94 | Risk: LOW        | Conf: 100%
  URAVIDEF.NS     | Price:  110.03 | Target:   82.96 | Risk: LOW        | Conf: 80%
  GEEKAYWIRE.NS   | Price:   22.53 | Target:   17.11 | Risk: LOW        | Conf: 100%
  CMNL.NS         | Price:   96.95 | Target:   78.04 | Risk: LOW        | Conf: 100%
  MASON.NS        | Price:  119.85 | Target:   96.05 | Risk: LOW        | Conf: 80%
  SHRADHA.NS      | Price:   34.22 | Target:   27.23 | Risk: LOW        | Conf: 60%
  VIPCLOTHNG.NS   | Price:   20.73 | Target:   16.73 | Risk: LOW        | Conf: 100%
  AFIL.NS         | Price:    9.12 | Target:    7.16 | Risk: LOW        | Conf: 80%
  SHEMAROO.NS     | Price:  115.09 | Target:   89.86 | Risk: LOW        | Conf: 100%
  RVHL.NS         | Price:   43.51 | Target:   32.16 | Risk: LOW        | Conf: 100%
  SOMATEX.NS      | Price:   94.86 | Target:   71.67 | Risk: LOW        | Conf: 100%
  PRAMARA.NS      | Price:  119.35 | Target:   93.48 | Risk: LOW        | Conf: 100%
  NAGAFERT.NS     | Price:    2.49 | Target:    2.35 | Risk: LOW        | Conf: 100%
  OMFREIGHT.NS    | Price:   88.28 | Target:   69.07 | Risk: LOW        | Conf: 100%
  KRISHCA.NS      | Price:  165.00 | Target:  137.43 | Risk: LOW        | Conf: 100%
  KCEIL.NS        | Price:   85.65 | Target:   65.69 | Risk: LOW        | Conf: 100%
  STARTECK.NS     | Price:  256.95 | Target:  199.15 | Risk: LOW        | Conf: 100%
  DELPHIFX.NS     | Price:    6.77 | Target:    4.65 | Risk: LOW        | Conf: 80%
  OSIAHYPER.NS    | Price:    2.77 | Target:    2.02 | Risk: LOW        | Conf: 100%
  GSMFOILS.NS     | Price:  126.10 | Target:   13.56 | Risk: LOW        | Conf: 100%
  INDOUS.NS       | Price:   81.65 | Target:   61.73 | Risk: LOW        | Conf: 100%
  VSTL.NS         | Price:  107.01 | Target:   89.41 | Risk: LOW        | Conf: 100%
  ZEELEARN.NS     | Price:    7.88 | Target:    5.93 | Risk: LOW        | Conf: 80%
  TRANSTEEL.NS    | Price:  113.00 | Target:   86.36 | Risk: LOW        | Conf: 100%
  MEGASTAR.NS     | Price:  331.05 | Target:  265.50 | Risk: LOW        | Conf: 100%
  SURANAT&P.NS    | Price:   17.84 | Target:   14.52 | Risk: LOW        | Conf: 100%
  TTL.NS          | Price:    5.81 | Target:    4.06 | Risk: LOW        | Conf: 100%
  DUGLOBAL.NS     | Price:   26.45 | Target:   20.63 | Risk: LOW        | Conf: 100%
  KDL.NS          | Price:  102.65 | Target:   78.31 | Risk: LOW        | Conf: 100%
  IPSL.NS         | Price:  221.00 | Target:  199.45 | Risk: LOW        | Conf: 100%
  ANLON.NS        | Price:  598.05 | Target:  489.91 | Risk: LOW        | Conf: 100%
  DUCOL.NS        | Price:  107.10 | Target:   94.78 | Risk: LOW        | Conf: 80%
  COASTCORP.NS    | Price:   43.33 | Target:   27.68 | Risk: LOW        | Conf: 100%
  AHLEAST.NS      | Price:  143.23 | Target:  115.59 | Risk: LOW        | Conf: 100%
  OMAXAUTO.NS     | Price:  183.12 | Target:  121.04 | Risk: LOW        | Conf: 100%
  INTENTECH.NS    | Price:   85.06 | Target:   63.62 | Risk: LOW        | Conf: 100%
  AERONEU.NS      | Price:   84.95 | Target:   64.26 | Risk: LOW        | Conf: 80%
  GENCON.NS       | Price:   39.47 | Target:   31.30 | Risk: LOW        | Conf: 100%
  SPCL.NS         | Price:   66.00 | Target:   55.39 | Risk: LOW        | Conf: 100%
  SHAH.NS         | Price:    3.95 | Target:    2.20 | Risk: LOW        | Conf: 100%
  NAVKARURB.NS    | Price:    1.01 | Target:    0.69 | Risk: LOW        | Conf: 100%
  FIDEL.NS        | Price:  138.55 | Target:  111.23 | Risk: LOW        | Conf: 100%
  UNITEDTEA.NS    | Price:  468.00 | Target:  391.75 | Risk: LOW        | Conf: 100%
  PKTEA.NS        | Price:  691.80 | Target:  540.82 | Risk: LOW        | Conf: 100%
  TEAMGTY.NS      | Price:  222.81 | Target:  136.38 | Risk: LOW        | Conf: 80%
  MARALOVER.NS    | Price:   52.67 | Target:   35.23 | Risk: LOW        | Conf: 100%
  GRCL.NS         | Price:  524.95 | Target:  464.36 | Risk: LOW        | Conf: 100%
  GOLDSTAR.NS     | Price:    6.80 | Target:    6.09 | Risk: LOW        | Conf: 100%
  WINSOL.NS       | Price:  112.00 | Target:   92.71 | Risk: LOW        | Conf: 100%
  RAJTV.NS        | Price:   10.30 | Target:    8.05 | Risk: LOW        | Conf: 100%
  PRAXIS.NS       | Price:    6.72 | Target:    4.35 | Risk: LOW        | Conf: 100%
  LLOYDS.NS       | Price:   67.50 | Target:   54.20 | Risk: LOW        | Conf: 100%
  RHFL.NS         | Price:    1.88 | Target:    1.58 | Risk: LOW        | Conf: 100%
  INCREDIBLE.NS   | Price:   32.50 | Target:   23.09 | Risk: LOW        | Conf: 100%
  EMMBI.NS        | Price:   83.90 | Target:   65.02 | Risk: LOW        | Conf: 100%
  KEYFINSERV.NS   | Price:  248.60 | Target:  187.98 | Risk: LOW        | Conf: 100%
  PRLIND.NS       | Price:   43.95 | Target:   37.59 | Risk: LOW        | Conf: 100%
  BEWLTD.NS       | Price:   55.10 | Target:   43.51 | Risk: LOW        | Conf: 100%
  BRNL.NS         | Price:   17.79 | Target:   13.58 | Risk: LOW        | Conf: 80%
  TUNWAL.NS       | Price:   26.40 | Target:   23.51 | Risk: LOW        | Conf: 80%
  DCM.NS          | Price:   82.08 | Target:   64.31 | Risk: LOW        | Conf: 100%
  AARTECH.NS      | Price:   46.86 | Target:   38.21 | Risk: LOW        | Conf: 80%
  SHRITECH.NS     | Price:   58.00 | Target:   55.68 | Risk: LOW        | Conf: 100%
  VIVIMEDLAB.NS   | Price:    5.05 | Target:    3.74 | Risk: LOW        | Conf: 100%
  PRAENG.NS       | Price:   19.90 | Target:   12.60 | Risk: LOW        | Conf: 100%
  VASWANI.NS      | Price:   51.30 | Target:   43.22 | Risk: LOW        | Conf: 100%
  RSSOFTWARE.NS   | Price:   29.90 | Target:   24.40 | Risk: LOW        | Conf: 100%
  DYNAMIC.NS      | Price:  135.55 | Target:  108.53 | Risk: LOW        | Conf: 100%
  EMKAYTOOLS.NS   | Price:   89.00 | Target:   72.00 | Risk: LOW        | Conf: 100%
  RUCHINFRA.NS    | Price:    5.90 | Target:    4.43 | Risk: LOW        | Conf: 80%
  GAYAPROJ.NS     | Price:   20.20 | Target:   14.75 | Risk: LOW        | Conf: 100%
  SOMICONVEY.NS   | Price:   94.00 | Target:   76.75 | Risk: LOW        | Conf: 100%
  MAITREYA.NS     | Price:  124.30 | Target:   88.89 | Risk: LOW        | Conf: 100%
  MODTHREAD.NS    | Price:   45.01 | Target:   32.93 | Risk: LOW        | Conf: 100%
  WOMANCART.NS    | Price:   94.90 | Target:   61.72 | Risk: LOW        | Conf: 100%
  UMIYA-MRO.NS    | Price:   88.21 | Target:   73.80 | Risk: LOW        | Conf: 80%
  MUKTAARTS.NS    | Price:   57.00 | Target:   39.30 | Risk: LOW        | Conf: 80%
  INDIANCARD.NS   | Price:  219.99 | Target:  176.08 | Risk: LOW        | Conf: 60%
  MDL.NS          | Price:   63.75 | Target:   55.95 | Risk: LOW        | Conf: 100%
  BHARATGEAR.NS   | Price:  106.25 | Target:   82.18 | Risk: LOW        | Conf: 100%
  QUESTLAB.NS     | Price:   89.70 | Target:   71.59 | Risk: LOW        | Conf: 100%
  VEEKAYEM.NS     | Price:  120.00 | Target:  105.70 | Risk: LOW        | Conf: 100%
  SHYAMCENT.NS    | Price:    5.03 | Target:    3.67 | Risk: LOW        | Conf: 100%
  SILGO.NS        | Price:   70.78 | Target:   57.84 | Risk: LOW        | Conf: 100%
  MAL.NS          | Price:   31.25 | Target:   25.46 | Risk: LOW        | Conf: 100%
  SEMAC.NS        | Price:  307.40 | Target:  262.02 | Risk: LOW        | Conf: 80%
  SOTAC.NS        | Price:   91.95 | Target:   89.72 | Risk: LOW        | Conf: 100%
  TRU.NS          | Price:    4.54 | Target:    3.18 | Risk: LOW        | Conf: 100%
  SYLVANPLY.NS    | Price:   49.80 | Target:   44.91 | Risk: LOW        | Conf: 100%
  SALONA.NS       | Price:  245.10 | Target:  157.84 | Risk: LOW        | Conf: 100%
  ISHANCH.NS      | Price:   49.54 | Target:   31.10 | Risk: LOW        | Conf: 100%
  SHIGAN.NS       | Price:   62.15 | Target:   51.22 | Risk: LOW        | Conf: 80%
  HDIL.NS         | Price:    1.57 | Target:    1.25 | Risk: LOW        | Conf: 100%
  BAGFILMS.NS     | Price:    4.30 | Target:    3.48 | Risk: LOW        | Conf: 100%
  DELAPLEX.NS     | Price:   88.95 | Target:   75.75 | Risk: LOW        | Conf: 100%
  SAMPANN.NS      | Price:   27.20 | Target:   21.99 | Risk: LOW        | Conf: 80%
  SSFL.NS         | Price:  236.00 | Target:  161.16 | Risk: LOW        | Conf: 100%
  GENSOL.NS       | Price:   17.39 | Target:   15.42 | Risk: LOW        | Conf: 100%
  SIDDHIKA.NS     | Price:  209.25 | Target:  182.36 | Risk: LOW        | Conf: 80%
  BEARDSELL.NS    | Price:   27.25 | Target:   21.69 | Risk: LOW        | Conf: 80%
  REGENCERAM.NS   | Price:   32.65 | Target:   17.33 | Risk: LOW        | Conf: 100%
  ROCKINGDCE.NS   | Price:  175.95 | Target:  130.09 | Risk: LOW        | Conf: 100%
  REFRACTORY.NS   | Price:   25.30 | Target:   20.69 | Risk: LOW        | Conf: 100%
  DIGIDRIVE.NS    | Price:   17.26 | Target:   13.52 | Risk: LOW        | Conf: 100%
  BHANDARI.NS     | Price:    2.85 | Target:    2.48 | Risk: LOW        | Conf: 80%
  KAKATCEM.NS     | Price:  118.45 | Target:   98.14 | Risk: LOW        | Conf: 100%
  KLL.NS          | Price:   22.90 | Target:   12.81 | Risk: LOW        | Conf: 100%
  ZENITHSTL.NS    | Price:    5.36 | Target:    3.43 | Risk: LOW        | Conf: 100%
  NAMAN.NS        | Price:   43.75 | Target:   38.54 | Risk: LOW        | Conf: 100%
  ZENITHDRUG.NS   | Price:   42.00 | Target:   33.25 | Risk: LOW        | Conf: 100%
  GLOBE.NS        | Price:    2.05 | Target:    1.69 | Risk: LOW        | Conf: 100%
  DHRUV.NS        | Price:   24.13 | Target:   17.35 | Risk: LOW        | Conf: 100%
  SELMC.NS        | Price:   27.38 | Target:   21.25 | Risk: LOW        | Conf: 100%
  ATAM.NS         | Price:   64.69 | Target:   54.25 | Risk: LOW        | Conf: 80%
  NIRMAN.NS       | Price:   34.00 | Target:   17.27 | Risk: LOW        | Conf: 100%
  ACCURACY.NS     | Price:    4.72 | Target:    3.83 | Risk: LOW        | Conf: 100%
  DIGIKORE.NS     | Price:   35.25 | Target:   14.00 | Risk: LOW        | Conf: 100%
  CINEVISTA.NS    | Price:   14.70 | Target:   11.39 | Risk: LOW        | Conf: 100%
  MOTOGENFIN.NS   | Price:   25.81 | Target:   21.14 | Risk: LOW        | Conf: 100%
  PRITI.NS        | Price:   36.36 | Target:   27.75 | Risk: LOW        | Conf: 100%
  ENERGYDEV.NS    | Price:   16.66 | Target:   13.46 | Risk: LOW        | Conf: 80%
  SUNDARAM.NS     | Price:    1.24 | Target:    1.02 | Risk: LOW        | Conf: 100%
  DBSTOCKBRO.NS   | Price:   32.58 | Target:   24.22 | Risk: LOW        | Conf: 100%
  VIAZ.NS         | Price:   60.80 | Target:   57.23 | Risk: LOW        | Conf: 80%
  ALKALI.NS       | Price:   67.23 | Target:   50.04 | Risk: LOW        | Conf: 100%
  PARTYCRUS.NS    | Price:   85.75 | Target:   78.18 | Risk: LOW        | Conf: 100%
  BAWEJA.NS       | Price:   26.05 | Target:   19.12 | Risk: LOW        | Conf: 100%
  FCONSUMER.NS    | Price:    0.26 | Target:    0.25 | Risk: LOW        | Conf: 100%
  BANKA.NS        | Price:   86.31 | Target:   65.24 | Risk: LOW        | Conf: 80%
  NAGREEKEXP.NS   | Price:   22.06 | Target:   14.82 | Risk: LOW        | Conf: 100%
  HGM.NS          | Price:   48.22 | Target:   30.96 | Risk: LOW        | Conf: 100%
  CEREBRAINT.NS   | Price:    2.95 | Target:    2.16 | Risk: LOW        | Conf: 80%
  NARMADA.NS      | Price:   13.89 | Target:    6.85 | Risk: LOW        | Conf: 100%
  BLUECOAST.NS    | Price:   25.06 | Target:   16.33 | Risk: LOW        | Conf: 100%
  K2INFRA.NS      | Price:   53.75 | Target:   41.18 | Risk: LOW        | Conf: 100%
  ORIENTALTL.NS   | Price:    5.16 | Target:    4.27 | Risk: LOW        | Conf: 100%
  NORBTEAEXP.NS   | Price:   64.23 | Target:   45.95 | Risk: LOW        | Conf: 100%
  BIRDYS.NS       | Price:   88.50 | Target:   87.21 | Risk: LOW        | Conf: 100%
  FLEXITUFF.NS    | Price:    3.75 | Target:    2.58 | Risk: LOW        | Conf: 100%
  LRRPL.NS        | Price:   84.60 | Target:   70.44 | Risk: LOW        | Conf: 80%
  BALKRISHNA.NS   | Price:   17.22 | Target:   12.46 | Risk: LOW        | Conf: 80%
  VERTEXPLUS.NS   | Price:   46.00 | Target:   44.79 | Risk: LOW        | Conf: 100%
  GRAPHISAD.NS    | Price:   28.50 | Target:   21.89 | Risk: LOW        | Conf: 100%
