NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-05-27 19:27:34

BUY SIGNALS (1061):
  BAJFINANCE.NS   | Price:  930.20 | Entry:   911.6 | Target: 1043.47 | Risk: LOW       
  NILASPACES.NS   | Price:   12.51 | Target:    8.88 | Risk: LOW        | Conf: 100%
  GIRIRAJ.NS      | Price:  151.00 | Target:  119.14 | Risk: LOW        | Conf: 100%
  SILINV.NS       | Price:  421.60 | Target:  318.92 | Risk: LOW        | Conf: 100%
  TARACHAND.NS    | Price:   57.08 | Target:   38.41 | Risk: LOW        | Conf: 100%
  ESSARSHPNG.NS   | Price:   23.63 | Target:   18.20 | Risk: LOW        | Conf: 80%
  SURAJLTD.NS     | Price:  228.52 | Target:  176.40 | Risk: LOW        | Conf: 100%
  RBZJEWEL.NS     | Price:  124.29 | Target:   90.82 | Risk: LOW        | Conf: 100%
  RAMAPHO.NS      | Price:  121.97 | Target:   92.47 | Risk: LOW        | Conf: 100%
  ANNAPURNA.NS    | Price:  140.20 | Target:  105.25 | Risk: LOW        | Conf: 100%
  DBOL.NS         | Price:  105.41 | Target:   85.23 | Risk: LOW        | Conf: 100%
  GUJAPOLLO.NS    | Price:  389.05 | Target:  294.28 | Risk: LOW        | Conf: 100%
  MEGATHERM.NS    | Price:  213.65 | Target:  142.38 | Risk: LOW        | Conf: 100%
  AVONMORE.NS     | Price:   10.93 | Target:    7.39 | Risk: LOW        | Conf: 80%
  CGRAPHICS.NS    | Price:  141.20 | Target:   96.54 | Risk: LOW        | Conf: 100%
  DICIND.NS       | Price:  513.65 | Target:  405.95 | Risk: LOW        | Conf: 100%
  PAVNAIND.NS     | Price:   18.12 | Target:   12.91 | Risk: LOW        | Conf: 100%
  SINCLAIR.NS     | Price:   74.94 | Target:   57.68 | Risk: LOW        | Conf: 100%
  MOLDTECH.NS     | Price:  120.42 | Target:   86.34 | Risk: LOW        | Conf: 100%
  SIGMA.NS        | Price:   39.98 | Target:   26.77 | Risk: LOW        | Conf: 100%
  POLYSIL.NS      | Price:  130.75 | Target:  104.46 | Risk: LOW        | Conf: 100%
  GSLSU.NS        | Price:   54.84 | Target:   41.15 | Risk: LOW        | Conf: 80%
  THOMASCOTT.NS   | Price:  249.90 | Target:  164.60 | Risk: LOW        | Conf: 100%
  MUTHOOTCAP.NS   | Price:  199.11 | Target:  149.02 | Risk: LOW        | Conf: 80%
  SRD.NS          | Price:   40.48 | Target:   27.08 | Risk: LOW        | Conf: 100%
  RAMANEWS.NS     | Price:   28.99 | Target:   21.13 | Risk: LOW        | Conf: 100%
  RBMINFRA.NS     | Price:  359.85 | Target:  238.64 | Risk: LOW        | Conf: 80%
  SWARAJ.NS       | Price:  261.60 | Target:  191.62 | Risk: LOW        | Conf: 100%
  REMSONSIND.NS   | Price:   93.62 | Target:   62.78 | Risk: LOW        | Conf: 100%
  GLOBECIVIL.NS   | Price:   43.86 | Target:   32.08 | Risk: LOW        | Conf: 80%
  TICL.NS         | Price:   22.73 | Target:   15.40 | Risk: LOW        | Conf: 100%
  SPCENET.NS      | Price:    3.76 | Target:    2.90 | Risk: LOW        | Conf: 80%
  BEDMUTHA.NS     | Price:  108.34 | Target:   79.23 | Risk: LOW        | Conf: 100%
  INFOLLION.NS    | Price:  190.00 | Target:  150.07 | Risk: LOW        | Conf: 100%
  AVPINFRA.NS     | Price:   75.50 | Target:   56.23 | Risk: LOW        | Conf: 100%
  AARON.NS        | Price:  124.10 | Target:   92.76 | Risk: LOW        | Conf: 100%
  SHIVAUM.NS      | Price:  320.00 | Target:  283.37 | Risk: LOW        | Conf: 100%
  PHANTOMFX.NS    | Price:  185.65 | Target:  130.02 | Risk: LOW        | Conf: 100%
  VIKASLIFE.NS    | Price:    1.45 | Target:    1.20 | Risk: LOW        | Conf: 100%
  GOLDKART.NS     | Price:  151.65 | Target:  132.24 | Risk: LOW        | Conf: 100%
  FCSSOFT.NS      | Price:    1.51 | Target:    1.26 | Risk: LOW        | Conf: 100%
  SUMIT.NS        | Price:   45.36 | Target:   34.03 | Risk: LOW        | Conf: 80%
  BCONCEPTS.NS    | Price:  199.18 | Target:  136.51 | Risk: LOW        | Conf: 100%
  VARDMNPOLY.NS   | Price:    6.43 | Target:    4.96 | Risk: LOW        | Conf: 100%
  SYSTANGO.NS     | Price:  226.70 | Target:  149.95 | Risk: LOW        | Conf: 100%
  WTICAB.NS       | Price:   93.70 | Target:   65.16 | Risk: LOW        | Conf: 100%
  RCOM.NS         | Price:    0.90 | Target:    0.76 | Risk: LOW        | Conf: 80%
  EXXARO.NS       | Price:    6.55 | Target:    5.16 | Risk: LOW        | Conf: 100%
  TRF.NS          | Price:  236.70 | Target:  178.11 | Risk: LOW        | Conf: 100%
  GLOBAL.NS       | Price:  100.13 | Target:   72.92 | Risk: LOW        | Conf: 100%
  URAVIDEF.NS     | Price:  118.01 | Target:   82.78 | Risk: LOW        | Conf: 100%
  EFACTOR.NS      | Price:  202.95 | Target:  160.36 | Risk: LOW        | Conf: 100%
  MASON.NS        | Price:  122.45 | Target:   96.86 | Risk: LOW        | Conf: 100%
  VIKASECO.NS     | Price:    1.31 | Target:    1.06 | Risk: LOW        | Conf: 100%
  KCPSUGIND.NS    | Price:   24.57 | Target:   19.98 | Risk: LOW        | Conf: 100%
  SHRADHA.NS      | Price:   35.03 | Target:   25.82 | Risk: LOW        | Conf: 100%
  MANOMAY.NS      | Price:  178.37 | Target:  134.30 | Risk: LOW        | Conf: 100%
  AVG.NS          | Price:  154.23 | Target:  105.50 | Risk: LOW        | Conf: 80%
  FROG.NS         | Price:  151.50 | Target:   84.68 | Risk: LOW        | Conf: 100%
  ALMONDZ.NS      | Price:   13.80 | Target:    8.44 | Risk: LOW        | Conf: 100%
  TREJHARA.NS     | Price:  148.21 | Target:  100.79 | Risk: LOW        | Conf: 100%
  A2ZINFRA.NS     | Price:   14.46 | Target:   10.60 | Risk: LOW        | Conf: 100%
  RVHL.NS         | Price:   37.00 | Target:   25.18 | Risk: LOW        | Conf: 100%
  PRAMARA.NS      | Price:  144.35 | Target:   41.69 | Risk: LOW        | Conf: 100%
  NAGAFERT.NS     | Price:    3.83 | Target:    3.02 | Risk: LOW        | Conf: 80%
  GRETEX.NS       | Price:  246.05 | Target:  217.98 | Risk: LOW        | Conf: 100%
  SUPREME.NS      | Price:   48.53 | Target:   34.35 | Risk: LOW        | Conf: 100%
  UNIHEALTH.NS    | Price:  421.05 | Target:  298.62 | Risk: LOW        | Conf: 100%
  GOYALSALT.NS    | Price:  116.00 | Target:   96.11 | Risk: LOW        | Conf: 80%
  CINELINE.NS     | Price:   80.18 | Target:   63.01 | Risk: LOW        | Conf: 100%
  KCEIL.NS        | Price:   98.45 | Target:   69.41 | Risk: LOW        | Conf: 100%
  DELPHIFX.NS     | Price:   10.67 | Target:    6.66 | Risk: LOW        | Conf: 100%
  SHREYANIND.NS   | Price:  148.66 | Target:  114.71 | Risk: LOW        | Conf: 100%
  OSIAHYPER.NS    | Price:    3.67 | Target:    2.21 | Risk: LOW        | Conf: 100%
  UCAL.NS         | Price:   95.28 | Target:   70.64 | Risk: LOW        | Conf: 100%
  INDOUS.NS       | Price:   99.92 | Target:   78.06 | Risk: LOW        | Conf: 100%
  VSTL.NS         | Price:  118.19 | Target:   95.78 | Risk: LOW        | Conf: 100%
  JAYSREETEA.NS   | Price:   84.71 | Target:   67.97 | Risk: LOW        | Conf: 100%
  TRANSTEEL.NS    | Price:  127.80 | Target:   98.91 | Risk: LOW        | Conf: 80%
  TTL.NS          | Price:    7.50 | Target:    5.16 | Risk: LOW        | Conf: 100%
  CHAVDA.NS       | Price:   94.50 | Target:   76.25 | Risk: LOW        | Conf: 100%
  DUGLOBAL.NS     | Price:   35.95 | Target:   26.11 | Risk: LOW        | Conf: 100%
  MADHAVBAUG.NS   | Price:  190.00 | Target:  102.00 | Risk: LOW        | Conf: 100%
  KDL.NS          | Price:  135.90 | Target:   96.29 | Risk: LOW        | Conf: 100%
  REPL.NS         | Price:   72.91 | Target:   54.20 | Risk: LOW        | Conf: 100%
  IPSL.NS         | Price:  200.00 | Target:  166.93 | Risk: LOW        | Conf: 100%
  STARPAPER.NS    | Price:  135.43 | Target:  112.51 | Risk: LOW        | Conf: 100%
  RUDRA.NS        | Price:   18.70 | Target:   13.82 | Risk: LOW        | Conf: 100%
  DUCOL.NS        | Price:  110.10 | Target:   82.06 | Risk: LOW        | Conf: 80%
  KMSUGAR.NS      | Price:   27.22 | Target:   21.86 | Risk: LOW        | Conf: 100%
  PIGL.NS         | Price:  106.38 | Target:   74.61 | Risk: LOW        | Conf: 100%
  SPCL.NS         | Price:   75.90 | Target:   62.56 | Risk: LOW        | Conf: 100%
  ABAN.NS         | Price:   17.00 | Target:   14.20 | Risk: LOW        | Conf: 100%
  WORTHPERI.NS    | Price:  131.39 | Target:  102.58 | Risk: LOW        | Conf: 100%
  KCK.NS          | Price:   13.40 | Target:    8.58 | Risk: LOW        | Conf: 100%
  UNITEDTEA.NS    | Price:  519.35 | Target:  403.76 | Risk: LOW        | Conf: 80%
  AMJLAND.NS      | Price:   37.32 | Target:   27.70 | Risk: LOW        | Conf: 100%
  PRITIKA.NS      | Price:   60.00 | Target:   45.34 | Risk: LOW        | Conf: 100%
  LOTUSEYE.NS     | Price:  109.42 | Target:   84.73 | Risk: LOW        | Conf: 80%
  RANASUG.NS      | Price:   12.54 | Target:    9.41 | Risk: LOW        | Conf: 100%
  RAJTV.NS        | Price:   20.99 | Target:   15.99 | Risk: LOW        | Conf: 100%
  EMMIL.NS        | Price:  134.80 | Target:  107.51 | Risk: LOW        | Conf: 100%
  NATCAPSUQ.NS    | Price:  152.42 | Target:  109.50 | Risk: LOW        | Conf: 100%
  DGCONTENT.NS    | Price:   26.43 | Target:   14.23 | Risk: LOW        | Conf: 100%
  DRONE.NS        | Price:   41.10 | Target:   28.42 | Risk: LOW        | Conf: 100%
  NITIRAJ.NS      | Price:  192.24 | Target:  157.68 | Risk: LOW        | Conf: 100%
  RHFL.NS         | Price:    2.22 | Target:    1.57 | Risk: LOW        | Conf: 100%
  ENFUSE.NS       | Price:  182.00 | Target:  126.89 | Risk: LOW        | Conf: 100%
  SIKKO.NS        | Price:    4.15 | Target:    3.37 | Risk: LOW        | Conf: 100%
  BEWLTD.NS       | Price:   67.40 | Target:   44.76 | Risk: LOW        | Conf: 100%
  IEML.NS         | Price:   46.75 | Target:   17.82 | Risk: LOW        | Conf: 100%
  TUNWAL.NS       | Price:   30.60 | Target:   22.23 | Risk: LOW        | Conf: 100%
  PRAENG.NS       | Price:   21.06 | Target:   14.32 | Risk: LOW        | Conf: 100%
  CORALFINAC.NS   | Price:   32.17 | Target:   24.42 | Risk: LOW        | Conf: 80%
  EMKAYTOOLS.NS   | Price:  100.35 | Target:   71.97 | Risk: LOW        | Conf: 100%
  CROWN.NS        | Price:  114.03 | Target:   70.36 | Risk: LOW        | Conf: 100%
  SOMICONVEY.NS   | Price:  105.46 | Target:   76.17 | Risk: LOW        | Conf: 80%
  MAITREYA.NS     | Price:  168.65 | Target:  121.47 | Risk: LOW        | Conf: 100%
  USK.NS          | Price:   21.44 | Target:   16.52 | Risk: LOW        | Conf: 100%
  VR.NS           | Price:  134.40 | Target:  121.99 | Risk: LOW        | Conf: 100%
  MODTHREAD.NS    | Price:   44.04 | Target:   29.90 | Risk: LOW        | Conf: 100%
  MAGNUM.NS       | Price:   19.67 | Target:   14.04 | Risk: LOW        | Conf: 100%
  SHREEOSFM.NS    | Price:   52.10 | Target:   32.08 | Risk: LOW        | Conf: 100%
  AIROLAM.NS      | Price:   82.35 | Target:   66.20 | Risk: LOW        | Conf: 100%
  SLONE.NS        | Price:  168.95 | Target:  127.99 | Risk: LOW        | Conf: 100%
  STEELCITY.NS    | Price:   78.27 | Target:   65.75 | Risk: LOW        | Conf: 100%
  ZEAL.NS         | Price:   67.00 | Target:   57.43 | Risk: LOW        | Conf: 100%
  COMPUSOFT.NS    | Price:   13.30 | Target:   10.50 | Risk: LOW        | Conf: 80%
  MAL.NS          | Price:   37.00 | Target:   32.55 | Risk: LOW        | Conf: 80%
  VISAMAN.NS      | Price:  113.25 | Target:  112.43 | Risk: LOW        | Conf: 80%
  BAIDFIN.NS      | Price:   10.25 | Target:    7.11 | Risk: LOW        | Conf: 100%
  MAHAPEXLTD.NS   | Price:   50.75 | Target:   35.90 | Risk: LOW        | Conf: 100%
  SADBHIN.NS      | Price:    2.69 | Target:    1.94 | Risk: LOW        | Conf: 80%
  REXPIPES.NS     | Price:  184.00 | Target:  160.86 | Risk: LOW        | Conf: 100%
  TRU.NS          | Price:    5.97 | Target:    4.56 | Risk: LOW        | Conf: 100%
  URBAN.NS        | Price:  136.25 | Target:   98.98 | Risk: LOW        | Conf: 100%
  SYLVANPLY.NS    | Price:   52.40 | Target:   49.13 | Risk: LOW        | Conf: 100%
  WIPL.NS         | Price:  146.34 | Target:  113.30 | Risk: LOW        | Conf: 100%
  VIPULLTD.NS     | Price:    8.81 | Target:    6.41 | Risk: LOW        | Conf: 100%
  HDIL.NS         | Price:    1.96 | Target:    1.53 | Risk: LOW        | Conf: 100%
  OSWALSEEDS.NS   | Price:   11.03 | Target:    7.30 | Risk: LOW        | Conf: 100%
  ZENITHEXPO.NS   | Price:  196.30 | Target:  159.91 | Risk: LOW        | Conf: 100%
  CUBEXTUB.NS     | Price:   89.39 | Target:   57.13 | Risk: LOW        | Conf: 100%
  GENSOL.NS       | Price:   18.87 | Target:   17.75 | Risk: LOW        | Conf: 100%
  SIDDHIKA.NS     | Price:  210.20 | Target:  163.68 | Risk: LOW        | Conf: 100%
  FIBERWEB.NS     | Price:   28.88 | Target:   20.67 | Risk: LOW        | Conf: 100%
  SCML.NS         | Price:   85.65 | Target:   47.63 | Risk: LOW        | Conf: 100%
  MAXPOSURE.NS    | Price:   36.30 | Target:   28.50 | Risk: LOW        | Conf: 100%
  BEARDSELL.NS    | Price:   24.50 | Target:   16.90 | Risk: LOW        | Conf: 100%
  GROBTEA.NS      | Price:  881.65 | Target:  734.45 | Risk: LOW        | Conf: 100%
  REGENCERAM.NS   | Price:   41.52 | Target:   25.77 | Risk: LOW        | Conf: 80%
  TOTAL.NS        | Price:   53.06 | Target:   37.92 | Risk: LOW        | Conf: 100%
  OBCL.NS         | Price:   53.18 | Target:   42.53 | Risk: LOW        | Conf: 100%
  REFRACTORY.NS   | Price:   35.35 | Target:   25.87 | Risk: LOW        | Conf: 100%
  DIGIDRIVE.NS    | Price:   19.69 | Target:   13.54 | Risk: LOW        | Conf: 100%
  ODIGMA.NS       | Price:   24.72 | Target:   17.23 | Risk: LOW        | Conf: 100%
  KLL.NS          | Price:   36.90 | Target:   25.63 | Risk: LOW        | Conf: 100%
  TOUCHWOOD.NS    | Price:   68.81 | Target:   49.36 | Risk: LOW        | Conf: 100%
  AAATECH.NS      | Price:   94.02 | Target:   70.63 | Risk: LOW        | Conf: 100%
  GLOBE.NS        | Price:    2.31 | Target:    1.61 | Risk: LOW        | Conf: 100%
  SONUINFRA.NS    | Price:   47.45 | Target:   38.86 | Risk: LOW        | Conf: 100%
  NIRMAN.NS       | Price:   48.90 | Target:   36.15 | Risk: LOW        | Conf: 80%
  MANGALAM.NS     | Price:   28.89 | Target:   22.79 | Risk: LOW        | Conf: 100%
  PRUDMOULI.NS    | Price:   15.10 | Target:   10.27 | Risk: LOW        | Conf: 80%
  DIGIKORE.NS     | Price:   60.90 | Target:   26.13 | Risk: LOW        | Conf: 100%
  HISARMETAL.NS   | Price:  148.13 | Target:  118.02 | Risk: LOW        | Conf: 60%
  EFORCE.NS       | Price:   24.00 | Target:   19.61 | Risk: LOW        | Conf: 100%
  TGL.NS          | Price:   22.40 | Target:   19.44 | Risk: LOW        | Conf: 100%
  CURAA.NS        | Price:   89.57 | Target:   61.61 | Risk: LOW        | Conf: 100%
  VIAZ.NS         | Price:   61.00 | Target:   51.80 | Risk: LOW        | Conf: 80%
  MEGAFLEX.NS     | Price:  133.60 | Target:  127.39 | Risk: LOW        | Conf: 100%
  CEREBRAINT.NS   | Price:    3.38 | Target:    2.32 | Risk: LOW        | Conf: 100%
  SUVIDHAA.NS     | Price:    2.73 | Target:    1.98 | Risk: LOW        | Conf: 100%
  ORIENTLTD.NS    | Price:   61.07 | Target:   44.05 | Risk: LOW        | Conf: 100%
  PULZ.NS         | Price:   23.65 | Target:   21.08 | Risk: LOW        | Conf: 100%
  AGRITECH.NS     | Price:  108.09 | Target:   86.30 | Risk: LOW        | Conf: 100%
  3PLAND.NS       | Price:   30.83 | Target:   19.90 | Risk: LOW        | Conf: 100%
  SECURKLOUD.NS   | Price:   20.57 | Target:   13.38 | Risk: LOW        | Conf: 100%
  PARASPETRO.NS   | Price:    2.07 | Target:    1.47 | Risk: LOW        | Conf: 100%
  AHLADA.NS       | Price:   39.67 | Target:   28.09 | Risk: LOW        | Conf: 100%
  TPHQ.NS         | Price:    0.51 | Target:    0.36 | Risk: LOW        | Conf: 100%
  ORIENTALTL.NS   | Price:    6.28 | Target:    4.98 | Risk: LOW        | Conf: 100%
  SAIFL.NS        | Price:    5.60 | Target:    3.03 | Risk: LOW        | Conf: 100%
  SYNOPTICS.NS    | Price:   50.85 | Target:   40.80 | Risk: LOW        | Conf: 100%
  FLEXITUFF.NS    | Price:    6.66 | Target:    4.38 | Risk: LOW        | Conf: 100%
  GRAPHISAD.NS    | Price:   32.05 | Target:   25.14 | Risk: LOW        | Conf: 100%
  SERVICE.NS      | Price:   50.25 | Target:   46.23 | Risk: LOW        | Conf: 100%
  BLUEPEBBLE.NS   | Price:   99.45 | Target:   59.72 | Risk: LOW        | Conf: 100%
  ICDSLTD.NS      | Price:   42.85 | Target:   32.44 | Risk: LOW        | Conf: 100%
  AGSTRA.NS       | Price:    2.24 | Target:    2.12 | Risk: LOW        | Conf: 100%
  SECL.NS         | Price:    3.15 | Target:    3.04 | Risk: LOW        | Conf: 100%
  PRESSTONIC.NS   | Price:   33.90 | Target:   25.47 | Risk: LOW        | Conf: 100%
  VINNY.NS        | Price:    1.06 | Target:    0.73 | Risk: LOW        | Conf: 100%
  LEXUS.NS        | Price:   18.87 | Target:   13.32 | Risk: LOW        | Conf: 80%
  BMETRICS.NS     | Price:   38.85 | Target:   33.31 | Risk: LOW        | Conf: 100%
  ADROITINFO.NS   | Price:    8.81 | Target:    5.41 | Risk: LOW        | Conf: 100%
  TARAPUR.NS      | Price:   21.04 | Target:   13.59 | Risk: LOW        | Conf: 100%
  LCCINFOTEC.NS   | Price:    4.24 | Target:    2.61 | Risk: LOW        | Conf: 100%
  MCON.NS         | Price:   40.00 | Target:   30.89 | Risk: LOW        | Conf: 100%
  ASTRON.NS       | Price:    4.06 | Target:    2.95 | Risk: LOW        | Conf: 100%
  SIMBHALS.NS     | Price:    8.38 | Target:    7.89 | Risk: LOW        | Conf: 100%
  HYBRIDFIN.NS    | Price:   17.78 | Target:    9.42 | Risk: LOW        | Conf: 100%
  RULKA.NS        | Price:   95.00 | Target:   64.23 | Risk: LOW        | Conf: 100%
  ITALIANE.NS     | Price:   35.50 | Target:   30.32 | Risk: LOW        | Conf: 100%
  ARSHIYA.NS      | Price:    1.18 | Target:    0.88 | Risk: LOW        | Conf: 100%
  MOXSH.NS        | Price:  120.05 | Target:  108.35 | Risk: LOW        | Conf: 100%
  MILTON.NS       | Price:   42.60 | Target:   37.78 | Risk: LOW        | Conf: 100%
  GANGAFORGE.NS   | Price:    2.38 | Target:    1.69 | Risk: LOW        | Conf: 100%
  HRHNEXT.NS      | Price:   27.75 | Target:   22.80 | Risk: LOW        | Conf: 100%
  JFLLIFE.NS      | Price:    9.05 | Target:    7.76 | Risk: LOW        | Conf: 80%
  SIGNORIA.NS     | Price:   57.00 | Target:   53.05 | Risk: LOW        | Conf: 100%
  RADIOWALLA.NS   | Price:   29.00 | Target:   21.09 | Risk: LOW        | Conf: 100%
  PNC.NS          | Price:   18.59 | Target:   13.03 | Risk: LOW        | Conf: 100%
  WALPAR.NS       | Price:   33.00 | Target:   31.12 | Risk: LOW        | Conf: 100%
  NKIND.NS        | Price:   63.50 | Target:   52.18 | Risk: LOW        | Conf: 100%
  SITINET.NS      | Price:    0.33 | Target:    0.23 | Risk: LOW        | Conf: 100%
  MEDIORG.NS      | Price:   24.00 | Target:   19.32 | Risk: LOW        | Conf: 100%
  MONOPHARMA.NS   | Price:   12.05 | Target:   10.76 | Risk: LOW        | Conf: 100%
  SGL.NS          | Price:   11.07 | Target:    7.15 | Risk: LOW        | Conf: 100%
  KSR.NS          | Price:   34.86 | Target:   24.21 | Risk: LOW        | Conf: 100%
  TAPIFRUIT.NS    | Price:   57.00 | Target:   55.21 | Risk: LOW        | Conf: 100%
  MEP.NS          | Price:    0.94 | Target:    0.83 | Risk: LOW        | Conf: 80%
  BILVYAPAR.NS    | Price:    4.62 | Target:    4.35 | Risk: LOW        | Conf: 100%
  SHRENIK.NS      | Price:    0.38 | Target:    0.31 | Risk: LOW        | Conf: 100%
  TREEHOUSE.NS    | Price:    6.75 | Target:    4.55 | Risk: LOW        | Conf: 100%
  DIL.NS          | Price:    0.96 | Target:    0.90 | Risk: LOW        | Conf: 100%
  FLFL.NS         | Price:    1.43 | Target:    0.83 | Risk: LOW        | Conf: 80%
  YUDIZ.NS        | Price:   26.70 | Target:   19.50 | Risk: LOW        | Conf: 80%
  MFML.NS         | Price:   23.63 | Target:   16.24 | Risk: LOW        | Conf: 100%
  SRPL.NS         | Price:    0.41 | Target:    0.37 | Risk: LOW        | Conf: 100%
  EASTSILK.NS     | Price:   57.90 | Target:   38.92 | Risk: LOW        | Conf: 100%
  SPRL.NS         | Price:   81.25 | Target:   71.37 | Risk: LOW        | Conf: 100%
  MANDEEP.NS      | Price:   20.45 | Target:   18.63 | Risk: LOW        | Conf: 100%
  GTECJAINX.NS    | Price:   18.29 | Target:   11.31 | Risk: LOW        | Conf: 100%
  YCCL.NS         | Price:    9.90 | Target:    9.11 | Risk: LOW        | Conf: 80%
  VCL.NS          | Price:    1.43 | Target:    1.05 | Risk: LOW        | Conf: 80%
  SHANTHALA.NS    | Price:   24.15 | Target:   20.63 | Risk: LOW        | Conf: 100%
  MPTODAY.NS      | Price:   43.60 | Target:   41.96 | Risk: LOW        | Conf: 100%
  MARINETRAN.NS   | Price:   15.90 | Target:   14.97 | Risk: LOW        | Conf: 100%
  NIRAJISPAT.NS   | Price:  215.37 | Target:  178.00 | Risk: LOW        | Conf: 100%
  SUNREST.NS      | Price:   35.00 | Target:   29.71 | Risk: LOW        | Conf: 100%
  ISHAN.NS        | Price:    0.60 | Target:    0.53 | Risk: LOW        | Conf: 100%
  SHUBHLAXMI.NS   | Price:   19.95 | Target:   15.18 | Risk: LOW        | Conf: 100%
