NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-05-13 19:27:45

BUY SIGNALS (170):
  HEXT.NS         | Price:  488.05 | Entry:  478.29 | Target:  565.89 | Risk: LOW       
  ARENTERP.NS     | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  MTEDUCARE.NS    | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  UMESLTD.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  VIVO.NS         | Price:   76.00 | Trend:   1.54% | Mom:   0.00% | Risk: LOW       
  GLOBALE.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  KALYANI.NS      | Price:  138.09 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MARSHALL.NS     | Price:    3.64 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  WINSOME.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  EUROTEXIND.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  AHIMSA.NS       | Price:   24.70 | Trend:  -0.33% | Mom:   0.00% | Risk: LOW       
  SUULD.NS        | Price:    1.57 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  INDIFRA.NS      | Price:   13.00 | Trend:   0.03% | Mom:   9.70% | Risk: LOW       
  OMKARCHEM.NS    | Price:    3.41 | Trend: -13.31% | Mom:   0.00% | Risk: LOW       
  SHANTI.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  SAHAJ.NS        | Price:    3.85 | Trend:  -5.98% | Mom:   0.00% | Risk: LOW       
  DCMFINSERV.NS   | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PREMIER.NS      | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  PERFECT.NS      | Price:    8.10 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KTL.NS          | Price:    4.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  FALCONTECH.NS   | Price:   14.10 | Trend:   3.22% | Mom:  -4.41% | Risk: LOW       
  ALPSINDUS.NS    | Price:   34.30 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ACCORD.NS       | Price:   43.70 | Trend:  30.22% | Mom:  -4.90% | Risk: LOW       
  SMVD.NS         | Price:   11.00 | Trend:  -0.08% | Mom:  -4.35% | Risk: LOW       
  AMJUMBO.NS      | Price:   11.00 | Trend:  -1.19% | Mom:   0.00% | Risk: LOW       
  SETUINFRA.NS    | Price:    0.59 | Trend:  21.40% | Mom:  -9.23% | Risk: LOW       
  CMICABLES.NS    | Price:    3.19 | Trend:  -9.67% | Mom:   0.00% | Risk: LOW       
  LAKPRE.NS       | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  BGLOBAL.NS      | Price:    3.10 | Trend:   6.14% | Mom:   0.00% | Risk: LOW       
  ORTEL.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  QUINTEGRA.NS    | Price:    1.30 | Trend:   1.56% | Mom:  -8.45% | Risk: LOW       
  RAJVIR.NS       | Price:    7.65 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VASA.NS         | Price:    4.65 | Trend:  -1.17% | Mom:   0.00% | Risk: LOW       
  SANCO.NS        | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       
  GANGOTRI.NS     | Price:    0.61 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  3RDROCK.NS      | Price:   64.60 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ABHISHEK.NS     | Price:  180.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  AHLWEST.NS      | Price:  534.15 | Trend:   0.00% | Mom:  62.80% | Risk: LOW       
  AIFL.NS         | Price:    1.55 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  AJRINFRA.NS     | Price:    0.70 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ALCHEM.NS       | Price:    3.15 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ARCOTECH.NS     | Price:    2.20 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ARTEDZ.NS       | Price:   19.65 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ASIL.NS         | Price:    0.70 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ATCOM.NS        | Price:    7.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ATNINTER.NS     | Price:    0.20 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BALLARPUR.NS    | Price:  257.58 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BANSAL.NS       | Price:  195.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BHARATIDIL.NS   | Price:    1.95 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BILENERGY.NS    | Price:    0.60 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BKMINDST.NS     | Price:   45.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BLUEBLENDS.NS   | Price:   16.00 | Trend:  97.63% | Mom:   0.00% | Risk: LOW       
  BRFL.NS         | Price:    2.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BRIGHT.NS       | Price:    2.80 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  BURNPUR.NS      | Price:   33.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  CANDC.NS        | Price:    2.35 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  CKFSL.NS        | Price:    0.35 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  CMMIPL.NS       | Price:  195.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  DHARSUGAR.NS    | Price:    8.55 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  DQE.NS          | Price:    0.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  DSKULKARNI.NS   | Price:   13.55 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EASUNREYRL.NS   | Price:    2.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EON.NS          | Price:    6.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ERAINFRA.NS     | Price:    1.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EROSMEDIA.NS    | Price:    7.81 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EUROCERA.NS     | Price:    1.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  EUROMULTI.NS    | Price:    1.45 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  FEDDERELEC.NS   | Price:    4.60 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  FIVECORE.NS     | Price:   31.70 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  FRETAIL.NS      | Price:    2.28 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  GBGLOBAL.NS     | Price:  930.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  GIRRESORTS.NS   | Price:  113.65 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  GITANJALI.NS    | Price:    1.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ICSA.NS         | Price:    0.20 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  INDLMETER.NS    | Price:   23.69 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  INDUSFILA.NS    | Price:  235.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  IVRCLINFRA.NS   | Price:    0.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  JAINSTUDIO.NS   | Price:    2.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  JBFIND.NS       | Price:    4.30 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  JETAIRWAYS.NS   | Price:   34.16 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KGL.NS          | Price:    0.20 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KSERASERA.NS    | Price:    0.15 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KSK.NS          | Price:    0.55 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  KSOILS.NS       | Price:   72.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  LAKSHMIEFL.NS   | Price:    2.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  LEEL.NS         | Price:  107.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MBECL.NS        | Price:   65.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MCDHOLDING.NS   | Price:   68.75 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MELSTAR.NS      | Price:    4.25 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MERCATOR.NS     | Price:    0.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  METKORE.NS      | Price:    0.65 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  NAKODA.NS       | Price:    0.10 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  NITINFIRE.NS    | Price:    1.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  NUTEK.NS        | Price:    0.35 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  OPAL.NS         | Price:   43.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  OPTOCIRCUI.NS   | Price:    1.80 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PDPL.NS         | Price:    2.90 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PINCON.NS       | Price:    6.90 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PODDARHOUS.NS   | Price:   43.37 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PRATIBHA.NS     | Price:    0.95 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  PUNJLLOYD.NS    | Price:    2.25 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  RAINBOWPAP.NS   | Price:    0.15 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  RMCL.NS         | Price:  200.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  RMMIL.NS        | Price:    0.40 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SECURCRED.NS    | Price:    1.56 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SHAIVAL.NS      | Price:   33.00 | Trend:   2.39% | Mom:   0.00% | Risk: LOW       
  SHIRPUR-G.NS    | Price:    4.95 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SIIL.NS         | Price:   26.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SKSTEXTILE.NS   | Price:   13.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  SRIRAM.NS       | Price:   10.10 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TALWALKARS.NS   | Price:    1.45 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TALWGYM.NS      | Price:    1.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TECHIN.NS       | Price:   14.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TECHNOFAB.NS    | Price:    6.15 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  TULSI.NS        | Price:    0.50 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  UNIPLY.NS       | Price:    4.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  UNITY.NS        | Price:    0.85 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VALECHAENG.NS   | Price:  960.00 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VALUEIND.NS     | Price:    3.80 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VIDEOIND.NS     | Price:    7.35 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  VISUINTL.NS     | Price:    0.05 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  ZICOM.NS        | Price:    1.60 | Trend:   0.00% | Mom:   0.00% | Risk: LOW       
  MCX.NS          | Price:     nan | Trend:   0.00% | Mom:    nan% | Risk: LOW       

SELL SIGNALS (121):
  ETERNAL.NS      | Price:  237.82 | Target:  195.01 | Risk: LOW        | Conf: 100%
  TMPV.NS         | Price:  336.85 | Target:  289.80 | Risk: LOW        | Conf: 80%
  JIOFIN.NS       | Price:  231.45 | Target:  194.62 | Risk: LOW        | Conf: 100%
  UNITDSPR.NS     | Price: 1256.40 | Target: 1110.61 | Risk: LOW        | Conf: 100%
  ITCHOTELS.NS    | Price:  154.75 | Target:  132.50 | Risk: LOW        | Conf: 100%
  AEGISLOG.NS     | Price:  652.15 | Target:  533.58 | Risk: LOW        | Conf: 80%
  IGIL.NS         | Price:  327.10 | Target:  268.24 | Risk: LOW        | Conf: 100%
  THELEELA.NS     | Price:  413.65 | Target:  343.19 | Risk: LOW        | Conf: 80%
  SKFINDUS.NS     | Price: 2199.40 | Target: 1851.76 | Risk: LOW        | Conf: 100%
  BLACKBUCK.NS    | Price:  534.20 | Target:  398.54 | Risk: LOW        | Conf: 100%
  RELINFRA.NS     | Price:   71.00 | Target:   66.71 | Risk: LOW        | Conf: 100%
  WAKEFIT.NS      | Price:  123.78 | Target:   92.38 | Risk: LOW        | Conf: 100%
  ORIANA.NS       | Price: 1826.05 | Target: 1342.91 | Risk: LOW        | Conf: 100%
  SMLMAH.NS       | Price: 3626.00 | Target: 2974.18 | Risk: LOW        | Conf: 100%
  NIITMTS.NS      | Price:  244.90 | Target:  151.26 | Risk: LOW        | Conf: 100%
  RELTD.NS        | Price:  127.60 | Target:   93.22 | Risk: LOW        | Conf: 100%
  WAAREEINDO.NS   | Price:  389.40 | Target:  289.26 | Risk: LOW        | Conf: 100%
  VINYAS.NS       | Price:  993.65 | Target:  759.36 | Risk: LOW        | Conf: 80%
  SAHANA.NS       | Price:  856.05 | Target:  697.75 | Risk: LOW        | Conf: 80%
  SARTELE.NS      | Price:  146.75 | Target:  111.46 | Risk: LOW        | Conf: 100%
  COOLCAPS.NS     | Price:   24.25 | Target:   16.89 | Risk: LOW        | Conf: 100%
  ESFL.NS         | Price:  125.00 | Target:   98.29 | Risk: LOW        | Conf: 100%
  SICALLOG.NS     | Price:   64.16 | Target:   49.57 | Risk: LOW        | Conf: 100%
  MOS.NS          | Price:   13.00 | Target:   10.59 | Risk: LOW        | Conf: 100%
  SJLOGISTIC.NS   | Price:  293.45 | Target:  212.91 | Risk: LOW        | Conf: 100%
  ALLETEC.NS      | Price:  151.45 | Target:  106.31 | Risk: LOW        | Conf: 100%
  HILINFRA.NS     | Price:   50.50 | Target:   39.69 | Risk: LOW        | Conf: 60%
  ANNAPURNA.NS    | Price:  149.05 | Target:  112.41 | Risk: LOW        | Conf: 100%
  XTGLOBAL.NS     | Price:   30.93 | Target:   22.63 | Risk: LOW        | Conf: 80%
  POLYSIL.NS      | Price:  153.85 | Target:  138.44 | Risk: LOW        | Conf: 100%
  SRD.NS          | Price:   43.38 | Target:   33.04 | Risk: LOW        | Conf: 100%
  SWARAJ.NS       | Price:  280.70 | Target:  254.77 | Risk: LOW        | Conf: 100%
  INFOLLION.NS    | Price:  213.65 | Target:  155.56 | Risk: LOW        | Conf: 80%
  AVPINFRA.NS     | Price:   85.20 | Target:   67.77 | Risk: LOW        | Conf: 100%
  GOLDKART.NS     | Price:  179.95 | Target:  164.29 | Risk: LOW        | Conf: 100%
  INM.NS          | Price:  170.00 | Target:  132.88 | Risk: LOW        | Conf: 100%
  WTICAB.NS       | Price:   96.10 | Target:   66.58 | Risk: LOW        | Conf: 100%
  EFACTOR.NS      | Price:  207.20 | Target:  140.95 | Risk: LOW        | Conf: 100%
  MASON.NS        | Price:  130.75 | Target:   93.00 | Risk: LOW        | Conf: 100%
  AFFORDABLE.NS   | Price:  165.27 | Target:  129.85 | Risk: LOW        | Conf: 100%
  PRAMARA.NS      | Price:  340.50 | Target:  297.82 | Risk: LOW        | Conf: 100%
  GRETEX.NS       | Price:  274.55 | Target:  268.32 | Risk: LOW        | Conf: 100%
  KRISHCA.NS      | Price:  168.80 | Target:  123.89 | Risk: LOW        | Conf: 100%
  KCEIL.NS        | Price:  111.65 | Target:   80.95 | Risk: LOW        | Conf: 100%
  GSMFOILS.NS     | Price:  198.65 | Target:  151.08 | Risk: LOW        | Conf: 80%
  TRANSTEEL.NS    | Price:  130.35 | Target:   97.90 | Risk: LOW        | Conf: 80%
  IPSL.NS         | Price:  211.00 | Target:  162.89 | Risk: LOW        | Conf: 100%
  DUCOL.NS        | Price:  111.35 | Target:   88.80 | Risk: LOW        | Conf: 100%
  ARIHANTACA.NS   | Price:  438.00 | Target:  360.64 | Risk: LOW        | Conf: 100%
  SPECTSTM.NS     | Price:   57.95 | Target:   30.52 | Risk: LOW        | Conf: 100%
  GOLDSTAR.NS     | Price:    6.85 | Target:    5.39 | Risk: LOW        | Conf: 100%
  DRONE.NS        | Price:   46.00 | Target:   32.61 | Risk: LOW        | Conf: 100%
  ALUWIND.NS      | Price:   50.10 | Target:   38.22 | Risk: LOW        | Conf: 100%
  EXCEL.NS        | Price:    0.90 | Target:    0.72 | Risk: LOW        | Conf: 100%
  BEWLTD.NS       | Price:   81.85 | Target:   58.78 | Risk: LOW        | Conf: 100%
  IEML.NS         | Price:   74.15 | Target:   48.28 | Risk: LOW        | Conf: 100%
  CPS.NS          | Price:  955.00 | Target:  872.93 | Risk: LOW        | Conf: 100%
  DYNAMIC.NS      | Price:  115.00 | Target:   69.63 | Risk: LOW        | Conf: 100%
  TBI.NS          | Price:   65.15 | Target:   46.61 | Risk: LOW        | Conf: 100%
  WOMANCART.NS    | Price:  113.45 | Target:   49.75 | Risk: LOW        | Conf: 100%
  SHREEOSFM.NS    | Price:   69.90 | Target:   55.94 | Risk: LOW        | Conf: 100%
  MDL.NS          | Price:   46.70 | Target:   31.75 | Risk: LOW        | Conf: 100%
  SLONE.NS        | Price:  173.25 | Target:  118.45 | Risk: LOW        | Conf: 100%
  QUESTLAB.NS     | Price:  117.25 | Target:   79.43 | Risk: LOW        | Conf: 80%
  ZEAL.NS         | Price:   70.00 | Target:   60.09 | Risk: LOW        | Conf: 100%
  VISAMAN.NS      | Price:  115.55 | Target:  112.98 | Risk: LOW        | Conf: 80%
  SSFL.NS         | Price:   93.25 | Target:   76.39 | Risk: LOW        | Conf: 100%
  GENSOL.NS       | Price:   20.90 | Target:   19.66 | Risk: LOW        | Conf: 100%
  SCML.NS         | Price:  134.85 | Target:  119.17 | Risk: LOW        | Conf: 100%
  CRAYONS.NS      | Price:   33.00 | Target:   22.66 | Risk: LOW        | Conf: 100%
  KLL.NS          | Price:   39.55 | Target:   25.62 | Risk: LOW        | Conf: 100%
  NAMAN.NS        | Price:   51.10 | Target:   37.19 | Risk: LOW        | Conf: 100%
  ZENITHDRUG.NS   | Price:   39.00 | Target:   28.38 | Risk: LOW        | Conf: 100%
  SONUINFRA.NS    | Price:   54.80 | Target:   41.94 | Risk: LOW        | Conf: 100%
  FONEBOX.NS      | Price:   65.85 | Target:   52.01 | Risk: LOW        | Conf: 100%
  SONAMAC.NS      | Price:   37.25 | Target:   28.59 | Risk: LOW        | Conf: 100%
  TGL.NS          | Price:   23.70 | Target:   21.29 | Risk: LOW        | Conf: 100%
  CLSL.NS         | Price:   43.90 | Target:   40.88 | Risk: LOW        | Conf: 100%
  AISL.NS         | Price:   55.90 | Target:   49.47 | Risk: LOW        | Conf: 80%
  VIAZ.NS         | Price:   61.90 | Target:   58.31 | Risk: LOW        | Conf: 60%
  BAWEJA.NS       | Price:   28.90 | Target:   21.20 | Risk: LOW        | Conf: 100%
  PULZ.NS         | Price:   24.50 | Target:   21.27 | Risk: LOW        | Conf: 100%
  HOMESFY.NS      | Price:  110.00 | Target:   76.61 | Risk: LOW        | Conf: 100%
  SAIFL.NS        | Price:    7.50 | Target:    4.71 | Risk: LOW        | Conf: 100%
  VERTEXPLUS.NS   | Price:   73.15 | Target:   65.90 | Risk: LOW        | Conf: 100%
  RILINFRA.NS     | Price:   33.10 | Target:   28.40 | Risk: LOW        | Conf: 100%
  SERVICE.NS      | Price:   52.00 | Target:   48.46 | Risk: LOW        | Conf: 100%
  BLUEPEBBLE.NS   | Price:  108.80 | Target:   83.76 | Risk: LOW        | Conf: 100%
  AGSTRA.NS       | Price:    2.47 | Target:    2.33 | Risk: LOW        | Conf: 100%
  PRESSTONIC.NS   | Price:   38.30 | Target:   25.09 | Risk: LOW        | Conf: 100%
  UWCSL.NS        | Price:   87.60 | Target:   82.80 | Risk: LOW        | Conf: 100%
  RCDL.NS         | Price:   22.05 | Target:   19.10 | Risk: LOW        | Conf: 100%
  QUICKTOUCH.NS   | Price:   25.25 | Target:   20.00 | Risk: LOW        | Conf: 100%
  MILTON.NS       | Price:   45.05 | Target:   42.46 | Risk: LOW        | Conf: 100%
  PROLIFE.NS      | Price:   58.55 | Target:   48.94 | Risk: LOW        | Conf: 100%
  DEEM.NS         | Price:   34.00 | Target:   30.34 | Risk: LOW        | Conf: 100%
  JFLLIFE.NS      | Price:    9.20 | Target:    8.06 | Risk: LOW        | Conf: 100%
  KONTOR.NS       | Price:   67.00 | Target:   38.27 | Risk: LOW        | Conf: 100%
  SIGNORIA.NS     | Price:   61.10 | Target:   58.85 | Risk: LOW        | Conf: 100%
  RADIOWALLA.NS   | Price:   33.20 | Target:   26.36 | Risk: LOW        | Conf: 100%
  WALPAR.NS       | Price:   36.50 | Target:   35.07 | Risk: LOW        | Conf: 80%
  TRIDHYA.NS      | Price:    9.35 | Target:    7.80 | Risk: LOW        | Conf: 100%
  BILVYAPAR.NS    | Price:    5.11 | Target:    4.81 | Risk: LOW        | Conf: 100%
  VSCL.NS         | Price:   21.00 | Target:   18.95 | Risk: LOW        | Conf: 100%
  DIL.NS          | Price:    0.99 | Target:    0.91 | Risk: LOW        | Conf: 100%
  CONTI.NS        | Price:   13.30 | Target:   11.00 | Risk: LOW        | Conf: 100%
  SPRL.NS         | Price:   94.00 | Target:   72.27 | Risk: LOW        | Conf: 100%
  MANAV.NS        | Price:   39.45 | Target:   34.16 | Risk: LOW        | Conf: 100%
  NIDAN.NS        | Price:   14.10 | Target:   11.31 | Risk: LOW        | Conf: 100%
  GUJRAFFIA.NS    | Price:   37.85 | Target:   26.62 | Risk: LOW        | Conf: 100%
  GTECJAINX.NS    | Price:   18.76 | Target:   12.14 | Risk: LOW        | Conf: 100%
  SHANTHALA.NS    | Price:   25.00 | Target:   23.73 | Risk: LOW        | Conf: 100%
  VERITAAS.NS     | Price:   47.50 | Target:   44.50 | Risk: LOW        | Conf: 100%
  GSTL.NS         | Price:   22.15 | Target:   19.35 | Risk: LOW        | Conf: 100%
  AMIABLE.NS      | Price:   65.15 | Target:   41.58 | Risk: LOW        | Conf: 100%
