NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-08-21 02:57:57

BUY SIGNALS (706):
  TITAN.NS        | Price: 5068.00 | Entry: 4966.64 | Target: 5556.46 | Risk: LOW       
  INCREDIBLE.NS   | Price:   31.99 | Target:   23.99 | Risk: LOW        | Conf: 100%
  EMMBI.NS        | Price:   81.97 | Target:   66.11 | Risk: LOW        | Conf: 100%
  KEYFINSERV.NS   | Price:  254.10 | Target:  201.39 | Risk: LOW        | Conf: 80%
  ESSENTIA.NS     | Price:    1.20 | Target:    0.87 | Risk: LOW        | Conf: 100%
  DENEERS.NS      | Price:  171.60 | Target:  121.94 | Risk: LOW        | Conf: 100%
  PRLIND.NS       | Price:   42.60 | Target:   37.30 | Risk: LOW        | Conf: 100%
  ALPA.NS         | Price:   61.08 | Target:   47.74 | Risk: LOW        | Conf: 100%
  DESTINY.NS      | Price:  100.65 | Target:   98.78 | Risk: LOW        | Conf: 100%
  BEWLTD.NS       | Price:   51.40 | Target:   39.51 | Risk: LOW        | Conf: 100%
  MANAKALUCO.NS   | Price:   37.19 | Target:   24.70 | Risk: LOW        | Conf: 80%
  DCM.NS          | Price:   81.10 | Target:   65.00 | Risk: LOW        | Conf: 80%
  PRAENG.NS       | Price:   19.04 | Target:   13.85 | Risk: LOW        | Conf: 100%
  INDTERRAIN.NS   | Price:   30.55 | Target:   19.94 | Risk: LOW        | Conf: 100%
  VASWANI.NS      | Price:   48.36 | Target:   36.71 | Risk: LOW        | Conf: 100%
  BSL.NS          | Price:  121.23 | Target:  106.23 | Risk: LOW        | Conf: 100%
  EMKAYTOOLS.NS   | Price:   89.00 | Target:   71.84 | Risk: LOW        | Conf: 100%
  RUCHINFRA.NS    | Price:    5.79 | Target:    4.48 | Risk: LOW        | Conf: 80%
  TBI.NS          | Price:   59.85 | Target:   44.67 | Risk: LOW        | Conf: 100%
  CROWN.NS        | Price:  103.68 | Target:   83.23 | Risk: LOW        | Conf: 100%
  WEIZMANIND.NS   | Price:   75.90 | Target:   64.19 | Risk: LOW        | Conf: 80%
  SOMICONVEY.NS   | Price:   86.61 | Target:   61.03 | Risk: LOW        | Conf: 100%
  MAITREYA.NS     | Price:  111.00 | Target:   83.39 | Risk: LOW        | Conf: 100%
  USK.NS          | Price:   21.95 | Target:   16.66 | Risk: LOW        | Conf: 100%
  RKEC.NS         | Price:   23.23 | Target:   15.84 | Risk: LOW        | Conf: 100%
  XELPMOC.NS      | Price:   77.97 | Target:   60.85 | Risk: LOW        | Conf: 100%
  KHFM.NS         | Price:   46.90 | Target:   35.03 | Risk: LOW        | Conf: 100%
  UMIYA-MRO.NS    | Price:   88.55 | Target:   73.75 | Risk: LOW        | Conf: 80%
  AIROLAM.NS      | Price:   88.50 | Target:   67.69 | Risk: LOW        | Conf: 80%
  MUKTAARTS.NS    | Price:   56.00 | Target:   39.52 | Risk: LOW        | Conf: 80%
  INDIANCARD.NS   | Price:  214.04 | Target:  168.29 | Risk: LOW        | Conf: 100%
  MDL.NS          | Price:   56.50 | Target:   46.59 | Risk: LOW        | Conf: 100%
  BHARATGEAR.NS   | Price:  101.65 | Target:   83.90 | Risk: LOW        | Conf: 100%
  INDBANK.NS      | Price:   31.58 | Target:   26.64 | Risk: LOW        | Conf: 100%
  HECPROJECT.NS   | Price:  116.80 | Target:   73.58 | Risk: LOW        | Conf: 100%
  QUESTLAB.NS     | Price:   89.00 | Target:   75.82 | Risk: LOW        | Conf: 100%
  INVENTURE.NS    | Price:    0.89 | Target:    0.76 | Risk: LOW        | Conf: 100%
  ZEAL.NS         | Price:   64.05 | Target:   57.21 | Risk: LOW        | Conf: 100%
  VEEKAYEM.NS     | Price:  114.00 | Target:   95.50 | Risk: LOW        | Conf: 100%
  SHYAMCENT.NS    | Price:    4.98 | Target:    3.66 | Risk: LOW        | Conf: 100%
  LAGNAM.NS       | Price:   77.93 | Target:   59.70 | Risk: LOW        | Conf: 100%
  SAMBHAAV.NS     | Price:    6.35 | Target:    4.39 | Risk: LOW        | Conf: 80%
  SMLT.NS         | Price:   68.53 | Target:   52.38 | Risk: LOW        | Conf: 80%
  GTL.NS          | Price:    7.25 | Target:    5.09 | Risk: LOW        | Conf: 100%
  BAIDFIN.NS      | Price:    9.69 | Target:    8.32 | Risk: LOW        | Conf: 100%
  SEMAC.NS        | Price:  296.65 | Target:  230.36 | Risk: LOW        | Conf: 100%
  REXPIPES.NS     | Price:  169.10 | Target:  168.42 | Risk: LOW        | Conf: 80%
  TRU.NS          | Price:    4.19 | Target:    2.53 | Risk: LOW        | Conf: 100%
  SYLVANPLY.NS    | Price:   49.00 | Target:   46.46 | Risk: LOW        | Conf: 80%
  TRUST.NS        | Price:   24.50 | Target:   13.79 | Risk: LOW        | Conf: 100%
  BALPHARMA.NS    | Price:   84.82 | Target:   68.80 | Risk: LOW        | Conf: 80%
  LAMBODHARA.NS   | Price:  110.18 | Target:   88.41 | Risk: LOW        | Conf: 100%
  LOVABLE.NS      | Price:   70.76 | Target:   58.02 | Risk: LOW        | Conf: 100%
  ISHANCH.NS      | Price:   48.25 | Target:   33.23 | Risk: LOW        | Conf: 80%
  HDIL.NS         | Price:    1.52 | Target:    1.21 | Risk: LOW        | Conf: 100%
  DRSDILIP.NS     | Price:  108.00 | Target:  107.29 | Risk: LOW        | Conf: 80%
  DELAPLEX.NS     | Price:   85.00 | Target:   70.23 | Risk: LOW        | Conf: 100%
  SAMPANN.NS      | Price:   26.02 | Target:   21.02 | Risk: LOW        | Conf: 100%
  SSFL.NS         | Price:  230.80 | Target:  170.12 | Risk: LOW        | Conf: 100%
  FIBERWEB.NS     | Price:   26.43 | Target:   18.78 | Risk: LOW        | Conf: 100%
  DCG.NS          | Price:   53.00 | Target:   43.04 | Risk: LOW        | Conf: 100%
  RAJMET.NS       | Price:    3.26 | Target:    2.57 | Risk: LOW        | Conf: 80%
  MAXPOSURE.NS    | Price:   31.85 | Target:   28.19 | Risk: LOW        | Conf: 100%
  BEARDSELL.NS    | Price:   25.05 | Target:   18.17 | Risk: LOW        | Conf: 100%
  RELIABLE.NS     | Price:  137.54 | Target:  103.39 | Risk: LOW        | Conf: 100%
  MOKSH.NS        | Price:   10.43 | Target:    7.94 | Risk: LOW        | Conf: 80%
  DTL.NS          | Price:  116.00 | Target:  114.57 | Risk: LOW        | Conf: 100%
  SURYALAXMI.NS   | Price:   56.37 | Target:   41.37 | Risk: LOW        | Conf: 100%
  RELCHEMQ.NS     | Price:  113.65 | Target:   81.56 | Risk: LOW        | Conf: 100%
  HILTON.NS       | Price:   20.20 | Target:   16.03 | Risk: LOW        | Conf: 100%
  PALASHSECU.NS   | Price:   86.37 | Target:   61.80 | Risk: LOW        | Conf: 100%
  ASCOM.NS        | Price:  221.95 | Target:  208.81 | Risk: LOW        | Conf: 100%
  OLIL.NS         | Price:  400.15 | Target:  326.97 | Risk: LOW        | Conf: 100%
  ROCKINGDCE.NS   | Price:  158.85 | Target:   93.33 | Risk: LOW        | Conf: 100%
  TOKYOPLAST.NS   | Price:   77.01 | Target:   63.20 | Risk: LOW        | Conf: 100%
  DIGIDRIVE.NS    | Price:   17.21 | Target:   13.02 | Risk: LOW        | Conf: 100%
  ODIGMA.NS       | Price:   22.51 | Target:   18.79 | Risk: LOW        | Conf: 100%
  KAKATCEM.NS     | Price:  114.98 | Target:   90.15 | Risk: LOW        | Conf: 100%
  TOUCHWOOD.NS    | Price:   61.71 | Target:   45.02 | Risk: LOW        | Conf: 100%
  SPLIL.NS        | Price:   29.42 | Target:   20.49 | Risk: LOW        | Conf: 100%
  ZENITHSTL.NS    | Price:    5.40 | Target:    3.84 | Risk: LOW        | Conf: 100%
  NAMAN.NS        | Price:   41.15 | Target:   36.19 | Risk: LOW        | Conf: 100%
  PIONEEREMB.NS   | Price:   22.03 | Target:   15.95 | Risk: LOW        | Conf: 100%
  ZENITHDRUG.NS   | Price:   42.60 | Target:   30.58 | Risk: LOW        | Conf: 100%
  GLOBE.NS        | Price:    1.99 | Target:    1.49 | Risk: LOW        | Conf: 100%
  SONUINFRA.NS    | Price:   34.75 | Target:   26.55 | Risk: LOW        | Conf: 100%
  SELMC.NS        | Price:   27.09 | Target:   20.72 | Risk: LOW        | Conf: 80%
  ATAM.NS         | Price:   55.53 | Target:   35.06 | Risk: LOW        | Conf: 100%
  PARAGON.NS      | Price:   47.70 | Target:   41.40 | Risk: LOW        | Conf: 80%
  NIRMAN.NS       | Price:   32.35 | Target:   16.08 | Risk: LOW        | Conf: 100%
  PATINTLOG.NS    | Price:   13.76 | Target:   10.58 | Risk: LOW        | Conf: 100%
  GOYALALUM.NS    | Price:    6.35 | Target:    5.05 | Risk: LOW        | Conf: 100%
  IL&FSTRANS.NS   | Price:    2.01 | Target:    1.46 | Risk: LOW        | Conf: 100%
  ACCURACY.NS     | Price:    4.60 | Target:    3.62 | Risk: LOW        | Conf: 100%
  DIGIKORE.NS     | Price:   35.75 | Target:   10.11 | Risk: LOW        | Conf: 100%
  BVCL.NS         | Price:   40.41 | Target:   33.06 | Risk: LOW        | Conf: 100%
  CINEVISTA.NS    | Price:   14.07 | Target:   10.69 | Risk: LOW        | Conf: 100%
  PRITI.NS        | Price:   33.55 | Target:   26.11 | Risk: LOW        | Conf: 100%
  ENERGYDEV.NS    | Price:   16.50 | Target:   12.52 | Risk: LOW        | Conf: 80%
  AAKASH.NS       | Price:    8.45 | Target:    6.69 | Risk: LOW        | Conf: 100%
  ORCHASP.NS      | Price:    1.39 | Target:    0.82 | Risk: LOW        | Conf: 100%
  SONAMAC.NS      | Price:   33.50 | Target:   26.95 | Risk: LOW        | Conf: 100%
  TGL.NS          | Price:   17.20 | Target:   10.45 | Risk: LOW        | Conf: 100%
  PRAKASHSTL.NS   | Price:    3.92 | Target:    3.39 | Risk: LOW        | Conf: 100%
  DBSTOCKBRO.NS   | Price:   32.48 | Target:   24.17 | Risk: LOW        | Conf: 100%
  PARTYCRUS.NS    | Price:   78.00 | Target:   63.89 | Risk: LOW        | Conf: 100%
  BAWEJA.NS       | Price:   22.25 | Target:   16.75 | Risk: LOW        | Conf: 100%
  FCONSUMER.NS    | Price:    0.24 | Target:    0.23 | Risk: LOW        | Conf: 100%
  AJOONI.NS       | Price:    3.75 | Target:    2.99 | Risk: LOW        | Conf: 100%
  BANKA.NS        | Price:   78.40 | Target:   55.00 | Risk: LOW        | Conf: 100%
  HGM.NS          | Price:   44.00 | Target:   29.49 | Risk: LOW        | Conf: 100%
  CEREBRAINT.NS   | Price:    2.70 | Target:    1.94 | Risk: LOW        | Conf: 100%
  SUVIDHAA.NS     | Price:    2.38 | Target:    1.73 | Risk: LOW        | Conf: 100%
  NARMADA.NS      | Price:   14.63 | Target:    7.66 | Risk: LOW        | Conf: 100%
  PULZ.NS         | Price:   22.40 | Target:   18.28 | Risk: LOW        | Conf: 100%
  AGRITECH.NS     | Price:  100.38 | Target:   80.54 | Risk: LOW        | Conf: 100%
  BLUECOAST.NS    | Price:   24.30 | Target:   15.13 | Risk: LOW        | Conf: 100%
  AGROPHOS.NS     | Price:   25.56 | Target:   19.11 | Risk: LOW        | Conf: 100%
  DAMODARIND.NS   | Price:   27.60 | Target:   22.42 | Risk: LOW        | Conf: 80%
  K2INFRA.NS      | Price:   51.00 | Target:   39.70 | Risk: LOW        | Conf: 100%
  NOIDATOLL.NS    | Price:    4.14 | Target:    2.84 | Risk: LOW        | Conf: 100%
  SECURKLOUD.NS   | Price:   17.85 | Target:   13.11 | Risk: LOW        | Conf: 100%
  ROML.NS         | Price:   43.93 | Target:   37.39 | Risk: LOW        | Conf: 80%
  HOMESFY.NS      | Price:  113.10 | Target:  105.24 | Risk: LOW        | Conf: 100%
  ORIENTALTL.NS   | Price:    5.06 | Target:    4.10 | Risk: LOW        | Conf: 80%
  FMNL.NS         | Price:    8.51 | Target:    5.80 | Risk: LOW        | Conf: 100%
  SYNOPTICS.NS    | Price:   60.60 | Target:   55.56 | Risk: LOW        | Conf: 100%
  BANG.NS         | Price:   29.06 | Target:   22.19 | Risk: LOW        | Conf: 100%
  BIRDYS.NS       | Price:   84.10 | Target:   82.53 | Risk: LOW        | Conf: 100%
  FLEXITUFF.NS    | Price:    2.81 | Target:    1.73 | Risk: LOW        | Conf: 100%
  LRRPL.NS        | Price:   83.50 | Target:   79.64 | Risk: LOW        | Conf: 100%
  BALKRISHNA.NS   | Price:   17.23 | Target:   12.45 | Risk: LOW        | Conf: 80%
  NIBL.NS         | Price:   31.78 | Target:   21.67 | Risk: LOW        | Conf: 100%
  CELEBRITY.NS    | Price:    6.86 | Target:    5.21 | Risk: LOW        | Conf: 100%
  GRAPHISAD.NS    | Price:   27.00 | Target:   21.02 | Risk: LOW        | Conf: 100%
  RILINFRA.NS     | Price:   36.75 | Target:   29.71 | Risk: LOW        | Conf: 100%
  JETFREIGHT.NS   | Price:   21.86 | Target:   16.65 | Risk: LOW        | Conf: 100%
  GSS.NS          | Price:   12.50 | Target:    8.46 | Risk: LOW        | Conf: 100%
  BIOFILCHEM.NS   | Price:   30.91 | Target:   23.43 | Risk: LOW        | Conf: 100%
  DHANLAXMI.NS    | Price:   24.40 | Target:   22.60 | Risk: LOW        | Conf: 100%
  ARCHIES.NS      | Price:   13.82 | Target:   10.97 | Risk: LOW        | Conf: 100%
  DANGEE.NS       | Price:    2.87 | Target:    2.23 | Risk: LOW        | Conf: 100%
  KARMAENG.NS     | Price:   38.26 | Target:   24.86 | Risk: LOW        | Conf: 80%
  MALUPAPER.NS    | Price:   31.11 | Target:   24.72 | Risk: LOW        | Conf: 100%
  RKDL.NS         | Price:   18.19 | Target:   14.23 | Risk: LOW        | Conf: 100%
  ICDSLTD.NS      | Price:   40.00 | Target:   26.46 | Risk: LOW        | Conf: 100%
  AGSTRA.NS       | Price:    2.05 | Target:    1.61 | Risk: LOW        | Conf: 100%
  LFIC.NS         | Price:  140.18 | Target:  109.96 | Risk: LOW        | Conf: 80%
  GOLDENTOBC.NS   | Price:   24.56 | Target:   17.19 | Risk: LOW        | Conf: 80%
  CADSYS.NS       | Price:   50.80 | Target:   47.80 | Risk: LOW        | Conf: 100%
  SHIVAMILLS.NS   | Price:   61.40 | Target:   43.64 | Risk: LOW        | Conf: 60%
  LEXUS.NS        | Price:   14.13 | Target:    9.82 | Risk: LOW        | Conf: 100%
  BABAFP.NS       | Price:   22.10 | Target:   18.76 | Risk: LOW        | Conf: 100%
  BMETRICS.NS     | Price:   34.25 | Target:   30.59 | Risk: LOW        | Conf: 100%
  AUROIMPEX.NS    | Price:   25.00 | Target:   21.75 | Risk: LOW        | Conf: 100%
  LCCINFOTEC.NS   | Price:    3.75 | Target:    2.10 | Risk: LOW        | Conf: 100%
  ASTRON.NS       | Price:    3.18 | Target:    2.23 | Risk: LOW        | Conf: 100%
  HYBRIDFIN.NS    | Price:   17.00 | Target:   11.86 | Risk: LOW        | Conf: 100%
  VISHWAS.NS      | Price:   40.05 | Target:   35.82 | Risk: LOW        | Conf: 100%
  QUICKTOUCH.NS   | Price:   16.40 | Target:   13.13 | Risk: LOW        | Conf: 100%
  DNAMEDIA.NS     | Price:    2.49 | Target:    1.47 | Risk: LOW        | Conf: 100%
  LASA.NS         | Price:    7.09 | Target:    4.59 | Risk: LOW        | Conf: 100%
  PENTAGON.NS     | Price:   51.95 | Target:   46.13 | Risk: LOW        | Conf: 100%
  AGNI.NS         | Price:   16.00 | Target:   12.93 | Risk: LOW        | Conf: 100%
  MASKINVEST.NS   | Price:  146.66 | Target:  121.98 | Risk: LOW        | Conf: 80%
  ITALIANE.NS     | Price:   30.55 | Target:   25.96 | Risk: LOW        | Conf: 80%
  ARSHIYA.NS      | Price:    0.91 | Target:    0.68 | Risk: LOW        | Conf: 100%
  MOXSH.NS        | Price:  104.00 | Target:   98.64 | Risk: LOW        | Conf: 80%
  PEARLPOLY.NS    | Price:   15.90 | Target:   10.90 | Risk: LOW        | Conf: 100%
  SVPGLOB.NS      | Price:    3.72 | Target:    2.76 | Risk: LOW        | Conf: 100%
  SAGARDEEP.NS    | Price:   23.96 | Target:   18.31 | Risk: LOW        | Conf: 100%
  AKASH.NS        | Price:   25.02 | Target:   20.08 | Risk: LOW        | Conf: 100%
  DEEM.NS         | Price:   40.45 | Target:   33.66 | Risk: LOW        | Conf: 100%
  MOHITIND.NS     | Price:   23.37 | Target:   12.21 | Risk: LOW        | Conf: 100%
  AKSHAR.NS       | Price:    0.41 | Target:    0.29 | Risk: LOW        | Conf: 100%
  KEEPLEARN.NS    | Price:    1.91 | Target:    0.98 | Risk: LOW        | Conf: 80%
  RADIOWALLA.NS   | Price:   24.55 | Target:   22.32 | Risk: LOW        | Conf: 100%
  JETKNIT.NS      | Price:   56.40 | Target:   54.24 | Risk: LOW        | Conf: 100%
  PNC.NS          | Price:   18.20 | Target:   11.84 | Risk: LOW        | Conf: 100%
  NEXTMEDIA.NS    | Price:    3.87 | Target:    2.74 | Risk: LOW        | Conf: 80%
  ASHOKAMET.NS    | Price:   13.82 | Target:   11.56 | Risk: LOW        | Conf: 100%
  LAXMICOT.NS     | Price:   13.96 | Target:    7.99 | Risk: LOW        | Conf: 100%
  SITINET.NS      | Price:    0.28 | Target:    0.19 | Risk: LOW        | Conf: 100%
  MADHAV.NS       | Price:   35.38 | Target:   26.98 | Risk: LOW        | Conf: 80%
  TRIDHYA.NS      | Price:    8.20 | Target:    7.24 | Risk: LOW        | Conf: 100%
  MONOPHARMA.NS   | Price:    8.20 | Target:    7.04 | Risk: LOW        | Conf: 100%
  KRIDHANINF.NS   | Price:    2.18 | Target:    1.52 | Risk: LOW        | Conf: 100%
  KANANIIND.NS    | Price:    1.47 | Target:    1.05 | Risk: LOW        | Conf: 100%
  KSR.NS          | Price:   27.42 | Target:   17.54 | Risk: LOW        | Conf: 100%
  KKVAPOW.NS      | Price:  407.45 | Target:  374.63 | Risk: LOW        | Conf: 100%
  WILLAMAGOR.NS   | Price:   24.52 | Target:   16.31 | Risk: LOW        | Conf: 100%
  TECILCHEM.NS    | Price:    9.14 | Target:    3.55 | Risk: LOW        | Conf: 100%
  KHANDSE.NS      | Price:   17.18 | Target:   12.37 | Risk: LOW        | Conf: 80%
  KAUSHALYA.NS    | Price:  876.35 | Target:  687.89 | Risk: LOW        | Conf: 100%
  INFOMEDIA.NS    | Price:    5.09 | Target:    2.98 | Risk: LOW        | Conf: 100%
  VILINBIO.NS     | Price:   42.50 | Target:   34.11 | Risk: LOW        | Conf: 100%
  MITTAL.NS       | Price:    0.90 | Target:    0.76 | Risk: LOW        | Conf: 80%
  AGUL.NS         | Price:   53.65 | Target:   46.13 | Risk: LOW        | Conf: 100%
  SKIL.NS         | Price:    0.86 | Target:    0.82 | Risk: LOW        | Conf: 100%
  CELLPOINT.NS    | Price:   16.00 | Target:   12.20 | Risk: LOW        | Conf: 100%
  ASPIRE.NS       | Price:   13.90 | Target:   10.42 | Risk: LOW        | Conf: 100%
  SHRENIK.NS      | Price:    0.30 | Target:    0.23 | Risk: LOW        | Conf: 100%
  VSCL.NS         | Price:   21.65 | Target:   17.10 | Risk: LOW        | Conf: 100%
  TREEHOUSE.NS    | Price:    6.08 | Target:    4.58 | Risk: LOW        | Conf: 100%
  DIL.NS          | Price:    0.71 | Target:    0.66 | Risk: LOW        | Conf: 100%
  FLFL.NS         | Price:    1.15 | Target:    0.84 | Risk: LOW        | Conf: 100%
  YUDIZ.NS        | Price:   22.25 | Target:   15.88 | Risk: LOW        | Conf: 100%
  MFML.NS         | Price:   18.55 | Target:   12.44 | Risk: LOW        | Conf: 100%
  AILIMITED.NS    | Price:   34.10 | Target:   29.72 | Risk: LOW        | Conf: 100%
  MANDEEP.NS      | Price:   18.75 | Target:   15.45 | Risk: LOW        | Conf: 80%
  TVVISION.NS     | Price:    3.94 | Target:    2.52 | Risk: LOW        | Conf: 100%
  ACEINTEG.NS     | Price:   17.91 | Target:   13.02 | Risk: LOW        | Conf: 100%
  YCCL.NS         | Price:    9.65 | Target:    8.77 | Risk: LOW        | Conf: 100%
  SANWARIA.NS     | Price:    0.19 | Target:    0.11 | Risk: LOW        | Conf: 100%
  INSPIRE.NS      | Price:    8.60 | Target:    7.94 | Risk: LOW        | Conf: 100%
  DHTL.NS         | Price:   31.55 | Target:   26.44 | Risk: LOW        | Conf: 100%
  HEADSUP.NS      | Price:    6.78 | Target:    4.14 | Risk: LOW        | Conf: 100%
  SHANTHALA.NS    | Price:   16.05 | Target:   12.57 | Risk: LOW        | Conf: 100%
  MAKS.NS         | Price:   15.50 | Target:   14.45 | Risk: LOW        | Conf: 100%
  SILLYMONKS.NS   | Price:   15.89 | Target:   10.05 | Risk: LOW        | Conf: 100%
  RADAAN.NS       | Price:    2.94 | Target:    2.13 | Risk: LOW        | Conf: 100%
  UNIINFO.NS      | Price:   11.29 | Target:    7.38 | Risk: LOW        | Conf: 100%
  ISHAN.NS        | Price:    0.45 | Target:    0.32 | Risk: LOW        | Conf: 100%
  JIWANRAM.NS     | Price:    4.90 | Target:    4.67 | Risk: LOW        | Conf: 80%
  VERITAAS.NS     | Price:   33.30 | Target:   31.09 | Risk: LOW        | Conf: 100%
  EDUCOMP.NS      | Price:    0.89 | Target:    0.81 | Risk: LOW        | Conf: 100%
  ONELIFECAP.NS   | Price:   33.00 | Target:   22.54 | Risk: LOW        | Conf: 100%
  GSTL.NS         | Price:   14.60 | Target:   12.06 | Risk: LOW        | Conf: 100%
  COMPINFO.NS     | Price:    1.04 | Target:    0.65 | Risk: LOW        | Conf: 100%
  ANTGRAPHIC.NS   | Price:    0.73 | Target:    0.54 | Risk: LOW        | Conf: 100%
  PLADAINFO.NS    | Price:    9.45 | Target:    8.81 | Risk: LOW        | Conf: 100%
  SHYAMTEL.NS     | Price:   14.19 | Target:    8.94 | Risk: LOW        | Conf: 100%
  MTEDUCARE.NS    | Price:    1.87 | Target:    1.06 | Risk: LOW        | Conf: 100%
  AMIABLE.NS      | Price:   65.00 | Target:   54.43 | Risk: LOW        | Conf: 100%
  SHANTI.NS       | Price:    6.28 | Target:    3.85 | Risk: LOW        | Conf: 100%
  RITEZONE.NS     | Price:   18.25 | Target:   15.91 | Risk: LOW        | Conf: 100%
  PREMIER.NS      | Price:    2.72 | Target:    1.84 | Risk: LOW        | Conf: 100%
  CBAZAAR.NS      | Price:    5.00 | Target:    4.52 | Risk: LOW        | Conf: 100%
