NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-09-10 06:37:09

BUY SIGNALS (727):
  HAL.NS          | Price: 4971.20 | Entry: 4871.78 | Target: 5499.06 | Risk: LOW       
  KECL.NS         | Price:  125.23 | Target:   97.52 | Risk: LOW        | Conf: 100%
  NAHARSPING.NS   | Price:  275.00 | Target:  223.35 | Risk: LOW        | Conf: 100%
  APEX.NS         | Price:  376.25 | Target:  314.32 | Risk: LOW        | Conf: 100%
  PATELRMART.NS   | Price:  216.68 | Target:  180.14 | Risk: LOW        | Conf: 100%
  ESFL.NS         | Price:  119.30 | Target:   95.96 | Risk: LOW        | Conf: 100%
  STCINDIA.NS     | Price:  113.93 | Target:   99.39 | Risk: LOW        | Conf: 100%
  KSOLVES.NS      | Price:  263.25 | Target:  218.36 | Risk: LOW        | Conf: 100%
  RUSHIL.NS       | Price:   16.15 | Target:   13.22 | Risk: LOW        | Conf: 100%
  HLVLTD.NS       | Price:    6.39 | Target:    5.28 | Risk: LOW        | Conf: 100%
  NAHARPOLY.NS    | Price:  236.62 | Target:  195.57 | Risk: LOW        | Conf: 100%
  ZEEMEDIA.NS     | Price:    7.73 | Target:    5.43 | Risk: LOW        | Conf: 100%
  SEJALLTD.NS     | Price:  666.05 | Target:  531.09 | Risk: LOW        | Conf: 100%
  MINDTECK.NS     | Price:  161.98 | Target:  131.01 | Risk: LOW        | Conf: 100%
  CELLECOR.NS     | Price:   31.75 | Target:   23.57 | Risk: LOW        | Conf: 100%
  ACL.NS          | Price:   43.30 | Target:   36.92 | Risk: LOW        | Conf: 100%
  APTECHT.NS      | Price:   87.80 | Target:   73.90 | Risk: LOW        | Conf: 100%
  MAANALU.NS      | Price:  110.98 | Target:   86.91 | Risk: LOW        | Conf: 100%
  URJA.NS         | Price:    9.02 | Target:    7.88 | Risk: LOW        | Conf: 100%
  MODIS.NS        | Price:  370.05 | Target:  301.73 | Risk: LOW        | Conf: 100%
  HINDCOMPOS.NS   | Price:  388.45 | Target:  320.04 | Risk: LOW        | Conf: 100%
  KRITI.NS        | Price:   62.39 | Target:   46.71 | Risk: LOW        | Conf: 100%
  SICALLOG.NS     | Price:  101.00 | Target:   70.77 | Risk: LOW        | Conf: 80%
  TIRUPATI.NS     | Price:  308.00 | Target:  267.64 | Risk: LOW        | Conf: 100%
  SBGLP.NS        | Price:   21.11 | Target:   11.46 | Risk: LOW        | Conf: 100%
  TOLINS.NS       | Price:   91.50 | Target:   79.23 | Risk: LOW        | Conf: 100%
  ONMOBILE.NS     | Price:   47.19 | Target:   41.60 | Risk: LOW        | Conf: 100%
  GLOTTIS.NS      | Price:   60.11 | Target:   48.68 | Risk: LOW        | Conf: 100%
  NILASPACES.NS   | Price:   12.12 | Target:    8.23 | Risk: LOW        | Conf: 100%
  GIRIRAJ.NS      | Price:   78.35 | Target:   56.14 | Risk: LOW        | Conf: 100%
  SPECIALITY.NS   | Price:  134.60 | Target:  100.79 | Risk: LOW        | Conf: 80%
  MOS.NS          | Price:    6.90 | Target:    4.20 | Risk: LOW        | Conf: 100%
  PYRAMID.NS      | Price:  153.95 | Target:  132.99 | Risk: LOW        | Conf: 100%
  FOCUS.NS        | Price:   62.38 | Target:   48.91 | Risk: LOW        | Conf: 100%
  SJLOGISTIC.NS   | Price:  318.65 | Target:  254.90 | Risk: LOW        | Conf: 100%
  TARACHAND.NS    | Price:   47.01 | Target:   39.72 | Risk: LOW        | Conf: 80%
  HMVL.NS         | Price:   78.35 | Target:   59.52 | Risk: LOW        | Conf: 100%
  ESSARSHPNG.NS   | Price:   16.16 | Target:   11.69 | Risk: LOW        | Conf: 100%
  ZODIAC.NS       | Price:  233.74 | Target:  183.94 | Risk: LOW        | Conf: 100%
  DIGISPICE.NS    | Price:   16.52 | Target:   13.35 | Risk: LOW        | Conf: 100%
  SURAJLTD.NS     | Price:  203.89 | Target:  163.24 | Risk: LOW        | Conf: 100%
  PRECOT.NS       | Price:  666.70 | Target:  491.22 | Risk: LOW        | Conf: 100%
  TPLPLASTEH.NS   | Price:   68.11 | Target:   49.03 | Risk: LOW        | Conf: 100%
  HILINFRA.NS     | Price:   43.05 | Target:   36.54 | Risk: LOW        | Conf: 100%
  RAMAPHO.NS      | Price:  123.73 | Target:  104.71 | Risk: LOW        | Conf: 60%
  LIBERTSHOE.NS   | Price:  233.10 | Target:  199.44 | Risk: LOW        | Conf: 100%
  KNAGRI.NS       | Price:  197.00 | Target:  150.87 | Risk: LOW        | Conf: 100%
  ANNAPURNA.NS    | Price:  137.00 | Target:   97.87 | Risk: LOW        | Conf: 100%
  BMWVENTLTD.NS   | Price:   54.83 | Target:   48.00 | Risk: LOW        | Conf: 100%
  ADVANIHOTR.NS   | Price:   48.40 | Target:   42.11 | Risk: LOW        | Conf: 100%
  TRACXN.NS       | Price:   28.99 | Target:   25.05 | Risk: LOW        | Conf: 100%
  MUNJALSHOW.NS   | Price:  128.18 | Target:  113.90 | Risk: LOW        | Conf: 100%
  WSI.NS          | Price:   59.04 | Target:   47.04 | Risk: LOW        | Conf: 100%
  TERASOFT.NS     | Price:  258.50 | Target:  173.46 | Risk: LOW        | Conf: 100%
  VINYLINDIA.NS   | Price:  224.97 | Target:  192.70 | Risk: LOW        | Conf: 100%
  CPEDU.NS        | Price:  183.00 | Target:  131.82 | Risk: LOW        | Conf: 80%
  EUROBOND.NS     | Price:  149.00 | Target:  109.95 | Risk: LOW        | Conf: 100%
  MIRZAINT.NS     | Price:   30.98 | Target:   25.72 | Risk: LOW        | Conf: 100%
  ATMASTCO.NS     | Price:  132.70 | Target:  100.25 | Risk: LOW        | Conf: 100%
  PAVNAIND.NS     | Price:   15.34 | Target:    9.25 | Risk: LOW        | Conf: 100%
  HCL-INSYS.NS    | Price:   10.12 | Target:    7.92 | Risk: LOW        | Conf: 100%
  MODINATUR.NS    | Price:  354.05 | Target:  275.85 | Risk: LOW        | Conf: 100%
  KOTHARIPRO.NS   | Price:   65.56 | Target:   53.82 | Risk: LOW        | Conf: 100%
  HTMEDIA.NS      | Price:   24.89 | Target:   19.52 | Risk: LOW        | Conf: 100%
  DAVANGERE.NS    | Price:    1.84 | Target:    0.90 | Risk: LOW        | Conf: 100%
  HIGREEN.NS      | Price:  121.10 | Target:   98.51 | Risk: LOW        | Conf: 100%
  SAHAJSOLAR.NS   | Price:   94.30 | Target:   71.34 | Risk: LOW        | Conf: 100%
  SPENCERS.NS     | Price:   29.10 | Target:   22.72 | Risk: LOW        | Conf: 100%
  GSLSU.NS        | Price:   26.84 | Target:   16.34 | Risk: LOW        | Conf: 100%
  THOMASCOTT.NS   | Price:  248.45 | Target:  196.56 | Risk: LOW        | Conf: 100%
  MCLEODRUSS.NS   | Price:   44.42 | Target:   33.61 | Risk: LOW        | Conf: 100%
  MUTHOOTCAP.NS   | Price:  234.00 | Target:  180.11 | Risk: LOW        | Conf: 80%
  PANSARI.NS      | Price:  292.95 | Target:  216.77 | Risk: LOW        | Conf: 100%
  MONEYBOXX.NS    | Price:   39.50 | Target:   16.53 | Risk: LOW        | Conf: 100%
  SRGHFL.NS       | Price:  195.00 | Target:  136.34 | Risk: LOW        | Conf: 100%
  KRITINUT.NS     | Price:   81.22 | Target:   58.98 | Risk: LOW        | Conf: 80%
  CHEMBONDCH.NS   | Price:  248.15 | Target:  175.99 | Risk: LOW        | Conf: 100%
  NOVAAGRI.NS     | Price:   23.14 | Target:   17.99 | Risk: LOW        | Conf: 100%
  SWARAJ.NS       | Price:  352.50 | Target:  297.32 | Risk: LOW        | Conf: 80%
  MANORG.NS       | Price:  464.00 | Target:  333.88 | Risk: LOW        | Conf: 100%
  TIGERLOGS.NS    | Price:   27.67 | Target:   19.79 | Risk: LOW        | Conf: 100%
  BANSWRAS.NS     | Price:  113.60 | Target:   88.90 | Risk: LOW        | Conf: 80%
  DENORA.NS       | Price:  814.00 | Target:  678.75 | Risk: LOW        | Conf: 80%
  RHL.NS          | Price:  166.66 | Target:  140.10 | Risk: LOW        | Conf: 80%
  TICL.NS         | Price:    7.62 | Target:    5.15 | Risk: LOW        | Conf: 100%
  JKIPL.NS        | Price:   92.69 | Target:   67.71 | Risk: LOW        | Conf: 100%
  BEDMUTHA.NS     | Price:  106.00 | Target:   83.41 | Risk: LOW        | Conf: 80%
  INFOLLION.NS    | Price:  154.00 | Target:  128.18 | Risk: LOW        | Conf: 100%
  VISHNUINFR.NS   | Price:  155.00 | Target:  120.61 | Risk: LOW        | Conf: 100%
  AVPINFRA.NS     | Price:   60.20 | Target:   46.09 | Risk: LOW        | Conf: 100%
  DEVX.NS         | Price:   33.80 | Target:   25.51 | Risk: LOW        | Conf: 100%
  PHANTOMFX.NS    | Price:  115.95 | Target:   83.13 | Risk: LOW        | Conf: 100%
  SAKUMA.NS       | Price:    1.61 | Target:    1.15 | Risk: LOW        | Conf: 100%
  VIKASLIFE.NS    | Price:    1.26 | Target:    0.99 | Risk: LOW        | Conf: 100%
  MAHEPC.NS       | Price:  103.28 | Target:   89.64 | Risk: LOW        | Conf: 100%
  APCL.NS         | Price:  100.00 | Target:   84.94 | Risk: LOW        | Conf: 80%
  SUMIT.NS        | Price:   49.03 | Target:   34.31 | Risk: LOW        | Conf: 100%
  ROSSELLIND.NS   | Price:   56.21 | Target:   38.14 | Risk: LOW        | Conf: 80%
  BCONCEPTS.NS    | Price:  155.41 | Target:  108.90 | Risk: LOW        | Conf: 100%
  INM.NS          | Price:  148.00 | Target:  137.98 | Risk: LOW        | Conf: 100%
  VGL.NS          | Price:   55.00 | Target:   37.16 | Risk: LOW        | Conf: 100%
  DCI.NS          | Price:  276.60 | Target:  123.14 | Risk: LOW        | Conf: 100%
  WTICAB.NS       | Price:  102.50 | Target:   77.89 | Risk: LOW        | Conf: 100%
  GINNIFILA.NS    | Price:   42.00 | Target:   34.47 | Risk: LOW        | Conf: 100%
  MEDICO.NS       | Price:   35.32 | Target:   23.35 | Risk: LOW        | Conf: 100%
  BALAJEE.NS      | Price:   25.70 | Target:   21.48 | Risk: LOW        | Conf: 80%
  BPL.NS          | Price:   47.97 | Target:   38.22 | Risk: LOW        | Conf: 100%
  HALEOSLABS.NS   | Price: 1452.00 | Target: 1181.89 | Risk: LOW        | Conf: 100%
  HARRMALAYA.NS   | Price:  188.59 | Target:  154.00 | Risk: LOW        | Conf: 100%
  MANCREDIT.NS    | Price:  220.15 | Target:  167.60 | Risk: LOW        | Conf: 100%
  RACE.NS         | Price:   96.37 | Target:   73.01 | Risk: LOW        | Conf: 100%
  EFACTOR.NS      | Price:  168.00 | Target:  123.41 | Risk: LOW        | Conf: 100%
  VLEGOV.NS       | Price:   10.34 | Target:    7.67 | Risk: LOW        | Conf: 100%
  MASON.NS        | Price:  112.05 | Target:   88.69 | Risk: LOW        | Conf: 100%
  SHRADHA.NS      | Price:   30.99 | Target:   22.13 | Risk: LOW        | Conf: 100%
  AVG.NS          | Price:  182.00 | Target:  147.07 | Risk: LOW        | Conf: 100%
  AFFORDABLE.NS   | Price:  163.00 | Target:  128.89 | Risk: LOW        | Conf: 80%
  NIPPOBATRY.NS   | Price:  320.20 | Target:  267.61 | Risk: LOW        | Conf: 80%
  GOLDTECH.NS     | Price:   46.50 | Target:   35.20 | Risk: LOW        | Conf: 100%
  PPAP.NS         | Price:  242.40 | Target:  189.85 | Risk: LOW        | Conf: 100%
  VMSTMT.NS       | Price:   44.10 | Target:   37.52 | Risk: LOW        | Conf: 100%
  AUTOIND.NS      | Price:   85.60 | Target:   59.46 | Risk: LOW        | Conf: 100%
  AFIL.NS         | Price:    9.00 | Target:    6.78 | Risk: LOW        | Conf: 100%
  JAINAM.NS       | Price:  224.30 | Target:  205.55 | Risk: LOW        | Conf: 100%
  SOMATEX.NS      | Price:   85.30 | Target:   60.24 | Risk: LOW        | Conf: 100%
  PRAMARA.NS      | Price:  100.00 | Target:   64.36 | Risk: LOW        | Conf: 100%
  NAGAFERT.NS     | Price:    1.95 | Target:    1.84 | Risk: LOW        | Conf: 100%
  GRETEX.NS       | Price:  225.15 | Target:  197.88 | Risk: LOW        | Conf: 100%
  SUPREME.NS      | Price:   35.44 | Target:   26.43 | Risk: LOW        | Conf: 100%
  OMFREIGHT.NS    | Price:   87.90 | Target:   69.46 | Risk: LOW        | Conf: 100%
  PILITA.NS       | Price:    7.80 | Target:    5.75 | Risk: LOW        | Conf: 100%
  UNIHEALTH.NS    | Price:  717.15 | Target:  571.83 | Risk: LOW        | Conf: 80%
  KRISHCA.NS      | Price:  160.00 | Target:  127.39 | Risk: LOW        | Conf: 100%
  GLOBALVECT.NS   | Price:  138.16 | Target:  115.51 | Risk: LOW        | Conf: 100%
  GOYALSALT.NS    | Price:  103.05 | Target:   92.00 | Risk: LOW        | Conf: 100%
  SUNDRMBRAK.NS   | Price:  736.00 | Target:  577.05 | Risk: LOW        | Conf: 100%
  KCEIL.NS        | Price:   77.10 | Target:   59.30 | Risk: LOW        | Conf: 100%
  STARTECK.NS     | Price:  241.30 | Target:  183.12 | Risk: LOW        | Conf: 100%
  DELPHIFX.NS     | Price:    5.94 | Target:    4.01 | Risk: LOW        | Conf: 100%
  MODIRUBBER.NS   | Price:  124.30 | Target:   74.81 | Risk: LOW        | Conf: 100%
  OSIAHYPER.NS    | Price:    2.47 | Target:    1.75 | Risk: LOW        | Conf: 100%
  UFO.NS          | Price:   63.13 | Target:   51.83 | Risk: LOW        | Conf: 100%
  YASHOPTICS.NS   | Price:  112.60 | Target:   87.24 | Risk: LOW        | Conf: 100%
  GSMFOILS.NS     | Price:  100.35 | Target:   67.39 | Risk: LOW        | Conf: 80%
  KOTYARK.NS      | Price:   31.44 | Target:   22.63 | Risk: LOW        | Conf: 100%
  ZEELEARN.NS     | Price:    6.59 | Target:    4.87 | Risk: LOW        | Conf: 100%
  TRANSTEEL.NS    | Price:   75.45 | Target:   49.54 | Risk: LOW        | Conf: 100%
  MEGASTAR.NS     | Price:  284.85 | Target:  231.94 | Risk: LOW        | Conf: 100%
  SURANAT&P.NS    | Price:   16.01 | Target:   13.29 | Risk: LOW        | Conf: 80%
  TAKE.NS         | Price:   16.78 | Target:   12.01 | Risk: LOW        | Conf: 100%
  RADIOCITY.NS    | Price:    6.29 | Target:    4.81 | Risk: LOW        | Conf: 100%
  PRITIKAUTO.NS   | Price:   14.79 | Target:   11.11 | Risk: LOW        | Conf: 100%
  VIRINCHI.NS     | Price:   14.10 | Target:   10.24 | Risk: LOW        | Conf: 100%
  MADHAVBAUG.NS   | Price:  150.00 | Target:  125.23 | Risk: LOW        | Conf: 100%
  KDL.NS          | Price:   90.75 | Target:   56.93 | Risk: LOW        | Conf: 100%
  REPL.NS         | Price:   61.83 | Target:   42.90 | Risk: LOW        | Conf: 100%
  KAMOPAINTS.NS   | Price:    4.42 | Target:    2.93 | Risk: LOW        | Conf: 100%
  TCL.NS          | Price:  111.30 | Target:   65.57 | Risk: LOW        | Conf: 100%
  SADHNANIQ.NS    | Price:    2.77 | Target:    2.49 | Risk: LOW        | Conf: 100%
  COASTCORP.NS    | Price:   39.92 | Target:   31.63 | Risk: LOW        | Conf: 80%
  AHLEAST.NS      | Price:  135.32 | Target:  110.90 | Risk: LOW        | Conf: 100%
  ZODIACLOTH.NS   | Price:   69.42 | Target:   57.53 | Risk: LOW        | Conf: 100%
  DRCSYSTEMS.NS   | Price:   12.75 | Target:    9.63 | Risk: LOW        | Conf: 80%
  OMAXAUTO.NS     | Price:  174.97 | Target:  129.61 | Risk: LOW        | Conf: 100%
  INTENTECH.NS    | Price:   79.80 | Target:   58.20 | Risk: LOW        | Conf: 80%
  MKPL.NS         | Price:    4.02 | Target:    3.48 | Risk: LOW        | Conf: 100%
  AERONEU.NS      | Price:   70.35 | Target:   43.95 | Risk: LOW        | Conf: 100%
  NIRAJ.NS        | Price:   27.87 | Target:   21.48 | Risk: LOW        | Conf: 100%
  ATALREAL.NS     | Price:   15.27 | Target:    3.22 | Risk: LOW        | Conf: 100%
  NAVKARURB.NS    | Price:    0.90 | Target:    0.66 | Risk: LOW        | Conf: 100%
  ABAN.NS         | Price:   14.74 | Target:   12.83 | Risk: LOW        | Conf: 100%
  DEVIT.NS        | Price:   23.93 | Target:   17.88 | Risk: LOW        | Conf: 100%
  SPECTSTM.NS     | Price:   60.00 | Target:   52.43 | Risk: LOW        | Conf: 100%
  UNITEDTEA.NS    | Price:  435.10 | Target:  377.71 | Risk: LOW        | Conf: 100%
  BASML.NS        | Price:   24.40 | Target:   20.32 | Risk: LOW        | Conf: 100%
  KRITIKA.NS      | Price:    5.34 | Target:    4.38 | Risk: LOW        | Conf: 100%
  DHARAN.NS       | Price:    0.14 | Target:    0.07 | Risk: LOW        | Conf: 100%
  INDOWIND.NS     | Price:    9.02 | Target:    7.43 | Risk: LOW        | Conf: 100%
  SETCO.NS        | Price:   16.61 | Target:   11.68 | Risk: LOW        | Conf: 100%
  LOTUSEYE.NS     | Price:  111.50 | Target:   91.73 | Risk: LOW        | Conf: 100%
  RAJTV.NS        | Price:    8.19 | Target:    5.19 | Risk: LOW        | Conf: 100%
  IBULLSLTD.NS    | Price:   24.60 | Target:   18.55 | Risk: LOW        | Conf: 100%
  EMMIL.NS        | Price:  117.10 | Target:   92.46 | Risk: LOW        | Conf: 100%
  PRAXIS.NS       | Price:    4.70 | Target:    3.32 | Risk: LOW        | Conf: 100%
  DRONE.NS        | Price:   33.35 | Target:   22.39 | Risk: LOW        | Conf: 100%
  ALUWIND.NS      | Price:   46.70 | Target:   35.74 | Risk: LOW        | Conf: 100%
  LLOYDS.NS       | Price:   60.00 | Target:   51.18 | Risk: LOW        | Conf: 80%
  RHFL.NS         | Price:    1.82 | Target:    1.41 | Risk: LOW        | Conf: 100%
  INCREDIBLE.NS   | Price:   31.85 | Target:   21.99 | Risk: LOW        | Conf: 100%
  TIPSFILMS.NS    | Price:  327.45 | Target:  265.77 | Risk: LOW        | Conf: 100%
  KEYFINSERV.NS   | Price:  246.35 | Target:  193.64 | Risk: LOW        | Conf: 100%
  ESSENTIA.NS     | Price:    1.07 | Target:    0.76 | Risk: LOW        | Conf: 100%
  PRLIND.NS       | Price:   42.60 | Target:   32.42 | Risk: LOW        | Conf: 100%
  AVROIND.NS      | Price:    8.60 | Target:    5.01 | Risk: LOW        | Conf: 100%
  PURVFLEXI.NS    | Price:   44.95 | Target:   34.25 | Risk: LOW        | Conf: 100%
  BEWLTD.NS       | Price:   49.35 | Target:   37.03 | Risk: LOW        | Conf: 100%
  BRNL.NS         | Price:   16.84 | Target:   14.38 | Risk: LOW        | Conf: 100%
  TUNWAL.NS       | Price:   25.35 | Target:   21.98 | Risk: LOW        | Conf: 100%
  DCM.NS          | Price:   76.45 | Target:   62.71 | Risk: LOW        | Conf: 100%
  INDTERRAIN.NS   | Price:   29.24 | Target:   24.79 | Risk: LOW        | Conf: 100%
  AARVI.NS        | Price:  142.00 | Target:  113.19 | Risk: LOW        | Conf: 100%
  RSSOFTWARE.NS   | Price:   29.16 | Target:   20.81 | Risk: LOW        | Conf: 100%
  CORALFINAC.NS   | Price:   32.44 | Target:   24.19 | Risk: LOW        | Conf: 100%
  WEIZMANIND.NS   | Price:   71.26 | Target:   57.60 | Risk: LOW        | Conf: 100%
  USK.NS          | Price:   20.91 | Target:   16.63 | Risk: LOW        | Conf: 80%
  MAHESHWARI.NS   | Price:   71.03 | Target:   58.91 | Risk: LOW        | Conf: 100%
  VR.NS           | Price:  112.45 | Target:   92.20 | Risk: LOW        | Conf: 100%
  RKEC.NS         | Price:   19.33 | Target:   10.87 | Risk: LOW        | Conf: 100%
  DUCON.NS        | Price:    1.78 | Target:    0.67 | Risk: LOW        | Conf: 100%
  XELPMOC.NS      | Price:   77.20 | Target:   55.53 | Risk: LOW        | Conf: 100%
  WOMANCART.NS    | Price:  101.30 | Target:   59.73 | Risk: LOW        | Conf: 100%
  SHREEOSFM.NS    | Price:   53.50 | Target:   42.11 | Risk: LOW        | Conf: 100%
  AIROLAM.NS      | Price:   86.25 | Target:   74.12 | Risk: LOW        | Conf: 100%
  BHARATGEAR.NS   | Price:  102.00 | Target:   86.78 | Risk: LOW        | Conf: 80%
  INDBANK.NS      | Price:   27.79 | Target:   22.19 | Risk: LOW        | Conf: 100%
  RPPL.NS         | Price:   21.25 | Target:   15.58 | Risk: LOW        | Conf: 100%
  SADHAV.NS       | Price:  112.45 | Target:   90.90 | Risk: LOW        | Conf: 80%
  HPIL.NS         | Price:  122.00 | Target:   94.68 | Risk: LOW        | Conf: 100%
  GANGESSECU.NS   | Price:  115.50 | Target:   95.79 | Risk: LOW        | Conf: 100%
  SURANASOL.NS    | Price:   25.50 | Target:   21.13 | Risk: LOW        | Conf: 80%
  QUESTLAB.NS     | Price:   82.00 | Target:   71.18 | Risk: LOW        | Conf: 100%
  SAMBHAAV.NS     | Price:    5.92 | Target:    3.67 | Risk: LOW        | Conf: 100%
  SILGO.NS        | Price:   70.99 | Target:   56.79 | Risk: LOW        | Conf: 80%
  MASTER.NS       | Price:  423.00 | Target:  375.07 | Risk: LOW        | Conf: 100%
  SMLT.NS         | Price:   61.30 | Target:   46.19 | Risk: LOW        | Conf: 100%
  VISAMAN.NS      | Price:   55.45 | Target:   36.83 | Risk: LOW        | Conf: 100%
  SEMAC.NS        | Price:  279.85 | Target:  218.94 | Risk: LOW        | Conf: 100%
  URBAN.NS        | Price:  128.15 | Target:   94.40 | Risk: LOW        | Conf: 100%
  WIPL.NS         | Price:  165.00 | Target:  138.19 | Risk: LOW        | Conf: 100%
  VIPULLTD.NS     | Price:   13.23 | Target:   11.66 | Risk: LOW        | Conf: 100%
  LOVABLE.NS      | Price:   69.30 | Target:   55.77 | Risk: LOW        | Conf: 100%
  ZENITHEXPO.NS   | Price:  197.00 | Target:  162.09 | Risk: LOW        | Conf: 80%
  SAMPANN.NS      | Price:   23.99 | Target:   17.96 | Risk: LOW        | Conf: 100%
  ARTNIRMAN.NS    | Price:   39.43 | Target:   29.31 | Risk: LOW        | Conf: 80%
  GENSOL.NS       | Price:   17.25 | Target:   12.55 | Risk: LOW        | Conf: 100%
  SCML.NS         | Price:   79.90 | Target:   66.81 | Risk: LOW        | Conf: 100%
  OMFURN.NS       | Price:   56.50 | Target:   52.59 | Risk: LOW        | Conf: 100%
  MAXPOSURE.NS    | Price:   30.00 | Target:   25.93 | Risk: LOW        | Conf: 80%
  BEARDSELL.NS    | Price:   24.40 | Target:   17.11 | Risk: LOW        | Conf: 100%
