NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-04-25 18:59:52

BUY SIGNALS (1487):
  HINDUNILVR.NS   | Price: 2327.30 | Entry: 2280.75 | Target: 2654.94 | Risk: LOW       
  BHARTIARTL.NS   | Price: 1814.50 | Target: 1625.18 | Risk: LOW        | Conf: 100%
  TCS.NS          | Price: 2396.90 | Target: 2070.19 | Risk: LOW        | Conf: 100%
  INFY.NS         | Price: 1154.60 | Target:  958.10 | Risk: LOW        | Conf: 100%
  MARUTI.NS       | Price: 13048.00 | Target: 11251.57 | Risk: LOW        | Conf: 100%
  M&M.NS          | Price: 3038.40 | Target: 2591.15 | Risk: LOW        | Conf: 100%
  HCLTECH.NS      | Price: 1203.20 | Target:  975.67 | Risk: LOW        | Conf: 100%
  SUNPHARMA.NS    | Price: 1620.40 | Target: 1408.83 | Risk: LOW        | Conf: 100%
  WIPRO.NS        | Price:  199.36 | Target:  173.27 | Risk: LOW        | Conf: 80%
  SBILIFE.NS      | Price: 1768.90 | Target: 1488.76 | Risk: LOW        | Conf: 100%
  LTIM.NS         | Price: 4282.30 | Target: 3520.05 | Risk: LOW        | Conf: 100%
  TVSMOTOR.NS     | Price: 3488.20 | Target: 2926.13 | Risk: LOW        | Conf: 100%
  TECHM.NS        | Price: 1358.50 | Target: 1127.32 | Risk: LOW        | Conf: 100%
  UNIONBANK.NS    | Price:  177.00 | Target:  139.28 | Risk: LOW        | Conf: 100%
  HEROMOTOCO.NS   | Price: 4961.50 | Target: 4142.57 | Risk: LOW        | Conf: 100%
  INDIANB.NS      | Price:  909.90 | Target:  750.33 | Risk: LOW        | Conf: 80%
  INDUSTOWER.NS   | Price:  402.20 | Target:  341.65 | Risk: LOW        | Conf: 100%
  HAVELLS.NS      | Price: 1238.60 | Target: 1010.10 | Risk: LOW        | Conf: 80%
  ICICIPRULI.NS   | Price:  514.20 | Target:  419.43 | Risk: LOW        | Conf: 100%
  PERSISTENT.NS   | Price: 4747.30 | Target: 3820.23 | Risk: LOW        | Conf: 100%
  NAUKRI.NS       | Price:  984.95 | Target:  823.77 | Risk: LOW        | Conf: 80%
  COROMANDEL.NS   | Price: 1995.30 | Target: 1636.44 | Risk: LOW        | Conf: 100%
  ALKEM.NS        | Price: 5235.00 | Target: 4398.04 | Risk: LOW        | Conf: 100%
  MRF.NS          | Price: 132145.00 | Target: 115441.43 | Risk: LOW        | Conf: 80%
  COFORGE.NS      | Price: 1150.90 | Target:  914.04 | Risk: LOW        | Conf: 100%
  UPL.NS          | Price:  631.40 | Target:  543.38 | Risk: LOW        | Conf: 80%
  MFSL.NS         | Price: 1587.30 | Target: 1321.55 | Risk: LOW        | Conf: 80%
  MPHASIS.NS      | Price: 2175.80 | Target: 1732.12 | Risk: LOW        | Conf: 100%
  SUNDARMFIN.NS   | Price: 4754.90 | Target: 4015.69 | Risk: LOW        | Conf: 100%
  SUPREMEIND.NS   | Price: 3664.00 | Target: 3071.86 | Risk: LOW        | Conf: 100%
  APLAPOLLO.NS    | Price: 2004.50 | Target: 1640.96 | Risk: LOW        | Conf: 80%
  HEXT.NS         | Price:  444.75 | Target:  356.61 | Risk: LOW        | Conf: 100%
  ENDURANCE.NS    | Price: 2318.60 | Target: 1930.64 | Risk: LOW        | Conf: 100%
  TATAELXSI.NS    | Price: 4193.00 | Target: 3457.36 | Risk: LOW        | Conf: 100%
  GLAND.NS        | Price: 1713.50 | Target: 1444.61 | Risk: LOW        | Conf: 100%
  APOLLOTYRE.NS   | Price:  423.85 | Target:  365.51 | Risk: LOW        | Conf: 100%
  KIMS.NS         | Price:  651.20 | Target:  552.59 | Risk: LOW        | Conf: 80%
  IKS.NS          | Price: 1438.00 | Target: 1120.43 | Risk: LOW        | Conf: 80%
  RAMCOCEM.NS     | Price:  965.90 | Target:  827.26 | Risk: LOW        | Conf: 80%
  SHYAMMETL.NS    | Price:  820.70 | Target:  667.74 | Risk: LOW        | Conf: 60%
  FSL.NS          | Price:  209.27 | Target:  154.88 | Risk: LOW        | Conf: 100%
  FORCEMOT.NS     | Price: 20347.00 | Target: 15348.79 | Risk: LOW        | Conf: 100%
  ASAHIINDIA.NS   | Price:  834.05 | Target:  704.23 | Risk: LOW        | Conf: 100%
  SAGILITY.NS     | Price:   41.37 | Target:   34.83 | Risk: LOW        | Conf: 100%
  JYOTICNC.NS     | Price:  736.10 | Target:  553.05 | Risk: LOW        | Conf: 100%
  IIFL.NS         | Price:  419.35 | Target:  326.76 | Risk: LOW        | Conf: 100%
  CHAMBLFERT.NS   | Price:  440.80 | Target:  380.42 | Risk: LOW        | Conf: 80%
  ANANTRAJ.NS     | Price:  462.40 | Target:  357.70 | Risk: LOW        | Conf: 100%
  ECLERX.NS       | Price: 1468.00 | Target: 1109.86 | Risk: LOW        | Conf: 80%
  MAHSCOOTER.NS   | Price: 12368.00 | Target: 10154.43 | Risk: LOW        | Conf: 100%
  ZENSARTECH.NS   | Price:  536.00 | Target:  430.07 | Risk: LOW        | Conf: 100%
  CONCORDBIO.NS   | Price: 1016.20 | Target:  818.09 | Risk: LOW        | Conf: 100%
  UTIAMC.NS       | Price:  925.25 | Target:  702.27 | Risk: LOW        | Conf: 80%
  CEATLTD.NS      | Price: 3476.20 | Target: 2848.16 | Risk: LOW        | Conf: 80%
  NUVOCO.NS       | Price:  293.15 | Target:  239.38 | Risk: LOW        | Conf: 100%
  JAINREC.NS      | Price:  410.60 | Target:  337.14 | Risk: LOW        | Conf: 100%
  IEX.NS          | Price:  123.23 | Target:  101.78 | Risk: LOW        | Conf: 80%
  CYIENT.NS       | Price:  873.05 | Target:  683.42 | Risk: LOW        | Conf: 80%
  TEGA.NS         | Price: 1680.10 | Target: 1467.21 | Risk: LOW        | Conf: 80%
  SAMMAANCAP.NS   | Price:  143.53 | Target:  122.68 | Risk: LOW        | Conf: 100%
  CARTRADE.NS     | Price: 1694.30 | Target: 1241.01 | Risk: LOW        | Conf: 100%
  CANHLIFE.NS     | Price:  140.62 | Target:  113.71 | Risk: LOW        | Conf: 100%
  BSOFT.NS        | Price:  368.65 | Target:  303.40 | Risk: LOW        | Conf: 80%
  JKTYRE.NS       | Price:  397.30 | Target:  312.89 | Risk: LOW        | Conf: 100%
  SAFARI.NS       | Price: 1470.00 | Target: 1146.36 | Risk: LOW        | Conf: 100%
  IXIGO.NS        | Price:  166.70 | Target:  125.78 | Risk: LOW        | Conf: 100%
  RELINFRA.NS     | Price:   82.79 | Target:   73.33 | Risk: LOW        | Conf: 100%
  BIRLACORPN.NS   | Price:  907.90 | Target:  735.63 | Risk: LOW        | Conf: 100%
  UJJIVANSFB.NS   | Price:   56.79 | Target:   46.54 | Risk: LOW        | Conf: 100%
  LATENTVIEW.NS   | Price:  289.15 | Target:  225.17 | Risk: LOW        | Conf: 100%
  TCI.NS          | Price:  940.90 | Target:  764.22 | Risk: LOW        | Conf: 100%
  JSLL.NS         | Price:  633.70 | Target:  510.75 | Risk: LOW        | Conf: 100%
  HAPPSTMNDS.NS   | Price:  361.15 | Target:  313.35 | Risk: LOW        | Conf: 100%
  GALAXYSURF.NS   | Price: 1764.50 | Target: 1466.75 | Risk: LOW        | Conf: 100%
  MAHLIFE.NS      | Price:  317.90 | Target:  250.76 | Risk: LOW        | Conf: 100%
  THOMASCOOK.NS   | Price:   97.13 | Target:   72.43 | Risk: LOW        | Conf: 100%
  RUSTOMJEE.NS    | Price:  391.25 | Target:  317.93 | Risk: LOW        | Conf: 80%
  BALUFORGE.NS    | Price:  460.10 | Target:  366.80 | Risk: LOW        | Conf: 60%
  JUSTDIAL.NS     | Price:  527.40 | Target:  434.63 | Risk: LOW        | Conf: 100%
  HNDFDS.NS       | Price:  486.60 | Target:  406.33 | Risk: LOW        | Conf: 100%
  JUNIPER.NS      | Price:  208.26 | Target:  166.49 | Risk: LOW        | Conf: 100%
  WAKEFIT.NS      | Price:  142.09 | Target:  112.63 | Risk: LOW        | Conf: 100%
  CHEMPLASTS.NS   | Price:  236.10 | Target:  169.10 | Risk: LOW        | Conf: 100%
  VIPIND.NS       | Price:  299.30 | Target:  247.32 | Risk: LOW        | Conf: 100%
  FISCHER.NS      | Price:   37.13 | Target:   28.12 | Risk: LOW        | Conf: 100%
  STYL.NS         | Price:  239.85 | Target:  179.95 | Risk: LOW        | Conf: 80%
  SHOPERSTOP.NS   | Price:  296.40 | Target:  233.92 | Risk: LOW        | Conf: 80%
  PDSL.NS         | Price:  279.45 | Target:  214.11 | Risk: LOW        | Conf: 100%
  SMLMAH.NS       | Price: 3887.80 | Target: 2828.66 | Risk: LOW        | Conf: 100%
  VRLLOG.NS       | Price:  248.96 | Target:  200.81 | Risk: LOW        | Conf: 100%
  MIDWESTLTD.NS   | Price: 1277.00 | Target:  928.61 | Risk: LOW        | Conf: 60%
  LGBBROSLTD.NS   | Price: 1747.70 | Target: 1457.70 | Risk: LOW        | Conf: 80%
  NEPHROPLUS.NS   | Price:  533.55 | Target:  417.69 | Risk: LOW        | Conf: 100%
  CIGNITITEC.NS   | Price: 1136.20 | Target:  882.06 | Risk: LOW        | Conf: 100%
  SJS.NS          | Price: 1616.60 | Target: 1282.99 | Risk: LOW        | Conf: 100%
  BHARATRAS.NS    | Price: 1393.60 | Target: 1031.96 | Risk: LOW        | Conf: 100%
  LUMAXIND.NS     | Price: 5173.60 | Target: 3937.67 | Risk: LOW        | Conf: 100%
  KITEX.NS        | Price:  163.63 | Target:  127.25 | Risk: LOW        | Conf: 80%
  JTEKTINDIA.NS   | Price:  128.99 | Target:  108.25 | Risk: LOW        | Conf: 80%
  VADILALIND.NS   | Price: 4432.60 | Target: 3659.96 | Risk: LOW        | Conf: 80%
  MEDIASSIST.NS   | Price:  342.85 | Target:  265.21 | Risk: LOW        | Conf: 100%
  INDOSTAR.NS     | Price:  195.64 | Target:  139.23 | Risk: LOW        | Conf: 100%
  JUBLCPL.NS      | Price: 1708.20 | Target: 1123.63 | Risk: LOW        | Conf: 80%
  JISLJALEQS.NS   | Price:   31.36 | Target:   23.44 | Risk: LOW        | Conf: 80%
  EPACK.NS        | Price:  232.78 | Target:  180.33 | Risk: LOW        | Conf: 100%
  SANDHAR.NS      | Price:  471.25 | Target:  381.48 | Risk: LOW        | Conf: 100%
  BCG.NS          | Price:    9.32 | Target:    7.50 | Risk: LOW        | Conf: 100%
  NUCLEUS.NS      | Price:  773.90 | Target:  623.61 | Risk: LOW        | Conf: 100%
  TAJGVK.NS       | Price:  325.20 | Target:  266.09 | Risk: LOW        | Conf: 80%
  TCIEXP.NS       | Price:  512.95 | Target:  398.54 | Risk: LOW        | Conf: 100%
  DIAMONDYD.NS    | Price:  992.40 | Target:  779.86 | Risk: LOW        | Conf: 60%
  FILATEX.NS      | Price:   41.41 | Target:   32.20 | Risk: LOW        | Conf: 100%
  JINDALPOLY.NS   | Price:  691.55 | Target:  503.32 | Risk: LOW        | Conf: 100%
  FINOPB.NS       | Price:  130.96 | Target:   99.17 | Risk: LOW        | Conf: 80%
  SPECTRUM.NS     | Price: 1133.70 | Target:  816.16 | Risk: LOW        | Conf: 100%
  TIL.NS          | Price:  198.07 | Target:  124.52 | Risk: LOW        | Conf: 100%
  INDIANHUME.NS   | Price:  322.95 | Target:  254.79 | Risk: LOW        | Conf: 80%
  GMBREW.NS       | Price:  961.00 | Target:  802.62 | Risk: LOW        | Conf: 100%
  VINCOFE.NS      | Price:  129.36 | Target:  103.41 | Risk: LOW        | Conf: 100%
  RAMCOSYS.NS     | Price:  419.15 | Target:  326.90 | Risk: LOW        | Conf: 80%
  RMDRIP.NS       | Price:   18.01 | Target:   10.71 | Risk: LOW        | Conf: 100%
  ARMANFIN.NS     | Price: 1489.20 | Target: 1194.63 | Risk: LOW        | Conf: 100%
  CENTRUM.NS      | Price:   24.62 | Target:   18.58 | Risk: LOW        | Conf: 100%
  JARO.NS         | Price:  414.35 | Target:  339.48 | Risk: LOW        | Conf: 100%
  DECCANCE.NS     | Price:  633.50 | Target:  516.54 | Risk: LOW        | Conf: 100%
  TAC.NS          | Price:  491.00 | Target:  321.46 | Risk: LOW        | Conf: 100%
  RGL.NS          | Price:  101.90 | Target:   82.17 | Risk: LOW        | Conf: 80%
  BUTTERFLY.NS    | Price:  608.40 | Target:  517.77 | Risk: LOW        | Conf: 80%
  ROHLTD.NS       | Price:  341.05 | Target:  257.39 | Risk: LOW        | Conf: 80%
  JINDALPHOT.NS   | Price: 1092.70 | Target:  852.33 | Risk: LOW        | Conf: 100%
  ABINFRA.NS      | Price:   15.58 | Target:   10.51 | Risk: LOW        | Conf: 100%
  RACLGEAR.NS     | Price: 1222.10 | Target:  853.96 | Risk: LOW        | Conf: 100%
  PASHUPATI.NS    | Price:   88.15 | Target:   46.47 | Risk: LOW        | Conf: 100%
  MATRIMONY.NS    | Price:  428.50 | Target:  349.59 | Risk: LOW        | Conf: 80%
  RNBDENIMS.NS    | Price:   13.37 | Target:    8.12 | Risk: LOW        | Conf: 100%
  GKWLIMITED.NS   | Price: 1532.80 | Target: 1215.69 | Risk: LOW        | Conf: 80%
  BHARATSE.NS     | Price:  171.18 | Target:  126.98 | Risk: LOW        | Conf: 100%
  SAHANA.NS       | Price:  854.40 | Target:  658.70 | Risk: LOW        | Conf: 100%
  CNL.NS          | Price:  586.85 | Target:  457.62 | Risk: LOW        | Conf: 100%
  JPOLYINVST.NS   | Price: 1078.10 | Target:  810.64 | Risk: LOW        | Conf: 80%
  KODYTECH.NS     | Price:  722.00 | Target:  632.46 | Risk: LOW        | Conf: 100%
  SARTELE.NS      | Price:  155.10 | Target:  110.24 | Risk: LOW        | Conf: 100%
  NCLIND.NS       | Price:  171.06 | Target:  137.37 | Risk: LOW        | Conf: 100%
  COOLCAPS.NS     | Price:   26.75 | Target:   18.13 | Risk: LOW        | Conf: 100%
  REMUS.NS        | Price:  631.00 | Target:  523.70 | Risk: LOW        | Conf: 100%
  ABCOTS.NS       | Price:  310.85 | Target:  196.53 | Risk: LOW        | Conf: 100%
  MAHASTEEL.NS    | Price:  846.95 | Target:  622.06 | Risk: LOW        | Conf: 100%
  NGLFINE.NS      | Price: 2235.90 | Target: 1567.76 | Risk: LOW        | Conf: 80%
  JITFINFRA.NS    | Price:  305.05 | Target:  258.12 | Risk: LOW        | Conf: 100%
  ORICONENT.NS    | Price:   64.37 | Target:   51.52 | Risk: LOW        | Conf: 100%
  STEL.NS         | Price:  461.40 | Target:  344.76 | Risk: LOW        | Conf: 100%
  INDOBORAX.NS    | Price:  244.73 | Target:  222.34 | Risk: LOW        | Conf: 80%
  KAMATHOTEL.NS   | Price:  165.72 | Target:  127.47 | Risk: LOW        | Conf: 100%
  LINC.NS         | Price:   97.41 | Target:   80.31 | Risk: LOW        | Conf: 100%
  MVKAGRO.NS      | Price:  511.10 | Target:  397.78 | Risk: LOW        | Conf: 100%
  REPRO.NS        | Price:  349.65 | Target:  283.79 | Risk: LOW        | Conf: 100%
  ONWARDTEC.NS    | Price:  236.72 | Target:  176.02 | Risk: LOW        | Conf: 100%
  SHREERAMA.NS    | Price:   46.04 | Target:   30.95 | Risk: LOW        | Conf: 100%
  CSLFINANCE.NS   | Price:  227.94 | Target:  178.89 | Risk: LOW        | Conf: 100%
  INDSWFTLAB.NS   | Price:  137.40 | Target:   89.66 | Risk: LOW        | Conf: 100%
  FOODSIN.NS      | Price:   56.94 | Target:   41.52 | Risk: LOW        | Conf: 100%
  ASIANHOTNR.NS   | Price:  288.20 | Target:  231.02 | Risk: LOW        | Conf: 100%
  IGCL.NS         | Price:   61.00 | Target:   46.28 | Risk: LOW        | Conf: 100%
  SBGLP.NS        | Price:   26.72 | Target:   14.07 | Risk: LOW        | Conf: 100%
  NILASPACES.NS   | Price:   13.13 | Target:   10.37 | Risk: LOW        | Conf: 100%
  HMVL.NS         | Price:   65.20 | Target:   48.68 | Risk: LOW        | Conf: 80%
  ANNAPURNA.NS    | Price:  168.45 | Target:  122.77 | Risk: LOW        | Conf: 100%
  BELLACASA.NS    | Price:  260.76 | Target:  175.02 | Risk: LOW        | Conf: 100%
  SREEL.NS        | Price:  178.91 | Target:  144.43 | Risk: LOW        | Conf: 100%
  WSI.NS          | Price:   69.88 | Target:   52.27 | Risk: LOW        | Conf: 100%
  DAVANGERE.NS    | Price:    3.64 | Target:    3.12 | Risk: LOW        | Conf: 100%
  PREMIERPOL.NS   | Price:   53.55 | Target:   40.66 | Risk: LOW        | Conf: 100%
  POLYSIL.NS      | Price:  161.65 | Target:  141.33 | Risk: LOW        | Conf: 100%
  SRD.NS          | Price:   43.88 | Target:   31.18 | Risk: LOW        | Conf: 80%
  SWARAJ.NS       | Price:  289.60 | Target:  251.85 | Risk: LOW        | Conf: 60%
  TICL.NS         | Price:   23.44 | Target:   15.21 | Risk: LOW        | Conf: 100%
  INFOLLION.NS    | Price:  225.80 | Target:  110.41 | Risk: LOW        | Conf: 100%
  VISHNUINFR.NS   | Price:  156.00 | Target:  107.52 | Risk: LOW        | Conf: 80%
  AVPINFRA.NS     | Price:   98.00 | Target:   72.64 | Risk: LOW        | Conf: 100%
  AARON.NS        | Price:  140.51 | Target:  110.28 | Risk: LOW        | Conf: 100%
  ASMS.NS         | Price:    8.00 | Target:    5.31 | Risk: LOW        | Conf: 100%
  GOLDKART.NS     | Price:  199.00 | Target:  175.89 | Risk: LOW        | Conf: 100%
  APCL.NS         | Price:  113.40 | Target:   85.20 | Risk: LOW        | Conf: 80%
  VARDMNPOLY.NS   | Price:    6.98 | Target:    5.25 | Risk: LOW        | Conf: 100%
  INM.NS          | Price:  170.00 | Target:  155.68 | Risk: LOW        | Conf: 100%
  VGL.NS          | Price:   57.63 | Target:   33.51 | Risk: LOW        | Conf: 100%
  INSPIRISYS.NS   | Price:   82.21 | Target:   64.03 | Risk: LOW        | Conf: 80%
  WTICAB.NS       | Price:  100.75 | Target:   67.02 | Risk: LOW        | Conf: 100%
  EXXARO.NS       | Price:    6.97 | Target:    4.78 | Risk: LOW        | Conf: 80%
  MASON.NS        | Price:  144.90 | Target:  106.76 | Risk: LOW        | Conf: 100%
  LYKALABS.NS     | Price:   57.58 | Target:   39.78 | Risk: LOW        | Conf: 80%
  SINTERCOM.NS    | Price:   74.07 | Target:   43.78 | Risk: LOW        | Conf: 100%
  HITECHCORP.NS   | Price:  138.90 | Target:   99.77 | Risk: LOW        | Conf: 100%
  AXITA.NS        | Price:    8.23 | Target:    6.11 | Risk: LOW        | Conf: 100%
  NAGAFERT.NS     | Price:    4.00 | Target:    2.90 | Risk: LOW        | Conf: 100%
  SUPREME.NS      | Price:   50.81 | Target:   35.67 | Risk: LOW        | Conf: 100%
  STARTECK.NS     | Price:  244.00 | Target:  176.94 | Risk: LOW        | Conf: 100%
  INDOUS.NS       | Price:  102.51 | Target:   79.41 | Risk: LOW        | Conf: 100%
  TRANSTEEL.NS    | Price:  136.75 | Target:  106.79 | Risk: LOW        | Conf: 100%
  TTL.NS          | Price:    8.17 | Target:    5.88 | Risk: LOW        | Conf: 100%
  REPL.NS         | Price:   80.04 | Target:   50.73 | Risk: LOW        | Conf: 100%
  DUCOL.NS        | Price:  118.05 | Target:   86.92 | Risk: LOW        | Conf: 100%
  ARIHANTACA.NS   | Price:  470.00 | Target:  418.50 | Risk: LOW        | Conf: 80%
  GENCON.NS       | Price:   41.81 | Target:   33.54 | Risk: LOW        | Conf: 100%
  NAVKARURB.NS    | Price:    0.77 | Target:    0.56 | Risk: LOW        | Conf: 100%
  ABAN.NS         | Price:   18.99 | Target:   17.87 | Risk: LOW        | Conf: 100%
  KCK.NS          | Price:   12.60 | Target:    6.60 | Risk: LOW        | Conf: 100%
  PKTEA.NS        | Price:  746.65 | Target:  610.65 | Risk: LOW        | Conf: 100%
  GRCL.NS         | Price:  374.00 | Target:  306.91 | Risk: LOW        | Conf: 100%
  PRAXIS.NS       | Price:    6.89 | Target:    3.83 | Risk: LOW        | Conf: 100%
  NITIRAJ.NS      | Price:  203.67 | Target:  157.73 | Risk: LOW        | Conf: 100%
  ALUWIND.NS      | Price:   56.00 | Target:   45.77 | Risk: LOW        | Conf: 100%
  RHFL.NS         | Price:    2.11 | Target:    1.99 | Risk: LOW        | Conf: 100%
  ARCHIDPLY.NS    | Price:   75.55 | Target:   51.69 | Risk: LOW        | Conf: 100%
  SIKKO.NS        | Price:    4.61 | Target:    3.08 | Risk: LOW        | Conf: 100%
  EXCEL.NS        | Price:    1.00 | Target:    0.72 | Risk: LOW        | Conf: 80%
  DESTINY.NS      | Price:  105.90 | Target:   99.63 | Risk: LOW        | Conf: 100%
  BEWLTD.NS       | Price:   84.45 | Target:   55.43 | Risk: LOW        | Conf: 100%
  SHRITECH.NS     | Price:   59.10 | Target:   55.14 | Risk: LOW        | Conf: 100%
  LAL.NS          | Price:    7.01 | Target:    4.42 | Risk: LOW        | Conf: 100%
  VIVIMEDLAB.NS   | Price:    6.71 | Target:    4.57 | Risk: LOW        | Conf: 100%
  CANARYS.NS      | Price:   20.05 | Target:   13.07 | Risk: LOW        | Conf: 100%
  MAITREYA.NS     | Price:  164.00 | Target:  113.12 | Risk: LOW        | Conf: 100%
  RKEC.NS         | Price:   37.47 | Target:   20.95 | Risk: LOW        | Conf: 80%
  DUCON.NS        | Price:    3.24 | Target:    2.24 | Risk: LOW        | Conf: 100%
  KHFM.NS         | Price:   52.75 | Target:   35.14 | Risk: LOW        | Conf: 100%
  SHREEOSFM.NS    | Price:   71.55 | Target:   51.78 | Risk: LOW        | Conf: 100%
  MDL.NS          | Price:   49.00 | Target:   34.57 | Risk: LOW        | Conf: 100%
  INVENTURE.NS    | Price:    1.00 | Target:    0.69 | Risk: LOW        | Conf: 100%
  BTML.NS         | Price:    6.19 | Target:    4.30 | Risk: LOW        | Conf: 100%
  ZEAL.NS         | Price:   72.10 | Target:   41.64 | Risk: LOW        | Conf: 100%
  VISAMAN.NS      | Price:  117.90 | Target:  106.92 | Risk: LOW        | Conf: 100%
  GREENCHEF.NS    | Price:   48.00 | Target:   39.61 | Risk: LOW        | Conf: 80%
  MCL.NS          | Price:   59.00 | Target:   50.56 | Risk: LOW        | Conf: 100%
  SSFL.NS         | Price:  107.95 | Target:   90.93 | Risk: LOW        | Conf: 100%
  TARMAT.NS       | Price:   53.89 | Target:   44.97 | Risk: LOW        | Conf: 100%
  CRAYONS.NS      | Price:   35.05 | Target:   22.51 | Risk: LOW        | Conf: 100%
  DTL.NS          | Price:  108.00 | Target:   91.59 | Risk: LOW        | Conf: 80%
  KEL.NS          | Price:   79.00 | Target:   70.79 | Risk: LOW        | Conf: 100%
  MANGALAM.NS     | Price:   27.77 | Target:   23.21 | Risk: LOW        | Conf: 100%
  DIGIKORE.NS     | Price:   68.75 | Target:   48.48 | Risk: LOW        | Conf: 100%
  BVCL.NS         | Price:   40.67 | Target:   25.80 | Risk: LOW        | Conf: 80%
  FONEBOX.NS      | Price:   64.00 | Target:   53.89 | Risk: LOW        | Conf: 80%
  AISL.NS         | Price:   56.85 | Target:   48.94 | Risk: LOW        | Conf: 100%
  CURAA.NS        | Price:   93.00 | Target:   81.03 | Risk: LOW        | Conf: 100%
  AJOONI.NS       | Price:    4.26 | Target:    3.53 | Risk: LOW        | Conf: 100%
  HGM.NS          | Price:   52.24 | Target:   33.89 | Risk: LOW        | Conf: 100%
  CEREBRAINT.NS   | Price:    4.60 | Target:    3.18 | Risk: LOW        | Conf: 100%
  PULZ.NS         | Price:   25.10 | Target:   19.98 | Risk: LOW        | Conf: 100%
  AGRITECH.NS     | Price:  111.98 | Target:   81.90 | Risk: LOW        | Conf: 100%
  ARABIAN.NS      | Price:   70.00 | Target:   64.16 | Risk: LOW        | Conf: 100%
  K2INFRA.NS      | Price:   50.30 | Target:   37.16 | Risk: LOW        | Conf: 100%
  PARASPETRO.NS   | Price:    2.22 | Target:    2.00 | Risk: LOW        | Conf: 100%
  SAIFL.NS        | Price:    9.50 | Target:    3.84 | Risk: LOW        | Conf: 100%
